donor,path,sha256,size_bytes,file_type,classification,language,authority_status,semantic_record_ids,notes
InviZible-master,Wiki/Screenshots/Options/Add DNSCrypt server/Screenshot_add_dnscrypt_server_10.png,279c6a21c49dbfd3e675f4a817a5a8ad2fc7d1fb2068a6ded52e25eb7a162fff,27083,file,media,unknown,donor-evidence,E8-0051,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Options/Add DNSCrypt server/Screenshot_add_dnscrypt_server_11.png,6f31944119af00347231b36fa0780e8378ace654d20ec15994c4cfbd8279e084,15121,file,media,unknown,donor-evidence,E8-0051,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Options/Add DNSCrypt server/Screenshot_add_dnscrypt_server_12.png,dccf45ce2ab99847b29c85941a7a986e91d002447ca2cf70f5864c2f0435ce73,30459,file,media,unknown,donor-evidence,E8-0051,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Options/Add DNSCrypt server/Screenshot_add_dnscrypt_server_13.png,bea949cee85e599f1dda6bc8b5f6c90816f960250f14841c620a83b2400f0758,49902,file,media,unknown,donor-evidence,E8-0051,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Options/Add DNSCrypt server/Screenshot_add_dnscrypt_server_2.png,e9fea50545e12128abd162852a6e71370c9ebee6a3ef95d6c389b490710fbddb,25631,file,media,unknown,donor-evidence,E8-0051,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Options/Add DNSCrypt server/Screenshot_add_dnscrypt_server_4.png,aaeefc3cda2850c2c051398b27ad3528c619d4bbe1052c845d0e5a2509c63a0a,18142,file,media,unknown,donor-evidence,E8-0051,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Options/Add DNSCrypt server/Screenshot_add_dnscrypt_server_5.png,11607019e0a32bb4935b6535cd8b3514af3a44de84e12775f0a766c45e513f05,10667,file,media,unknown,donor-evidence,E8-0051,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Options/Add DNSCrypt server/Screenshot_add_dnscrypt_server_6.png,5ce2eadd88f4c402e11de0feb0d01bafcfb90b767112bd54d0f3dc3b1ea04549,17543,file,media,unknown,donor-evidence,E8-0051,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Options/Add DNSCrypt server/Screenshot_add_dnscrypt_server_7.png,9f5138b6b793f6d5f2a2fb6e8ba3b63139ecc2cc7f59eba762c53d9efb0fa0a8,34779,file,media,unknown,donor-evidence,E8-0051,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Options/Add DNSCrypt server/Screenshot_add_dnscrypt_server_8.png,77cab4fd54bacf765f463a0e8002340cdd08f07fd000ad447b56541e2301a9ad,22695,file,media,unknown,donor-evidence,E8-0051,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Options/Add DNSCrypt server/Screenshot_add_dnscrypt_server_9.png,fcb734d13cecc27c0aeb1d4835071911c658ef87ed2b2d69a59aad2ab6b48e6d,21156,file,media,unknown,donor-evidence,E8-0051,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Options/Bootstrap resolvers/bootstrap-resolvers.png,ebd8d4ab023980c0d89d7ea1b38a10fa343d54266974876b38a927fe81fad58e,21905,file,media,unknown,donor-evidence,E8-0051,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Options/Fix TTL/Screenshot_fix_ttl_1.png,d49b2331f1e72e1c6191dac87c098d168c71f9eb1963282af69a05f6aab7144f,16983,file,media,unknown,donor-evidence,E8-0051,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Options/Fix TTL/Screenshot_fix_ttl_2.png,ff22f9cbbf051acc53317ac7d30e9319ff7ca951c0348b407ce560bb0a3b2b34,9564,file,media,unknown,donor-evidence,E8-0051,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Options/Fix TTL/Screenshot_fix_ttl_3.png,d26d14cc0fdc9a3e322f99cdbc2746a8c72c8f9988e0e42aa7ad30704e28c215,19138,file,media,unknown,donor-evidence,E8-0051,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Options/Fix TTL/Screenshot_fix_ttl_4.png,49447cb29bbe5c3914741d6576f6df8973fea8738e84327fa40761fe080e7fef,16019,file,media,unknown,donor-evidence,E8-0051,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Options/Fix TTL/Screenshot_fix_ttl_5.png,1fab3a826b6c68ea050eef2a12ee96f3770e0e02711e2493d835ec7331c2e8a9,34635,file,media,unknown,donor-evidence,E8-0051,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Options/Hotspot/Screenshot_hotspot_1.png,fb3e6df6827fdbf12fd8efbc98ea3b29e97be293383a2f1ed4c327fc23a940ee,35603,file,media,unknown,donor-evidence,E8-0051,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Options/Hotspot/Screenshot_hotspot_2.png,42b2cc171b3925f1e2baf721ede20adc4a5e957ce16623dd7d65b35d142998f5,9907,file,media,unknown,donor-evidence,E8-0051,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Options/Hotspot/Screenshot_hotspot_3.png,261b475eef0c4a5c5e59f420182bd6cdae15a20feebeeaf12984b8b4f923c139,16410,file,media,unknown,donor-evidence,E8-0051,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Options/Hotspot/Screenshot_hotspot_4.png,f0017d740622cc6036935f6125ea683cd0e509973365decbbbf5a32a0c42398d,18129,file,media,unknown,donor-evidence,E8-0051,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Options/Hotspot/Screenshot_hotspot_5.png,6a33586f4fdc7346c096beaa1ad4608835cdc9005a60abfbbe91e928980ebad7,18217,file,media,unknown,donor-evidence,E8-0051,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Options/Hotspot/Screenshot_hotspot_6.png,fb2c81bdf2faf28d58254a4ba869bb191a8db42f85ee9e4c21e3ff2fa9aa5b10,16636,file,media,unknown,donor-evidence,E8-0051,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Options/Hotspot/Screenshot_hotspot_7.png,aa1b043f9db2606cc841ed090832b0c6c7ad4e6a53b8e1f8446a04f93f93f3dc,8175,file,media,unknown,donor-evidence,E8-0051,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Options/Ignore system DNS/ignore-system-dns.png,445ae5e01e022b4ee387e5102dcf575724c48009f2356b1bd8ce29d140ce844a,21924,file,media,unknown,donor-evidence,E8-0051,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Options/Multi user/Screenshot_multi_user_1.png,5bbcf8b2cc24db0ca1fe58ea5adc1ce65032f6b59754019facd5bb3f67f5b5a4,63194,file,media,unknown,donor-evidence,E8-0051,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Options/Run Modules With Root/Screenshot_run_modules_with_root_1.png,124c0e17bcedc87f5db5dc970b2278afe5f000cdbf2fe9dee78aec111ef2cb73,16595,file,media,unknown,donor-evidence,E8-0051,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Options/Run Modules With Root/Screenshot_run_modules_with_root_2.png,8b4e6bff629bfdb02949c45e60348925e59434f987828d2ec64f54e529e69e27,24326,file,media,unknown,donor-evidence,E8-0051,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Options/Spoof SNI/Screenshot_spoof_sni_1.png,cdcf6c38e49c832741270d76ca9565456e26cf17db0856ddcbc40a4d1d92fecb,38323,file,media,unknown,donor-evidence,E8-0051,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Options/Spoof SNI/Screenshot_spoof_sni_2.png,f720c2370ad1a13be78bc514146a24a08bebcbce32723cebcdbcdfc5d1655452,47192,file,media,unknown,donor-evidence,E8-0051,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Options/Tor bridges/Adding new bridges/Screenshot_add_bridges_1.png,bf684434d30cc68b299479f916846a6ddc396f5c6f554d7ecc4ed7445dc1d5bc,41334,file,media,unknown,donor-evidence,E8-0051,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Options/Tor bridges/Adding new bridges/Screenshot_add_bridges_2.png,d8132fbff2af0103cbff3c8df69d5bdc2351aeeb73089a0ce1e73af11fe416e7,45538,file,media,unknown,donor-evidence,E8-0051,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Options/Tor bridges/Adding new bridges/Screenshot_add_bridges_3.png,e9b1340acd38f5f4b20d09ba4edbff162644d23d95f7e236b337c89aa230ba0d,9520,file,media,unknown,donor-evidence,E8-0051,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Options/Tor bridges/Adding new bridges/Screenshot_add_bridges_4.png,baf9997aec46aa329feedbedbb4063dc04c7f67f1edf91e2700a9ef8c718a3c8,24591,file,media,unknown,donor-evidence,E8-0051,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Options/Tor bridges/Adding new bridges/Screenshot_add_bridges_5.png,db1165bbbbf6d7736c072331f65bb8582147ace58e3f8e8a0016eb3c8327f453,14386,file,media,unknown,donor-evidence,E8-0051,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Options/Tor bridges/Adding new bridges/Screenshot_add_bridges_6.png,9490a7ae77d1f4012fd2247f95269040818061ed2efc91e755c2ff70109693ef,14149,file,media,unknown,donor-evidence,E8-0051,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Options/Tor bridges/Requesting new bridges/Screenshot_request_bridges_1.png,de2039c0b782ad2d1a41440d19fa6d33dcb090203c2a3a64c8167ba0ea91278b,18171,file,media,unknown,donor-evidence,E8-0051,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Options/Tor bridges/Requesting new bridges/Screenshot_request_bridges_10.png,74a3abe45894f7a33421be84b1ca25f23f44e49d4111180d3f8b644c61a9c11f,17528,file,media,unknown,donor-evidence,E8-0051,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Options/Tor bridges/Requesting new bridges/Screenshot_request_bridges_2.png,2bf6ef9f0c12002992f19e620622e8d4a97975b2cdc6d73d3427f11d9cde7363,13477,file,media,unknown,donor-evidence,E8-0052,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Options/Tor bridges/Requesting new bridges/Screenshot_request_bridges_3.png,38780054830e41f7c3823e8b7b1c978406753f8bb0a9bca6acb7904c23463a3f,16390,file,media,unknown,donor-evidence,E8-0052,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Options/Tor bridges/Requesting new bridges/Screenshot_request_bridges_4.png,a0e74603dcf8fd86f470304cebfea9b481129f3e1104eeebdc0946198c2470b4,13658,file,media,unknown,donor-evidence,E8-0052,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Options/Tor bridges/Requesting new bridges/Screenshot_request_bridges_5.png,1ae4b70e4822f14e5e5a7882c7b5d7fb630e58eb35b45eaa2f076790e3e432bf,15237,file,media,unknown,donor-evidence,E8-0052,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Options/Tor bridges/Requesting new bridges/Screenshot_request_bridges_6.png,455c97bdc945636c74674174adfe4d34d3af25d9a3d6f1075371e6e65ea0e5a0,14885,file,media,unknown,donor-evidence,E8-0052,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Options/Tor bridges/Requesting new bridges/Screenshot_request_bridges_7.png,24e69e42a49b1ab99d826a6018b97c12806fadf8f78c5f8d1c66eb1049153fdc,24507,file,media,unknown,donor-evidence,E8-0052,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Options/Tor bridges/Requesting new bridges/Screenshot_request_bridges_8.png,2013bd2265ad8e5ff8dc6d4ab6b00455c9724f9f8a025c5a4fe0bbbc6a9d9b2a,22203,file,media,unknown,donor-evidence,E8-0052,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Options/Tor bridges/Requesting new bridges/Screenshot_request_bridges_9.png,d145d0cc891073c80499925e5e699614942b779dfc658f6be4e257c41f013e98,17394,file,media,unknown,donor-evidence,E8-0052,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Options/Tor bridges/Tor-scheme.png,4771b720f82e3192d77f97df93a925b8b4a296985b3d8039c4e15cd849a4132c,241476,file,media,unknown,donor-evidence,E8-0052,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Options/Tor bridges/Tor-with-bridge-scheme.png,47d609776c071dc37ae20e4a6cd1ea6aa89a1bcd2d72c52906a27978e09ec9db,229128,file,media,unknown,donor-evidence,E8-0052,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Options/Tor bridges/Using default bridges/Screenshot_using_default_bridges_1.png,88aa558e8ec6f49db29a4b0efb528fdb97463bdd845b47c17568c720edf731ad,19752,file,media,unknown,donor-evidence,E8-0052,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Options/Tor bridges/Using default bridges/Screenshot_using_default_bridges_2.png,233c6ef57543728b850abc338e8e732c289651f3827e3a35742641e462544133,19236,file,media,unknown,donor-evidence,E8-0052,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Options/Tor bridges/Using default bridges/Screenshot_using_default_bridges_3.png,ceb574b6579663420efab5eb9f0cfe1ff9da44f3d50bc22ef4816c552d306826,20001,file,media,unknown,donor-evidence,E8-0052,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Options/Tor bridges/Using default bridges/Screenshot_using_default_bridges_4.png,1fb7f81e5a5146aa17b710bc1f269900cf2a26b96a741c37c15ccec6cf3b1dac,13292,file,media,unknown,donor-evidence,E8-0052,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Options/Tor bridges/Using default bridges/Screenshot_using_default_bridges_5.png,c1e932dbe54b7d163475e0dbd75f61f7f5250c43cb722d1893ed2b41646e0447,10945,file,media,unknown,donor-evidence,E8-0052,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Options/Tor bridges/Using default bridges/Screenshot_using_default_bridges_6.png,4dd90fc9ce854ccefdbffd8f69280af2d5581c3dc93f21f53fc932f334e88b20,11535,file,media,unknown,donor-evidence,E8-0052,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Options/Tor bridges/Using default bridges/Screenshot_using_default_bridges_7.png,b5fad95e3106a3438dafbb2fce12f40e0b6a44a8be3a363cfdab925e5e613a91,39501,file,media,unknown,donor-evidence,E8-0052,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Options/Tor bridges/Using default bridges/Screenshot_using_default_bridges_8.png,89bdb8abbd907d6c92c5ed9d8511292f66b7d7ec78358fef3fc3278982f0964f,30633,file,media,unknown,donor-evidence,E8-0052,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Options/Tor circuits isolation/Screenshot_Tor_circuits_isolation_1.png,c4960b217acede790a481ea9476756e306fb34c7d91b8dea092f18fc5118479c,50570,file,media,unknown,donor-evidence,E8-0052,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Options/Using I2P outproxy/Screenshot_I2P_outproxy_1.png,d55aeb9acddb5d2e4a1d0295a8359e7badf6e625f27a06098bd7d219cc473e62,12247,file,media,unknown,donor-evidence,E8-0052,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Options/Using I2P outproxy/Screenshot_I2P_outproxy_2.png,ceb16c93da14e086c0cf4ee5c1be23d75ae8852f3dddc126d3a3f5c5da615a4e,13093,file,media,unknown,donor-evidence,E8-0052,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Options/Using I2P outproxy/Screenshot_I2P_outproxy_3.png,e2e77ef1b0b1fbc93429c0b5261152b4088e8965562453c9593aa0122a1b1555,15941,file,media,unknown,donor-evidence,E8-0052,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Options/Using I2P outproxy/Screenshot_I2P_outproxy_4.png,8734261de335febf56f5f35a6aaab1cb2e4794f74202f4ef711dab4abd02d981,21654,file,media,unknown,donor-evidence,E8-0052,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Options/VPN Hotspot/Screenshot_VPN_HOTSPOT_1.png,6cd1874c7fb0a6154bbb058fc4c18d67be747d7267e4d556976c2eb27b9d47e4,26680,file,media,unknown,donor-evidence,E8-0052,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Options/VPN Hotspot/Screenshot_VPN_HOTSPOT_2.png,5fd59d419e628b573043467b650ce6a9f51c9692582b22d39158f83194626122,13324,file,media,unknown,donor-evidence,E8-0052,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Options/VPN Hotspot/Screenshot_VPN_HOTSPOT_3.png,d9a91992ae8c183592b20c4601d17e773652ee24f82039ead8b2dc9a97333627,12095,file,media,unknown,donor-evidence,E8-0052,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Options/VPN Hotspot/Screenshot_VPN_HOTSPOT_4.png,2007b1ab0b7778c2739aa0d8bf8ee947d9192dcf171d2afb38f584468a253d63,13738,file,media,unknown,donor-evidence,E8-0052,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Quick guide/Screenshot_quick_guide_1.png,caadde8e647e4b75d4c65760ccf9bef9cc7d5d551c250cef7ab3bc50b183d4c9,19286,file,media,unknown,donor-evidence,E8-0052,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Quick guide/Screenshot_quick_guide_10.png,ec6d02c629760d91b899183f84c1767d864085451d05816176a4e98a8e23e7ba,15450,file,media,unknown,donor-evidence,E8-0052,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Quick guide/Screenshot_quick_guide_11.png,410fd8442d411e40b2702654b60ae33407e5463a692a148fde49467ae0d14d69,16830,file,media,unknown,donor-evidence,E8-0052,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Quick guide/Screenshot_quick_guide_12.png,eabcb4aa9f7b9cf11ee40b254f9a97f14a54ae5cfc20e137e22f8c4fb9050a91,53533,file,media,unknown,donor-evidence,E8-0052,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Quick guide/Screenshot_quick_guide_13.png,0121f5cc78a7a082fed18fe2d593a6685d159891821430098c65bd9f1aaf72b0,87346,file,media,unknown,donor-evidence,E8-0052,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Quick guide/Screenshot_quick_guide_2.png,564c5d82f330c2b44c38415e1d808f5edb03be4ae8ea1957ba3ecb3f3f4423d4,18779,file,media,unknown,donor-evidence,E8-0052,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Quick guide/Screenshot_quick_guide_3.png,64ee528bb10c40f48734f640d0bdb22718dcecc2a5bc129998df64a840183fc9,12949,file,media,unknown,donor-evidence,E8-0052,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Quick guide/Screenshot_quick_guide_4.png,07ca8854118b7cb86cb60970b2da1d5234ad48d0e0c66726f05668677651cd51,21333,file,media,unknown,donor-evidence,E8-0052,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Quick guide/Screenshot_quick_guide_5.png,2bded7f08c05ddd2c939c1658081ff13fa10d670e8b00085eca6b1c22bce2007,29303,file,media,unknown,donor-evidence,E8-0052,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Quick guide/Screenshot_quick_guide_6.png,7a5201bd8a67f64023935850ca7fa1f8030f888585bd78931ff6d0d183c6ccf4,22768,file,media,unknown,donor-evidence,E8-0052,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Quick guide/Screenshot_quick_guide_7.png,48e01111fc7d115776f682251fea796bc7a1ce477ba1cfffd86b40946bad4ce1,13270,file,media,unknown,donor-evidence,E8-0052,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Quick guide/Screenshot_quick_guide_8.png,a98aea4c9f9a478c8ae87690bbe6ebb6ae5dbfb182b146c866544b90ad492c80,19822,file,media,unknown,donor-evidence,E8-0052,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Quick guide/Screenshot_quick_guide_9.png,63102342ed9bad3c71b70b1d7d10519991ae665ec4823d2f8330925e0e238f93,15439,file,media,unknown,donor-evidence,E8-0052,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Real time connections Log/Real-time connections log.png,dc11ec369bd22c9762999e043bec81641af64867e9edff001f91541631d5ff14,344700,file,media,unknown,donor-evidence,E8-0052,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Tor over VPN/Screenshot-tor-over-vpn1.png,817ff568aefbc9f802ac42ddef51053a5acbac1c2c6857756707579ce6430a34,16460,file,media,unknown,donor-evidence,E8-0052,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Tor over VPN/Screenshot-tor-over-vpn2.png,534fb4239dd0e0106a5dbc0343f8aea65d4f3ba92cdf8addd750938e2585cbff,18084,file,media,unknown,donor-evidence,E8-0052,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Tor over VPN/Screenshot-tor-over-vpn3.png,d0c9314f8974d6064fb47492c158746712490af27d3001dc7a466e69ad844ed5,15740,file,media,unknown,donor-evidence,E8-0052,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Tor over VPN/Screenshot-tor-over-vpn4.png,d8814ae98316c0c87803bb4185f24df5ff63dd9adf17900ec7db956966a9cd8c,17459,file,media,unknown,donor-evidence,E8-0052,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Tor over VPN/Screenshot-tor-over-vpn5.png,ccbecd0a196d47f77e44ad6884859561e56cd5b713c8a114be7e342d734caedd,19074,file,media,unknown,donor-evidence,E8-0052,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Tor over VPN/Screenshot-tor-over-vpn6.png,8aafbc15f148749fdac2a173c8e16d5dace3f0151af4a11e898b6db2d8a74d6a,17027,file,media,unknown,donor-evidence,E8-0052,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/Tor over VPN/Tor-over-VPN_scheme.png,1f660573eba824ce607a6825714608d19c14530800a27292f66141a29c6d2fb8,69958,file,media,unknown,donor-evidence,E8-0052,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/VPN over Tor/Proxy mode/Screenshot-vpn-over-tor-proxy1.png,e49a2f719141ebe3dc96b9fe6c8b8836713fc6e5a2ccf645cd8382ee317139dc,16732,file,media,unknown,donor-evidence,E8-0052,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/VPN over Tor/Proxy mode/Screenshot-vpn-over-tor-proxy2.png,8adf396973f52ae5a6a29056bd0a274de35708cec8b5265c40a774e38dadfd14,13402,file,media,unknown,donor-evidence,E8-0052,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/VPN over Tor/Proxy mode/Screenshot-vpn-over-tor-proxy3.png,fbc4011f9f9f62b8c5ed149903329d8b77f44d47f0436842e6e66387fbcc8827,13169,file,media,unknown,donor-evidence,E8-0052,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/VPN over Tor/Proxy mode/Screenshot-vpn-over-tor-proxy4.png,f97a40d504d090c1c998059cf7c8c1e426438da48a75e2242aec4d62c36620ea,20422,file,media,unknown,donor-evidence,E8-0052,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/VPN over Tor/Proxy mode/Screenshot-vpn-over-tor-proxy5.png,e7387344bbfd74163f6c0bcce0e447c5e1e667e79334e172819a73c443cabae2,15283,file,media,unknown,donor-evidence,E8-0052,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/VPN over Tor/Proxy mode/Screenshot-vpn-over-tor-proxy6.png,bd93a065c570e6b5e36f5cfab87b94563e29e57478f7128db5da6713b5b4d5cc,16203,file,media,unknown,donor-evidence,E8-0052,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/VPN over Tor/Root mode/Screenshot-vpn-over-tor-root1.png,d63f24cdeb5aa4195df6c78b33ab10c401f10dfc5867ddd590510b6680073992,16877,file,media,unknown,donor-evidence,E8-0052,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/VPN over Tor/Root mode/Screenshot-vpn-over-tor-root2.png,febb2fe51091c0f690ce559f9429c56bac9f6020d23b2450dd05abfddbb55c22,20345,file,media,unknown,donor-evidence,E8-0052,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/VPN over Tor/Root mode/Screenshot-vpn-over-tor-root3.png,31ec2de6fa002770447d1ac1c39a06b8fb8320af3df913c13084ef4169e71c26,22220,file,media,unknown,donor-evidence,E8-0052,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/VPN over Tor/Root mode/Screenshot-vpn-over-tor-root4.png,21bcda0c2bdbd52ee186a6e2a85cc10c5f39d343681901cf2ad6423a986666c2,15406,file,media,unknown,donor-evidence,E8-0052,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/VPN over Tor/Root mode/Screenshot-vpn-over-tor-root5.png,f4a08398fd590a720b7f4a320295f8b08bc717191d85bc91fe65163602dc3738,16461,file,media,unknown,donor-evidence,E8-0052,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/VPN over Tor/Root mode/Screenshot-vpn-over-tor-root6.png,5ed092ef6e1ccbe36f511871e2dbc1dfe18a4fda573788a5614fdb40466bf79d,13336,file,media,unknown,donor-evidence,E8-0052,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/VPN over Tor/Root mode/Screenshot-vpn-over-tor-root7.png,54b046c2c5b8c9327e590ee48d19de65f083a0d63508789ac459f8f04ad2689a,21914,file,media,unknown,donor-evidence,E8-0052,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/VPN over Tor/Root mode/Screenshot-vpn-over-tor-root8.png,345149455b16449accd570fc6e3d0b9a314ef5f64d433a2e42c2692024c70f1d,17360,file,media,unknown,donor-evidence,E8-0052,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/VPN over Tor/Root mode/Screenshot-vpn-over-tor-root9.png,ff3cd347f71b96909d8c1ce25c4262e6f5f130acc231e64f73a1786b73c8fd98,23601,file,media,unknown,donor-evidence,E8-0052,resolved-by-eighth-order-ledger
InviZible-master,Wiki/Screenshots/VPN over Tor/VPN-over-Tor-scheme.png,bd699cdca3427153ab4bbe7b5f0828dfa12b9c9e9e43dd2bc59384587d4d34c6,68785,file,media,unknown,donor-evidence,E8-0052,resolved-by-eighth-order-ledger
InviZible-master,build.gradle,61326d4e98fc9429bfc76afc3b51ac9f3c2220717e37fdff9697de234ccd1525,896,file,implementation,unknown,donor-evidence,E8-0050,resolved-by-eighth-order-ledger
InviZible-master,fastlane/metadata/android/de/short_description.txt,6dffdfd4aee184f7562ed56e15ed1acf7fecca4958e1735bd4c9fee6a3473054,54,file,implementation,unknown,donor-evidence,E8-0053,resolved-by-eighth-order-ledger
InviZible-master,fastlane/metadata/android/en-US/changelogs/100062.txt,8854975dbf30d5b74808a97ca5115c6865e3a96b51bfbd0febc84b9f2ebb7056,329,file,implementation,unknown,donor-evidence,E8-0053,resolved-by-eighth-order-ledger
InviZible-master,fastlane/metadata/android/en-US/changelogs/100063.txt,c6763219b751cb260a8e80697fbf1e37e0775518bd86d3696597cf375e662f25,115,file,implementation,unknown,donor-evidence,E8-0053,resolved-by-eighth-order-ledger
