path,change_type,baseline_sha256,current_sha256,reason
src/apps/daemon/internal/integrations/sub/egress.go,modified,bc8440de433301729c6f9e4e02e3582a1e37f531205074a4c8d6e74250c2f35c,69d437ab8954db92c7af9bca905ae98109020346e2f3f02ba71c9a8407d380a8,restore bounded redirect/loop admission and cross-origin validator confinement for subscription egress
src/apps/daemon/internal/integrations/sub/egress_test.go,modified,d8e2f33ae9b11573a7b21d12ee819c1c9bf79c7306b6e9664608e3dea7bb94db,44bdca22cf99c51f8886dbf216103a1c3c23d9ef438f2d93be19e56cbf1340f7,restore bounded redirect/loop admission and cross-origin validator confinement for subscription egress
src/apps/daemon/internal/integrations/sub/profile_service.go,modified,292bdcb2a4666ff016c66ab8c561eaf36f55985c721bb757b832adb471080c3e,0ee152313b1e1f4218d454ac01a1d9f34140a598f50befa10319faaa74abc29e,honor bounded Retry-After lower bounds within existing subscription source backoff authority
src/apps/daemon/internal/integrations/sub/profile_source_health_test.go,modified,bf74a3682653fd89a09ddf53355abffc407576385cc215ae5f81f2ede9baf9d8,6fbf83f10e7b3cba04b6cb94ede7b52bf0f046a8e236282b445c02a5d5e9ad88,honor bounded Retry-After lower bounds within existing subscription source backoff authority
src/apps/daemon/internal/platform/system/nat/.context,modified,a3774cfeb3f3d87ca7248a45f385bf2cde34b91aabde17d85392dce3976347d6,0aeaa29f903f66286163e7e383c67b74164347d17ead57665cb70f73479b6310,regenerate authoritative source navigation after post-refactor-180 source and governance changes
src/apps/daemon/internal/platform/system/nat/packet_defrag.go,modified,ddaa75c92f5b9c75c547a3512cea01ad93f84dbd67a238bf4e5ebf63c0b6e048,b31fb77335c52649e93b092c5059d652eadd50a318031703339deabb4d9ff1e8,replace append-order IPv4 defragmentation with bounded offset-aware conflict-rejecting reassembly
src/apps/daemon/internal/platform/system/nat/packet_defrag_test.go,modified,9672c6b54a288f402c014b94b274961f91827a61ce244d810ffa1e9b6fd96426,9dea1641a38c4cc8eb590afecec2552ec4579cb06eb69a2a1d9e27e2cb78fc6a,replace append-order IPv4 defragmentation with bounded offset-aware conflict-rejecting reassembly
src/apps/daemon/internal/platform/system/nat/packet_ip.go,modified,d9a2e2f29ac3b3cecdb062fe50d63863586fc80ddf82a432ec82ec986e50c7b4,9cc276104c5fa4b62288868e7276e45e0cdfd5020d14282a979e34f65811e8a9,enforce Go-side IPv4 declared header/total-length validity
src/apps/daemon/internal/runtime/warp/warp_scanner.go,modified,a54112b50929816c9da8abfcfa81a085e2a015668980f5d22df4f072809eb4ee,1faf7aa3925342a2ff7d65d943ce306f7758b47e2b7022465ca8c7946e3a3f79,add temporal handshake jitter as a same-loss WARP stability discriminator
src/apps/daemon/internal/runtime/warp/warp_scanner_test.go,modified,c048f96370a42877e5f946c3424871d8b455d079148baf345bd9790495cc736c,29106383247e34bc2843001e7309587a5eadd509a3c466904afab8b17f7dd3e6,add temporal handshake jitter as a same-loss WARP stability discriminator
src/packages/lumicore/src/transport/ip_packet.rs,modified,a3e857abf906fd0fcf283f9d72505a0d242b470c4dac857e920bb924dba76e62,33395b6cd327c5393708540a301766449409241d23a12195e8b9c6e8a6d42f22,enforce declared IPv4/IPv6 packet lengths and exact payload slicing
