path,change_type,baseline_sha256,current_sha256,reason
governance/convergence/post-refactor-137-nested-archives.csv,added,n/a,89852fc23d7615081c53edb9320cc0cfe272cce054c3573847d87713f09201d9,137-donor convergence evidence/accountability/release governance
governance/convergence/post-refactor-137-new-adoption-ledger.csv,added,n/a,45b88ee8591d20fce015f4a1ad82a382757c0d2b3ee3d51c13b0eb1307eb6ac3,137-donor convergence evidence/accountability/release governance
governance/convergence/post-refactor-137-new-directories.csv,added,n/a,8d5c58cc3c7ec5cbb6f6bab81f67bfb556d22ec2b8309be5b4affa6b2425f7e5,137-donor convergence evidence/accountability/release governance
governance/convergence/post-refactor-137-new-donors.csv,added,n/a,2063a0fb8495058987607b387f432c70b9b3628c4a3ddc69b6d697a520b33743,137-donor convergence evidence/accountability/release governance
governance/convergence/post-refactor-137-new-license-map.csv,added,n/a,e40e00b38a88d820acd33af139157338721eea76b8a79db6c916ec5761024dc4,137-donor convergence evidence/accountability/release governance
governance/convergence/post-refactor-137-new-modules.csv,added,n/a,c81f3f6ae4bba05d1617fb3a44f12bdf0be9c2974069e663a73ee4937b256640,137-donor convergence evidence/accountability/release governance
governance/convergence/post-refactor-137-new-surfaces.csv,added,n/a,f8049df77eb2a7d8bf5cd92c93eefa78846927c637cc34aeaedd0474a4a4c008,137-donor convergence evidence/accountability/release governance
governance/convergence/post-refactor-137-new-symbols.csv,added,n/a,34f77197d2bdf7fbcc9f1e7276def7a605c1cf071e450481afc853a5f6a245df,137-donor convergence evidence/accountability/release governance
governance/convergence/post-refactor-137-omission-audit.md,added,n/a,0fda54b190e2111ee4524644177aceb1bb024f4d4a6071e1f1d5abf3ef2bb9a9,137-donor convergence evidence/accountability/release governance
governance/convergence/post-refactor-137-operator-runbook.md,added,n/a,2384edb2a17b459e7a5ee1c7651e6c4668cc9ef1d082e02a17e6b2748505870c,137-donor convergence evidence/accountability/release governance
governance/convergence/post-refactor-137-overlap-provenance.csv,added,n/a,5f4fa38c57200d4313328bf1eec9502887cbc2ced259b493f937b36b1dae84cf,137-donor convergence evidence/accountability/release governance
governance/convergence/post-refactor-137-peer-synthesis.md,added,n/a,e992c2d5782cb76a5f1bb01cd20acc9941c06fd1c1d5f3ad4feb240e20ce6581,137-donor convergence evidence/accountability/release governance
governance/convergence/post-refactor-137-semantic-anchors.md,added,n/a,c93876f9252f86406a5ff5e09fbac4513d74b06ffceec713f8fe5750ae342c71,137-donor convergence evidence/accountability/release governance
governance/convergence/post-refactor-137-strict-adoption-ledger.csv,added,n/a,23082e9b75441a7a67a90c7273278cda53ad8d743a45cf5323c768cdd3295d29,137-donor convergence evidence/accountability/release governance
governance/convergence/post-refactor-137-summary.json,added,n/a,b73864eeb65264aa1ce231fa5c22e8dac5a4647272a109bc5ce14b42e03997b6,137-donor convergence evidence/accountability/release governance
governance/convergence/post-refactor-137-supersession-map.csv,added,n/a,d5b2dd6be734329e5de353e54435c198cb8ba783062b0fa2b715a04feee6055c,137-donor convergence evidence/accountability/release governance
governance/convergence/post-refactor-137-surfaces.csv,added,n/a,c3de26ca7b242fc9e50d9eb438a746c2bbf72ffbc4efff1063247fcaf65d6b51,137-donor convergence evidence/accountability/release governance
governance/convergence/post-refactor-137-symbols.csv,added,n/a,2c6dad667318acdd09bac1bb9c2f713396ae03e02470bf7cfc186272be63b723,137-donor convergence evidence/accountability/release governance
governance/convergence/post-refactor-137-target-repairs.csv,added,n/a,9ff62ca8a18f2c7c2ebd8d0b835fcd5c0f67a6ce2c393d7e4bc02240cd6fde50,137-donor convergence evidence/accountability/release governance
governance/convergence/post-refactor-137-validation.md,added,n/a,93811aa03625c2a3745603f78d2495a97936db00f0e9fdeaf7bea47f6511a70c,137-donor convergence evidence/accountability/release governance
scripts/checks/check_post_refactor_117_convergence.py,modified,6c68c9963253b768e7bffb1a5d91c4e148d01818f97552b1ce028c235837d238,4f114008ef9e124e3f9013ca5ce1345f72d29e122cc72793326adb4a7453e577,freeze historical 117 gate at exact 137 successor baseline
scripts/checks/check_post_refactor_137_convergence.py,added,n/a,13465ca41223284ac35ee48c68813b5e6354527e81cd31c6c85f79a197a665e2,137-donor successor convergence gate
src/apps/daemon/internal/integrations/relayclient/serverless_dialer.go,modified,ba18cad93db0d19721e1560cdb7695dc8d6eeca5f2de1e4c3a0706e76912d235,dc12c5fc52df4d4334aca3e931d011bce283cf0bf62a5613938950f46aa1d5b1,HTTP relay response-sequence identity hardening and regression coverage
src/apps/daemon/internal/integrations/relayclient/serverless_dialer_test.go,modified,1d3dd67035c00074016e68beff7fae65360b914e4b267d3469fa982ef31c2387,d2496e0d9522f5ddaacaed5837e51206ebb300524f8a375aa5a68436f64926d2,HTTP relay response-sequence identity hardening and regression coverage
src/apps/daemon/internal/networking/dns/doh_resolver.go,modified,c9680f8de205135ef4df11c342720be1018d50520bb8529d5812dc674cffe642,805ce243afc9894282083b9dd7f6d88a255fb42cef79d44824b4a64abe905e1b,DoH admission/cancellation/response-identity hardening and regression coverage
src/apps/daemon/internal/networking/dns/doh_resolver_admission_test.go,added,n/a,8d1e58ff3df39535c9275ba20c2ddd79875788aaadfd94c65a15f081aa67a51c,DoH admission/cancellation/response-identity hardening and regression coverage
src/apps/daemon/internal/networking/dns/whitedns_wizard.go,modified,ebdc728d386a8293d88c82ff4976c6fffbd629a6787b55a677653a584a8d50e8,819bfc83d53862e45d6304367b0282ad8016c9e13244763d8100b8026f3e06d3,DNS bypass exact/subdomain boundary hardening and regression coverage
src/apps/daemon/internal/networking/dns/whitedns_wizard_domain_test.go,added,n/a,930eac50550344cc197ac0d534b65ece16837d3e7d0df90cd30139034fd1c1e4,DNS bypass exact/subdomain boundary hardening and regression coverage
