record_id,parent_record_id,composition_group_id,donor,domain,value_unit,source_granularity,value_form,separability,donor_path,donor_sha256,donor_symbol,transformation,mapping_topology,disposition,decision_rationale,target_capability,target_nodes,invariant,negative_invariant,test_node,operator_surface,migration_impact,license_note,risk_tier,dependency_record_ids,evidence_confidence,validation_status
PR234-R011,n/a,CG234-tor_metrics_library,tor_metrics_library,repository,repository revision accountability,repository,evidence,aggregate,.,n/a,n/a,accountability,one-to-many,accounted,Every file/module is classified before focused semantic decisions.,convergence evidence,governance/convergence,all surfaces accounted,coverage is not runtime authority,scripts/checks/check_post_refactor_234_convergence.py,governance,none,n/a,medium,n/a,high,reviewed
PR234-R012,n/a,CG234-whitedns_android,whitedns_android,repository,repository revision accountability,repository,evidence,aggregate,.,n/a,n/a,accountability,one-to-many,accounted,Every file/module is classified before focused semantic decisions.,convergence evidence,governance/convergence,all surfaces accounted,coverage is not runtime authority,scripts/checks/check_post_refactor_234_convergence.py,governance,none,n/a,medium,n/a,high,reviewed
PR234-R013,n/a,CG234-whitedns_cleanip,whitedns_cleanip,repository,repository revision accountability,repository,evidence,aggregate,.,n/a,n/a,accountability,one-to-many,accounted,Every file/module is classified before focused semantic decisions.,convergence evidence,governance/convergence,all surfaces accounted,coverage is not runtime authority,scripts/checks/check_post_refactor_234_convergence.py,governance,none,n/a,medium,n/a,high,reviewed
PR234-M0001,PR234-R001,CG234-dns_blocklists,dns_blocklists,module,.gitattributes,module/subtree,mixed evidence,context-dependent,.gitattributes,n/a,n/a,module accountability,one-to-many,accounted,Module grouped for omission review; child files retain exact hashes.,convergence evidence,governance/convergence,module surfaces sum to donor surfaces,module grouping does not imply adoption,scripts/checks/check_post_refactor_234_convergence.py,governance,none,n/a,medium,n/a,high,reviewed
PR234-M0002,PR234-R001,CG234-dns_blocklists,dns_blocklists,module,.github/ISSUE_TEMPLATE,module/subtree,mixed evidence,context-dependent,.github/ISSUE_TEMPLATE,n/a,n/a,module accountability,one-to-many,accounted,Module grouped for omission review; child files retain exact hashes.,convergence evidence,governance/convergence,module surfaces sum to donor surfaces,module grouping does not imply adoption,scripts/checks/check_post_refactor_234_convergence.py,governance,none,n/a,medium,n/a,high,reviewed
PR234-M0003,PR234-R001,CG234-dns_blocklists,dns_blocklists,module,.github/dependabot.yml,module/subtree,mixed evidence,context-dependent,.github/dependabot.yml,n/a,n/a,module accountability,one-to-many,accounted,Module grouped for omission review; child files retain exact hashes.,convergence evidence,governance/convergence,module surfaces sum to donor surfaces,module grouping does not imply adoption,scripts/checks/check_post_refactor_234_convergence.py,governance,none,n/a,medium,n/a,high,reviewed
PR234-M0004,PR234-R001,CG234-dns_blocklists,dns_blocklists,module,.github/workflows,module/subtree,mixed evidence,context-dependent,.github/workflows,n/a,n/a,module accountability,one-to-many,accounted,Module grouped for omission review; child files retain exact hashes.,convergence evidence,governance/convergence,module surfaces sum to donor surfaces,module grouping does not imply adoption,scripts/checks/check_post_refactor_234_convergence.py,governance,none,n/a,medium,n/a,high,reviewed
PR234-M0005,PR234-R001,CG234-dns_blocklists,dns_blocklists,module,.gitignore,module/subtree,mixed evidence,context-dependent,.gitignore,n/a,n/a,module accountability,one-to-many,accounted,Module grouped for omission review; child files retain exact hashes.,convergence evidence,governance/convergence,module surfaces sum to donor surfaces,module grouping does not imply adoption,scripts/checks/check_post_refactor_234_convergence.py,governance,none,n/a,medium,n/a,high,reviewed
PR234-M0006,PR234-R001,CG234-dns_blocklists,dns_blocklists,module,LICENSE,module/subtree,mixed evidence,context-dependent,LICENSE,n/a,n/a,module accountability,one-to-many,accounted,Module grouped for omission review; child files retain exact hashes.,convergence evidence,governance/convergence,module surfaces sum to donor surfaces,module grouping does not imply adoption,scripts/checks/check_post_refactor_234_convergence.py,governance,none,n/a,medium,n/a,high,reviewed
PR234-M0007,PR234-R001,CG234-dns_blocklists,dns_blocklists,module,README.md,module/subtree,mixed evidence,context-dependent,README.md,n/a,n/a,module accountability,one-to-many,accounted,Module grouped for omission review; child files retain exact hashes.,convergence evidence,governance/convergence,module surfaces sum to donor surfaces,module grouping does not imply adoption,scripts/checks/check_post_refactor_234_convergence.py,governance,none,n/a,medium,n/a,high,reviewed
PR234-M0008,PR234-R001,CG234-dns_blocklists,dns_blocklists,module,adblock/anti.piracy.txt,module/subtree,mixed evidence,context-dependent,adblock/anti.piracy.txt,n/a,n/a,module accountability,one-to-many,accounted,Module grouped for omission review; child files retain exact hashes.,convergence evidence,governance/convergence,module surfaces sum to donor surfaces,module grouping does not imply adoption,scripts/checks/check_post_refactor_234_convergence.py,governance,none,n/a,medium,n/a,high,reviewed
PR234-M0009,PR234-R001,CG234-dns_blocklists,dns_blocklists,module,adblock/blocklist-referral-native.txt,module/subtree,mixed evidence,context-dependent,adblock/blocklist-referral-native.txt,n/a,n/a,module accountability,one-to-many,accounted,Module grouped for omission review; child files retain exact hashes.,convergence evidence,governance/convergence,module surfaces sum to donor surfaces,module grouping does not imply adoption,scripts/checks/check_post_refactor_234_convergence.py,governance,none,n/a,medium,n/a,high,reviewed
PR234-M0010,PR234-R001,CG234-dns_blocklists,dns_blocklists,module,adblock/doh-ips.txt,module/subtree,mixed evidence,context-dependent,adblock/doh-ips.txt,n/a,n/a,module accountability,one-to-many,accounted,Module grouped for omission review; child files retain exact hashes.,convergence evidence,governance/convergence,module surfaces sum to donor surfaces,module grouping does not imply adoption,scripts/checks/check_post_refactor_234_convergence.py,governance,none,n/a,medium,n/a,high,reviewed
PR234-M0011,PR234-R001,CG234-dns_blocklists,dns_blocklists,module,adblock/doh-vpn-proxy-bypass.txt,module/subtree,mixed evidence,context-dependent,adblock/doh-vpn-proxy-bypass.txt,n/a,n/a,module accountability,one-to-many,accounted,Module grouped for omission review; child files retain exact hashes.,convergence evidence,governance/convergence,module surfaces sum to donor surfaces,module grouping does not imply adoption,scripts/checks/check_post_refactor_234_convergence.py,governance,none,n/a,medium,n/a,high,reviewed
PR234-M0012,PR234-R001,CG234-dns_blocklists,dns_blocklists,module,adblock/doh.top.txt,module/subtree,mixed evidence,context-dependent,adblock/doh.top.txt,n/a,n/a,module accountability,one-to-many,accounted,Module grouped for omission review; child files retain exact hashes.,convergence evidence,governance/convergence,module surfaces sum to donor surfaces,module grouping does not imply adoption,scripts/checks/check_post_refactor_234_convergence.py,governance,none,n/a,medium,n/a,high,reviewed
PR234-M0013,PR234-R001,CG234-dns_blocklists,dns_blocklists,module,adblock/doh.txt,module/subtree,mixed evidence,context-dependent,adblock/doh.txt,n/a,n/a,module accountability,one-to-many,accounted,Module grouped for omission review; child files retain exact hashes.,convergence evidence,governance/convergence,module surfaces sum to donor surfaces,module grouping does not imply adoption,scripts/checks/check_post_refactor_234_convergence.py,governance,none,n/a,medium,n/a,high,reviewed
PR234-M0014,PR234-R001,CG234-dns_blocklists,dns_blocklists,module,adblock/dyndns.txt,module/subtree,mixed evidence,context-dependent,adblock/dyndns.txt,n/a,n/a,module accountability,one-to-many,accounted,Module grouped for omission review; child files retain exact hashes.,convergence evidence,governance/convergence,module surfaces sum to donor surfaces,module grouping does not imply adoption,scripts/checks/check_post_refactor_234_convergence.py,governance,none,n/a,medium,n/a,high,reviewed
PR234-M0015,PR234-R001,CG234-dns_blocklists,dns_blocklists,module,adblock/fake.txt,module/subtree,mixed evidence,context-dependent,adblock/fake.txt,n/a,n/a,module accountability,one-to-many,accounted,Module grouped for omission review; child files retain exact hashes.,convergence evidence,governance/convergence,module surfaces sum to donor surfaces,module grouping does not imply adoption,scripts/checks/check_post_refactor_234_convergence.py,governance,none,n/a,medium,n/a,high,reviewed
PR234-M0016,PR234-R001,CG234-dns_blocklists,dns_blocklists,module,adblock/gambling.medium.txt,module/subtree,mixed evidence,context-dependent,adblock/gambling.medium.txt,n/a,n/a,module accountability,one-to-many,accounted,Module grouped for omission review; child files retain exact hashes.,convergence evidence,governance/convergence,module surfaces sum to donor surfaces,module grouping does not imply adoption,scripts/checks/check_post_refactor_234_convergence.py,governance,none,n/a,medium,n/a,high,reviewed
PR234-M0017,PR234-R001,CG234-dns_blocklists,dns_blocklists,module,adblock/gambling.mini.txt,module/subtree,mixed evidence,context-dependent,adblock/gambling.mini.txt,n/a,n/a,module accountability,one-to-many,accounted,Module grouped for omission review; child files retain exact hashes.,convergence evidence,governance/convergence,module surfaces sum to donor surfaces,module grouping does not imply adoption,scripts/checks/check_post_refactor_234_convergence.py,governance,none,n/a,medium,n/a,high,reviewed
PR234-M0018,PR234-R001,CG234-dns_blocklists,dns_blocklists,module,adblock/gambling.txt,module/subtree,mixed evidence,context-dependent,adblock/gambling.txt,n/a,n/a,module accountability,one-to-many,accounted,Module grouped for omission review; child files retain exact hashes.,convergence evidence,governance/convergence,module surfaces sum to donor surfaces,module grouping does not imply adoption,scripts/checks/check_post_refactor_234_convergence.py,governance,none,n/a,medium,n/a,high,reviewed
PR234-M0019,PR234-R001,CG234-dns_blocklists,dns_blocklists,module,adblock/hoster.txt,module/subtree,mixed evidence,context-dependent,adblock/hoster.txt,n/a,n/a,module accountability,one-to-many,accounted,Module grouped for omission review; child files retain exact hashes.,convergence evidence,governance/convergence,module surfaces sum to donor surfaces,module grouping does not imply adoption,scripts/checks/check_post_refactor_234_convergence.py,governance,none,n/a,medium,n/a,high,reviewed
PR234-M0020,PR234-R001,CG234-dns_blocklists,dns_blocklists,module,adblock/light.txt,module/subtree,mixed evidence,context-dependent,adblock/light.txt,n/a,n/a,module accountability,one-to-many,accounted,Module grouped for omission review; child files retain exact hashes.,convergence evidence,governance/convergence,module surfaces sum to donor surfaces,module grouping does not imply adoption,scripts/checks/check_post_refactor_234_convergence.py,governance,none,n/a,medium,n/a,high,reviewed
PR234-M0021,PR234-R001,CG234-dns_blocklists,dns_blocklists,module,adblock/multi.txt,module/subtree,mixed evidence,context-dependent,adblock/multi.txt,n/a,n/a,module accountability,one-to-many,accounted,Module grouped for omission review; child files retain exact hashes.,convergence evidence,governance/convergence,module surfaces sum to donor surfaces,module grouping does not imply adoption,scripts/checks/check_post_refactor_234_convergence.py,governance,none,n/a,medium,n/a,high,reviewed
PR234-M0022,PR234-R001,CG234-dns_blocklists,dns_blocklists,module,adblock/nameserver-ips.txt,module/subtree,mixed evidence,context-dependent,adblock/nameserver-ips.txt,n/a,n/a,module accountability,one-to-many,accounted,Module grouped for omission review; child files retain exact hashes.,convergence evidence,governance/convergence,module surfaces sum to donor surfaces,module grouping does not imply adoption,scripts/checks/check_post_refactor_234_convergence.py,governance,none,n/a,medium,n/a,high,reviewed
PR234-M0023,PR234-R001,CG234-dns_blocklists,dns_blocklists,module,adblock/native.amazon.txt,module/subtree,mixed evidence,context-dependent,adblock/native.amazon.txt,n/a,n/a,module accountability,one-to-many,accounted,Module grouped for omission review; child files retain exact hashes.,convergence evidence,governance/convergence,module surfaces sum to donor surfaces,module grouping does not imply adoption,scripts/checks/check_post_refactor_234_convergence.py,governance,none,n/a,medium,n/a,high,reviewed
PR234-M0024,PR234-R001,CG234-dns_blocklists,dns_blocklists,module,adblock/native.apple.txt,module/subtree,mixed evidence,context-dependent,adblock/native.apple.txt,n/a,n/a,module accountability,one-to-many,accounted,Module grouped for omission review; child files retain exact hashes.,convergence evidence,governance/convergence,module surfaces sum to donor surfaces,module grouping does not imply adoption,scripts/checks/check_post_refactor_234_convergence.py,governance,none,n/a,medium,n/a,high,reviewed
PR234-M0025,PR234-R001,CG234-dns_blocklists,dns_blocklists,module,adblock/native.huawei.txt,module/subtree,mixed evidence,context-dependent,adblock/native.huawei.txt,n/a,n/a,module accountability,one-to-many,accounted,Module grouped for omission review; child files retain exact hashes.,convergence evidence,governance/convergence,module surfaces sum to donor surfaces,module grouping does not imply adoption,scripts/checks/check_post_refactor_234_convergence.py,governance,none,n/a,medium,n/a,high,reviewed
PR234-M0026,PR234-R001,CG234-dns_blocklists,dns_blocklists,module,adblock/native.lgwebos.txt,module/subtree,mixed evidence,context-dependent,adblock/native.lgwebos.txt,n/a,n/a,module accountability,one-to-many,accounted,Module grouped for omission review; child files retain exact hashes.,convergence evidence,governance/convergence,module surfaces sum to donor surfaces,module grouping does not imply adoption,scripts/checks/check_post_refactor_234_convergence.py,governance,none,n/a,medium,n/a,high,reviewed
PR234-M0027,PR234-R001,CG234-dns_blocklists,dns_blocklists,module,adblock/native.oppo-realme.txt,module/subtree,mixed evidence,context-dependent,adblock/native.oppo-realme.txt,n/a,n/a,module accountability,one-to-many,accounted,Module grouped for omission review; child files retain exact hashes.,convergence evidence,governance/convergence,module surfaces sum to donor surfaces,module grouping does not imply adoption,scripts/checks/check_post_refactor_234_convergence.py,governance,none,n/a,medium,n/a,high,reviewed
PR234-M0028,PR234-R001,CG234-dns_blocklists,dns_blocklists,module,adblock/native.roku.txt,module/subtree,mixed evidence,context-dependent,adblock/native.roku.txt,n/a,n/a,module accountability,one-to-many,accounted,Module grouped for omission review; child files retain exact hashes.,convergence evidence,governance/convergence,module surfaces sum to donor surfaces,module grouping does not imply adoption,scripts/checks/check_post_refactor_234_convergence.py,governance,none,n/a,medium,n/a,high,reviewed
PR234-M0029,PR234-R001,CG234-dns_blocklists,dns_blocklists,module,adblock/native.samsung.txt,module/subtree,mixed evidence,context-dependent,adblock/native.samsung.txt,n/a,n/a,module accountability,one-to-many,accounted,Module grouped for omission review; child files retain exact hashes.,convergence evidence,governance/convergence,module surfaces sum to donor surfaces,module grouping does not imply adoption,scripts/checks/check_post_refactor_234_convergence.py,governance,none,n/a,medium,n/a,high,reviewed
PR234-M0030,PR234-R001,CG234-dns_blocklists,dns_blocklists,module,adblock/native.tiktok.extended.txt,module/subtree,mixed evidence,context-dependent,adblock/native.tiktok.extended.txt,n/a,n/a,module accountability,one-to-many,accounted,Module grouped for omission review; child files retain exact hashes.,convergence evidence,governance/convergence,module surfaces sum to donor surfaces,module grouping does not imply adoption,scripts/checks/check_post_refactor_234_convergence.py,governance,none,n/a,medium,n/a,high,reviewed
PR234-M0031,PR234-R001,CG234-dns_blocklists,dns_blocklists,module,adblock/native.tiktok.txt,module/subtree,mixed evidence,context-dependent,adblock/native.tiktok.txt,n/a,n/a,module accountability,one-to-many,accounted,Module grouped for omission review; child files retain exact hashes.,convergence evidence,governance/convergence,module surfaces sum to donor surfaces,module grouping does not imply adoption,scripts/checks/check_post_refactor_234_convergence.py,governance,none,n/a,medium,n/a,high,reviewed
PR234-M0032,PR234-R001,CG234-dns_blocklists,dns_blocklists,module,adblock/native.vivo.txt,module/subtree,mixed evidence,context-dependent,adblock/native.vivo.txt,n/a,n/a,module accountability,one-to-many,accounted,Module grouped for omission review; child files retain exact hashes.,convergence evidence,governance/convergence,module surfaces sum to donor surfaces,module grouping does not imply adoption,scripts/checks/check_post_refactor_234_convergence.py,governance,none,n/a,medium,n/a,high,reviewed
PR234-M0033,PR234-R001,CG234-dns_blocklists,dns_blocklists,module,adblock/native.winoffice.txt,module/subtree,mixed evidence,context-dependent,adblock/native.winoffice.txt,n/a,n/a,module accountability,one-to-many,accounted,Module grouped for omission review; child files retain exact hashes.,convergence evidence,governance/convergence,module surfaces sum to donor surfaces,module grouping does not imply adoption,scripts/checks/check_post_refactor_234_convergence.py,governance,none,n/a,medium,n/a,high,reviewed
PR234-M0034,PR234-R001,CG234-dns_blocklists,dns_blocklists,module,adblock/native.xiaomi.txt,module/subtree,mixed evidence,context-dependent,adblock/native.xiaomi.txt,n/a,n/a,module accountability,one-to-many,accounted,Module grouped for omission review; child files retain exact hashes.,convergence evidence,governance/convergence,module surfaces sum to donor surfaces,module grouping does not imply adoption,scripts/checks/check_post_refactor_234_convergence.py,governance,none,n/a,medium,n/a,high,reviewed
PR234-M0035,PR234-R001,CG234-dns_blocklists,dns_blocklists,module,adblock/nosafesearch.txt,module/subtree,mixed evidence,context-dependent,adblock/nosafesearch.txt,n/a,n/a,module accountability,one-to-many,accounted,Module grouped for omission review; child files retain exact hashes.,convergence evidence,governance/convergence,module surfaces sum to donor surfaces,module grouping does not imply adoption,scripts/checks/check_post_refactor_234_convergence.py,governance,none,n/a,medium,n/a,high,reviewed
PR234-M0036,PR234-R001,CG234-dns_blocklists,dns_blocklists,module,adblock/nsfw.txt,module/subtree,mixed evidence,context-dependent,adblock/nsfw.txt,n/a,n/a,module accountability,one-to-many,accounted,Module grouped for omission review; child files retain exact hashes.,convergence evidence,governance/convergence,module surfaces sum to donor surfaces,module grouping does not imply adoption,scripts/checks/check_post_refactor_234_convergence.py,governance,none,n/a,medium,n/a,high,reviewed
PR234-M0037,PR234-R001,CG234-dns_blocklists,dns_blocklists,module,adblock/popupads.txt,module/subtree,mixed evidence,context-dependent,adblock/popupads.txt,n/a,n/a,module accountability,one-to-many,accounted,Module grouped for omission review; child files retain exact hashes.,convergence evidence,governance/convergence,module surfaces sum to donor surfaces,module grouping does not imply adoption,scripts/checks/check_post_refactor_234_convergence.py,governance,none,n/a,medium,n/a,high,reviewed
PR234-M0038,PR234-R001,CG234-dns_blocklists,dns_blocklists,module,adblock/pro.mini.txt,module/subtree,mixed evidence,context-dependent,adblock/pro.mini.txt,n/a,n/a,module accountability,one-to-many,accounted,Module grouped for omission review; child files retain exact hashes.,convergence evidence,governance/convergence,module surfaces sum to donor surfaces,module grouping does not imply adoption,scripts/checks/check_post_refactor_234_convergence.py,governance,none,n/a,medium,n/a,high,reviewed
PR234-M0039,PR234-R001,CG234-dns_blocklists,dns_blocklists,module,adblock/pro.plus.mini.txt,module/subtree,mixed evidence,context-dependent,adblock/pro.plus.mini.txt,n/a,n/a,module accountability,one-to-many,accounted,Module grouped for omission review; child files retain exact hashes.,convergence evidence,governance/convergence,module surfaces sum to donor surfaces,module grouping does not imply adoption,scripts/checks/check_post_refactor_234_convergence.py,governance,none,n/a,medium,n/a,high,reviewed
PR234-M0040,PR234-R001,CG234-dns_blocklists,dns_blocklists,module,adblock/pro.plus.txt,module/subtree,mixed evidence,context-dependent,adblock/pro.plus.txt,n/a,n/a,module accountability,one-to-many,accounted,Module grouped for omission review; child files retain exact hashes.,convergence evidence,governance/convergence,module surfaces sum to donor surfaces,module grouping does not imply adoption,scripts/checks/check_post_refactor_234_convergence.py,governance,none,n/a,medium,n/a,high,reviewed
PR234-M0041,PR234-R001,CG234-dns_blocklists,dns_blocklists,module,adblock/pro.txt,module/subtree,mixed evidence,context-dependent,adblock/pro.txt,n/a,n/a,module accountability,one-to-many,accounted,Module grouped for omission review; child files retain exact hashes.,convergence evidence,governance/convergence,module surfaces sum to donor surfaces,module grouping does not imply adoption,scripts/checks/check_post_refactor_234_convergence.py,governance,none,n/a,medium,n/a,high,reviewed
PR234-M0042,PR234-R001,CG234-dns_blocklists,dns_blocklists,module,adblock/social.txt,module/subtree,mixed evidence,context-dependent,adblock/social.txt,n/a,n/a,module accountability,one-to-many,accounted,Module grouped for omission review; child files retain exact hashes.,convergence evidence,governance/convergence,module surfaces sum to donor surfaces,module grouping does not imply adoption,scripts/checks/check_post_refactor_234_convergence.py,governance,none,n/a,medium,n/a,high,reviewed
PR234-M0043,PR234-R001,CG234-dns_blocklists,dns_blocklists,module,adblock/spam-tlds-adblock-aggressive.txt,module/subtree,mixed evidence,context-dependent,adblock/spam-tlds-adblock-aggressive.txt,n/a,n/a,module accountability,one-to-many,accounted,Module grouped for omission review; child files retain exact hashes.,convergence evidence,governance/convergence,module surfaces sum to donor surfaces,module grouping does not imply adoption,scripts/checks/check_post_refactor_234_convergence.py,governance,none,n/a,medium,n/a,high,reviewed
PR234-M0044,PR234-R001,CG234-dns_blocklists,dns_blocklists,module,adblock/spam-tlds-adblock-allow.txt,module/subtree,mixed evidence,context-dependent,adblock/spam-tlds-adblock-allow.txt,n/a,n/a,module accountability,one-to-many,accounted,Module grouped for omission review; child files retain exact hashes.,convergence evidence,governance/convergence,module surfaces sum to donor surfaces,module grouping does not imply adoption,scripts/checks/check_post_refactor_234_convergence.py,governance,none,n/a,medium,n/a,high,reviewed
PR234-M0045,PR234-R001,CG234-dns_blocklists,dns_blocklists,module,adblock/spam-tlds-adblock.txt,module/subtree,mixed evidence,context-dependent,adblock/spam-tlds-adblock.txt,n/a,n/a,module accountability,one-to-many,accounted,Module grouped for omission review; child files retain exact hashes.,convergence evidence,governance/convergence,module surfaces sum to donor surfaces,module grouping does not imply adoption,scripts/checks/check_post_refactor_234_convergence.py,governance,none,n/a,medium,n/a,high,reviewed
PR234-M0046,PR234-R001,CG234-dns_blocklists,dns_blocklists,module,adblock/spam-tlds-ublock.txt,module/subtree,mixed evidence,context-dependent,adblock/spam-tlds-ublock.txt,n/a,n/a,module accountability,one-to-many,accounted,Module grouped for omission review; child files retain exact hashes.,convergence evidence,governance/convergence,module surfaces sum to donor surfaces,module grouping does not imply adoption,scripts/checks/check_post_refactor_234_convergence.py,governance,none,n/a,medium,n/a,high,reviewed
PR234-M0047,PR234-R001,CG234-dns_blocklists,dns_blocklists,module,adblock/spam-tlds.txt,module/subtree,mixed evidence,context-dependent,adblock/spam-tlds.txt,n/a,n/a,module accountability,one-to-many,accounted,Module grouped for omission review; child files retain exact hashes.,convergence evidence,governance/convergence,module surfaces sum to donor surfaces,module grouping does not imply adoption,scripts/checks/check_post_refactor_234_convergence.py,governance,none,n/a,medium,n/a,high,reviewed
PR234-M0048,PR234-R001,CG234-dns_blocklists,dns_blocklists,module,adblock/tif-ips.txt,module/subtree,mixed evidence,context-dependent,adblock/tif-ips.txt,n/a,n/a,module accountability,one-to-many,accounted,Module grouped for omission review; child files retain exact hashes.,convergence evidence,governance/convergence,module surfaces sum to donor surfaces,module grouping does not imply adoption,scripts/checks/check_post_refactor_234_convergence.py,governance,none,n/a,medium,n/a,high,reviewed
PR234-M0049,PR234-R001,CG234-dns_blocklists,dns_blocklists,module,adblock/tif.medium.txt,module/subtree,mixed evidence,context-dependent,adblock/tif.medium.txt,n/a,n/a,module accountability,one-to-many,accounted,Module grouped for omission review; child files retain exact hashes.,convergence evidence,governance/convergence,module surfaces sum to donor surfaces,module grouping does not imply adoption,scripts/checks/check_post_refactor_234_convergence.py,governance,none,n/a,medium,n/a,high,reviewed
PR234-M0050,PR234-R001,CG234-dns_blocklists,dns_blocklists,module,adblock/tif.mini.txt,module/subtree,mixed evidence,context-dependent,adblock/tif.mini.txt,n/a,n/a,module accountability,one-to-many,accounted,Module grouped for omission review; child files retain exact hashes.,convergence evidence,governance/convergence,module surfaces sum to donor surfaces,module grouping does not imply adoption,scripts/checks/check_post_refactor_234_convergence.py,governance,none,n/a,medium,n/a,high,reviewed
PR234-M0051,PR234-R001,CG234-dns_blocklists,dns_blocklists,module,adblock/tif.txt,module/subtree,mixed evidence,context-dependent,adblock/tif.txt,n/a,n/a,module accountability,one-to-many,accounted,Module grouped for omission review; child files retain exact hashes.,convergence evidence,governance/convergence,module surfaces sum to donor surfaces,module grouping does not imply adoption,scripts/checks/check_post_refactor_234_convergence.py,governance,none,n/a,medium,n/a,high,reviewed
PR234-M0052,PR234-R001,CG234-dns_blocklists,dns_blocklists,module,adblock/ultimate.mini.txt,module/subtree,mixed evidence,context-dependent,adblock/ultimate.mini.txt,n/a,n/a,module accountability,one-to-many,accounted,Module grouped for omission review; child files retain exact hashes.,convergence evidence,governance/convergence,module surfaces sum to donor surfaces,module grouping does not imply adoption,scripts/checks/check_post_refactor_234_convergence.py,governance,none,n/a,medium,n/a,high,reviewed
PR234-M0053,PR234-R001,CG234-dns_blocklists,dns_blocklists,module,adblock/ultimate.txt,module/subtree,mixed evidence,context-dependent,adblock/ultimate.txt,n/a,n/a,module accountability,one-to-many,accounted,Module grouped for omission review; child files retain exact hashes.,convergence evidence,governance/convergence,module surfaces sum to donor surfaces,module grouping does not imply adoption,scripts/checks/check_post_refactor_234_convergence.py,governance,none,n/a,medium,n/a,high,reviewed
