donor,path,sha256,line,kind,name,extraction_policy,semantic_record_ids
sni-spoofing-rust,src/bin/ui.rs,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,995,function,drop,rust-definition-index,PR227-R001;PR227-M006;PR227-F0021
sni-spoofing-rust,src/bin/ui.rs,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,1002,function,update,rust-definition-index,PR227-R001;PR227-M006;PR227-F0021
sni-spoofing-rust,src/bin/ui.rs,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,1111,function,draw_controls,rust-definition-index,PR227-R001;PR227-M006;PR227-F0021
sni-spoofing-rust,src/bin/ui.rs,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,1190,function,draw_config,rust-definition-index,PR227-R001;PR227-M006;PR227-F0021
sni-spoofing-rust,src/bin/ui.rs,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,1247,function,draw_import,rust-definition-index,PR227-R001;PR227-M006;PR227-F0021
sni-spoofing-rust,src/bin/ui.rs,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,1373,function,draw_scanner,rust-definition-index,PR227-R001;PR227-M006;PR227-F0021
sni-spoofing-rust,src/bin/ui.rs,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,1466,function,draw_logs,rust-definition-index,PR227-R001;PR227-M006;PR227-F0021
sni-spoofing-rust,src/bin/ui.rs,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,1509,type,UiState,rust-definition-index,PR227-R001;PR227-M006;PR227-F0021
sni-spoofing-rust,src/bin/ui.rs,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,1530,function,load_ui_state,rust-definition-index,PR227-R001;PR227-M006;PR227-F0021
sni-spoofing-rust,src/bin/ui.rs,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,1536,function,default_true,rust-definition-index,PR227-R001;PR227-M006;PR227-F0021
sni-spoofing-rust,src/bin/ui.rs,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,1540,function,ui_state_path,rust-definition-index,PR227-R001;PR227-M006;PR227-F0021
sni-spoofing-rust,src/bin/ui.rs,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,1553,function,log_export_path,rust-definition-index,PR227-R001;PR227-M006;PR227-F0021
sni-spoofing-rust,src/bin/ui.rs,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,1561,function,app_data_dir,rust-definition-index,PR227-R001;PR227-M006;PR227-F0021
sni-spoofing-rust,src/bin/ui.rs,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,1605,function,home_dir,rust-definition-index,PR227-R001;PR227-M006;PR227-F0021
sni-spoofing-rust,src/bin/ui.rs,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,1611,function,xray_data_dir,rust-definition-index,PR227-R001;PR227-M006;PR227-F0021
sni-spoofing-rust,src/bin/ui.rs,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,1619,function,unix_timestamp_secs,rust-definition-index,PR227-R001;PR227-M006;PR227-F0021
sni-spoofing-rust,src/bin/ui.rs,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,1626,type,XrayRuntime,rust-definition-index,PR227-R001;PR227-M006;PR227-F0021
sni-spoofing-rust,src/bin/ui.rs,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,1632,function,stop,rust-definition-index,PR227-R001;PR227-M006;PR227-F0021
sni-spoofing-rust,src/bin/ui.rs,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,1640,function,drop,rust-definition-index,PR227-R001;PR227-M006;PR227-F0021
sni-spoofing-rust,src/bin/ui.rs,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,1645,type,XrayMsg,rust-definition-index,PR227-R001;PR227-M006;PR227-F0021
sni-spoofing-rust,src/bin/ui.rs,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,1649,type,IpCheckMsg,rust-definition-index,PR227-R001;PR227-M006;PR227-F0021
sni-spoofing-rust,src/bin/ui.rs,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,1654,type,ConnectionStatus,rust-definition-index,PR227-R001;PR227-M006;PR227-F0021
sni-spoofing-rust,src/bin/ui.rs,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,1662,function,pill,rust-definition-index,PR227-R001;PR227-M006;PR227-F0021
sni-spoofing-rust,src/bin/ui.rs,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,1671,function,detail,rust-definition-index,PR227-R001;PR227-M006;PR227-F0021
sni-spoofing-rust,src/bin/ui.rs,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,1681,function,share_lines,rust-definition-index,PR227-R001;PR227-M006;PR227-F0021
sni-spoofing-rust,src/bin/ui.rs,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,1688,function,share_line_count,rust-definition-index,PR227-R001;PR227-M006;PR227-F0021
sni-spoofing-rust,src/bin/ui.rs,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,1695,function,selected_share_line,rust-definition-index,PR227-R001;PR227-M006;PR227-F0021
sni-spoofing-rust,src/bin/ui.rs,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,1699,function,share_label,rust-definition-index,PR227-R001;PR227-M006;PR227-F0021
sni-spoofing-rust,src/bin/ui.rs,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,1711,function,truncate_middle,rust-definition-index,PR227-R001;PR227-M006;PR227-F0021
sni-spoofing-rust,src/bin/ui.rs,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,1728,function,is_proxy_loop,rust-definition-index,PR227-R001;PR227-M006;PR227-F0021
sni-spoofing-rust,src/bin/ui.rs,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,1738,function,replace_socket_host,rust-definition-index,PR227-R001;PR227-M006;PR227-F0021
sni-spoofing-rust,src/bin/ui.rs,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,1746,function,default_xray_path,rust-definition-index,PR227-R001;PR227-M006;PR227-F0021
sni-spoofing-rust,src/bin/ui.rs,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,1778,function,xray_download_url,rust-definition-index,PR227-R001;PR227-M006;PR227-F0021
sni-spoofing-rust,src/bin/ui.rs,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,1793,function,download_xray_to,rust-definition-index,PR227-R001;PR227-M006;PR227-F0021
sni-spoofing-rust,src/bin/ui.rs,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,1834,function,install_wintun_to,rust-definition-index,PR227-R001;PR227-M006;PR227-F0021
sni-spoofing-rust,src/bin/ui.rs,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,1887,function,extract_xray_zip,rust-definition-index,PR227-R001;PR227-M006;PR227-F0021
sni-spoofing-rust,src/bin/ui.rs,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,1903,function,extract_xray_zip,rust-definition-index,PR227-R001;PR227-M006;PR227-F0021
sni-spoofing-rust,src/bin/ui.rs,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,1924,function,validate_tun_runtime,rust-definition-index,PR227-R001;PR227-M006;PR227-F0021
sni-spoofing-rust,src/bin/ui.rs,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,1944,function,validate_tun_runtime,rust-definition-index,PR227-R001;PR227-M006;PR227-F0021
sni-spoofing-rust,src/bin/ui.rs,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,1948,function,connection_check_proxy_url,rust-definition-index,PR227-R001;PR227-M006;PR227-F0021
sni-spoofing-rust,src/bin/ui.rs,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,1958,function,local_check_addr,rust-definition-index,PR227-R001;PR227-M006;PR227-F0021
sni-spoofing-rust,src/bin/ui.rs,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,1970,function,fetch_public_ip_through_proxy,rust-definition-index,PR227-R001;PR227-M006;PR227-F0021
sni-spoofing-rust,src/bin/ui.rs,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,1989,function,fetch_public_ip_once,rust-definition-index,PR227-R001;PR227-M006;PR227-F0021
sni-spoofing-rust,src/bin/ui.rs,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,2018,function,spawn_output_reader,rust-definition-index,PR227-R001;PR227-M006;PR227-F0021
sni-spoofing-rust,src/bin/ui.rs,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,2033,function,build_xray_config,rust-definition-index,PR227-R001;PR227-M006;PR227-F0021
sni-spoofing-rust,src/bin/ui.rs,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,2203,function,parse_optional_socket,rust-definition-index,PR227-R001;PR227-M006;PR227-F0021
sni-spoofing-rust,src/bin/ui.rs,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,2214,type,IfEmpty,rust-definition-index,PR227-R001;PR227-M006;PR227-F0021
sni-spoofing-rust,src/bin/ui.rs,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,2215,function,if_empty,rust-definition-index,PR227-R001;PR227-M006;PR227-F0021
sni-spoofing-rust,src/bin/ui.rs,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,2219,function,if_empty,rust-definition-index,PR227-R001;PR227-M006;PR227-F0021
sni-spoofing-rust,src/bin/ui.rs,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,2230,module,tests,rust-definition-index,PR227-R001;PR227-M006;PR227-F0021
sni-spoofing-rust,src/bin/ui.rs,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,2234,function,builds_xray_config_for_local_rewritten_vless_xhttp,rust-definition-index,PR227-R001;PR227-M006;PR227-F0021
sni-spoofing-rust,src/bin/ui.rs,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,2268,function,builds_xray_config_for_trojan_ws,rust-definition-index,PR227-R001;PR227-M006;PR227-F0021
sni-spoofing-rust,src/bin/ui.rs,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,2298,function,rejects_xray_config_without_any_inbound_proxy,rust-definition-index,PR227-R001;PR227-M006;PR227-F0021
sni-spoofing-rust,src/bin/ui.rs,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,2307,function,builds_xray_config_with_tun_inbound,rust-definition-index,PR227-R001;PR227-M006;PR227-F0021
sni-spoofing-rust,src/bin/ui.rs,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,2321,function,rewrites_unspecified_proxy_for_local_ip_check,rust-definition-index,PR227-R001;PR227-M006;PR227-F0021
sni-spoofing-rust,src/bin/ui.rs,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,2333,function,selects_share_links_from_multiline_import_text,rust-definition-index,PR227-R001;PR227-M006;PR227-F0021
sni-spoofing-rust,src/bin/ui.rs,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,2343,function,rewrites_socket_host_for_lan_binding,rust-definition-index,PR227-R001;PR227-M006;PR227-F0021
sni-spoofing-rust,src/bin/ui.rs,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,2352,type,FormState,rust-definition-index,PR227-R001;PR227-M006;PR227-F0021
sni-spoofing-rust,src/bin/ui.rs,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,2366,function,from_config,rust-definition-index,PR227-R001;PR227-M006;PR227-F0021
sni-spoofing-rust,src/bin/ui.rs,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,2386,function,to_config,rust-definition-index,PR227-R001;PR227-M006;PR227-F0021
sni-spoofing-rust,src/bin/ui.rs,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,2418,function,parse_u64,rust-definition-index,PR227-R001;PR227-M006;PR227-F0021
sni-spoofing-rust,src/bin/ui.rs,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,2425,function,parse_optional_u64,rust-definition-index,PR227-R001;PR227-M006;PR227-F0021
sni-spoofing-rust,src/bin/ui.rs,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,2434,function,parse_usize,rust-definition-index,PR227-R001;PR227-M006;PR227-F0021
sni-spoofing-rust,src/bin/ui.rs,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,2441,type,ScanMsg,rust-definition-index,PR227-R001;PR227-M006;PR227-F0021
sni-spoofing-rust,src/bin/ui.rs,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,2448,function,spawn_scan,rust-definition-index,PR227-R001;PR227-M006;PR227-F0021
sni-spoofing-rust,src/config.rs,ddfad200548e94775c2ce7d01fa944de45725e468a82bac663a5f04aad5992c9,5,function,default_conn_timeout_sec,rust-definition-index,PR227-R001;PR227-M007;PR227-F0022
sni-spoofing-rust,src/config.rs,ddfad200548e94775c2ce7d01fa944de45725e468a82bac663a5f04aad5992c9,9,function,default_handshake_timeout_sec,rust-definition-index,PR227-R001;PR227-M007;PR227-F0022
sni-spoofing-rust,src/config.rs,ddfad200548e94775c2ce7d01fa944de45725e468a82bac663a5f04aad5992c9,13,function,default_keepalive_time_sec,rust-definition-index,PR227-R001;PR227-M007;PR227-F0022
sni-spoofing-rust,src/config.rs,ddfad200548e94775c2ce7d01fa944de45725e468a82bac663a5f04aad5992c9,17,function,default_keepalive_interval_sec,rust-definition-index,PR227-R001;PR227-M007;PR227-F0022
sni-spoofing-rust,src/config.rs,ddfad200548e94775c2ce7d01fa944de45725e468a82bac663a5f04aad5992c9,21,function,default_buffer_size,rust-definition-index,PR227-R001;PR227-M007;PR227-F0022
