donor,path,sha256,size_bytes,file_type,language,classification,authority_status,semantic_record_ids,notes
whiteaesther_mobile,THIRD_PARTY_NOTICES.md,d8be3c2d8607c85ba2b8fe0743381932e76a08cf1d7aa9db9f933339a958b2b4,721,md,Markdown,governance,authoritative,PR223-R01,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,app/build.gradle.kts,d831a865ae276e1be0934d1a67d13283be0087fb9e7f0143ee6a593727417047,8402,kts,unknown,ui-or-product,authoritative,PR223-R01,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,app/proguard-rules.pro,f3c2703a1b7a5404989a9acbc07c6d981a7f0bc02c4824878dc2f5a4d3a6780b,308,pro,unknown,ui-or-product,authoritative,PR223-R01,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,app/src/androidTest/java/com/whitedns/whiteaesther/ui/WhiteAestherAppTest.kt,d89ce4617bd3c530e1951aea54ea8aeb51228c365d2f4d890a09057cdc7ba1ab,4426,kt,Kotlin,ui-or-product,authoritative,PR223-R01,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,app/src/main/AndroidManifest.xml,e5865f8164414717c99be8a29e2917e8fd215b76b93bef8ebc2453c03a6a86f1,2377,xml,XML,ui-or-product,authoritative,PR223-R01,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,app/src/main/java/com/whitedns/whiteaesther/MainActivity.kt,a8276e864d35fefd4e2dcc2535a3200b5cb62c18ca4e8287a40ece62a3b4f156,6824,kt,Kotlin,ui-or-product,authoritative,PR223-R01;PR223-S014,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,app/src/main/java/com/whitedns/whiteaesther/MainViewModel.kt,275d2b10c99e88367be50d8346e0fb9752dab0e15dc52bc178066053982a572e,8006,kt,Kotlin,ui-or-product,authoritative,PR223-R01;PR223-S014,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,app/src/main/java/com/whitedns/whiteaesther/WhiteAestherApplication.kt,f5cd143cf72e79bd8777ab7cd86da0b5ec3ce775e95f0bdd97120c4d25e8d0cc,113,kt,Kotlin,ui-or-product,authoritative,PR223-R01,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,app/src/main/java/com/whitedns/whiteaesther/core/NativeAetherBridge.kt,e4134eacf34e1fe567bf81f8c4f45195282ecd34453f03f66eaf9bece16f78d1,4427,kt,Kotlin,ui-or-product,authoritative,PR223-R01,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,app/src/main/java/com/whitedns/whiteaesther/data/AppSettings.kt,f131350dc7708986838ec1a23c2603de0a6f00fd44eac337572fc02f29f9656d,4267,kt,Kotlin,ui-or-product,authoritative,PR223-R01,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,app/src/main/java/com/whitedns/whiteaesther/data/SettingsRepository.kt,53e2b3575c46117ed3f2e8e7507989660da9c708312fbdfdf8ed2e3fd0bda34b,3597,kt,Kotlin,ui-or-product,authoritative,PR223-R01,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,app/src/main/java/com/whitedns/whiteaesther/service/AetherNotification.kt,0b83268d52c4ee26b3f267c3f040dce38c064aba5833fccefb3571278280221e,2053,kt,Kotlin,ui-or-product,authoritative,PR223-R01;PR223-S014,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,app/src/main/java/com/whitedns/whiteaesther/service/AetherVpnService.kt,d6c5b0ed5bf0204ec41d51f42637463bf3eea0842d6b840e38a90fe1d5f99d18,17952,kt,Kotlin,ui-or-product,authoritative,PR223-R01;PR223-S014,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,app/src/main/java/com/whitedns/whiteaesther/service/EngineLog.kt,566f29789aae2e2bcb8316529dec33e86d3dc358efd0b7023e888f9b30890b68,1680,kt,Kotlin,ui-or-product,authoritative,PR223-R01;PR223-S014,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,app/src/main/java/com/whitedns/whiteaesther/service/EngineStatus.kt,992f745360910c7aec0dff886ba12883890609a49f51042b34473443f9093dfa,1537,kt,Kotlin,ui-or-product,authoritative,PR223-R01;PR223-S014,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,app/src/main/java/com/whitedns/whiteaesther/ui/AetherComponents.kt,16e40664645d9afa6d7641ed5311f39768839f31bec30b3a33cefcf6b16500e3,24449,kt,Kotlin,ui-or-product,authoritative,PR223-R01;PR223-S014,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,app/src/main/java/com/whitedns/whiteaesther/ui/ConnectOrb.kt,3a2cd2467d35e7077bb0ab7cc117d5732fe9e61af2ed793e96a1cc7dd82920bb,10731,kt,Kotlin,ui-or-product,authoritative,PR223-R01;PR223-S014,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,app/src/main/java/com/whitedns/whiteaesther/ui/Screens.kt,6d14fc21201453137da03930135b4ffb0026617d73dc4a347296fad611696028,55964,kt,Kotlin,ui-or-product,authoritative,PR223-R01;PR223-S014,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,app/src/main/java/com/whitedns/whiteaesther/ui/WhiteAestherApp.kt,fa5448c0be775da736a4c7e4c2ca2604191a4efcc0fcbed224d33fe58b7d63fc,10637,kt,Kotlin,ui-or-product,authoritative,PR223-R01;PR223-S014,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,app/src/main/java/com/whitedns/whiteaesther/ui/theme/Theme.kt,e9b4684b36d99f047a7a8429214cbf67c276bbacba7740f0ff3b10597a2086c4,4657,kt,Kotlin,ui-or-product,authoritative,PR223-R01;PR223-S014,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,app/src/main/java/com/whitedns/whiteaesther/ui/theme/Type.kt,e1cb261e13e45e46c1c1e46d9997c96209f36f6bac0ba2f3c8a0dc4bf305e368,3844,kt,Kotlin,ui-or-product,authoritative,PR223-R01;PR223-S014,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,app/src/main/res/drawable-nodpi/whiteaesther_logo.png,3990e30fc9c7279f8f08b0d5b66f81196bd7734ff030ac228335d2405501bd71,21066,png,unknown,media,derived,PR223-R01,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,app/src/main/res/drawable/ic_launcher_monochrome.xml,23b1b3637a550034ae03b404ba9496b5f73044fed86410d7df70c7f9295ba5cf,1236,xml,XML,ui-or-product,authoritative,PR223-R01,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,app/src/main/res/drawable/ic_notification.xml,4f10e77413a4b052ab48df36ee183e8ef08063efee6404e8c1e5f8a04af835bf,1073,xml,XML,ui-or-product,authoritative,PR223-R01,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,app/src/main/res/font/inter_bold.ttf,b444dae8374f484b0f1edd60dbfe6428cc167daebce878abc42f98e14b221505,66608,ttf,unknown,ui-or-product,authoritative,PR223-R01,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,app/src/main/res/font/inter_medium.ttf,e093614db9d05edad8713073807233ac878d38dc0c244f32f3fc87fdcb097868,66516,ttf,unknown,ui-or-product,authoritative,PR223-R01,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,app/src/main/res/font/inter_regular.ttf,6e25a83cd6926897d51926a3e92a1a0c003e21c9145331c2f8bcc5877a58dac3,66416,ttf,unknown,ui-or-product,authoritative,PR223-R01,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,app/src/main/res/font/inter_semibold.ttf,53260dc9d400dac84743bbca04fe62fc98f11ab39664f12544b8412b2e361a94,66628,ttf,unknown,ui-or-product,authoritative,PR223-R01,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,app/src/main/res/font/plex_mono_medium.ttf,968fd58e994f53fb167c2fd4eb13d8c02f9755571475d37a20d82823bb27b6d0,41328,ttf,unknown,ui-or-product,authoritative,PR223-R01,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,app/src/main/res/font/plex_mono_regular.ttf,d255e90d05d181914f8650fd1b3b1df4b10363bcf32995c2321f8bd76e54da76,40928,ttf,unknown,ui-or-product,authoritative,PR223-R01,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,app/src/main/res/mipmap-anydpi-v26/ic_launcher.xml,3756903f048384cf675a588ad3699cce6e6e34a63b319a6d4786072b17acfa21,330,xml,XML,ui-or-product,authoritative,PR223-R01,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,app/src/main/res/mipmap-anydpi-v26/ic_launcher_round.xml,3756903f048384cf675a588ad3699cce6e6e34a63b319a6d4786072b17acfa21,330,xml,XML,ui-or-product,authoritative,PR223-R01,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,app/src/main/res/mipmap-hdpi/ic_launcher_foreground.png,7ed278b9b598af49f4c454fef4a8253a6ecd33bf5f5b94872ed51a04497d0ff2,18427,png,unknown,media,derived,PR223-R01,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,app/src/main/res/mipmap-mdpi/ic_launcher_foreground.png,db0a8b7c2858f6396ba23a8673239e31044853db6da36c3cb2ece862d8cd4967,9458,png,unknown,media,derived,PR223-R01,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,app/src/main/res/mipmap-xhdpi/ic_launcher_foreground.png,7c77a5e57adc04c439f300c35f04bd8acebe2d9ebb48f21983f9cb38283cfdea,30543,png,unknown,media,derived,PR223-R01,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,app/src/main/res/mipmap-xxhdpi/ic_launcher_foreground.png,6336211d5827b29b80eaa5eab6f59a9275745930d758fb1bfe49a25aa75a46c3,63666,png,unknown,media,derived,PR223-R01,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,app/src/main/res/mipmap-xxxhdpi/ic_launcher_foreground.png,4313751ba8e00240ab212760fd08017b88451e565dabb495f284ef5f6627d97f,108851,png,unknown,media,derived,PR223-R01,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,app/src/main/res/values/ic_launcher_background.xml,0687336f0ccc6f7ee09c7c95110667c63b75931238df779a21af401fb864cd34,115,xml,XML,ui-or-product,authoritative,PR223-R01,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,app/src/main/res/values/strings.xml,7b80f4ed0dc2a4e33dfda74d3b73c50c61c11a27a51d278a00a62bcc788ccab6,293,xml,XML,ui-or-product,authoritative,PR223-R01,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,app/src/main/res/values/styles.xml,c7dbb62d42038dac762bf0bf9fd3f00b388268de3352d7907a05037f36ccff21,447,xml,XML,ui-or-product,authoritative,PR223-R01,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,app/src/main/res/xml/data_extraction_rules.xml,e14ee526198a32bb3954c21a3d5e587a210a62817bc5268dc70515e237c14d61,577,xml,XML,ui-or-product,authoritative,PR223-R01,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,app/src/main/res/xml/network_security_config.xml,dbc726438a7e99c69fdfc39146cd51ef8300dacb236843bbce3ecd2a1712a80f,254,xml,XML,ui-or-product,authoritative,PR223-R01,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,app/src/test/java/com/whitedns/whiteaesther/data/AppSettingsTest.kt,19a1fe8a5d0f1f0d3d80ca8d6ac16382944e05c30118b34a3ca062de6dbfac9e,1681,kt,Kotlin,test,authoritative,PR223-R01,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,assets/brand/whiteaesther-logo.png,3990e30fc9c7279f8f08b0d5b66f81196bd7734ff030ac228335d2405501bd71,21066,png,unknown,media,derived,PR223-R01,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,assets/fonts/ibm-plex-mono-400.woff2,08949f728dc52d528e69b1667d15c89a5686a4ee9a296ff90983985f99c380f7,14708,woff2,unknown,media,derived,PR223-R01,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,assets/fonts/ibm-plex-mono-500.woff2,01d285447409c8a588692162439a038b8cbd7871309ee20267b0d2d91c6e8e22,14888,woff2,unknown,media,derived,PR223-R01,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,assets/launcher/mipmap-anydpi-v26/ic_launcher.xml,760d4b8a06bf7163dd010c33ad2cac9e4a75fa0177afaba042f83e311eef0c3e,261,xml,XML,media,derived,PR223-R01,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,assets/launcher/mipmap-hdpi/ic_launcher.png,a61eee0198558a9cbca8f4cc5d4fa2c0c9d2db81aeb8a6719a92fa6f2b560a50,3681,png,unknown,media,derived,PR223-R01,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,assets/launcher/mipmap-hdpi/ic_launcher_foreground.png,4099e2e6fbe81dfdc9405c965e1dae261d40a004565f2d4d22da72eb710eeac0,31293,png,unknown,media,derived,PR223-R01,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,assets/launcher/mipmap-hdpi/ic_launcher_round.png,b49de358871db814cc9f65924e145e668de5ecc650736ec6b578aa4e4cbb5a4a,4157,png,unknown,media,derived,PR223-R01,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,assets/launcher/mipmap-mdpi/ic_launcher.png,9a00972b5837e59017fc199462f8c2c4ffa160323b8dfa85a386efa476ced2f3,3535,png,unknown,media,derived,PR223-R01,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,assets/launcher/mipmap-mdpi/ic_launcher_foreground.png,e26f00f5aad15de77b641e5eea6728039483e3dd80aae02c5bba3686122ea32a,15963,png,unknown,media,derived,PR223-R01,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,assets/launcher/mipmap-mdpi/ic_launcher_round.png,da008c19d7071ee0f85261de3491ee2765afcc35786f938f90544827656132c2,4037,png,unknown,media,derived,PR223-R01,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,assets/launcher/mipmap-xhdpi/ic_launcher.png,14b2120ad611db787f1722fc1ad6453b5ed9bedbb479a8860b1b3d743eb9d568,10556,png,unknown,media,derived,PR223-R01,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,assets/launcher/mipmap-xhdpi/ic_launcher_foreground.png,6548f1befaeffd723f2042df17578efb18ae66b8d954e01c3a7137e97837fca2,52634,png,unknown,media,derived,PR223-R01,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,assets/launcher/mipmap-xhdpi/ic_launcher_round.png,656f0bc79e4a5f77b2c9d3b00d812385e776c9fe9b603696db0de6f9040c83d6,12318,png,unknown,media,derived,PR223-R01,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,assets/launcher/mipmap-xxhdpi/ic_launcher.png,fcfebc5b74c0642fe97b141eb29d0d14ba744077926b5874cdc5d1f8c478af09,20415,png,unknown,media,derived,PR223-R01,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,assets/launcher/mipmap-xxhdpi/ic_launcher_foreground.png,e3203694b93d2e3941c77411a1d345bce1aceda328327ed3fd82f2ba60a826eb,112143,png,unknown,media,derived,PR223-R01,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,assets/launcher/mipmap-xxhdpi/ic_launcher_round.png,1c5c1aef23c460c2f2ec85d58e05c59a548f736b92e1302dc9a5caf5556ea3d0,23903,png,unknown,media,derived,PR223-R01,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,assets/launcher/mipmap-xxxhdpi/ic_launcher.png,1347167d3d59390884a230c341bb8396a098fd16c6ac1f3367a7ecd3868dcc5e,33276,png,unknown,media,derived,PR223-R01,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,assets/launcher/mipmap-xxxhdpi/ic_launcher_foreground.png,58a848ace63ae87461066f3073285a80c72d4b353a0a890691bb52a3cec1bdcf,196395,png,unknown,media,derived,PR223-R01,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,assets/launcher/mipmap-xxxhdpi/ic_launcher_round.png,7bfdf8b5459b06132f72fe422089405786857648df45f8c92519a8bbf05db7e7,38851,png,unknown,media,derived,PR223-R01,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,assets/launcher/values/ic_launcher_background.xml,0687336f0ccc6f7ee09c7c95110667c63b75931238df779a21af401fb864cd34,115,xml,XML,media,derived,PR223-R01,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,build.gradle.kts,f19146277129ffca8493fd740112376f66192ea3ea351345031d85e62331c5e8,261,kts,unknown,configuration,authoritative,PR223-R01,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,design/PORT-STATUS.md,cdd86127679e217d02dc8700d7c428140b06f7856c7ca25365dfcb2a11bd9a9b,8346,md,Markdown,documentation,authoritative,PR223-R01;PR223-S017,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,design/README.md,618b1949e7815e915c079bead9a832de94fc741d02992d9c9a6da583c3e37a6f,2119,md,Markdown,documentation,authoritative,PR223-R01;PR223-S017,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,design/build.mjs,835923874a0d5b8e6cec0f2fe3acc51e791eeb0da64ea02eee9a09c686da5422,1372,mjs,unknown,implementation,authoritative,PR223-R01;PR223-S017,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,design/capture.mjs,9f45c7d7c9942d057d960e7b8d7c908e8e9804db4ec01dac800be6ff3d30ba36,3968,mjs,unknown,implementation,authoritative,PR223-R01;PR223-S017,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,design/index.html,6b688bc0c6e9b2c1fd756bcef1ca4f69ab486d065164cfe6ebfb2b9d8616effe,283245,html,HTML,implementation,authoritative,PR223-R01;PR223-S017,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,design/make-android-fonts.py,aebd8c41a3f6451ba4710f1fcbff5c0fc53df87ee34ed2a4a92d0b93b4602888,1352,py,Python,implementation,authoritative,PR223-R01;PR223-S017,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,design/measure.mjs,0b48492056fcd39d0b1c54babb7dc83a07d13ffde992ec5451d6d4a65baffec4,2936,mjs,unknown,implementation,authoritative,PR223-R01;PR223-S017,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,design/package-lock.json,afb7bf259ca73337f3f99415cf5406532b26a23c475735834822bb49a73ef586,2096,json,JSON,configuration,authoritative,PR223-R01;PR223-S017,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,design/package.json,fe45bdf37b411e2cc62da620022527b9bc91f9746c16426cdfa7c95fa33057cf,610,json,JSON,configuration,authoritative,PR223-R01;PR223-S017,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,design/src.html,688d1646697b784a00c337043d53033829bc357cdec58f91ede8ec98eebbc900,103711,html,HTML,implementation,authoritative,PR223-R01;PR223-S017,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,docs/DEVICE_TEST_PLAN.md,975c78e4e04757acfe89f6da24c23995fe4ef5509f69815ca920d178f9d66583,2495,md,Markdown,documentation,authoritative,PR223-R01;PR223-S017,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,docs/GUIDE.fa.md,16523b40fe79dd9880fe6b85f02b33c2403a51965d210b397158d36e42eaa276,10474,md,Markdown,documentation,authoritative,PR223-R01;PR223-S017,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,docs/RELEASE.md,612e2ac0dfec2aac0e110143f47649772a6af6e6c0fa4c3d058a62ce055a1bfd,1018,md,Markdown,documentation,authoritative,PR223-R01;PR223-S017,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,docs/screenshots/README.md,4f4674fd4e8b432913b3d362cbc2a44c1b3ac9852f79344d0a8b29a2182f8b52,843,md,Markdown,media,derived,PR223-R01;PR223-S017,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,gradle.properties,8eb9a5e7f7d9df96f8b89c6699176f84caddd9c55623051357b8e930717ab2d1,168,properties,unknown,implementation,authoritative,PR223-R01,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,gradle/wrapper/gradle-wrapper.jar,7a9ce74cff467ca1bf60a4fcd9f05185acceda4d0f382434d393e17864262c5d,47505,jar,unknown,implementation,authoritative,PR223-R01,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,gradle/wrapper/gradle-wrapper.properties,e8b3d35c9d93cbd137885b90fd0b9d48d0a8748c240e2b9d90723e2aa11216cf,252,properties,unknown,implementation,authoritative,PR223-R01,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,gradlew,a5a5c199ba02189ae8c46a334223371a20599d9c298ef65e7540ede4a3f72d59,8656,none,unknown,implementation,authoritative,PR223-R01,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,gradlew.bat,d539676c48b596afda64c963ec8f7ee56c7b3fe7e3b81d1dbe2d1a1e3dd9e9f8,2848,bat,unknown,implementation,authoritative,PR223-R01,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,native/aether/.dockerignore,95c73db974ebb594b27f361cca210185b360b27bf24fa1d618271777ac161e56,112,none,unknown,implementation,authoritative,PR223-R01,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,native/aether/.github/workflows/release.yml,0d729015aa5c7734b69e4bc8c06d057c3dd9701776365c12fe83b436c465aa0a,27730,yml,YAML,repository-administration,authoritative,PR223-R01,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,native/aether/.gitignore,26e2206f8c6d7275ab6f4f3cdf43f00950f90c8004e2b859ff143187280dc072,462,none,unknown,implementation,authoritative,PR223-R01,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,native/aether/Dockerfile,857e61df4a8eedaee1ad5e8c67b9cd9f59604e1cd40c8fe9a61005d79ff28266,512,none,unknown,deployment,authoritative,PR223-R01,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,native/aether/Docs/Aether.png,3851b13048bd2bb36aac5a336b92f8a716abe6b92ef1db45a4bef35eac89e10b,1729959,png,unknown,media,derived,PR223-R01,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,native/aether/Docs/DOCS.en.md,908b5551af03e9f9ef4af68556bf4a443cd21f0e68f6ff13eb6ebdcf5fa0eff9,25514,md,Markdown,documentation,authoritative,PR223-R01,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,native/aether/Docs/DOCS.fa.md,75f93eb4a45b9d793196628ddae41eb6cfe84832d3cb82f1d23e6baeef3de7ba,40473,md,Markdown,documentation,authoritative,PR223-R01,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,native/aether/Docs/GUIDE.en.md,f2d68878c4a77e95a7b79b470f16463d0c8da6ba7815fd12a7acb019ea2b1876,19274,md,Markdown,documentation,authoritative,PR223-R01,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,native/aether/Docs/GUIDE.fa.md,ac1d27756a1aa9332f158a7d05f137ba7580ec8548ea20bf51f674789e54fe52,29089,md,Markdown,documentation,authoritative,PR223-R01,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,native/aether/LICENSE,8486a10c4393cee1c25392769ddd3b2d6c242d6ec7928e1414efff7dfb2f07ef,34523,none,unknown,governance,authoritative,PR223-R01,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,native/aether/README.fa.md,33a2542ea35f939d229ab698082166f940d65dd9100c133698ef91c7d4bdc4cf,8288,md,Markdown,documentation,authoritative,PR223-R01,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,native/aether/README.md,5018102c99529a8c593cda20c3b21c87c8d2ea625a20b6739385e49b69162cd6,5451,md,Markdown,documentation,authoritative,PR223-R01,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,native/aether/TRADEMARK.md,505e57454232a4e5cc4958a91213ec26b87628df7b8842a52cb7fbfea9ac435f,1216,md,Markdown,governance,authoritative,PR223-R01,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,native/aether/UPSTREAM.md,a2e957e49fbfc192f69ed163611f7f471f98a773d4a8603e259cbe7e84b84939,405,md,Markdown,documentation,authoritative,PR223-R01,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,native/aether/aether.sh,3c9ab90e55bd8c33e6e785c60fd5d55ca7f81a39d08f52ad7c1b1683aaf0d5f8,6996,sh,Shell,implementation,authoritative,PR223-R01,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,native/aether/aether/Cargo.lock,71fcff0f88e7e82377046e3365ff04a92a255ca934cc0c814b33ff6142c9f6b7,73014,lock,unknown,implementation,authoritative,PR223-R01,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,native/aether/aether/Cargo.toml,57dc39222923de22d23e0aafeb2a094c22077ff7059c101114d06fb0962f3193,1393,toml,TOML,configuration,authoritative,PR223-R01,exact archive-member evidence; focused semantics linked when applicable
whiteaesther_mobile,native/aether/aether/run-aether.bat,8586bd27a8197fa0376ed76b044a316fe8a8978cf46a13cf0501d6caac453c1c,269,bat,unknown,implementation,authoritative,PR223-R01,exact archive-member evidence; focused semantics linked when applicable
