wave,donor,module,surfaces,high_signal_surfaces,ui_product_surfaces,implementation_surfaces,test_surfaces,layers,current_outcome,current_product_surfaces,surface_sha256
224,l7-protocols-master,extra,14,0,0,0,0,test/fixture,offline bounded RE2 signature admission; no DPI install authority,Rules · L7 signature admission,b1060374e28819b1949f992d15889a3eb7498cfbe5716cde378b7b65f83b8a72
224,l7-protocols-master,file_types,17,0,0,0,0,test/fixture,offline bounded RE2 signature admission; no DPI install authority,Rules · L7 signature admission,cd97b13409e6aa78fb66d533162f2766223dafc897782ce7ff2ecbce18c2d38c
224,l7-protocols-master,malware,3,0,0,0,0,test/fixture,offline bounded RE2 signature admission; no DPI install authority,Rules · L7 signature admission,9721afc88b0c3c5f8f91a2a43ef65e2e8c613409562ca354e927ea16dc349900
224,l7-protocols-master,protocols,115,0,0,0,0,test/fixture,offline bounded RE2 signature admission; no DPI install authority,Rules · L7 signature admission,ecc04c9f1337edd538026fcb1b205cff4bc8f822440284f2868ecc50927d3881
224,l7-protocols-master,root,8,2,0,0,0,data/config;governance;operations/deployment;test/fixture,offline bounded RE2 signature admission; no DPI install authority,Rules · L7 signature admission,cfd6542216cd448d8690d41038ec1e9bd9a9a352dc8813ae53a27b0a56653c81
224,l7-protocols-master,testing,139,139,0,0,139,test/oracle,offline bounded RE2 signature admission; no DPI install authority,Rules · L7 signature admission,e6b297f6d0420522844aaee8bd266752e2b1ccda6b7bab3be799ec522dec304f
224,l7-snake-main,Docker,1,1,0,0,0,operations/deployment,mesh route evidence with stale/unhealthy exclusion and bounded degraded penalty,Operations mesh diagnostics,2d0931a4ce1257ea6a291db2f099b9d978809a75ec1bf8950efda8f5d55b508c
224,l7-snake-main,banner,1,1,0,1,0,backend/runtime,mesh route evidence with stale/unhealthy exclusion and bounded degraded penalty,Operations mesh diagnostics,30a463556b4cf3017149891edd62a8b9943db4517a9bde7cabb80dbaa96898e7
224,l7-snake-main,centraldata,1,1,0,1,0,backend/runtime,mesh route evidence with stale/unhealthy exclusion and bounded degraded penalty,Operations mesh diagnostics,7010c71a9844065cac73d0e7187fbbcdb5fef86a7e28c4ddbb7b58625ea69845
224,l7-snake-main,checkconfig,1,1,0,1,0,backend/runtime,mesh route evidence with stale/unhealthy exclusion and bounded degraded penalty,Operations mesh diagnostics,00d2efd86f1634a0e79e619466977ba20828bb65e10ae50caad9aa0c78e1433a
224,l7-snake-main,client,1,1,0,1,0,backend/runtime,mesh route evidence with stale/unhealthy exclusion and bounded degraded penalty,Operations mesh diagnostics,3946bc0ac6659b83a297cfbf930948194e34f908888fee39a19294dbf87673c4
224,l7-snake-main,configchanger,1,1,0,1,0,backend/runtime,mesh route evidence with stale/unhealthy exclusion and bounded degraded penalty,Operations mesh diagnostics,5e7873696de8c41194b66d8ca20c41035e350d476be9a8fb8ba38c3a5636c594
224,l7-snake-main,configstruct,1,1,0,1,0,backend/runtime,mesh route evidence with stale/unhealthy exclusion and bounded degraded penalty,Operations mesh diagnostics,bed2e5e806a5d4c09bd14df4b95f3c8461bba550bfd580a55eb37e59e262f20e
224,l7-snake-main,kubernetes,4,4,0,0,0,operations/deployment,mesh route evidence with stale/unhealthy exclusion and bounded degraded penalty,Operations mesh diagnostics,5e25fc892d09381c9444a77d690a34f6a2e394731f96c3b3b9e6563b822dc4ff
224,l7-snake-main,pictures,1,0,0,0,0,frontend/media,mesh route evidence with stale/unhealthy exclusion and bounded degraded penalty,Operations mesh diagnostics,ff71640b6156d705c0bf487105d7de5e169335d4abf805f7010d3f38f193e89a
224,l7-snake-main,protoraw,1,1,0,1,0,backend/runtime,mesh route evidence with stale/unhealthy exclusion and bounded degraded penalty,Operations mesh diagnostics,17a437072b22d92c76f3177d96e8cbbfa2531f88326597733e1dbf18ded516ad
224,l7-snake-main,pt3status,2,2,0,2,0,backend/runtime,mesh route evidence with stale/unhealthy exclusion and bounded degraded penalty,Operations mesh diagnostics,9e9a7ece7482234fa6e6c39d1427566436ccbde9993bf6301e253101777235f7
224,l7-snake-main,root,3,1,0,1,0,backend/runtime;documentation;support/repository,mesh route evidence with stale/unhealthy exclusion and bounded degraded penalty,Operations mesh diagnostics,ce9e7a81a793c84150040e080e1ec60ba36b9c9a47a8b2170de309135584b1a7
224,l7-snake-main,server,1,1,0,1,0,backend/runtime,mesh route evidence with stale/unhealthy exclusion and bounded degraded penalty,Operations mesh diagnostics,58034cef4a56fd59cb230faed740ecf6aa2eaf9fab433bd9087f917c1fdb9ec5
224,l7-snake-main,slurper,1,1,0,1,0,backend/runtime,mesh route evidence with stale/unhealthy exclusion and bounded degraded penalty,Operations mesh diagnostics,d8752fb8388b8852b37eed8bb1df80e053e3e0c5db06dc5692248d51a289f11a
224,l7mp-master,.github,4,0,0,0,0,support/repository,health/load/circuit dispatch semantics recomposed into bounded endpoint pool,Connections · Endpoint dispatch evidence,466944e0325194bd89d65c211950819de487a654463be7a7e0c0540a086d57b5
224,l7mp-master,config,9,9,0,0,0,data/config,health/load/circuit dispatch semantics recomposed into bounded endpoint pool,Connections · Endpoint dispatch evidence,73ba1cd6a9ff24792e35a7762ba8696a4859cf1aaf91c594421899817e7b8ec2
224,l7mp-master,doc,10,0,0,0,0,documentation;test/fixture,health/load/circuit dispatch semantics recomposed into bounded endpoint pool,Connections · Endpoint dispatch evidence,c871b5d944107d3363b7ce4b9e0e45d8152cf049d641f3edde44a32ed431d7c6
224,l7mp-master,helm-charts,40,40,0,0,0,operations/deployment,health/load/circuit dispatch semantics recomposed into bounded endpoint pool,Connections · Endpoint dispatch evidence,f440cb9c46bae690befcec1bf1251d696d0bc697d916d04db37feecc8d007bb0
224,l7mp-master,k8s-operator,8,5,0,1,0,backend/runtime;data/config;documentation;operations/deployment;support/repository;test/fixture,health/load/circuit dispatch semantics recomposed into bounded endpoint pool,Connections · Endpoint dispatch evidence,6bb0cf0b0cc5dcfc82a1d00d1426b1f69307bce184b08a17782392810cb9d0e4
224,l7mp-master,kernel-offload,4,2,0,1,0,backend/runtime;data/config;documentation;test/fixture,health/load/circuit dispatch semantics recomposed into bounded endpoint pool,Connections · Endpoint dispatch evidence,170c983fd10dee2c6e076a0b63729b30b3ba4ec4f44452aa0c3eaf2ea9ba8469
224,l7mp-master,openapi,3,2,0,0,0,data/config;test/fixture,health/load/circuit dispatch semantics recomposed into bounded endpoint pool,Connections · Endpoint dispatch evidence,d53207fc150f6f78e166cda229cdce99b74542e26dcbb132493db46a82114cc9
224,l7mp-master,python-client,2,0,0,0,0,support/repository;test/fixture,health/load/circuit dispatch semantics recomposed into bounded endpoint pool,Connections · Endpoint dispatch evidence,1b9390f41b5929173257883965844243020757e0564d27ced829af0165cddf15
224,l7mp-master,root,26,17,0,13,0,backend/runtime;data/config;documentation;frontend/media;governance;operations/deployment;support/repository;test/fixture,health/load/circuit dispatch semantics recomposed into bounded endpoint pool,Connections · Endpoint dispatch evidence,805162240cef45d8d7da37d47fb673224ec28de02124eb38d2fe47d47ba1ef38
224,l7mp-master,test,41,40,0,40,0,backend/runtime;test/fixture,health/load/circuit dispatch semantics recomposed into bounded endpoint pool,Connections · Endpoint dispatch evidence,2b76e9cf73a81c8cb3503ff87ba7dc3b1736d452c7ba27e038dd76f44dcabb97
224,libXray-main,.github,2,0,0,0,0,support/repository,format/config/platform utility oracles; target runtime/parser owners remain authoritative,Proxy/runtime tests,a175a1a7cb039cf93214d7ad910ae23eac64c5ab1598d1f64d559ce2aeafb8b2
224,libXray-main,build,11,10,0,9,0,backend/runtime;data/config;test/fixture,format/config/platform utility oracles; target runtime/parser owners remain authoritative,Proxy/runtime tests,8c725d4019b4f729329153c047354f41ae8f059aafe8e3a2d50d618d6f750263
224,libXray-main,controller,2,2,0,2,0,backend/runtime,format/config/platform utility oracles; target runtime/parser owners remain authoritative,Proxy/runtime tests,ff2acce3b17b15cd9ae189ac7cc0d49ce220616ed99acb3bdb17d13e682072f0
224,libXray-main,desktop_bin,6,6,0,6,0,backend/runtime,format/config/platform utility oracles; target runtime/parser owners remain authoritative,Proxy/runtime tests,34e762a616f6bd8aba9a8ff2061c2b39600bbfb2899d7ccdf0a9bff18b1dc245
224,libXray-main,dns,5,5,0,5,0,backend/runtime,format/config/platform utility oracles; target runtime/parser owners remain authoritative,Proxy/runtime tests,4c122e163aac2a2070c49bde04c87fe32ed1b522b8fafe5d95e04e31897ad7e5
224,libXray-main,download_geo,1,1,0,1,0,backend/runtime,format/config/platform utility oracles; target runtime/parser owners remain authoritative,Proxy/runtime tests,0d099e21f58772fd4c35cd0449139f23ac61488fd1f634d936b779447c3f6021
224,libXray-main,geo,2,2,0,2,0,backend/runtime,format/config/platform utility oracles; target runtime/parser owners remain authoritative,Proxy/runtime tests,f598b8d1bebd53dbde5c84cb2357f426336a1c9bbbbf48b42d9be673bda1d3e7
224,libXray-main,memory,2,2,0,2,0,backend/runtime,format/config/platform utility oracles; target runtime/parser owners remain authoritative,Proxy/runtime tests,2c3dd2298e32f4562bd384aacd0b960a7c6dbff60ef1a4acae28520ffa2cec3b
224,libXray-main,nodep,4,4,0,4,0,backend/runtime,format/config/platform utility oracles; target runtime/parser owners remain authoritative,Proxy/runtime tests,6438ed20abfed50b666469909c34fb4ce0e30b63362de633ff65e14e69af96a8
224,libXray-main,readme,1,0,0,0,0,documentation,format/config/platform utility oracles; target runtime/parser owners remain authoritative,Proxy/runtime tests,3f3030e3cdf5e15430c2372142f8a60eecd8a23364a184ac56ce739ac405a858
224,libXray-main,root,10,7,0,4,1,backend/runtime;data/config;documentation;governance;support/repository;test/oracle,format/config/platform utility oracles; target runtime/parser owners remain authoritative,Proxy/runtime tests,22ef96d1795ad24c9930d7a4902356ffb7d5550cdd0ae68503ff28b1dc6f35b0
224,libXray-main,scripts,1,1,0,0,0,operations/deployment,format/config/platform utility oracles; target runtime/parser owners remain authoritative,Proxy/runtime tests,a3b07ec96973433fe04764182c90dc51a9cf82b641715e04f6231598c11ef718
224,libXray-main,share,11,11,0,8,3,backend/runtime;test/oracle,format/config/platform utility oracles; target runtime/parser owners remain authoritative,Proxy/runtime tests,cadd6aae1b632903101edc9fc45213360cedee40931baac1ae150200f0d9c6bc
224,libXray-main,xray,4,4,0,4,0,backend/runtime,format/config/platform utility oracles; target runtime/parser owners remain authoritative,Proxy/runtime tests,53b9d0e15499432bb1226c682bd3955091ec1b4e37d6715d7d582320e7c49d75
224,libkcp-master,root,29,23,0,22,0,backend/runtime;data/config;documentation;frontend/media;governance;support/repository,KCP/FEC protocol/test oracles consolidated into shared KCP policy/runtime,Operations convergence lab,5b76ed53fee6073abbc7b271154a354c319284e5839543148864dec6cfc58222
224,load-balancer-master,.github,1,0,0,0,0,support/repository,load/dispatch/failure semantics superseded by bounded quality-first endpoint pool,Connections · Endpoint dispatch evidence,bf2543a9bfb55ac02afd793dd23f6257612a132c1441dcf70d0cc06f3bb34e3a
224,load-balancer-master,.idea,4,0,0,0,0,support/repository;test/fixture,load/dispatch/failure semantics superseded by bounded quality-first endpoint pool,Connections · Endpoint dispatch evidence,22b4ef7f9db504b37cfebd3519571fb55fafa8deebf909e1760f6a20a90eb44e
224,load-balancer-master,algs,7,7,0,4,3,backend/runtime;test/oracle,load/dispatch/failure semantics superseded by bounded quality-first endpoint pool,Connections · Endpoint dispatch evidence,a082960589d1768127b0d6655896c4e557fe16bfe2d87bd6b2129be67853fe25
224,load-balancer-master,balancer,2,2,0,1,1,backend/runtime;test/oracle,load/dispatch/failure semantics superseded by bounded quality-first endpoint pool,Connections · Endpoint dispatch evidence,6a7e81a7cc6d33c21f0d3927951d4e16c9e5ae01997e897005cb442aa5b33f65
224,load-balancer-master,conf,1,1,0,1,0,backend/runtime,load/dispatch/failure semantics superseded by bounded quality-first endpoint pool,Connections · Endpoint dispatch evidence,afdf5e6df2f9056344f17996e87f9d91827752505067ce5ee0a99457a6687917
224,load-balancer-master,log,5,5,0,3,2,backend/runtime;test/oracle,load/dispatch/failure semantics superseded by bounded quality-first endpoint pool,Connections · Endpoint dispatch evidence,8d193b9d1ea4d0c2a73d54b8a1fa4a9d56e599b872a212370e0320aa35e0f426
224,load-balancer-master,root,8,5,0,1,0,backend/runtime;data/config;documentation;operations/deployment;support/repository;test/fixture,load/dispatch/failure semantics superseded by bounded quality-first endpoint pool,Connections · Endpoint dispatch evidence,1f18035c0dedc28568f771a7a4aef2dcb94f05308f69db3b1e9e673340cf52c9
224,log-demultiplexer-master,.github,1,0,0,0,0,support/repository,backpressure/drop evidence productized as local filter/export and websocket loss counters,Logs,143ae2f3eb28c63369933b288826698a56e4b81b57e71c78954349694a6e7863
224,log-demultiplexer-master,benches,3,3,0,0,3,test/oracle,backpressure/drop evidence productized as local filter/export and websocket loss counters,Logs,2635b5a8304283bfb6e1fce3121fc15b53490db35ac8896a1c0affce73233e59
224,log-demultiplexer-master,root,5,3,0,0,0,data/config;documentation;support/repository,backpressure/drop evidence productized as local filter/export and websocket loss counters,Logs,56dc4cecf3dab113c1b6da5463337b3e8690910b25e3ada27016e3f20a403997
224,log-demultiplexer-master,src,8,8,0,8,0,backend/runtime,backpressure/drop evidence productized as local filter/export and websocket loss counters,Logs,9c282ed4c313d0ce43c00c2d711e8d86a081a2628c7f759fbf7f0066256bf968
224,luci-app-https-dns-proxy-main,.github,6,0,0,0,0,support/repository,resolver provider catalog + policy/fallback evidence exposed without UCI ownership,"DNS · presets, policy, DoH pool evidence",128597b1afa5347b24c8c52c03b5202f9ef9ea0f099b6a7152b40d2a7a696a8a
224,luci-app-https-dns-proxy-main,htdocs,3,3,3,0,0,frontend/UI/UX,resolver provider catalog + policy/fallback evidence exposed without UCI ownership,"DNS · presets, policy, DoH pool evidence",2195d0b779aabc5569b1faff7727695d1bef1443eb33727bf7dd6e96a3a3af28
224,luci-app-https-dns-proxy-main,po,1,0,0,0,0,test/fixture,resolver provider catalog + policy/fallback evidence exposed without UCI ownership,"DNS · presets, policy, DoH pool evidence",5fe51d69672459fd86768648e67b6ed4f7e0292245864c1dbfaa5e850f705eb9
224,luci-app-https-dns-proxy-main,root,52,48,0,0,0,data/config;documentation;governance;test/fixture,resolver provider catalog + policy/fallback evidence exposed without UCI ownership,"DNS · presets, policy, DoH pool evidence",cc475260fd979263bd3d7dfb75e76f170eaaa7ed4d057867260d4aea59cf56c4
224,luci-app-https-dns-proxy-main,tests,3,3,0,0,0,operations/deployment,resolver provider catalog + policy/fallback evidence exposed without UCI ownership,"DNS · presets, policy, DoH pool evidence",29a491ae58cced2aa55516b6aca77edf6791474af51e2210d6256527cd23020d
224,marionette-master,.github,2,0,0,0,0,support/repository,bounded declarative traffic profile/state-graph planner; plugins/actions never execute,Operations convergence lab,87cf86b121a883127c527ef24dc2240520e5345b857f8d99d78821894ca90ae5
224,marionette-master,bin,2,0,0,0,0,test/fixture,bounded declarative traffic profile/state-graph planner; plugins/actions never execute,Operations convergence lab,4897c8e511101f40a12a4cfda509c0b6fca07d5eed82e315cafccf5b152b0439
224,marionette-master,examples,26,11,0,0,11,test/fixture;test/oracle,bounded declarative traffic profile/state-graph planner; plugins/actions never execute,Operations convergence lab,2ee2a8eedb54dde91192d3333a06b7ac2bb09188ba9d9a8f49ee9b88b0d61578
224,marionette-master,marionette,65,38,0,27,11,backend/runtime;documentation;test/fixture;test/oracle,bounded declarative traffic profile/state-graph planner; plugins/actions never execute,Operations convergence lab,0791c3e89a651fce2c39e0ede85fbf7e9c999bf532927f0ceecf7b8180612f1e
224,marionette-master,root,7,2,0,1,0,backend/runtime;data/config;documentation;governance;support/repository,bounded declarative traffic profile/state-graph planner; plugins/actions never execute,Operations convergence lab,b73e947b9112bdb8b997601b6134fd4660c8a3b49288330ebaa480702b081e77
224,mhurl-main,.github,1,0,0,0,0,support/repository,ambiguous multi-authority URL cases become parser guardrails,Proxy parser tests,2b4a6167e881f4013a364401bb39b66a427807f83c30aff36197f87e5a5c0e6c
224,mhurl-main,root,6,3,0,1,1,backend/runtime;data/config;documentation;governance;support/repository;test/oracle,ambiguous multi-authority URL cases become parser guardrails,Proxy parser tests,6fb1799dd0dbbcfab800dd6a95a2b5387487ddd4aba81846bd88852abd2c7f88
225,mitm-proxy,certs,2,0,0,0,0,support/repository,private-key-bearing artifacts become quarantine guard; interception runtime rejected,Operations artifact admission,1b2163d39cbfece6d6eab31bf702183a45c0c490ea1095ddf7cc323706e7b748
225,mitm-proxy,root,12,9,0,5,0,backend/runtime;data/config;documentation;support/repository,private-key-bearing artifacts become quarantine guard; interception runtime rejected,Operations artifact admission,c1cd6bc3fe290cb3609d638bc08a6d9dd3195c84e46d18824171b8268c1afbfd
225,mitm-relay,root,6,3,0,2,0,backend/runtime;documentation;operations/deployment;support/repository,relay/STARTTLS design inspection; arbitrary mutation/insecure TLS rejected,Operations relay inspection,2dbd3e9940ce2ef6b163f2051768920970e8dd45c1056e76ba21a0791373ebf2
225,routing-list,root,10,1,0,0,0,data/config;documentation;support/repository,rule grammar/provenance fixtures without importing mutable lists,Rules,e8d7e0a41fded289d76d2a2e700527347d4f90a69617c895f1f5dd311c9f79de
225,sing-box-rules,.github,3,0,0,0,0,support/repository,remote routing artifact provenance/digest admission without install authority,Rules,65c623fabc61b1dad2d2864a79690768c5c44c18e51cf2ed0467668d8b4a0ee8
225,sing-box-rules,root,2,0,0,0,0,documentation;support/repository,remote routing artifact provenance/digest admission without install authority,Rules,445d461598f0686eda9b01a4bb104a08f99293a33e065c69766187e00ec59b41
225,sing-box-rules,sing-geoip,5,4,0,2,0,backend/runtime;data/config;documentation,remote routing artifact provenance/digest admission without install authority,Rules,6ce1e9f97901a6b89d9e401212cbacb1e28745ec1caaef4230b6fe3245bc1b0f
225,sing-box-rules,sing-geosite,5,4,0,2,0,backend/runtime;data/config;documentation,remote routing artifact provenance/digest admission without install authority,Rules,82803f5a2b1f95dc89c3a16311fab3e0764f01f07a42d668b2ee8707786ef10d
225,sing-dns,.github,4,0,0,0,0,support/repository,DNS transport/fallback/cache/ECS/truncation policy without a second resolver,DNS,6fe7b884fb41e283500940252cf2f9a69f3b7c13292905c10cf9e1cae94e1277
225,sing-dns,quic,2,2,0,2,0,backend/runtime,DNS transport/fallback/cache/ECS/truncation policy without a second resolver,DNS,c09e5be6c60183ca3c033652829a38977bcfe040801ea4c02eb3547c835a7094
225,sing-dns,root,24,21,0,16,1,backend/runtime;data/config;documentation;support/repository;test/oracle,DNS transport/fallback/cache/ECS/truncation policy without a second resolver,DNS,4d2e175f1434031d070d9a654bb7bad04aa7ec43d6c4ae30f52a1c34f27ec06f
225,sing-mux,.github,4,0,0,0,0,support/repository,multiplex admission/capacity/padding/accounting policy around single SMUX owner,Connections,e22d3ceaffb88024f8bfad15bcb1006c7176a5b125d7b30345468e5f18353ffd
225,sing-mux,root,22,19,0,15,0,backend/runtime;data/config;documentation;support/repository,multiplex admission/capacity/padding/accounting policy around single SMUX owner,Connections,b42725a8442ef65f66950b3efceb6bfa08dfaac9acd20d095d041adb0c22867d
225,sni-bypass,.git,29,0,0,0,0,support/repository,"reversible DNS/TLS-router/redirect preflight, no installer mutation authority",Operations SNI gateway planner,9c5f0a4d5715c241834fa260e3bd9b558327a848009698d8a486768d1d3132f9
225,sni-bypass,root,3,1,0,0,0,documentation;operations/deployment,"reversible DNS/TLS-router/redirect preflight, no installer mutation authority",Operations SNI gateway planner,14ba32d9727cf3db3bb8eb947e049143f05cb7ba13149d56b1ddac562a057af0
225,sni-spoofing-go,.github,1,0,0,0,0,support/repository,"structured ClientHello/SNI, path evidence and bounded diagnostic UX; packet injector not copied",Dashboard/Operations,85ad23af6d7b3a8537248f049b1be1582171eb7cf39d269f30dcdf2885bae120
225,sni-spoofing-go,config,5,5,0,3,2,backend/runtime;test/oracle,"structured ClientHello/SNI, path evidence and bounded diagnostic UX; packet injector not copied",Dashboard/Operations,adff717110cdaf16d122b80176b04dbde319d67ce5e32a180c87499a8780f97d
225,sni-spoofing-go,connection,1,1,0,1,0,backend/runtime,"structured ClientHello/SNI, path evidence and bounded diagnostic UX; packet injector not copied",Dashboard/Operations,b72f011c89172b0af99f6405efd93bb984a6529fe68ecdcfd6e1cbd176c6f151
225,sni-spoofing-go,docs,1,0,0,0,0,documentation,"structured ClientHello/SNI, path evidence and bounded diagnostic UX; packet injector not copied",Dashboard/Operations,877e9128fb9ba91cf12670be228046d482b0517abb9c888e6c1f88d04bc2a79f
225,sni-spoofing-go,gui,36,29,2,12,3,backend/runtime;data/config;frontend/UI/UX;operations/deployment;support/repository;test/fixture;test/oracle,"structured ClientHello/SNI, path evidence and bounded diagnostic UX; packet injector not copied",Dashboard/Operations,0f377af13537dbbc0e36ec3289b11a80c3b678edabc780a5a1c8539f66550feb
225,sni-spoofing-go,guiapi,2,2,0,2,0,backend/runtime,"structured ClientHello/SNI, path evidence and bounded diagnostic UX; packet injector not copied",Dashboard/Operations,09399082f2ed29a408935c1ba67bc4b4d95f216ae073a30dfd5e20b93bdc88db
225,sni-spoofing-go,helper,16,16,0,14,2,backend/runtime;test/oracle,"structured ClientHello/SNI, path evidence and bounded diagnostic UX; packet injector not copied",Dashboard/Operations,da3152352f6f294810c5840bea6dd210c2afd5e89a0079eefe5f3d47efcba9a3
225,sni-spoofing-go,injection,15,15,0,11,4,backend/runtime;test/oracle,"structured ClientHello/SNI, path evidence and bounded diagnostic UX; packet injector not copied",Dashboard/Operations,e8b1a7c675c125fc6d0ed56884a00a99fc83fc4ba5d877555c070796de7932ac
225,sni-spoofing-go,network,1,1,0,1,0,backend/runtime,"structured ClientHello/SNI, path evidence and bounded diagnostic UX; packet injector not copied",Dashboard/Operations,06acaeedb8538acda93819c491c6050bfb7c003a181897fb7c16f11b7afee1c0
225,sni-spoofing-go,packet,8,8,0,6,2,backend/runtime;test/oracle,"structured ClientHello/SNI, path evidence and bounded diagnostic UX; packet injector not copied",Dashboard/Operations,fc9ea5293f0cea399ff118b1d06adda620c9dbfb61d02ad85f3b45750cc560d2
