donor,path,sha256,line,kind,symbol,snippet
candyconnect,client/components/ProtocolSelector.tsx,029038f6a644aebde3429088be930271b46eb48ab01140b91922b257bbf46888,7,type,ProtocolSelectorProps,interface ProtocolSelectorProps {
candyconnect,client/components/ProxyPage.tsx,89e7a0f943881e516a6ee6452e6370ca75b149c504f34fac96037d8b6ac53747,7,type,ProxySettings,interface ProxySettings {
candyconnect,client/components/ProxyPage.tsx,89e7a0f943881e516a6ee6452e6370ca75b149c504f34fac96037d8b6ac53747,26,type,ProxyPageProps,interface ProxyPageProps {
candyconnect,client/components/ScrollDownArrow.tsx,759aaa7754823a2f3ac939f86fb4ce26ceead3a505fc79352f69400f1036080c,4,type,ScrollDownArrowProps,interface ScrollDownArrowProps {
candyconnect,client/components/SettingsMenu.tsx,ebd4d3420a4c930adc294ce0887cd03c32c2af87494a906dd4dca44f3ce439c1,5,type,MenuItemProps,interface MenuItemProps {
candyconnect,client/components/SettingsMenu.tsx,ebd4d3420a4c930adc294ce0887cd03c32c2af87494a906dd4dca44f3ce439c1,32,type,SettingsMenuProps,interface SettingsMenuProps {
candyconnect,client/components/SettingsPage.tsx,cfca1755844a77bce9be6d9e7532852129f0649b1493b2ea74072150929e7cb7,10,type,SettingsPageProps,interface SettingsPageProps {
candyconnect,client/components/StatusDisplay.tsx,fb996998960e4b8961d5d7ba87ef9d58f70ac6276f8d672911033fd72224b24f,6,type,StatusDisplayProps,interface StatusDisplayProps {
candyconnect,client/components/WindowControls.tsx,cb8ebf975570d0aab55c4849ac0afca502bb61139ca289edcfb172f6f3b2ee0f,3,type,WindowControlsProps,interface WindowControlsProps {
candyconnect,client/contexts/LanguageContext.tsx,e7dd79b6783b1ecd39d42d86e42bc202d01fb143fbf2303538f8993aa93501c4,3,type,Language,export type Language = 'en' | 'fa' | 'ru' | 'zh';
candyconnect,client/contexts/LanguageContext.tsx,e7dd79b6783b1ecd39d42d86e42bc202d01fb143fbf2303538f8993aa93501c4,5,type,LanguageContextType,interface LanguageContextType {
candyconnect,client/contexts/LanguageContext.tsx,e7dd79b6783b1ecd39d42d86e42bc202d01fb143fbf2303538f8993aa93501c4,14,type,LanguageProviderProps,interface LanguageProviderProps {
candyconnect,client/contexts/ProfileContext.tsx,32879e89560152695ff861adfc4c318ead25d97672322cd59a5220966774d030,6,type,Profile,interface Profile {
candyconnect,client/contexts/ProfileContext.tsx,32879e89560152695ff861adfc4c318ead25d97672322cd59a5220966774d030,18,type,ProfileContextType,interface ProfileContextType {
candyconnect,client/contexts/ThemeContext.tsx,f35e7ab391d6b4b63d42c09487765e18aabe1bc3ab64322c8efa2d80ff95411d,3,type,Theme,export type Theme = 'light' | 'dark';
candyconnect,client/contexts/ThemeContext.tsx,f35e7ab391d6b4b63d42c09487765e18aabe1bc3ab64322c8efa2d80ff95411d,5,type,ThemeContextType,interface ThemeContextType {
candyconnect,client/contexts/ThemeContext.tsx,f35e7ab391d6b4b63d42c09487765e18aabe1bc3ab64322c8efa2d80ff95411d,12,type,ThemeProviderProps,interface ThemeProviderProps {
candyconnect,client/services/api.ts,0ce3725606e000181a56f6109d9c2fe43876b32871abb913c42f05df286c8466,8,type,LoginCredentials,export interface LoginCredentials {
candyconnect,client/services/api.ts,0ce3725606e000181a56f6109d9c2fe43876b32871abb913c42f05df286c8466,14,type,ServerInfo,export interface ServerInfo {
candyconnect,client/services/api.ts,0ce3725606e000181a56f6109d9c2fe43876b32871abb913c42f05df286c8466,20,type,V2RaySubProtocol,export interface V2RaySubProtocol {
candyconnect,client/services/api.ts,0ce3725606e000181a56f6109d9c2fe43876b32871abb913c42f05df286c8466,29,type,VPNProtocol,export interface VPNProtocol {
candyconnect,client/services/api.ts,0ce3725606e000181a56f6109d9c2fe43876b32871abb913c42f05df286c8466,40,type,ClientAccount,export interface ClientAccount {
candyconnect,client/services/api.ts,0ce3725606e000181a56f6109d9c2fe43876b32871abb913c42f05df286c8466,61,type,ConnectionStatus,export interface ConnectionStatus {
candyconnect,client/services/api.ts,0ce3725606e000181a56f6109d9c2fe43876b32871abb913c42f05df286c8466,69,type,PingResult,export interface PingResult {
candyconnect,client/services/api.ts,0ce3725606e000181a56f6109d9c2fe43876b32871abb913c42f05df286c8466,76,type,NetworkSpeed,export interface NetworkSpeed {
candyconnect,client/services/api.ts,0ce3725606e000181a56f6109d9c2fe43876b32871abb913c42f05df286c8466,84,type,Settings,export interface Settings {
candyconnect,client/services/api.ts,0ce3725606e000181a56f6109d9c2fe43876b32871abb913c42f05df286c8466,130,type,VPNConfig,export interface VPNConfig {
candyconnect,client/services/api.ts,0ce3725606e000181a56f6109d9c2fe43876b32871abb913c42f05df286c8466,196,function,_startHeartbeat,function _startHeartbeat(protocol: string) {
candyconnect,client/services/api.ts,0ce3725606e000181a56f6109d9c2fe43876b32871abb913c42f05df286c8466,209,function,_stopHeartbeat,function _stopHeartbeat() {
candyconnect,client/services/api.ts,0ce3725606e000181a56f6109d9c2fe43876b32871abb913c42f05df286c8466,242,function,addLog,"async function addLog(level: string, message: string) {"
candyconnect,client/services/api.ts,0ce3725606e000181a56f6109d9c2fe43876b32871abb913c42f05df286c8466,252,function,mapAccount,function mapAccount(account: any): ClientAccount {
candyconnect,client/services/fileStorage.ts,257d7360122c4906da4fae9bf04cb62398fcc737fe7c4b7e1e253b2eb253ab85,18,type,LogEntry,export interface LogEntry {
candyconnect,client/services/fileStorage.ts,257d7360122c4906da4fae9bf04cb62398fcc737fe7c4b7e1e253b2eb253ab85,75,function,readSettings,export async function readSettings(): Promise<Settings> {
candyconnect,client/services/fileStorage.ts,257d7360122c4906da4fae9bf04cb62398fcc737fe7c4b7e1e253b2eb253ab85,82,function,writeSettings,export async function writeSettings(settings: Settings): Promise<void> {
candyconnect,client/services/fileStorage.ts,257d7360122c4906da4fae9bf04cb62398fcc737fe7c4b7e1e253b2eb253ab85,90,function,updateSettings,export async function updateSettings(partial: Partial<Settings>): Promise<Settings> {
candyconnect,client/services/fileStorage.ts,257d7360122c4906da4fae9bf04cb62398fcc737fe7c4b7e1e253b2eb253ab85,117,function,resetSettings,export async function resetSettings(): Promise<void> {
candyconnect,client/services/fileStorage.ts,257d7360122c4906da4fae9bf04cb62398fcc737fe7c4b7e1e253b2eb253ab85,154,function,readAccount,export async function readAccount(): Promise<ClientAccount | null> {
candyconnect,client/services/fileStorage.ts,257d7360122c4906da4fae9bf04cb62398fcc737fe7c4b7e1e253b2eb253ab85,166,function,writeAccount,export async function writeAccount(account: ClientAccount): Promise<void> {
candyconnect,client/services/fileStorage.ts,257d7360122c4906da4fae9bf04cb62398fcc737fe7c4b7e1e253b2eb253ab85,173,function,updateAccount,export async function updateAccount(partial: Partial<ClientAccount>): Promise<ClientAccount | null> {
candyconnect,client/services/fileStorage.ts,257d7360122c4906da4fae9bf04cb62398fcc737fe7c4b7e1e253b2eb253ab85,188,function,clearAccount,export async function clearAccount(): Promise<void> {
candyconnect,client/services/fileStorage.ts,257d7360122c4906da4fae9bf04cb62398fcc737fe7c4b7e1e253b2eb253ab85,195,function,hasAccount,export async function hasAccount(): Promise<boolean> {
candyconnect,client/services/fileStorage.ts,257d7360122c4906da4fae9bf04cb62398fcc737fe7c4b7e1e253b2eb253ab85,207,function,readLogs,export async function readLogs(): Promise<LogEntry[]> {
candyconnect,client/services/fileStorage.ts,257d7360122c4906da4fae9bf04cb62398fcc737fe7c4b7e1e253b2eb253ab85,214,function,writeLogs,export async function writeLogs(logs: LogEntry[]): Promise<void> {
candyconnect,client/services/fileStorage.ts,257d7360122c4906da4fae9bf04cb62398fcc737fe7c4b7e1e253b2eb253ab85,221,function,addLog,"export async function addLog(level: LogEntry['level'], message: string): Promise<void> {"
candyconnect,client/services/fileStorage.ts,257d7360122c4906da4fae9bf04cb62398fcc737fe7c4b7e1e253b2eb253ab85,234,function,addLogs,"export async function addLogs(entries: Omit<LogEntry, 'timestamp'>[]): Promise<void> {"
candyconnect,client/services/fileStorage.ts,257d7360122c4906da4fae9bf04cb62398fcc737fe7c4b7e1e253b2eb253ab85,250,function,clearLogs,export async function clearLogs(): Promise<void> {
candyconnect,client/services/fileStorage.ts,257d7360122c4906da4fae9bf04cb62398fcc737fe7c4b7e1e253b2eb253ab85,257,function,getLogsByLevel,export async function getLogsByLevel(level: LogEntry['level']): Promise<LogEntry[]> {
candyconnect,client/services/fileStorage.ts,257d7360122c4906da4fae9bf04cb62398fcc737fe7c4b7e1e253b2eb253ab85,265,function,getRecentLogs,export async function getRecentLogs(count: number): Promise<LogEntry[]> {
candyconnect,client/services/fileStorage.ts,257d7360122c4906da4fae9bf04cb62398fcc737fe7c4b7e1e253b2eb253ab85,273,function,getLogsByDateRange,"export async function getLogsByDateRange(from: Date, to: Date): Promise<LogEntry[]> {"
candyconnect,client/services/fileStorage.ts,257d7360122c4906da4fae9bf04cb62398fcc737fe7c4b7e1e253b2eb253ab85,288,function,fileExists,export async function fileExists(filename: 'settings' | 'account' | 'logs'): Promise<boolean> {
candyconnect,client/services/fileStorage.ts,257d7360122c4906da4fae9bf04cb62398fcc737fe7c4b7e1e253b2eb253ab85,304,function,allFilesExist,export async function allFilesExist(): Promise<boolean> {
candyconnect,client/services/mockApi.ts,a4875e0fa1567359aa5ad4781ed7d0593cbbf4368aee2fbf3698ced7223a474f,9,type,LoginCredentials,export interface LoginCredentials {
candyconnect,client/services/mockApi.ts,a4875e0fa1567359aa5ad4781ed7d0593cbbf4368aee2fbf3698ced7223a474f,15,type,ServerInfo,export interface ServerInfo {
candyconnect,client/services/mockApi.ts,a4875e0fa1567359aa5ad4781ed7d0593cbbf4368aee2fbf3698ced7223a474f,21,type,V2RaySubProtocol,export interface V2RaySubProtocol {
candyconnect,client/services/mockApi.ts,a4875e0fa1567359aa5ad4781ed7d0593cbbf4368aee2fbf3698ced7223a474f,30,type,VPNProtocol,export interface VPNProtocol {
candyconnect,client/services/mockApi.ts,a4875e0fa1567359aa5ad4781ed7d0593cbbf4368aee2fbf3698ced7223a474f,41,type,ClientAccount,export interface ClientAccount {
candyconnect,client/services/mockApi.ts,a4875e0fa1567359aa5ad4781ed7d0593cbbf4368aee2fbf3698ced7223a474f,62,type,ConnectionStatus,export interface ConnectionStatus {
candyconnect,client/services/mockApi.ts,a4875e0fa1567359aa5ad4781ed7d0593cbbf4368aee2fbf3698ced7223a474f,70,type,PingResult,export interface PingResult {
candyconnect,client/services/mockApi.ts,a4875e0fa1567359aa5ad4781ed7d0593cbbf4368aee2fbf3698ced7223a474f,77,type,NetworkSpeed,export interface NetworkSpeed {
candyconnect,client/services/mockApi.ts,a4875e0fa1567359aa5ad4781ed7d0593cbbf4368aee2fbf3698ced7223a474f,85,type,Settings,export interface Settings {
candyconnect,client/services/mockApi.ts,a4875e0fa1567359aa5ad4781ed7d0593cbbf4368aee2fbf3698ced7223a474f,267,type,VPNConfig,export interface VPNConfig {
candyconnect,client/src-tauri/build.rs,b01bb80b64916f502a3033afdb4567227ef2abcc3b938889f02283aefa780fbe,1,function,main,fn main() {
candyconnect,client/src-tauri/src/lib.rs,665714707aca426ec78696de675aec6a0cf438fe5670a08b61e7637dcd7228e0,13,function,generate_sing_box_config,"async fn generate_sing_box_config(app: tauri::AppHandle, server_address: String) -> Result<String, String> {"
candyconnect,client/src-tauri/src/lib.rs,665714707aca426ec78696de675aec6a0cf438fe5670a08b61e7637dcd7228e0,90,function,kill_process,fn kill_process(pid: u32) {
candyconnect,client/src-tauri/src/lib.rs,665714707aca426ec78696de675aec6a0cf438fe5670a08b61e7637dcd7228e0,108,function,start_vpn,async fn start_vpn(
candyconnect,client/src-tauri/src/lib.rs,665714707aca426ec78696de675aec6a0cf438fe5670a08b61e7637dcd7228e0,431,function,start_wireguard,async fn start_wireguard(
candyconnect,client/src-tauri/src/lib.rs,665714707aca426ec78696de675aec6a0cf438fe5670a08b61e7637dcd7228e0,643,function,start_openvpn,async fn start_openvpn(
candyconnect,client/src-tauri/src/lib.rs,665714707aca426ec78696de675aec6a0cf438fe5670a08b61e7637dcd7228e0,828,function,resolve_dnstt_resolver,"fn resolve_dnstt_resolver(resolver: &str) -> (&'static str, &'static str) {"
candyconnect,client/src-tauri/src/lib.rs,665714707aca426ec78696de675aec6a0cf438fe5670a08b61e7637dcd7228e0,849,function,start_dnstt,async fn start_dnstt(
candyconnect,client/src-tauri/src/lib.rs,665714707aca426ec78696de675aec6a0cf438fe5670a08b61e7637dcd7228e0,1309,function,start_native_vpn,async fn start_native_vpn(
candyconnect,client/src-tauri/src/lib.rs,665714707aca426ec78696de675aec6a0cf438fe5670a08b61e7637dcd7228e0,1696,function,stop_vpn,"async fn stop_vpn() -> Result<(), String> {"
candyconnect,client/src-tauri/src/lib.rs,665714707aca426ec78696de675aec6a0cf438fe5670a08b61e7637dcd7228e0,1741,function,write_log,"async fn write_log(app: tauri::AppHandle, level: String, message: String) -> Result<(), String> {"
candyconnect,client/src-tauri/src/lib.rs,665714707aca426ec78696de675aec6a0cf438fe5670a08b61e7637dcd7228e0,1747,function,append_log,"fn append_log(path: &std::path::Path, level: &str, message: &str) -> std::io::Result<()> {"
candyconnect,client/src-tauri/src/lib.rs,665714707aca426ec78696de675aec6a0cf438fe5670a08b61e7637dcd7228e0,1767,function,init_app_files,"fn init_app_files(app: &tauri::App) -> Result<(), Box<dyn std::error::Error>> {"
candyconnect,client/src-tauri/src/lib.rs,665714707aca426ec78696de675aec6a0cf438fe5670a08b61e7637dcd7228e0,1839,function,measure_latency,"async fn measure_latency(host: String) -> Result<u64, String> {"
candyconnect,client/src-tauri/src/lib.rs,665714707aca426ec78696de675aec6a0cf438fe5670a08b61e7637dcd7228e0,1885,function,check_system_executables,"async fn check_system_executables(app: tauri::AppHandle) -> Result<Vec<String>, String> {"
candyconnect,client/src-tauri/src/lib.rs,665714707aca426ec78696de675aec6a0cf438fe5670a08b61e7637dcd7228e0,1920,function,is_admin,async fn is_admin() -> bool {
candyconnect,client/src-tauri/src/lib.rs,665714707aca426ec78696de675aec6a0cf438fe5670a08b61e7637dcd7228e0,1945,function,restart_as_admin,"async fn restart_as_admin(app: tauri::AppHandle) -> Result<(), String> {"
candyconnect,client/src-tauri/src/lib.rs,665714707aca426ec78696de675aec6a0cf438fe5670a08b61e7637dcd7228e0,1977,type,NetSnapshot,struct NetSnapshot {
candyconnect,client/src-tauri/src/lib.rs,665714707aca426ec78696de675aec6a0cf438fe5670a08b61e7637dcd7228e0,1986,function,net_state,fn net_state() -> &'static Mutex<Option<NetSnapshot>> {
candyconnect,client/src-tauri/src/lib.rs,665714707aca426ec78696de675aec6a0cf438fe5670a08b61e7637dcd7228e0,1992,function,net_session,"fn net_session() -> &'static Mutex<(u64, u64)> {"
candyconnect,client/src-tauri/src/lib.rs,665714707aca426ec78696de675aec6a0cf438fe5670a08b61e7637dcd7228e0,2003,function,is_vpn_interface,fn is_vpn_interface(name: &str) -> bool {
candyconnect,client/src-tauri/src/lib.rs,665714707aca426ec78696de675aec6a0cf438fe5670a08b61e7637dcd7228e0,2016,function,read_net_counters,"fn read_net_counters() -> Option<(u64, u64)> {"
candyconnect,client/src-tauri/src/lib.rs,665714707aca426ec78696de675aec6a0cf438fe5670a08b61e7637dcd7228e0,2139,function,get_network_stats,"async fn get_network_stats() -> Result<serde_json::Value, String> {"
candyconnect,client/src-tauri/src/lib.rs,665714707aca426ec78696de675aec6a0cf438fe5670a08b61e7637dcd7228e0,2185,function,reset_network_session,"async fn reset_network_session() -> Result<(), String> {"
candyconnect,client/src-tauri/src/lib.rs,665714707aca426ec78696de675aec6a0cf438fe5670a08b61e7637dcd7228e0,2195,function,run,pub fn run() {
candyconnect,client/src-tauri/src/main.rs,0a49dbe44ba984f21a1698e66c9bc1de3b979f033ad7645633ff5f239928b959,4,function,main,fn main() {
candyconnect,client/src-tauri/src/sing_box_helper.rs,6fec2a82d8aac2d11da531cb5447d99949aad04e9ec1b290a3fe2e6d8fefe932,10,type,Config,pub struct Config {
candyconnect,client/src-tauri/src/sing_box_helper.rs,6fec2a82d8aac2d11da531cb5447d99949aad04e9ec1b290a3fe2e6d8fefe932,20,type,Experimental,pub struct Experimental {
candyconnect,client/src-tauri/src/sing_box_helper.rs,6fec2a82d8aac2d11da531cb5447d99949aad04e9ec1b290a3fe2e6d8fefe932,26,type,CacheFile,pub struct CacheFile {
candyconnect,client/src-tauri/src/sing_box_helper.rs,6fec2a82d8aac2d11da531cb5447d99949aad04e9ec1b290a3fe2e6d8fefe932,31,type,ClashApi,pub struct ClashApi {
candyconnect,client/src-tauri/src/sing_box_helper.rs,6fec2a82d8aac2d11da531cb5447d99949aad04e9ec1b290a3fe2e6d8fefe932,44,function,mode_tun_socks,pub fn mode_tun_socks(
candyconnect,client/src-tauri/src/sing_box_helper.rs,6fec2a82d8aac2d11da531cb5447d99949aad04e9ec1b290a3fe2e6d8fefe932,122,function,mode_wireguard_socks,"pub fn mode_wireguard_socks(wg_endpoint: &str, wg_port: u16) -> Self {"
candyconnect,client/src-tauri/src/sing_box_helper.rs,6fec2a82d8aac2d11da531cb5447d99949aad04e9ec1b290a3fe2e6d8fefe932,142,function,mode_wireguard_proxy,pub fn mode_wireguard_proxy(
candyconnect,client/src-tauri/src/sing_box_helper.rs,6fec2a82d8aac2d11da531cb5447d99949aad04e9ec1b290a3fe2e6d8fefe932,186,function,mode_wireguard_tun,"pub fn mode_wireguard_tun(wg_endpoint: &str, wg_port: u16) -> Self {"
candyconnect,client/src-tauri/src/sing_box_helper.rs,6fec2a82d8aac2d11da531cb5447d99949aad04e9ec1b290a3fe2e6d8fefe932,203,function,mode_wireguard_tun_full,pub fn mode_wireguard_tun_full(
candyconnect,client/src-tauri/src/sing_box_helper.rs,6fec2a82d8aac2d11da531cb5447d99949aad04e9ec1b290a3fe2e6d8fefe932,250,function,base,fn base() -> Self {
candyconnect,client/src-tauri/src/sing_box_helper.rs,6fec2a82d8aac2d11da531cb5447d99949aad04e9ec1b290a3fe2e6d8fefe932,273,type,Log,pub struct Log {
candyconnect,client/src-tauri/src/sing_box_helper.rs,6fec2a82d8aac2d11da531cb5447d99949aad04e9ec1b290a3fe2e6d8fefe932,283,type,Dns,pub struct Dns {
candyconnect,client/src-tauri/src/sing_box_helper.rs,6fec2a82d8aac2d11da531cb5447d99949aad04e9ec1b290a3fe2e6d8fefe932,295,function,default,fn default() -> Self {
candyconnect,client/src-tauri/src/sing_box_helper.rs,6fec2a82d8aac2d11da531cb5447d99949aad04e9ec1b290a3fe2e6d8fefe932,329,type,DnsServer,pub struct DnsServer {
candyconnect,client/src-tauri/src/sing_box_helper.rs,6fec2a82d8aac2d11da531cb5447d99949aad04e9ec1b290a3fe2e6d8fefe932,348,type,Inbound,pub struct Inbound {
candyconnect,client/src-tauri/src/sing_box_helper.rs,6fec2a82d8aac2d11da531cb5447d99949aad04e9ec1b290a3fe2e6d8fefe932,361,function,tun,"pub fn tun(inet4: &str, inet6: &str, mtu: u32, stack: &str) -> Self {"
candyconnect,client/src-tauri/src/sing_box_helper.rs,6fec2a82d8aac2d11da531cb5447d99949aad04e9ec1b290a3fe2e6d8fefe932,392,function,socks_inbound,"pub fn socks_inbound(bind: &str, port: u16) -> Self {"
candyconnect,client/src-tauri/src/sing_box_helper.rs,6fec2a82d8aac2d11da531cb5447d99949aad04e9ec1b290a3fe2e6d8fefe932,410,type,Outbound,pub struct Outbound {
candyconnect,client/src-tauri/src/sing_box_helper.rs,6fec2a82d8aac2d11da531cb5447d99949aad04e9ec1b290a3fe2e6d8fefe932,421,function,socks,"pub fn socks(tag: &str, host: &str, port: u16) -> Self {"
candyconnect,client/src-tauri/src/sing_box_helper.rs,6fec2a82d8aac2d11da531cb5447d99949aad04e9ec1b290a3fe2e6d8fefe932,434,function,wireguard,"pub fn wireguard(tag: &str, endpoint: &str, port: u16) -> Self {"
candyconnect,client/src-tauri/src/sing_box_helper.rs,6fec2a82d8aac2d11da531cb5447d99949aad04e9ec1b290a3fe2e6d8fefe932,448,function,wireguard_full,pub fn wireguard_full(
candyconnect,client/src-tauri/src/sing_box_helper.rs,6fec2a82d8aac2d11da531cb5447d99949aad04e9ec1b290a3fe2e6d8fefe932,502,function,direct,pub fn direct(tag: &str) -> Self {
candyconnect,client/src-tauri/src/sing_box_helper.rs,6fec2a82d8aac2d11da531cb5447d99949aad04e9ec1b290a3fe2e6d8fefe932,510,function,dns,pub fn dns(tag: &str) -> Self {
candyconnect,client/src-tauri/src/sing_box_helper.rs,6fec2a82d8aac2d11da531cb5447d99949aad04e9ec1b290a3fe2e6d8fefe932,518,function,block,pub fn block(tag: &str) -> Self {
candyconnect,client/src-tauri/src/sing_box_helper.rs,6fec2a82d8aac2d11da531cb5447d99949aad04e9ec1b290a3fe2e6d8fefe932,532,type,Route,pub struct Route {
candyconnect,client/src-tauri/src/sing_box_helper.rs,6fec2a82d8aac2d11da531cb5447d99949aad04e9ec1b290a3fe2e6d8fefe932,542,function,default,fn default() -> Self {
candyconnect,client/src-tauri/src/sing_box_helper.rs,6fec2a82d8aac2d11da531cb5447d99949aad04e9ec1b290a3fe2e6d8fefe932,559,type,RouteRule,pub struct RouteRule {
candyconnect,docker-run.ps1,a9b91b86027140f54f9567d189f739d40b2c7a5a8ca8709d8f172ad543cd3efd,23,function,Write-Banner,function Write-Banner {
candyconnect,docker-run.ps1,a9b91b86027140f54f9567d189f739d40b2c7a5a8ca8709d8f172ad543cd3efd,32,function,Test-DockerRunning,function Test-DockerRunning {
candyconnect,docker-run.ps1,a9b91b86027140f54f9567d189f739d40b2c7a5a8ca8709d8f172ad543cd3efd,42,function,Ensure-Env,function Ensure-Env {
candyconnect,docker-run.ps1,a9b91b86027140f54f9567d189f739d40b2c7a5a8ca8709d8f172ad543cd3efd,64,function,Get-ComposeCmd,function Get-ComposeCmd {
candyconnect,docker-run.ps1,a9b91b86027140f54f9567d189f739d40b2c7a5a8ca8709d8f172ad543cd3efd,80,function,Get-PanelPort,function Get-PanelPort {
candyconnect,docker-run.ps1,a9b91b86027140f54f9567d189f739d40b2c7a5a8ca8709d8f172ad543cd3efd,90,function,Invoke-Compose,function Invoke-Compose {
candyconnect,docker-run.ps1,a9b91b86027140f54f9567d189f739d40b2c7a5a8ca8709d8f172ad543cd3efd,100,function,Start-CandyConnect,function Start-CandyConnect {
candyconnect,docker-run.ps1,a9b91b86027140f54f9567d189f739d40b2c7a5a8ca8709d8f172ad543cd3efd,120,function,Stop-CandyConnect,function Stop-CandyConnect {
candyconnect,docker-run.ps1,a9b91b86027140f54f9567d189f739d40b2c7a5a8ca8709d8f172ad543cd3efd,127,function,Show-Logs,function Show-Logs {
candyconnect,docker-run.ps1,a9b91b86027140f54f9567d189f739d40b2c7a5a8ca8709d8f172ad543cd3efd,132,function,Restart-CandyConnect,function Restart-CandyConnect {
candyconnect,docker-run.ps1,a9b91b86027140f54f9567d189f739d40b2c7a5a8ca8709d8f172ad543cd3efd,139,function,Rebuild-CandyConnect,function Rebuild-CandyConnect {
candyconnect,docker-run.ps1,a9b91b86027140f54f9567d189f739d40b2c7a5a8ca8709d8f172ad543cd3efd,148,function,Show-Status,function Show-Status {
candyconnect,docker-run.ps1,a9b91b86027140f54f9567d189f739d40b2c7a5a8ca8709d8f172ad543cd3efd,153,function,Open-Shell,function Open-Shell {
candyconnect,install.sh,da053bbb39d390752d9e0b7f760314b4123f20bd08b2da420f2f74d4c150854c,22,function,log,"log()  { echo -e ""${GREEN}[✓]${NC} $1""; }"
candyconnect,install.sh,da053bbb39d390752d9e0b7f760314b4123f20bd08b2da420f2f74d4c150854c,23,function,warn,"warn() { echo -e ""${YELLOW}[!]${NC} $1""; }"
candyconnect,install.sh,da053bbb39d390752d9e0b7f760314b4123f20bd08b2da420f2f74d4c150854c,24,function,err,"err()  { echo -e ""${RED}[✗]${NC} $1""; exit 1; }"
candyconnect,install.sh,da053bbb39d390752d9e0b7f760314b4123f20bd08b2da420f2f74d4c150854c,25,function,info,"info() { echo -e ""${CYAN}[i]${NC} $1""; }"
candyconnect,install.sh,da053bbb39d390752d9e0b7f760314b4123f20bd08b2da420f2f74d4c150854c,27,function,banner,banner() {
candyconnect,install.sh,da053bbb39d390752d9e0b7f760314b4123f20bd08b2da420f2f74d4c150854c,36,function,check_root,check_root() {
candyconnect,install.sh,da053bbb39d390752d9e0b7f760314b4123f20bd08b2da420f2f74d4c150854c,42,function,check_os,check_os() {
candyconnect,install.sh,da053bbb39d390752d9e0b7f760314b4123f20bd08b2da420f2f74d4c150854c,49,function,install_nodejs,install_nodejs() {
candyconnect,install.sh,da053bbb39d390752d9e0b7f760314b4123f20bd08b2da420f2f74d4c150854c,76,function,install_dependencies,install_dependencies() {
candyconnect,install.sh,da053bbb39d390752d9e0b7f760314b4123f20bd08b2da420f2f74d4c150854c,138,function,setup_directories,setup_directories() {
candyconnect,install.sh,da053bbb39d390752d9e0b7f760314b4123f20bd08b2da420f2f74d4c150854c,144,function,install_server,install_server() {
candyconnect,install.sh,da053bbb39d390752d9e0b7f760314b4123f20bd08b2da420f2f74d4c150854c,166,function,install_panel,install_panel() {
candyconnect,install.sh,da053bbb39d390752d9e0b7f760314b4123f20bd08b2da420f2f74d4c150854c,194,function,ask_domain,ask_domain() {
candyconnect,install.sh,da053bbb39d390752d9e0b7f760314b4123f20bd08b2da420f2f74d4c150854c,209,function,generate_secrets,generate_secrets() {
candyconnect,install.sh,da053bbb39d390752d9e0b7f760314b4123f20bd08b2da420f2f74d4c150854c,234,function,create_systemd_service,create_systemd_service() {
