wave,donor,path,sha256,size_bytes,file_type,language,classification,authority_status,semantic_record_ids,notes
post-refactor-20c,Exclave-dev,app/proguard-rules.pro,73d27ce877f57ed37a53a3b3ce761bf72c828b41c746424b5f9e3395339d79ab,571,file,n/a,ui-or-product,authoritative-source,PR137-M0033,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/schemas/io.nekohasekai.sagernet.database.SagerDatabase/1.json,2a01e5630bbbdd1b6dd970b4950f9be1cc6ddd5ac44a4ce1eb634f52ace7ae9e,10931,file,json,ui-or-product,authoritative-source,PR137-M0034,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/schemas/io.nekohasekai.sagernet.database.SagerDatabase/10.json,6d11152750d194cc4e5a604cdcaa467757e3a22f91842838d9529a7f87766424,14020,file,json,ui-or-product,authoritative-source,PR137-M0034,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/schemas/io.nekohasekai.sagernet.database.SagerDatabase/11.json,15ef6fb4aadd3abd43ed1f5fb5d664901b1ddd39b72047e8714e742399cde855,13839,file,json,ui-or-product,authoritative-source,PR137-M0034,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/schemas/io.nekohasekai.sagernet.database.SagerDatabase/12.json,6f2124c35e80cec67be57ed4ce54630216b4973aef834c175a1a87602a09fb41,13650,file,json,ui-or-product,authoritative-source,PR137-M0034,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/schemas/io.nekohasekai.sagernet.database.SagerDatabase/14.json,f0662d7c4aea7af9e3ddce71901ddf4c3e2e959be03ec8bfd202e29daa16b325,14161,file,json,ui-or-product,authoritative-source,PR137-M0034,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/schemas/io.nekohasekai.sagernet.database.SagerDatabase/15.json,953ac0472529195e6654025fec2c0297b1ad2f6cf6e37bf5f95daaecdd05150a,13272,file,json,ui-or-product,authoritative-source,PR137-M0034,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/schemas/io.nekohasekai.sagernet.database.SagerDatabase/16.json,67fe7b2fc6b158367d35af06d5ce6159b94c91ad3e80f0a947cb887ed7369ac0,13453,file,json,ui-or-product,authoritative-source,PR137-M0034,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/schemas/io.nekohasekai.sagernet.database.SagerDatabase/17.json,46bf0e02180197fa611a77cedc3805a65ac7fde0a8ed0a0e4515ea1d8adc8b85,13631,file,json,ui-or-product,authoritative-source,PR137-M0034,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/schemas/io.nekohasekai.sagernet.database.SagerDatabase/18.json,9b31ec01e65dd4a8bf6d5d0ea27de54e903dc95dd8cac2b2958f2b43148ba0e5,13824,file,json,ui-or-product,authoritative-source,PR137-M0034,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/schemas/io.nekohasekai.sagernet.database.SagerDatabase/19.json,1d5639944466ca87f818228461c48a73d844ba796824c5c7ba535fba4656d8f4,14008,file,json,ui-or-product,authoritative-source,PR137-M0034,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/schemas/io.nekohasekai.sagernet.database.SagerDatabase/2.json,afaa689bd2149b1fcb62a93a90029aefea3b90389f670eb1dc8f5a194f9346b4,11117,file,json,ui-or-product,authoritative-source,PR137-M0034,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/schemas/io.nekohasekai.sagernet.database.SagerDatabase/20.json,12ad71bd0269a717feccb2eb2fa5eb09ccc4b2cde411bec5b33b2d59f8e80d97,14189,file,json,ui-or-product,authoritative-source,PR137-M0034,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/schemas/io.nekohasekai.sagernet.database.SagerDatabase/21.json,82e5238dad24eb554016464763e46c5bcca499d47327324ef26bc6da7ee23fef,14382,file,json,ui-or-product,authoritative-source,PR137-M0034,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/schemas/io.nekohasekai.sagernet.database.SagerDatabase/22.json,4acde9dc47475dc90de2562091e6b1e690cd81f900717789d8422313860fdd84,14569,file,json,ui-or-product,authoritative-source,PR137-M0034,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/schemas/io.nekohasekai.sagernet.database.SagerDatabase/23.json,b8d461f0a536c56e1930f94c43f9aa0e30edb92fabe462674cb33186af52c1f8,14041,file,json,ui-or-product,authoritative-source,PR137-M0034,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/schemas/io.nekohasekai.sagernet.database.SagerDatabase/24.json,e09ce3510ced2b86706495687428881247d087c56ac84249e73104a35fe7ca35,14533,file,json,ui-or-product,authoritative-source,PR137-M0034,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/schemas/io.nekohasekai.sagernet.database.SagerDatabase/25.json,a8b6b207fe9febac03c2a62cd98f618a2655920f1219374621994714f9e884b1,15396,file,json,ui-or-product,authoritative-source,PR137-M0034,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/schemas/io.nekohasekai.sagernet.database.SagerDatabase/26.json,ac41f75911315a77aecbe91c500fbd4e11fd8b4544b80a0f84e52ecbe55cbf11,15577,file,json,ui-or-product,authoritative-source,PR137-M0034,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/schemas/io.nekohasekai.sagernet.database.SagerDatabase/27.json,96edff081fcdd866d1283791d62dabadff7313fea9252f575241552bc6eeb6d3,15761,file,json,ui-or-product,authoritative-source,PR137-M0034,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/schemas/io.nekohasekai.sagernet.database.SagerDatabase/28.json,384243f4ac69eebf9af25755db9c0d5e839ecd3f6398bdfa51dfb4b0c3c88ed3,14730,file,json,ui-or-product,authoritative-source,PR137-M0034,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/schemas/io.nekohasekai.sagernet.database.SagerDatabase/29.json,46b1f573ffe42b54dfb9f8749fdb850fd6cd0ce421b8d527500c3da5ddf3816c,14896,file,json,ui-or-product,authoritative-source,PR137-M0034,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/schemas/io.nekohasekai.sagernet.database.SagerDatabase/3.json,600cf8f659fca74f667bf544c0043f3430aeee813cdd60b4f888de83f7cec7b5,11307,file,json,ui-or-product,authoritative-source,PR137-M0034,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/schemas/io.nekohasekai.sagernet.database.SagerDatabase/30.json,2a63e84e4ad591de965389c5df255078eb9ac42d225b96620e640a5089595977,14851,file,json,ui-or-product,authoritative-source,PR137-M0034,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/schemas/io.nekohasekai.sagernet.database.SagerDatabase/31.json,a52e1512e206cf94d11c6ef391ef2049b2d506b8bbf7a87486c205e71b53deff,14896,file,json,ui-or-product,authoritative-source,PR137-M0034,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/schemas/io.nekohasekai.sagernet.database.SagerDatabase/32.json,83952af8d37ddbf5a0a568fc377e0b68c55b9d34a88ddc4e019d17d20fe07849,14277,file,json,ui-or-product,authoritative-source,PR137-M0034,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/schemas/io.nekohasekai.sagernet.database.SagerDatabase/33.json,8900f4a13a5dffd7a27ea84284fddc13c59fa5f197ad1fdebc02fb81bdca8068,14446,file,json,ui-or-product,authoritative-source,PR137-M0034,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/schemas/io.nekohasekai.sagernet.database.SagerDatabase/34.json,5136fd67281984c2c506723afb516f9ebab21cc3b8e227fddc20b12516bb18fe,14084,file,json,ui-or-product,authoritative-source,PR137-M0034,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/schemas/io.nekohasekai.sagernet.database.SagerDatabase/35.json,86d5c921415a5b8d6d4a5c53030b9e4dcb65d020c9b5b0c3395c931fae375038,14345,file,json,ui-or-product,authoritative-source,PR137-M0034,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/schemas/io.nekohasekai.sagernet.database.SagerDatabase/36.json,decfc69da71f269894bdbd53e9da8f0bd3366317f532508a0e3f8c99d957d406,13807,file,json,ui-or-product,authoritative-source,PR137-M0034,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/schemas/io.nekohasekai.sagernet.database.SagerDatabase/4.json,f948f9c9f10f95844d81d297b9007014da014934ee37ef965f1781ef78deccc7,11488,file,json,ui-or-product,authoritative-source,PR137-M0034,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/schemas/io.nekohasekai.sagernet.database.SagerDatabase/5.json,e528eb81db35f0419d106b443aeff2ea0eb1379e45cac2eabbdba8968605f052,11671,file,json,ui-or-product,authoritative-source,PR137-M0034,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/schemas/io.nekohasekai.sagernet.database.SagerDatabase/6.json,c48bedfb80c1c8c20ef7acc35c7c1dbe013c5e5b10c2a1b3a1a107bd8990bef0,13019,file,json,ui-or-product,authoritative-source,PR137-M0034,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/schemas/io.nekohasekai.sagernet.database.SagerDatabase/7.json,3b6adc8510b137f529a2e04e6836fc5fa17c530fc766a34768c94f709254d1ee,13483,file,json,ui-or-product,authoritative-source,PR137-M0034,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/schemas/io.nekohasekai.sagernet.database.SagerDatabase/8.json,a5be2ae222afa84a88325de6ed278c19df16678ffc790d89f6488686f27536d4,13672,file,json,ui-or-product,authoritative-source,PR137-M0034,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/schemas/io.nekohasekai.sagernet.database.SagerDatabase/9.json,a9b170694a9db177a9599be898e785462cb67c47d08ce976bc7692b4a0aa7a22,13847,file,json,ui-or-product,authoritative-source,PR137-M0034,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/schemas/io.nekohasekai.sagernet.database.preference.InMemoryDatabase/1.json,8d3a5f0c0269a0f1f99cef4b7523295621f4b5cc7f672bfd871fb4acfb223a7e,1290,file,json,ui-or-product,authoritative-source,PR137-M0035,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/schemas/io.nekohasekai.sagernet.database.preference.PublicDatabase/1.json,8d3a5f0c0269a0f1f99cef4b7523295621f4b5cc7f672bfd871fb4acfb223a7e,1290,file,json,ui-or-product,authoritative-source,PR137-M0036,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/src/main/AndroidManifest.xml,0d90a8ff2cd8773f26458aeccb186206a720f2e1f509005a6cf45d08b45ad2f7,16570,file,n/a,ui-or-product,authoritative-source,PR137-M0037,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/src/main/aboutlibraries/licenses/1.json,3482823e038d341d250c9660749de53cd2cfdfd568f4f37b194a3d802d28c0c5,134,file,json,ui-or-product,authoritative-source,PR137-M0037,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/src/main/aboutlibraries/licenses/2.json,bfc0c906072651f29b0a58047b27516b4a888369032d6ad1c16748f6c3dbd1dc,141,file,json,ui-or-product,authoritative-source,PR137-M0037,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/src/main/aboutlibraries/licenses/3.json,223909a1abe71a47bdf44f78a5ae89be8679a1c29b93d53ceedf2001305641f5,115,file,json,ui-or-product,authoritative-source,PR137-M0037,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/src/main/aboutlibraries/licenses/4.json,9d6135ae85bcc1837d1f59156ba1ea28235b63aa95a937b0581245fb0033214a,123,file,json,ui-or-product,authoritative-source,PR137-M0037,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/src/main/aboutlibraries/licenses/5.json,c5c85a051f0f5d660a9968c760cf4bd3713f591eb3decebe2d96c1abbae2b5d1,105,file,json,ui-or-product,authoritative-source,PR137-M0037,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/src/main/aidl/io/nekohasekai/sagernet/aidl/AppStatsList.aidl,458b50040e4ccc876db499bd2c908695405b070da644bdd1427b178098e866ed,1506,file,n/a,ui-or-product,authoritative-source,PR137-M0037,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/src/main/aidl/io/nekohasekai/sagernet/aidl/ISagerNetService.aidl,aa4fb6213782a688c5aee295f37ff34508df5b1367573fd8734dc27c216fe32f,2163,file,n/a,ui-or-product,authoritative-source,PR137-M0037;PR137-S001,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/src/main/aidl/io/nekohasekai/sagernet/aidl/ISagerNetServiceCallback.aidl,ba0cc9dd67bcea422589a4f89f44a222450ccb93e2a4a75ceb2ad9384f121e58,2112,file,n/a,ui-or-product,authoritative-source,PR137-M0037,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/src/main/aidl/io/nekohasekai/sagernet/aidl/TrafficStats.aidl,5db2086ac63c37615ced21635dabff03c890f87e8eeffb03a4ddd423bc04828b,1506,file,n/a,ui-or-product,authoritative-source,PR137-M0037,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/src/main/assets/exclave-core/geoip.version.txt,d478d728de5087818081d4aa6d09c5be073f5e3c8b334346cc010bcbbfa315f7,12,file,n/a,ui-or-product,authoritative-source,PR137-M0037,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/src/main/assets/exclave-core/geosite.version.txt,ac6467411c452f72676c62ea72859e94cc295a1bcb540d73332e34e5aeb27f96,14,file,n/a,ui-or-product,authoritative-source,PR137-M0037,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/src/main/assets/license/Apache-2.0.txt,cfc7749b96f63bd31c3c42b5c471bf756814053e847c10f3eb003417bc523d30,11358,file,n/a,ui-or-product,authoritative-source,PR137-M0037,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/src/main/assets/license/BSD-2-Clause.txt,e3240ad8f76a5b71e12922da8e8208a45d35524f9130e52fd05748a0cbf63967,1276,file,n/a,ui-or-product,authoritative-source,PR137-M0037,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/src/main/assets/license/BSD-3-Clause.txt,a8073da940eae449003ae2a0f3222ede9c9f6a3e2f22a316b1e58e3a2e882198,1470,file,n/a,ui-or-product,authoritative-source,PR137-M0037,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/src/main/assets/license/CC-BY-4.0.txt,9ba9550ad48438d0836ddab3da480b3b69ffa0aac7b7878b5a0039e7ab429411,18657,file,n/a,ui-or-product,authoritative-source,PR137-M0037,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/src/main/assets/license/CDLA-Permissive-2.0.txt,4531a67d443284d93ffed0803df5b10634aff21c3d77e381f2d48af01d875868,2354,file,n/a,ui-or-product,authoritative-source,PR137-M0037,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/src/main/assets/license/GPL-3.0.txt,3972dc9744f6499f0f9b2dbf76696f2ae7ad8af9b23dde66d6af86c9dfb36986,35149,file,n/a,ui-or-product,authoritative-source,PR137-M0037,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/src/main/assets/license/MIT.txt,6a7542d0b971501ce9c4a0054b540a06c0b797e23cf6337e897e89661a029c28,1060,file,n/a,ui-or-product,authoritative-source,PR137-M0037,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/src/main/assets/license/MPL-2.0.txt,fab3dd6bdab226f1c08630b1dd917e11fcb4ec5e1e020e2c16f83a0a13863e85,16726,file,n/a,ui-or-product,authoritative-source,PR137-M0037,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/src/main/assets/license/notices.txt,5114f615389e6a14456757358f098a0a13ca5cf9d441e664933b3328d3d4dc54,101199,file,n/a,ui-or-product,authoritative-source,PR137-M0037,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/src/main/assets/mozilla_included.pem,df516a9bc8b625d88743bd67ee18444c11d2cbe2fdc2013a883b2b5c8e2a1dcc,177207,file,n/a,ui-or-product,authoritative-source,PR137-M0037,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/src/main/ic_launcher-playstore.png,0d93bea9aaedc5a75c13d84120bc3da0fa006c06cc0e076d5bbf518d4fe490f4,23204,file,n/a,media,authoritative-source,PR137-M0019,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/src/main/java/com/github/shadowsocks/plugin/ConfigurationActivity.kt,6c51f37b09b00d1c9346a2477079e180f1033c16f2d1c5ef699b662f0d9b1f84,3406,file,kotlin,ui-or-product,authoritative-source,PR137-M0037,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/src/main/java/com/github/shadowsocks/plugin/HelpActivity.kt,8f859d2a198d747607ff0d582e8ae3e9463a64bee11b06840bbb7dbafd205271,2667,file,kotlin,ui-or-product,authoritative-source,PR137-M0037,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/src/main/java/com/github/shadowsocks/plugin/HelpCallback.kt,8def2a4ffd435da30cf6bea2321693b9548f9c2f21dd212e0782d54227e54687,2301,file,kotlin,ui-or-product,authoritative-source,PR137-M0037,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/src/main/java/com/github/shadowsocks/plugin/InternalPlugin.kt,dbd1df241bc7de9c2900bc91e2d26f844e03fc3ef249f0e9cd3704adeb81c9b9,1930,file,kotlin,ui-or-product,authoritative-source,PR137-M0037,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/src/main/java/com/github/shadowsocks/plugin/NativePlugin.kt,1f69bdd6cc982d26e2dc2dbd0841957d163bc11f5593f98d185a52d0e146709d,1891,file,kotlin,ui-or-product,authoritative-source,PR137-M0037,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/src/main/java/com/github/shadowsocks/plugin/NativePluginProvider.kt,be9a528ee9853ca6f41374cbcc18c7ff0e7188870f9d943b638cd4b14e54b677,5157,file,kotlin,ui-or-product,authoritative-source,PR137-M0037,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/src/main/java/com/github/shadowsocks/plugin/NoPlugin.kt,f9ff74515bcb746e311a1554fee5e5e60fbe04f88865b4bd007c1c432f3992bd,1886,file,kotlin,ui-or-product,authoritative-source,PR137-M0037,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/src/main/java/com/github/shadowsocks/plugin/OptionsCapableActivity.kt,680447251d789d9d61df8bc009bc5afb2e78faf04905ba0c6b8108d5e7c77461,2635,file,kotlin,ui-or-product,authoritative-source,PR137-M0037,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/src/main/java/com/github/shadowsocks/plugin/PathProvider.kt,c548ee152b41a0cdac552b5a7241266acf52986a83fbd95769a9526f1116a823,2838,file,kotlin,ui-or-product,authoritative-source,PR137-M0037,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/src/main/java/com/github/shadowsocks/plugin/Plugin.kt,2590a3a0e2d59dc7101cb1004fc1d23a84448624130364da05e30217b753c462,2293,file,kotlin,ui-or-product,authoritative-source,PR137-M0037,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/src/main/java/com/github/shadowsocks/plugin/PluginConfiguration.kt,4a4df029a699577f9d5f72ee7a84140b507631c0d250e08621ade8deb1d76a9a,3567,file,kotlin,ui-or-product,authoritative-source,PR137-M0037;PR137-S003,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/src/main/java/com/github/shadowsocks/plugin/PluginContract.kt,1bee71e991ee34fe0f989c14dd208d31d11bc5fbc765a131ca092e5d7ae338e3,6446,file,kotlin,ui-or-product,authoritative-source,PR137-M0037,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/src/main/java/com/github/shadowsocks/plugin/PluginList.kt,9ba6c08a00f48aeaa579dde249d2d4fcbab61f963a089447083a78feabe452c3,3743,file,kotlin,ui-or-product,authoritative-source,PR137-M0037,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/src/main/java/com/github/shadowsocks/plugin/PluginManager.kt,15dca93854a10d98256c17cc8f773afb6251fcf503a124757a60a9459116f38e,9366,file,kotlin,ui-or-product,authoritative-source,PR137-M0037;PR137-S002,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/src/main/java/com/github/shadowsocks/plugin/PluginOptions.kt,ff494219f25442636419b38ce560ba959b9267672ecbc405905ae7583ac87c15,4774,file,kotlin,ui-or-product,authoritative-source,PR137-M0037,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/src/main/java/com/github/shadowsocks/plugin/ResolvedPlugin.kt,b3949514cc6068b1b6b1696ce93728f966997fa579c8a88de0cbb0f2007eea86,3306,file,kotlin,ui-or-product,authoritative-source,PR137-M0037,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/src/main/java/com/github/shadowsocks/plugin/obfs_local/ConfigActivity.kt,4d04421a3bd9b2a9ebd6f9795acb96577c50fb8ef3d7f266f5c7230faa2011cb,4129,file,kotlin,ui-or-product,authoritative-source,PR137-M0037,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/src/main/java/com/github/shadowsocks/plugin/obfs_local/ConfigFragment.kt,f466a9e245513b13ef404ec27d645c7a05351eaf977473f80966dacce9a6ae09,4231,file,kotlin,ui-or-product,authoritative-source,PR137-M0037,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/src/main/java/com/github/shadowsocks/plugin/v2ray/ConfigActivity.kt,2f12ffc0f66cc6ba22b68b348dfcb5e8b5c69feed89d3c2544bfe9b16bf3d936,4113,file,kotlin,ui-or-product,authoritative-source,PR137-M0037,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/src/main/java/com/github/shadowsocks/plugin/v2ray/ConfigFragment.kt,d88da9f19a7385f32d11279dff1aa22246fc772c1514a589e2d7897fd98c8102,6698,file,kotlin,ui-or-product,authoritative-source,PR137-M0037,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/src/main/java/com/github/shadowsocks/preference/PluginConfigurationDialogFragment.kt,a66fec94b30283fd0f772b8ecb67c3acd9bf6f26671efb69a1cc00d9cebfc06b,3355,file,kotlin,ui-or-product,authoritative-source,PR137-M0037,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/src/main/java/com/github/shadowsocks/preference/PluginPreference.kt,86dd04d187d0f468bec56e87265921a48751794d25daccaa63aa10dcb31ff3fe,3524,file,kotlin,ui-or-product,authoritative-source,PR137-M0037,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/src/main/java/com/github/shadowsocks/preference/PluginPreferenceDialogFragment.kt,4823cdb15005b4661064c7579d36f216d6b83f61fd84363a974041df5be3a677,6384,file,kotlin,ui-or-product,authoritative-source,PR137-M0037,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/BootReceiver.kt,13a109686dc9a2c2573524f5e7d3656498b45852f44f49fdfdbcde6db45cd79b,2793,file,kotlin,ui-or-product,authoritative-source,PR137-M0037,new-wave recursive accountability; fine semantic links added separately where applicable
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/Constants.kt,dd9a6a361a4a1257f10b6f3e17bf54f50d9e575f8f60534734e716b53b61be65,17931,file,kotlin,ui-or-product,authoritative-source,PR137-M0037,new-wave recursive accountability; fine semantic links added separately where applicable
