path,change_type,baseline_sha256,current_sha256,reason
governance/convergence/post-refactor-222-state-and-trust-map.md,added,n/a,c16b8c82a1d2d31351c79f2b9bdbc4b5f7051e2147a498b457de044cd5e873c5,"post-refactor-222 provenance, accountability, architecture, security, omission, validation or final-release evidence"
governance/convergence/post-refactor-222-summary.json,added,n/a,1da72cd99152565019430e05bdd6d299f16fdce4492ddbe1b40e14ec4de5761c,"post-refactor-222 provenance, accountability, architecture, security, omission, validation or final-release evidence"
governance/convergence/post-refactor-222-surface-accountability.csv,added,n/a,62ceb109be72361d7a90504fc38aa81befbe313fcc8ebe8d68d85a39ae7d248a,"post-refactor-222 provenance, accountability, architecture, security, omission, validation or final-release evidence"
governance/convergence/post-refactor-222-symbols.csv,added,n/a,d39cac65af31b33e84e04a6286ccf9879a195dd9b54b5f86c79e011861a3ce9c,"post-refactor-222 provenance, accountability, architecture, security, omission, validation or final-release evidence"
governance/convergence/post-refactor-222-universe-accountability.csv,added,n/a,b401efb8f8166403959a5a5a78b0377000cade07eaf9d9fdb57986f1c1f35422,"post-refactor-222 provenance, accountability, architecture, security, omission, validation or final-release evidence"
governance/convergence/post-refactor-222-validation.md,added,n/a,0cc2778df82837ce03f0a62b80fbefc94866c20658078ca24f1973ba8381862c,"post-refactor-222 provenance, accountability, architecture, security, omission, validation or final-release evidence"
governance/convergence/post-refactor-222-verify.py,added,n/a,bb32a9453f7c9f5cd4b2303470a2c92c78bfacefaf5094d4b2d96cea89b56c42,"post-refactor-222 provenance, accountability, architecture, security, omission, validation or final-release evidence"
governance/topology/relocations.json,modified,908ff3edc86115cd6a8da22f1b18aa5067ed21a740c90c730637c6cd79dc1380,619e83a625f429acdfa8ae06a80c5dc883380fb1e100e1e027fea3930f0173e1,reviewed original-topology transform for post-refactor-222 Logs UX change
scripts/checks/check_post_refactor_220_convergence.py,modified,7bc914cd082389df27149aff4cc31d088b533e8d676173e7fc3a34da35b64323,ec3e59a5c875d8c612db862b002181ec48554333bdc100a14798f9390ec36a63,post-refactor-222 convergence and predecessor-freeze verification gate
scripts/checks/check_post_refactor_222_convergence.py,added,n/a,b339559a7881549954c8f19feacc30cc7f7255631766ebb0d5b16d193dae4272,post-refactor-222 convergence and predecessor-freeze verification gate
src/apps/daemon/internal/adapters/api/.context,modified,0e294638ecb07c7df89b87d64450bd42a670577ed15520773e7d3edeefc87c8d,d8ac4aa5e5f01b0baad74ac451173cbd2a321df6b9737e312c440a36e509532e,regenerated source ownership/navigation context after post-refactor-222 source topology changes
src/apps/daemon/internal/adapters/api/handlers_peer_discovery.go,added,n/a,a6bfe607288b88f322c83ddc429e13d94330af2465771739c9d32db949e2fa2b,post-refactor-222 API integration for target-owned convergence planes
src/apps/daemon/internal/adapters/api/handlers_seventh_planners.go,modified,6ddc1c5fba71e64901a814a34987f765198094abda9382cfca750022b660bd2c,726aee1d6eb6890207ee69c8f9d8456dd790149774176869eed9d630bbfaf936,post-refactor-222 API integration for target-owned convergence planes
src/apps/daemon/internal/adapters/api/handlers_subscription.go,modified,28e0546b2a6101fd1ea32174f9cc513486032362c58c5a97e134f6d4a43a2587,694aa941f24439269e62ed2b8d2dd8989875f956031e0b7003ef29aac773d487,post-refactor-222 API integration for target-owned convergence planes
src/apps/daemon/internal/adapters/api/routes_misc.go,modified,20408873ce070fc21a1a2dbd5a2456842521a246b5fd71570d6a878c1d30edab,0c6519455b0eabd2ef695586afc4c1e28a0c50cdf4578f7c71c553face5555cf,post-refactor-222 API integration for target-owned convergence planes
src/apps/daemon/internal/adapters/api/routes_system.go,modified,49e906d571a2c4b5e80e8e6dd36f476befbbfd5da8af57c84838f97826431060,fb0a26641b0b4995cdddcf53e54229e5ae765366839264cd64922ac2c8b7749e,post-refactor-222 API integration for target-owned convergence planes
src/apps/daemon/internal/analysis/.context,modified,b2a004377f5722a8aba7645651ac3c5cab0581c6c9d0ad41ee0748ba9393d2ac,22a3b42b66f3e89fd090471f81fcc8c663f98cd4ead47032afb1980abc07434f,regenerated source ownership/navigation context after post-refactor-222 source topology changes
src/apps/daemon/internal/analysis/diagnostics/.context,modified,45d0f4b0ac09299f697c93a58a8595ed2bcb8376bab202119c6edd2192e48765,75d25f8834f30f2dcc0da3a97a700abe9fd7be2ccbb0d640144ffb6866e2a834,regenerated source ownership/navigation context after post-refactor-222 source topology changes
src/apps/daemon/internal/analysis/diagnostics/endpoint_pool_plan.go,modified,da058fea73ecd6ccffe96191afc95508ad8cd10323a13553b6043cfc264f9bde,c64f94c5282fe0a20fd0493439aca33bfe3ee57dca13e4d4d8125f4e9f0fb231,post-refactor-222 endpoint continuity/diversity evidence hardening while preserving historical acceptance anchors
src/apps/daemon/internal/analysis/diagnostics/endpoint_pool_plan_test.go,modified,c29f27b31cce8f3213df00af468d528a32930ba703b6ad8a1e9ba99baa929d4a,81f6e37c4235f4caa33ea1a9f423e716e53fbde6e134c571e2580b29fc00eb84,post-refactor-222 endpoint continuity/diversity evidence hardening while preserving historical acceptance anchors
src/apps/daemon/internal/analysis/peerdiscovery/.context,added,n/a,65e04d31945458bc300db8cb0c5170281bcd49fe4e5628c4d3b21fe7a983cc2e,regenerated source ownership/navigation context after post-refactor-222 source topology changes
src/apps/daemon/internal/analysis/peerdiscovery/bep42.go,added,n/a,5a47bb7dfcbdb2b3600622dce25fdc8e54fef3770f740949fe1577f4aaa67115,post-refactor-222 peer identity/admission planning plane
src/apps/daemon/internal/analysis/peerdiscovery/bep42_test.go,added,n/a,81aad4667e49523275afa3349203279c89d88494f7fa5375225d94e37c82e169,post-refactor-222 peer identity/admission planning plane
src/apps/daemon/internal/analysis/peerdiscovery/planner.go,added,n/a,1846d7848c505362fb8f06117820aec1962036971312cbb0121c95b962e20a04,post-refactor-222 peer identity/admission planning plane
src/apps/daemon/internal/analysis/peerdiscovery/planner_test.go,added,n/a,fb8e83937d30cfb53612905a3ab936d072cf62233c6848fe2837ba1a6a29929b,post-refactor-222 peer identity/admission planning plane
src/apps/daemon/internal/foundation/netpolicy/.context,modified,c8ebd3726142247cec220bbf2054be64e3ea151721b3088c581d74382e180f7c,4ce7da91bb01d42f2582b05952c066c19a7e240c3f0262afd46d42d0901bfb1c,regenerated source ownership/navigation context after post-refactor-222 source topology changes
src/apps/daemon/internal/foundation/updateadmission/.context,modified,5d3de26ce9e24a97173890d0504d0836a58687c02f89d3bca0593bb9389ef21c,39076149755fc433a474cdbaff5d418402b47c6945512947c240212f0c404f76,regenerated source ownership/navigation context after post-refactor-222 source topology changes
src/apps/daemon/internal/foundation/updateadmission/replace_stage_file_unix.go,added,n/a,94c01c78f9a8db33b61309d1e1456313d1cf39b722234f74acd017b2f7acff21,post-refactor-222 signed-update publication durability hardening
src/apps/daemon/internal/foundation/updateadmission/replace_stage_file_windows.go,added,n/a,577d498724d840aa36a956f1236516bf3b991c319dbadd67719620c0ee14726f,post-refactor-222 signed-update publication durability hardening
src/apps/daemon/internal/foundation/updateadmission/stage.go,modified,5b0446978a88d39ff2e8598b7bc96586372c4930ed3147de06e1216495c09a51,2551172a6e81b7373088be8811491c574d11f2fc63b1a530fa7134ddb03aafb3,post-refactor-222 signed-update publication durability hardening
src/apps/daemon/internal/foundation/updateadmission/stage_test.go,modified,dbf69ff535956194f7d790cbc438f8883b46ed0ed6385ac554a7f0ed9181203f,41fbc0ac99b02543984a13cdc009ff7ef6c43d5f415389e69b9fd335e88a067a,post-refactor-222 signed-update publication durability hardening
src/apps/daemon/internal/foundation/updateadmission/sync_stage_dir_unix.go,added,n/a,ff3fbdfc26c129d838778bec1245363485d79f537b363a46f6bcbecd2f7170b8,post-refactor-222 signed-update publication durability hardening
src/apps/daemon/internal/foundation/updateadmission/sync_stage_dir_windows.go,added,n/a,edb330c0a2679df843ec0497d32afc04b1a37305833fe74352040721c8027b59,post-refactor-222 signed-update publication durability hardening
src/apps/daemon/internal/integrations/sub/.context,modified,3f2ec020b6ca5f1fbd80b61cda42d3015b53d4515e8d8040938daecb1f38dfd0,9712c4bd47cbbd11cad024371304f50a863434556587cea601592a950b6bda71,regenerated source ownership/navigation context after post-refactor-222 source topology changes
src/apps/daemon/internal/integrations/sub/deeplink.go,added,n/a,f4987751e178037d5868c3947ff750baecb6cefa6eba959a29516aeb5ea0915f,post-refactor-222 bounded subscription deep-link proposal admission
src/apps/daemon/internal/integrations/sub/deeplink_test.go,added,n/a,012217b1ec85aa4428ffabb65fc1cad56dd1364a61c190c2cef8c07eb9e76d8e,post-refactor-222 bounded subscription deep-link proposal admission
src/packages/control-ui/package.json,modified,6f69002c0e479b056d0c89c0fb0d5293bf44ab1d2a1a07839f6648d02e6535c5,97e831bc6a8dbc9a651d210894f8c006a1a8e1a2d69b6a5b7068c9be0337365e,post-refactor-222 operator/product convergence surface and characterization coverage with canonical flat UI topology
src/packages/control-ui/scripts/.context,modified,5ccc4bc6b7703ca734a401a2c4fe1aac3a65e0d38f07f802eb5d66e47dfd03f2,3e7e02f779efbf33411bd440ac3ff8dbf44d81aa4a320d81bd8ace1cc51e17d1,regenerated source ownership/navigation context after post-refactor-222 source topology changes
src/packages/control-ui/scripts/test-eighth-order-promotions.mjs,modified,2d18e16cb4d58308bdefb4a23fd788c7f4410bcccfe0cf8ba8ba08bc8d2f7bfe,29a5acaa131813c3e5d82116008c0aeffdd3af1cc9261824d50670cb02fcf797,post-refactor-222 operator/product convergence surface and characterization coverage with canonical flat UI topology
src/packages/control-ui/scripts/test-feature-promotions.mjs,modified,7b836ddfbf22391c1ed4f927f1ae81b2e171fcf3bdd03f77230a2389ce42464e,f9a52f7c902fd11e5e5712d5ea589c8dbb09042fb93a18ceac6e19654f1cac54,post-refactor-222 operator/product convergence surface and characterization coverage with canonical flat UI topology
src/packages/control-ui/scripts/test-post-refactor-222.mjs,added,n/a,0a4e7c49d5db4ccfd90a82e97685cc30dccc2020cdd84a9ff19da652a37df5ce,post-refactor-222 operator/product convergence surface and characterization coverage with canonical flat UI topology
src/packages/control-ui/src/.context,modified,844809e2f8279c227b1d4adad214ad3db45dad8fae2ffbb975fa039a6ce5d12e,0b6e3f85aabeeadb6f23bc2f3ad0bcf52f2f1115f0cbac6ae9f06953e556f166,regenerated source ownership/navigation context after post-refactor-222 source topology changes
src/packages/control-ui/src/App.tsx,modified,b544107fd1a3a4229204af5ac3d30f2267b4cd6590af11e30d373ae5080e8042,f0d8d427e7c9ccf2584b633bb5c315c6186bff9ef0762babdaf07d56691a74e8,post-refactor-222 operator/product convergence surface and characterization coverage with canonical flat UI topology
src/packages/control-ui/src/AppLayout.tsx,modified,5088eb40c5f487dfd1bce848ea215dc438208791968b3d22b82651f8fed04a59,7a884557e552cd47fac7c9bcec95eb4515bfa2612e3aff4763219d506cb327d4,post-refactor-222 operator/product convergence surface and characterization coverage with canonical flat UI topology
src/packages/control-ui/src/CommandPalette.tsx,added,n/a,aab55edce6eef307dc691a11c74ff79638996fdd67679e8cad6b6aa5ce9e6159,post-refactor-222 operator/product convergence surface and characterization coverage with canonical flat UI topology
src/packages/control-ui/src/hooks/.context,added,n/a,d240ba1b8913f809cf0f03c4c9bbbdcf5571902b3614d31dad05a3399666b33e,regenerated source ownership/navigation context after post-refactor-222 source topology changes
src/packages/control-ui/src/hooks/useAppearance.ts,added,n/a,e45655b1857aad2e239d8b61692829f70f27d4cf7959564447787067cfb72999,post-refactor-222 operator/product convergence surface and characterization coverage with canonical flat UI topology
src/packages/control-ui/src/index.css,modified,4185f945142d1f407d2eae5855e2698ffe08b2d950ae62ff406f5a2267584afa,92e39d67ea353559d18dea4016bb047bacd224268f7cce507bc48d8db6b70e4d,post-refactor-222 operator/product convergence surface and characterization coverage with canonical flat UI topology
src/packages/control-ui/src/lib/.context,added,n/a,c7beae13652dcad41086b8a519805bf608d1ff620f9f343620594edf0e60cbf1,regenerated source ownership/navigation context after post-refactor-222 source topology changes
src/packages/control-ui/src/lib/appearance.ts,added,n/a,e63efc8414daee53da48a4e0615f7b2c4e04f42174e5f2f2d064b2c6660c52a2,post-refactor-222 operator/product convergence surface and characterization coverage with canonical flat UI topology
src/packages/control-ui/src/lib/fuzzy.ts,added,n/a,259effe3a832f1e50bbb9ba60fe3aaab5376137c958ef6b72cc2c249d7cd5f30,post-refactor-222 operator/product convergence surface and characterization coverage with canonical flat UI topology
src/packages/control-ui/src/main.tsx,modified,af15e8071d92c7f112feb783a4efa36717d921e9f881abae1e5dff29ac2f1efd,31d7fe28c63a70420d2eb210ea82bfd644e51187a3de94aadd68295511ef9684,post-refactor-222 operator/product convergence surface and characterization coverage with canonical flat UI topology
src/packages/control-ui/src/navigation.ts,added,n/a,a296ca71184920006131262d6b921eee7de32f7fcf2f56a8ec85a03e6d9039e7,post-refactor-222 operator/product convergence surface and characterization coverage with canonical flat UI topology
src/packages/control-ui/src/pages/.context,modified,4646c54e3534bba5fe94c66747f3439d97705eddbdfe53c74f89c83225a2fee0,93a4df6313e3e55ed2bc863cc9c8538ec7e8e94e2aa3171b42905931e9efdcca,regenerated source ownership/navigation context after post-refactor-222 source topology changes
src/packages/control-ui/src/pages/Health.tsx,added,n/a,4737e7788e195b9ca1975847b4e930828cd090d33ae28f751bc03962eb2bb984,post-refactor-222 operator/product convergence surface and characterization coverage with canonical flat UI topology
src/packages/control-ui/src/pages/Logs.tsx,modified,4176d08508e8c3b6094aba470f172066d283cd0465ee885d60c110964abe8c92,abb53658b2972d31b5a293857b899b59b8875053afc8237d93aa922ff5852120,post-refactor-222 operator/product convergence surface and characterization coverage with canonical flat UI topology
src/packages/control-ui/src/pages/Operations.tsx,modified,c9f07a0cf16dadb6a5677f554382f6dc524f3583e8deb4f81897e7cbe8c32d91,060596d65c35ac40b96d557a0053300a1d7b36e9a00fd996c010fef02ef78b84,post-refactor-222 operator/product convergence surface and characterization coverage with canonical flat UI topology
src/packages/control-ui/src/pages/Profiles.tsx,modified,f5535528b83d70176e15b4317ac787bdc02d69031388bff53d4f01c9c75004cc,f76f1363e24347707e6733122e43e92a481eb40b2bd1386a301cb848bf13051c,post-refactor-222 operator/product convergence surface and characterization coverage with canonical flat UI topology
src/packages/control-ui/src/pages/Settings.tsx,modified,3b10c0694bd1829b1894775b73dbacf3d25e17ec6735f44d8f9ee73522751702,d1c843c772194fbd387ea1151fffcccffdc26f60006425dfe1371268e256d9d4,post-refactor-222 operator/product convergence surface and characterization coverage with canonical flat UI topology
src/packages/lumicore/src/integration/mod.rs,deleted,14512b1ee86dfee5d83d242949d87f565bd8bc9764bf4c7e834b56d7682d99ff,n/a,superseded or removed during post-refactor-222 convergence; exact baseline hash retained for deletion accountability
src/packages/lumicore/src/integration/mutation_retry.rs,deleted,904a2b2369c65182b48b85a36586cca2406bc84d2b956e9f2edb668dc095e9e1,n/a,superseded or removed during post-refactor-222 convergence; exact baseline hash retained for deletion accountability
