record_id,parent_record_id,composition_group_id,donor,domain,value_unit,source_granularity,value_form,separability,donor_path,donor_sha256,donor_symbol,transformation,mapping_topology,disposition,decision_rationale,target_capability,target_nodes,invariant,negative_invariant,test_node,operator_surface,migration_impact,license_note,risk_tier,dependency_record_ids,evidence_confidence,validation_status
PR227-M011,PR227-R001,CG227-bounded-sni-reachability-diagnostics,sni-spoofing-rust,src/scan,src/scan semantics,module/path cluster,mechanism + tests + operational evidence,independently reviewable module cluster,src/scan.rs,2942c623314d455612c04be33352fdedae98fe608b6216c7dab38cdf8a688a05,n/a,oracle comparison,many-to-one,superseded,"The donor scanner is a useful behavioral oracle, but LumiNet already has a more bounded diagnostic owner and does not need a second scanner. Behavioral evidence: src/apps/daemon/internal/analysis/diagnostics/sni_spoof_scan_test.go",bounded SNI reachability diagnostics,src/apps/daemon/internal/analysis/diagnostics/sni_spoof_scan.go#RunSNISpoofScan,"existing target scanner bounds, public-target admission, cancellation, and repeated stability evidence remain authoritative",donor defaults or candidate fan-out cannot weaken target admission/resource bounds,scripts/checks/check_post_refactor_227_convergence.py#semantic-PR227-M011,Operations,bounded successor hardening; existing runtime/write owners remain authoritative,MIT donor provenance retained,medium,PR227-R001,high,verified
PR227-M012,PR227-R001,CG227-platform-raw-packet-evidence,sni-spoofing-rust,src/sniffer,src/sniffer semantics,module/path cluster,mechanism + tests + operational evidence,independently reviewable module cluster,src/sniffer/linux.rs,2af4e555866c5d3af2638d92bd36cdd9192f440678683ab805c6c16efba06e9c,n/a,mechanism comparison + bounded extraction,one-to-many,reference-only,Linux/Windows lifecycle ideas harden existing owners; the donor macOS BPF backend remains future-platform evidence because this environment cannot establish safe production parity. Behavioral evidence: scripts/checks/check_post_refactor_227_convergence.py#sniffer-authority,platform raw-packet evidence,src/apps/daemon/internal/runtime/proxy/evasion_divert.go#RegisterConnSeq,existing Linux/Windows raw-packet owners remain authoritative; Darwin remains unsupported by the target live injector,donor AF_PACKET/WinDivert/BPF backends cannot silently create duplicate raw-packet authority or an unverified macOS support claim,scripts/checks/check_post_refactor_227_convergence.py#semantic-PR227-M012,n/a,bounded successor hardening; existing runtime/write owners remain authoritative,MIT donor provenance retained,high,PR227-R001,high,reviewed
PR227-M013,PR227-R001,CG227-profile-core-runtime-ownership,sni-spoofing-rust,src/xray,src/xray semantics,module/path cluster,mechanism + tests + operational evidence,independently reviewable module cluster,src/xray.rs,88efb75bfc8e0e744f72dccf40063f6b6b9f65dc240e49f1153fb983a2f08c65,n/a,authority comparison,many-to-one,superseded,Peer Xray integration duplicates mature target ownership and is retained only as compatibility/reference evidence. Behavioral evidence: scripts/checks/check_post_refactor_227_convergence.py#xray-supersession,profile/core runtime ownership,src/apps/daemon/internal/runtime/proxy/core_manager.go#CoreManager,existing profile parser and core manager remain the only runtime/config owners,"donor Xray parsing, launch, download, or config generation cannot bypass canonical profile/update/core ownership",scripts/checks/check_post_refactor_227_convergence.py#semantic-PR227-M013,Profiles/Connections,bounded successor hardening; existing runtime/write owners remain authoritative,MIT donor provenance retained,high,PR227-R001,high,reviewed
PR227-F0001,PR227-M002,CG227-canonical-sni-spoof-runtime-ownership,sni-spoofing-rust,file:Cargo.lock,Cargo.lock file semantics,file,configuration surface,independently hash-accounted file surface,Cargo.lock,076161e6fe05df21587bc378611cbaff52c2fe5bcd9283f59e8ec1eb2340798b,n/a,contract comparison + selective hardening,many-to-one,superseded,General runtime/config shell is donor packaging; only independently useful protocol/state invariants are promoted. File-level disposition: Cargo.lock independently reviewed inside @root.,canonical SNI spoof runtime ownership,src/apps/daemon/internal/runtime/proxy/evasion_tunnel_conn.go#injectFakePacket;src/apps/daemon/internal/networking/tlsdecoy/decoy.go#BuildPaddedClientHello,existing runtime/config/error owners remain authoritative while donor-derived invariants are absorbed at their natural target seams,a second Rust proxy/listener/runtime/config stack cannot become parallel authority,scripts/checks/check_post_refactor_227_convergence.py#surface-PR227-F0001,Connections,inherits module-level bounded convergence and cannot independently grant authority,MIT donor provenance retained,medium,PR227-M002,high,reviewed
PR227-F0002,PR227-M002,CG227-canonical-sni-spoof-runtime-ownership,sni-spoofing-rust,file:Cargo.toml,Cargo.toml file semantics,file,configuration surface,independently hash-accounted file surface,Cargo.toml,bbb45077eed0f9cd67b25b545851d47bba38307dafde121ba6ae6da19acf09a6,n/a,contract comparison + selective hardening,many-to-one,superseded,General runtime/config shell is donor packaging; only independently useful protocol/state invariants are promoted. File-level disposition: Cargo.toml independently reviewed inside @root.,canonical SNI spoof runtime ownership,src/apps/daemon/internal/runtime/proxy/evasion_tunnel_conn.go#injectFakePacket;src/apps/daemon/internal/networking/tlsdecoy/decoy.go#BuildPaddedClientHello,existing runtime/config/error owners remain authoritative while donor-derived invariants are absorbed at their natural target seams,a second Rust proxy/listener/runtime/config stack cannot become parallel authority,scripts/checks/check_post_refactor_227_convergence.py#surface-PR227-F0002,Connections,inherits module-level bounded convergence and cannot independently grant authority,MIT donor provenance retained,medium,PR227-M002,high,reviewed
PR227-F0003,PR227-M002,CG227-canonical-sni-spoof-runtime-ownership,sni-spoofing-rust,file:Makefile,Makefile file semantics,file,configuration surface,independently hash-accounted file surface,Makefile,7dc230d48162450c9a8be285c7ed4cc0730aa8d41224ee359568f87340456eb4,n/a,contract comparison + selective hardening,many-to-one,superseded,General runtime/config shell is donor packaging; only independently useful protocol/state invariants are promoted. File-level disposition: Makefile independently reviewed inside @root.,canonical SNI spoof runtime ownership,src/apps/daemon/internal/runtime/proxy/evasion_tunnel_conn.go#injectFakePacket;src/apps/daemon/internal/networking/tlsdecoy/decoy.go#BuildPaddedClientHello,existing runtime/config/error owners remain authoritative while donor-derived invariants are absorbed at their natural target seams,a second Rust proxy/listener/runtime/config stack cannot become parallel authority,scripts/checks/check_post_refactor_227_convergence.py#surface-PR227-F0003,Connections,inherits module-level bounded convergence and cannot independently grant authority,MIT donor provenance retained,medium,PR227-M002,high,reviewed
PR227-F0004,PR227-M002,CG227-canonical-sni-spoof-runtime-ownership,sni-spoofing-rust,file:config.json,config.json file semantics,file,configuration surface,independently hash-accounted file surface,config.json,749c8a6c081c4a9d4fd5dd5896d09e9f96d8bbcf749e1248398a844dc261551a,n/a,contract comparison + selective hardening,many-to-one,superseded,General runtime/config shell is donor packaging; only independently useful protocol/state invariants are promoted. File-level disposition: config.json independently reviewed inside @root.,canonical SNI spoof runtime ownership,src/apps/daemon/internal/runtime/proxy/evasion_tunnel_conn.go#injectFakePacket;src/apps/daemon/internal/networking/tlsdecoy/decoy.go#BuildPaddedClientHello,existing runtime/config/error owners remain authoritative while donor-derived invariants are absorbed at their natural target seams,a second Rust proxy/listener/runtime/config stack cannot become parallel authority,scripts/checks/check_post_refactor_227_convergence.py#surface-PR227-F0004,Connections,inherits module-level bounded convergence and cannot independently grant authority,MIT donor provenance retained,medium,PR227-M002,high,reviewed
PR227-F0005,PR227-M004,CG227-build-deployment-evidence,sni-spoofing-rust,file:docker/Dockerfile,docker/Dockerfile file semantics,file,deployment surface,independently hash-accounted file surface,docker/Dockerfile,ffef1bd1e4d5c67df1508be4fe2fc39690841c64cdb9eeae0ba04b9edb82f5c7,n/a,operational comparison,one-to-one,reference-only,Build/deploy material is accounted but not adopted because the target already has canonical release workflows. File-level disposition: docker/Dockerfile independently reviewed inside docker.,build/deployment evidence,n/a,peer build/deploy surfaces remain evidence only,peer deployment automation cannot mutate target release authority,n/a,n/a,inherits module-level bounded convergence and cannot independently grant authority,MIT donor provenance retained,low,PR227-M004,high,reviewed
PR227-F0006,PR227-M004,CG227-build-deployment-evidence,sni-spoofing-rust,file:docker/README.md,docker/README.md file semantics,file,deployment surface,independently hash-accounted file surface,docker/README.md,91c800af5a40edea61f9ea9009063b444266e116a80647b9a1f0e8f70983493e,n/a,operational comparison,one-to-one,reference-only,Build/deploy material is accounted but not adopted because the target already has canonical release workflows. File-level disposition: docker/README.md independently reviewed inside docker.,build/deployment evidence,n/a,peer build/deploy surfaces remain evidence only,peer deployment automation cannot mutate target release authority,n/a,n/a,inherits module-level bounded convergence and cannot independently grant authority,MIT donor provenance retained,low,PR227-M004,high,reviewed
PR227-F0007,PR227-M004,CG227-build-deployment-evidence,sni-spoofing-rust,file:docker/entrypoint.sh,docker/entrypoint.sh file semantics,file,deployment surface,independently hash-accounted file surface,docker/entrypoint.sh,43b0c467e1d62d8245b39dfe2d4efb167f01058d8a51f026c43892f6d669c075,n/a,operational comparison,one-to-one,reference-only,Build/deploy material is accounted but not adopted because the target already has canonical release workflows. File-level disposition: docker/entrypoint.sh independently reviewed inside docker.,build/deployment evidence,n/a,peer build/deploy surfaces remain evidence only,peer deployment automation cannot mutate target release authority,n/a,n/a,inherits module-level bounded convergence and cannot independently grant authority,MIT donor provenance retained,low,PR227-M004,high,reviewed
PR227-F0008,PR227-M005,CG227-signed-update-admission,sni-spoofing-rust,file:releases/README.md,releases/README.md file semantics,file,deployment surface,independently hash-accounted file surface,releases/README.md,b750b7ed921181a97170c1259ff45d86e0297e3f30ca47dbd000079b41770010,n/a,negative-to-guardrail,negative-to-guardrail,rejected-with-reason,Prebuilt binaries are provenance/reference material only and never source authority. File-level disposition: releases/README.md independently reviewed inside releases.,signed update admission,src/apps/daemon/internal/foundation/updateadmission,release artifacts are derived and update admission remains verified/signed/target-owned,bundled or mutable peer binaries cannot become source of truth or bypass signed update admission,scripts/checks/check_post_refactor_227_convergence.py#surface-PR227-F0008,Updates,inherits module-level bounded convergence and cannot independently grant authority,MIT donor provenance retained,high,PR227-M005,high,reviewed
PR227-F0009,PR227-M005,CG227-signed-update-admission,sni-spoofing-rust,file:releases/sni-spoof-rs-linux-amd64,releases/sni-spoof-rs-linux-amd64 file semantics,file,deployment surface,independently hash-accounted file surface,releases/sni-spoof-rs-linux-amd64,2d2e94645ebe42ff887c333952d210de578736ed30dbc1239e56e5ec67444479,n/a,negative-to-guardrail,negative-to-guardrail,rejected-with-reason,Prebuilt binaries are provenance/reference material only and never source authority. File-level disposition: releases/sni-spoof-rs-linux-amd64 independently reviewed inside releases.,signed update admission,src/apps/daemon/internal/foundation/updateadmission,release artifacts are derived and update admission remains verified/signed/target-owned,bundled or mutable peer binaries cannot become source of truth or bypass signed update admission,scripts/checks/check_post_refactor_227_convergence.py#surface-PR227-F0009,Updates,inherits module-level bounded convergence and cannot independently grant authority,MIT donor provenance retained,high,PR227-M005,high,reviewed
PR227-F0010,PR227-M005,CG227-signed-update-admission,sni-spoofing-rust,file:releases/sni-spoof-rs-linux-amd64-musl,releases/sni-spoof-rs-linux-amd64-musl file semantics,file,deployment surface,independently hash-accounted file surface,releases/sni-spoof-rs-linux-amd64-musl,3c648310439f4d7628a996ae8eaf848193b751f3d190d4967c99763bd37f755d,n/a,negative-to-guardrail,negative-to-guardrail,rejected-with-reason,Prebuilt binaries are provenance/reference material only and never source authority. File-level disposition: releases/sni-spoof-rs-linux-amd64-musl independently reviewed inside releases.,signed update admission,src/apps/daemon/internal/foundation/updateadmission,release artifacts are derived and update admission remains verified/signed/target-owned,bundled or mutable peer binaries cannot become source of truth or bypass signed update admission,scripts/checks/check_post_refactor_227_convergence.py#surface-PR227-F0010,Updates,inherits module-level bounded convergence and cannot independently grant authority,MIT donor provenance retained,high,PR227-M005,high,reviewed
PR227-F0011,PR227-M005,CG227-signed-update-admission,sni-spoofing-rust,file:releases/sni-spoof-rs-linux-arm64,releases/sni-spoof-rs-linux-arm64 file semantics,file,deployment surface,independently hash-accounted file surface,releases/sni-spoof-rs-linux-arm64,74ab8567e08161d1dc40033212d9069a0a4243f97f78ec5892b0a5a48ce101ec,n/a,negative-to-guardrail,negative-to-guardrail,rejected-with-reason,Prebuilt binaries are provenance/reference material only and never source authority. File-level disposition: releases/sni-spoof-rs-linux-arm64 independently reviewed inside releases.,signed update admission,src/apps/daemon/internal/foundation/updateadmission,release artifacts are derived and update admission remains verified/signed/target-owned,bundled or mutable peer binaries cannot become source of truth or bypass signed update admission,scripts/checks/check_post_refactor_227_convergence.py#surface-PR227-F0011,Updates,inherits module-level bounded convergence and cannot independently grant authority,MIT donor provenance retained,high,PR227-M005,high,reviewed
PR227-F0012,PR227-M005,CG227-signed-update-admission,sni-spoofing-rust,file:releases/sni-spoof-rs-macos-amd64,releases/sni-spoof-rs-macos-amd64 file semantics,file,deployment surface,independently hash-accounted file surface,releases/sni-spoof-rs-macos-amd64,d0bf878fd7064ab97a43148bec24e5ec98f14d69b194ccceaabcae7be99632a7,n/a,negative-to-guardrail,negative-to-guardrail,rejected-with-reason,Prebuilt binaries are provenance/reference material only and never source authority. File-level disposition: releases/sni-spoof-rs-macos-amd64 independently reviewed inside releases.,signed update admission,src/apps/daemon/internal/foundation/updateadmission,release artifacts are derived and update admission remains verified/signed/target-owned,bundled or mutable peer binaries cannot become source of truth or bypass signed update admission,scripts/checks/check_post_refactor_227_convergence.py#surface-PR227-F0012,Updates,inherits module-level bounded convergence and cannot independently grant authority,MIT donor provenance retained,high,PR227-M005,high,reviewed
PR227-F0013,PR227-M005,CG227-signed-update-admission,sni-spoofing-rust,file:releases/sni-spoof-rs-macos-arm64,releases/sni-spoof-rs-macos-arm64 file semantics,file,deployment surface,independently hash-accounted file surface,releases/sni-spoof-rs-macos-arm64,ad2a19795c18ef2d0caa1b19e236a04f7db6adab48aaf02ebeff525f2c7247f0,n/a,negative-to-guardrail,negative-to-guardrail,rejected-with-reason,Prebuilt binaries are provenance/reference material only and never source authority. File-level disposition: releases/sni-spoof-rs-macos-arm64 independently reviewed inside releases.,signed update admission,src/apps/daemon/internal/foundation/updateadmission,release artifacts are derived and update admission remains verified/signed/target-owned,bundled or mutable peer binaries cannot become source of truth or bypass signed update admission,scripts/checks/check_post_refactor_227_convergence.py#surface-PR227-F0013,Updates,inherits module-level bounded convergence and cannot independently grant authority,MIT donor provenance retained,high,PR227-M005,high,reviewed
PR227-F0014,PR227-M005,CG227-signed-update-admission,sni-spoofing-rust,file:releases/sni-spoof-rs-ui-linux-amd64,releases/sni-spoof-rs-ui-linux-amd64 file semantics,file,deployment surface,independently hash-accounted file surface,releases/sni-spoof-rs-ui-linux-amd64,b9fee28de47c5161164394e55e2a9dea767de69cd4ee7789b9590b254de2cb03,n/a,negative-to-guardrail,negative-to-guardrail,rejected-with-reason,Prebuilt binaries are provenance/reference material only and never source authority. File-level disposition: releases/sni-spoof-rs-ui-linux-amd64 independently reviewed inside releases.,signed update admission,src/apps/daemon/internal/foundation/updateadmission,release artifacts are derived and update admission remains verified/signed/target-owned,bundled or mutable peer binaries cannot become source of truth or bypass signed update admission,scripts/checks/check_post_refactor_227_convergence.py#surface-PR227-F0014,Updates,inherits module-level bounded convergence and cannot independently grant authority,MIT donor provenance retained,high,PR227-M005,high,reviewed
PR227-F0015,PR227-M005,CG227-signed-update-admission,sni-spoofing-rust,file:releases/sni-spoof-rs-ui-linux-amd64-bundle.tar.gz,releases/sni-spoof-rs-ui-linux-amd64-bundle.tar.gz file semantics,file,deployment surface,independently hash-accounted file surface,releases/sni-spoof-rs-ui-linux-amd64-bundle.tar.gz,ab0bd3d5238760e5909a26ec2d891202e44bc4c0393a4963740011e3e010476c,n/a,negative-to-guardrail,negative-to-guardrail,rejected-with-reason,Prebuilt binaries are provenance/reference material only and never source authority. File-level disposition: releases/sni-spoof-rs-ui-linux-amd64-bundle.tar.gz independently reviewed inside releases.,signed update admission,src/apps/daemon/internal/foundation/updateadmission,release artifacts are derived and update admission remains verified/signed/target-owned,bundled or mutable peer binaries cannot become source of truth or bypass signed update admission,scripts/checks/check_post_refactor_227_convergence.py#surface-PR227-F0015,Updates,inherits module-level bounded convergence and cannot independently grant authority,MIT donor provenance retained,high,PR227-M005,high,reviewed
PR227-F0016,PR227-M005,CG227-signed-update-admission,sni-spoofing-rust,file:releases/sni-spoof-rs-ui-macos-amd64,releases/sni-spoof-rs-ui-macos-amd64 file semantics,file,deployment surface,independently hash-accounted file surface,releases/sni-spoof-rs-ui-macos-amd64,39cbbc79377cdb0cfa2c43632cc39b8f1a3a22c63851f18e99f2ce90d4e7d4c9,n/a,negative-to-guardrail,negative-to-guardrail,rejected-with-reason,Prebuilt binaries are provenance/reference material only and never source authority. File-level disposition: releases/sni-spoof-rs-ui-macos-amd64 independently reviewed inside releases.,signed update admission,src/apps/daemon/internal/foundation/updateadmission,release artifacts are derived and update admission remains verified/signed/target-owned,bundled or mutable peer binaries cannot become source of truth or bypass signed update admission,scripts/checks/check_post_refactor_227_convergence.py#surface-PR227-F0016,Updates,inherits module-level bounded convergence and cannot independently grant authority,MIT donor provenance retained,high,PR227-M005,high,reviewed
PR227-F0017,PR227-M005,CG227-signed-update-admission,sni-spoofing-rust,file:releases/sni-spoof-rs-ui-macos-amd64-bundle.tar.gz,releases/sni-spoof-rs-ui-macos-amd64-bundle.tar.gz file semantics,file,deployment surface,independently hash-accounted file surface,releases/sni-spoof-rs-ui-macos-amd64-bundle.tar.gz,e696a2c730d7bd37be3a3882e868c7a2caaf91a4bfe573068f993bdd7c01c103,n/a,negative-to-guardrail,negative-to-guardrail,rejected-with-reason,Prebuilt binaries are provenance/reference material only and never source authority. File-level disposition: releases/sni-spoof-rs-ui-macos-amd64-bundle.tar.gz independently reviewed inside releases.,signed update admission,src/apps/daemon/internal/foundation/updateadmission,release artifacts are derived and update admission remains verified/signed/target-owned,bundled or mutable peer binaries cannot become source of truth or bypass signed update admission,scripts/checks/check_post_refactor_227_convergence.py#surface-PR227-F0017,Updates,inherits module-level bounded convergence and cannot independently grant authority,MIT donor provenance retained,high,PR227-M005,high,reviewed
