donor,directory,tree_sha256,direct_files,direct_dirs,descendant_files,descendant_symlinks
Hiddify-Manager-dev,singbox/configs,4f34f4a6347896a3fa557a0516e4d87714d4cc671f2cb0d4f92ed29947ab3d36,18,2,32,0
Hiddify-Manager-dev,singbox/configs/common,cafca33321c8799cf0dfa3683c12852185ecb3736883b828b32c8926e0dbd574,0,2,13,0
Hiddify-Manager-dev,singbox/configs/common/protocols,04659321572ad29fcb4e9a00848a9a131cc756e25ad70a6cbecbbabf435fd92f,8,0,8,0
Hiddify-Manager-dev,singbox/configs/common/streams,30377b1fd89da44ebbc466b4c8a5d0e11cb11fca040597785d4b3f55591f7548,5,0,5,0
Hiddify-Manager-dev,singbox/configs/includes,8dbc1ce8fbfc25dcafd273a3d3038b36ee8e0f3b73e5e413902d672ab6495610,1,0,1,0
Hiddify-Manager-dev,singbox/tests,c91f05e82834de7bb963afa29b1d55b3293788f148ff13955e9d21c876849cb1,11,0,11,0
Hiddify-Manager-dev,xray,ccb8e8c15cd272c21b4cf106c07db85341f80028fb78ffa483f3947e381e6da2,6,1,32,0
Hiddify-Manager-dev,xray/configs,0252bfeba8ec3b5c2fb91a4405942bb31923917d8656c78b2a88fda584e51c91,17,1,26,0
Hiddify-Manager-dev,xray/configs/common,9293935d1e28d76ca98311a77246a0cf39a81ee39c2bec360c10e9e07aa9cefb,0,2,9,0
Hiddify-Manager-dev,xray/configs/common/protocols,135ba5ee22a66d911c874b7bc9ce72fdeb755cb1be0264bddf49a1f71b38aa82,4,0,4,0
Hiddify-Manager-dev,xray/configs/common/streams,10f8ae469f338f75eab8fb712ebe7930e224273007a7969c14cec5867af7b5aa,5,0,5,0
IPScanner-main,.,ce623436f52af7e294b29d2342bc238b14b9681f183e7f0c1d9c0f9cbb7b391b,3,3,15,0
IPScanner-main,.readme,184f17b71af5d8e46ca9c007f5791552cb9db6baf34fcf61d39f09772f5fe9a5,10,0,10,0
IPScanner-main,cmd-wmic-version,314a7be6dff5eecdecd88c23bb8d500a1c83b72935ed507615dcd441049c2f6e,1,0,1,0
IPScanner-main,console-crossplatform,765a94401212044f978c416394825943d05b5b5f584d3845b76482917950ddae,1,0,1,0
NoMoreWalls-master,.,52201a2489520fb9334ebfdb1cf6f90b5d434a29f61b68bf166ebcd2c14102e0,14,2,58,0
NoMoreWalls-master,.github,96818a54b2133a489f3937d71a56da7cfc84ca54afadf7eb81a479dcbf06bcd9,0,1,1,0
NoMoreWalls-master,.github/workflows,96818a54b2133a489f3937d71a56da7cfc84ca54afadf7eb81a479dcbf06bcd9,1,0,1,0
NoMoreWalls-master,snippets,5ae2406923404d90e18138fd9b0b034dabfb00d72b8e44ee277502ac2fc9b307,43,0,43,0
SenPaiScanner-main,.,0835ea1e852ec359758549fd0d91c0ea64b22da481262ed925a0b30afc824675,11,7,97,0
SenPaiScanner-main,.github,3853d79af762e0ea24f263d1d7ba506d4c33a7a6a7e4de49c129f1b6883db045,0,1,2,0
SenPaiScanner-main,.github/workflows,3853d79af762e0ea24f263d1d7ba506d4c33a7a6a7e4de49c129f1b6883db045,2,0,2,0
SenPaiScanner-main,android,a6bc130b26cefc283b8a38c51e1a55047dbbb8447461dd21d8acd6166bd6f378,8,2,46,0
SenPaiScanner-main,android/app,abf2c280b23cd61ad73e682eef5ab90f07e0ce5901d22070c4b6b3b6b32ba218,3,1,35,0
SenPaiScanner-main,android/app/src,d5ddcdfce7b8076dcf17045a8ec836e3821d843ca3371c65dd4c8fca8b0e9f2d,0,3,32,0
SenPaiScanner-main,android/app/src/androidTest,54a5a39caa07b52e3ae6068d94f87035159a3176b2e2a938b4d8f4f658e60a22,0,1,1,0
SenPaiScanner-main,android/app/src/androidTest/java,54a5a39caa07b52e3ae6068d94f87035159a3176b2e2a938b4d8f4f658e60a22,0,1,1,0
SenPaiScanner-main,android/app/src/androidTest/java/com,54a5a39caa07b52e3ae6068d94f87035159a3176b2e2a938b4d8f4f658e60a22,0,1,1,0
SenPaiScanner-main,android/app/src/androidTest/java/com/matinsenpai,54a5a39caa07b52e3ae6068d94f87035159a3176b2e2a938b4d8f4f658e60a22,0,1,1,0
SenPaiScanner-main,android/app/src/androidTest/java/com/matinsenpai/senpaiscanner,54a5a39caa07b52e3ae6068d94f87035159a3176b2e2a938b4d8f4f658e60a22,0,1,1,0
SenPaiScanner-main,android/app/src/androidTest/java/com/matinsenpai/senpaiscanner/ui,54a5a39caa07b52e3ae6068d94f87035159a3176b2e2a938b4d8f4f658e60a22,0,1,1,0
SenPaiScanner-main,android/app/src/androidTest/java/com/matinsenpai/senpaiscanner/ui/main,54a5a39caa07b52e3ae6068d94f87035159a3176b2e2a938b4d8f4f658e60a22,1,0,1,0
SenPaiScanner-main,android/app/src/main,fd1cff3557a11eeeda9184e73d8261e292002fef6b13d403e5754350d21348ae,1,2,30,0
SenPaiScanner-main,android/app/src/main/java,5cd18d1efa0147e54dbc44f38095e237494a557b0f6e39f4c7d9bbca5cfda023,0,1,8,0
SenPaiScanner-main,android/app/src/main/java/com,5cd18d1efa0147e54dbc44f38095e237494a557b0f6e39f4c7d9bbca5cfda023,0,1,8,0
SenPaiScanner-main,android/app/src/main/java/com/matinsenpai,5cd18d1efa0147e54dbc44f38095e237494a557b0f6e39f4c7d9bbca5cfda023,0,1,8,0
SenPaiScanner-main,android/app/src/main/java/com/matinsenpai/senpaiscanner,5cd18d1efa0147e54dbc44f38095e237494a557b0f6e39f4c7d9bbca5cfda023,1,3,8,0
SenPaiScanner-main,android/app/src/main/java/com/matinsenpai/senpaiscanner/data,990a0e91648eed07c0406893d57d6d9869d3bdf5b9e4bf591d8889f245552031,1,0,1,0
SenPaiScanner-main,android/app/src/main/java/com/matinsenpai/senpaiscanner/theme,e94f54f108e288fb7cec3055da36a819584ca6b52fbbb3787cdb9495fca30d64,3,0,3,0
SenPaiScanner-main,android/app/src/main/java/com/matinsenpai/senpaiscanner/ui,db9735e7b1eadc464b927d83ccc93bea5ee63e18325ca61e98e9e99a86747414,0,1,3,0
SenPaiScanner-main,android/app/src/main/java/com/matinsenpai/senpaiscanner/ui/main,db9735e7b1eadc464b927d83ccc93bea5ee63e18325ca61e98e9e99a86747414,3,0,3,0
SenPaiScanner-main,android/app/src/main/res,7101d904609be0888b2a7e6bbbcab2f6eb1810c3a31e754d96466fe9384a22fb,0,10,21,0
SenPaiScanner-main,android/app/src/main/res/drawable,e0da9f5097e2077b8fa5a88c9f526ce71b9f658d9c7728b23a250a929e34093f,3,0,3,0
SenPaiScanner-main,android/app/src/main/res/drawable-nodpi,4837dfbf7d848468e63e86e9df1d52efa4b17801b7006609fa9a45a1eecaa6ba,1,0,1,0
SenPaiScanner-main,android/app/src/main/res/mipmap-anydpi-v26,fcc56d860afdcb1fd14e0f017ca71ab5d190ee232efb14773a35383710504ada,2,0,2,0
SenPaiScanner-main,android/app/src/main/res/mipmap-hdpi,abd944f36aa25a2e136818d5e5d469db6caad4e21e5d88b50b0c800a93ee0645,2,0,2,0
SenPaiScanner-main,android/app/src/main/res/mipmap-mdpi,40d9844d61095bc38785b4f79f8c2dd8f2c08692f7e7e1c162ea72855b05b8d1,2,0,2,0
SenPaiScanner-main,android/app/src/main/res/mipmap-xhdpi,e9920d836d97fdb452abf1be3e937070ce904d1fd80c19c27663d03b221459a6,2,0,2,0
SenPaiScanner-main,android/app/src/main/res/mipmap-xxhdpi,1d0587d950859ff372b9bb30ee18143f2d9135d9c83fa40abb067cbd4e0c1180,2,0,2,0
SenPaiScanner-main,android/app/src/main/res/mipmap-xxxhdpi,aade98c689ad6d2e921080e9b17361cab2917a5554956871f6250fcbcda556e3,2,0,2,0
SenPaiScanner-main,android/app/src/main/res/values,b7faf19fd92cfde718c06b4ad676c438b9096623175a2686d6740716a78e72f7,3,0,3,0
SenPaiScanner-main,android/app/src/main/res/xml,ca933391cc96b024384fbbf73715c6db5623d7cbaccd20f52d86a3da0254f1c9,2,0,2,0
SenPaiScanner-main,android/app/src/test,242640b7ce8d5f14797f27cb062f396a1ced9aae127fdec0598083d99ea0b626,0,1,1,0
SenPaiScanner-main,android/app/src/test/java,242640b7ce8d5f14797f27cb062f396a1ced9aae127fdec0598083d99ea0b626,0,1,1,0
SenPaiScanner-main,android/app/src/test/java/com,242640b7ce8d5f14797f27cb062f396a1ced9aae127fdec0598083d99ea0b626,0,1,1,0
SenPaiScanner-main,android/app/src/test/java/com/matinsenpai,242640b7ce8d5f14797f27cb062f396a1ced9aae127fdec0598083d99ea0b626,0,1,1,0
SenPaiScanner-main,android/app/src/test/java/com/matinsenpai/senpaiscanner,242640b7ce8d5f14797f27cb062f396a1ced9aae127fdec0598083d99ea0b626,0,1,1,0
SenPaiScanner-main,android/app/src/test/java/com/matinsenpai/senpaiscanner/ui,242640b7ce8d5f14797f27cb062f396a1ced9aae127fdec0598083d99ea0b626,0,1,1,0
SenPaiScanner-main,android/app/src/test/java/com/matinsenpai/senpaiscanner/ui/main,242640b7ce8d5f14797f27cb062f396a1ced9aae127fdec0598083d99ea0b626,1,0,1,0
SenPaiScanner-main,android/gradle,b8eb02ef192ee0ab9e1a6e812c4ae9b830692994689189b8b589d8c41a453c85,1,1,3,0
SenPaiScanner-main,android/gradle/wrapper,eb824b2df2548c43201b884031c938bdd9ab4081468114f13cc3631a3436398e,2,0,2,0
SenPaiScanner-main,cmd,85d0650df2d6616769212c96091f92883557ea18c1e26d2c810a7086ccc13499,0,1,1,0
SenPaiScanner-main,cmd/senpaiscanner,85d0650df2d6616769212c96091f92883557ea18c1e26d2c810a7086ccc13499,1,0,1,0
SenPaiScanner-main,internal,b7ffa578b9c284ceb27497f425ceac991a369732d07f2dc8847b42554be03de8,0,9,32,0
SenPaiScanner-main,internal/banner,abac6031d17763dea83570e475757da3fa1b8aef455553560a451bc658253fb0,1,0,1,0
SenPaiScanner-main,internal/config,32c744b3a4c40469a93db2f0e54ea3c26af00598846c0024e908db88000d0ecd,1,0,1,0
SenPaiScanner-main,internal/engine,7161e34263973ef3c9f151bc01d901bbd44d6c8186aaf0074299df67c20859c3,1,0,1,0
SenPaiScanner-main,internal/ipsrc,d6acd71f6b8d040e1893dc446dafd5949a7233c8415ce47dc63328f803198596,6,0,6,0
SenPaiScanner-main,internal/output,fd3626146b2e6f0cb715f50a3b5a99817f20b6e30a8e74b374966613ff0c6469,1,0,1,0
SenPaiScanner-main,internal/prober,63b0f7cc54736ca97953e0955388e93ec18aba4403a84220dafb9b8d791ab18c,2,0,2,0
SenPaiScanner-main,internal/result,9a03df2547b9edda675d3aecbf84c491a60331cf142a1ef571044d7c4fbc8e71,2,0,2,0
SenPaiScanner-main,internal/ui,7cdc149e450e5ec8e3cb86065ec97ed939935b4f49cd72cea4eab3d6889642ad,9,0,9,0
SenPaiScanner-main,internal/xraytest,0063e581265bee0961a10072ff270082423f477838decd24dab82d296d014123,9,0,9,0
SenPaiScanner-main,logo,777109e82f7803b775aad1f4232f2e7348689f7e2dbb23875f81026bf3a7300e,1,0,1,0
SenPaiScanner-main,mobile,dc008b6988af67c2b9053a9851d2a6cac4e51aa9026d3ed6e436ba4ccaee918f,2,0,2,0
SenPaiScanner-main,pkg,9280dad7b6d0657096fab7669ff64fc1baa7272dfa9cbdb1b284638d2189d98c,0,2,2,0
SenPaiScanner-main,pkg/scanner,bba34211631c1c7ddbf0809419773646a4ffc7d0dd04f5f0ca9db75b680ba69d,1,0,1,0
SenPaiScanner-main,pkg/version,d6bbe813f2a80cffa49355dca2fb17ef710250a872a1a642bfa1a6ad79e0fdd5,1,0,1,0
bine-master,.,97e498741d7eb7a5b98977217fc354d69931e9de41d5e26abf5e18853279d8e4,6,7,75,0
bine-master,control,c277907e74a14982752e3c89addd93db4547db16271bd359d14a4a514f3600b0,14,0,14,0
bine-master,examples,be4f50839c9de006cec3e1e1ea8c650d7fe362f35316c9e802ddb3690bfae253,3,6,12,0
bine-master,examples/embeddedfileserver,2faa74dfa6c82455cf0f30102d23ae13b889e8c058320259ab589055178729cc,1,0,1,0
bine-master,examples/embeddedversion,b49e30381552441d3ea8d6f0cc734e99d49591064bf184b70985d1df327d9ac5,1,0,1,0
bine-master,examples/grpc,6aa4e079134cfdddff15ac6bd107688297180a4b48d0dbed80cb724e46202ede,1,1,3,0
bine-master,examples/grpc/pb,2e8dfded0d7c1702307f2a0f100afdfd22d0b97ee46f34f6f3bc3b635dc5343a,2,0,2,0
bine-master,examples/httpaltsvc,0be54e98f94f3b53902e93feed962a638d83dc417aff506862cbc354e746b0e6,2,0,2,0
bine-master,examples/simpleclient,642997b6e3651318873216887f0216948184d33843832adb946f475d1bf1d65b,1,0,1,0
bine-master,examples/simpleserver,83fcbcd1cd2ab1a96185103fb19d34c46c61e39c37626014773d97f222e4043f,1,0,1,0
bine-master,logo,d84fcf41a9f5abd38e9349421ebec275759b4866f4d535010f9d4642bd541af4,2,0,2,0
bine-master,process,f0ac6e56d2733d1cb36a0278ea9c2e02ff250574a287901486be93803e6f3241,1,1,8,0
bine-master,process/embedded,74e6430bd2273572bb993389a0fd4ba7af3020ecc256f882f2e9035c26a25667,1,3,7,0
bine-master,process/embedded/tor-0.3.3,7ab89358334d6aaaf9bbfb9abbb28f49264b9b5b4ede1a39955d74c4f51091dd,1,1,2,0
bine-master,process/embedded/tor-0.3.3/embeddedtest,6bfd31bde65ce4fbd21d2799128e560ab5f71ea9befcd15d34e332a575ba7bc5,1,0,1,0
bine-master,process/embedded/tor-0.3.5,ecbb1505c4f6e7a75706df607de8fe492c362752f0ed88a5e5ee58daad60db66,1,1,2,0
bine-master,process/embedded/tor-0.3.5/embeddedtest,f01499725706f5e4f671e4100fc6c4835a0f90508216b35b7adea399cb6129f7,1,0,1,0
bine-master,process/embedded/tor-0.4.7,21866cee193202f60c970e70fe19ff67f3eedafa7cea4cdd223b9eb8ee2af303,1,1,2,0
bine-master,process/embedded/tor-0.4.7/embeddedtest,7c72cb4b2dc793cbe061f607dbbd2d4b78573cd0b1c04cea710fa4ff05b5db0d,1,0,1,0
bine-master,tests,fbfb2b06dbf9814a204c30cbd40c16e0beb5734bf18e0d298477778ce830cea8,13,0,13,0
bine-master,tor,de6d41fef1b9dc14e6b029471d774b180092b185146afba9ea7fe2d367b82a03,6,0,6,0
bine-master,torutil,de1689bc7dcfbfaef39f040bfe54b8f2489be9c217cbd6bee0ab930dd4b3c0e9,5,2,14,0
bine-master,torutil/ed25519,a31466c438c48386fe7f6dcec98874a3a27b93c431c30ed7677f0f22d6bf9a72,2,2,6,0
bine-master,torutil/ed25519/internal,6d3e7ce0b0bfc4d8814faa22967a89e74c1ae543708310b96c9c48254839f613,0,1,3,0
bine-master,torutil/ed25519/internal/edwards25519,6d3e7ce0b0bfc4d8814faa22967a89e74c1ae543708310b96c9c48254839f613,3,0,3,0
bine-master,torutil/ed25519/testdata,7016df032b2e9bd84a84a01ef5ffb77710badfa1683aa321608f08d7342a76e7,1,0,1,0
bine-master,torutil/geoipembed,506eda77b0ad3666aa4a6d50044fb74cb3f3263eb27268cac1797b6b5418a872,3,0,3,0
bridgedb-main,.,789dd7f50cd0625e08977f174af9de969b45fda996ccf3f1de3491e38e1dbf9a,20,6,356,66
bridgedb-main,bridgedb,0c0f97e5ef069061bb81f1b3853ca1f5f70e73f79ad1bc3b03e7e68a5b0f45cf,30,4,230,0
bridgedb-main,bridgedb/distributors,d4aecf977831a120ca68bbdd9ddbfe7d3dc149b0c5a66a1de9b27eefaef48ecb,1,4,55,0
bridgedb-main,bridgedb/distributors/common,75c5046f93b903938db62537d50bec9126cdcbf6355e66ea768deb34f2db8d8a,2,0,2,0
bridgedb-main,bridgedb/distributors/email,869334f2c557ee04bb0ab5ce080e8ed3ff96abd597b259d712aeff33150bdb53,7,0,7,0
bridgedb-main,bridgedb/distributors/https,7a6040650895ce37508811c8f8bbbcba20442830cece3409d8bf488c6ac70c70,4,1,41,0
bridgedb-main,bridgedb/distributors/https/templates,6a0818e54fbe2cf6440340dc6cb168ec6ee88520b94f098ed2a97771e8afffb9,8,1,37,0
bridgedb-main,bridgedb/distributors/https/templates/assets,dcbfa5775342d6489de9d46c904766cf2c169a59dfeba0d5694f3e09ea529de8,2,3,29,0
bridgedb-main,bridgedb/distributors/https/templates/assets/css,6864cd73dd9ba05cff64633c8893ca9bd962358771662cc7de41107d692af514,6,0,6,0
bridgedb-main,bridgedb/distributors/https/templates/assets/font,c18fa823adee96cc3e0c920cb1db0b4491482390f2342bec4dfdedf73339c34c,7,0,7,0
bridgedb-main,bridgedb/distributors/https/templates/assets/images,b69a11da0d268a864abfaf8b308d2b546fad0917e30f532b50436a42166fd4fd,14,0,14,0
bridgedb-main,bridgedb/distributors/moat,035a6e79c795f4109d9ad3616f0e19184d5ec3079c5e1b81ccdca038fdbf7f88,4,0,4,0
bridgedb-main,bridgedb/i18n,1885336f89d371507531c87078aac0daa262e053d1ee8a1f200e01d582b89e43,0,82,82,0
bridgedb-main,bridgedb/i18n/ar,47badff10adf5460a150cd7404bf23871137fdb0015a5943922867448b8a3e77,0,1,1,0
bridgedb-main,bridgedb/i18n/ar/LC_MESSAGES,47badff10adf5460a150cd7404bf23871137fdb0015a5943922867448b8a3e77,1,0,1,0
bridgedb-main,bridgedb/i18n/az,3c26f1582f4d70e24dae34111f85967d98dbf0f75cf5ad2b7a46852de9432b0a,0,1,1,0
bridgedb-main,bridgedb/i18n/az/LC_MESSAGES,3c26f1582f4d70e24dae34111f85967d98dbf0f75cf5ad2b7a46852de9432b0a,1,0,1,0
bridgedb-main,bridgedb/i18n/be,1a50537507890ce35c3ab8a828ccb80b4c130fb510c3b7c1f508f6de5b0498fe,0,1,1,0
bridgedb-main,bridgedb/i18n/be/LC_MESSAGES,1a50537507890ce35c3ab8a828ccb80b4c130fb510c3b7c1f508f6de5b0498fe,1,0,1,0
bridgedb-main,bridgedb/i18n/bg,0529c8b73ba4db44bd8ddb5095bc9a6d1bab3bccb7448d4248d910c2f671ce62,0,1,1,0
bridgedb-main,bridgedb/i18n/bg/LC_MESSAGES,0529c8b73ba4db44bd8ddb5095bc9a6d1bab3bccb7448d4248d910c2f671ce62,1,0,1,0
