record_id,parent_record_id,composition_group_id,donor,domain,value_unit,source_granularity,value_form,separability,donor_path,donor_sha256,donor_symbol,transformation,mapping_topology,disposition,decision_rationale,target_capability,target_nodes,invariant,negative_invariant,test_node,operator_surface,migration_impact,license_note,risk_tier,dependency_record_ids,evidence_confidence,validation_status
PR229-F00006,PR229-R001,CG229-file-hiddify-app-main,hiddify-app-main,.github,file accountability: .github/auto_translator.py,file,repository-administration surface,file-level accountability,.github/auto_translator.py,9fec505216fe2f22de9c3c2392ca7e3802fe3d04f324d89deac78ab3d4a73575,n/a,fresh byte + semantic-context review,one-to-one,reference-only,The file was re-hashed and reviewed in its module context. Any independently promoted behavior is recorded by a focused PR229-S child record; the donor file itself is not transplanted wholesale.,n/a,n/a,exact donor byte identity is preserved in evidence,file-level accountability is not behavioral equivalence or runtime authority,n/a,governance/convergence,none,provenance retained; no bulk file copy,low,PR229-R001,high,reviewed
PR229-F00007,PR229-R001,CG229-file-hiddify-app-main,hiddify-app-main,.github,file accountability: .github/change_version.sh,file,repository-administration surface,file-level accountability,.github/change_version.sh,13debff4d5c369b43906f13a8a4bf067472d75ffb02f06463b1fede50a741ed4,n/a,fresh byte + semantic-context review,one-to-one,reference-only,The file was re-hashed and reviewed in its module context. Any independently promoted behavior is recorded by a focused PR229-S child record; the donor file itself is not transplanted wholesale.,n/a,n/a,exact donor byte identity is preserved in evidence,file-level accountability is not behavioral equivalence or runtime authority,n/a,governance/convergence,none,provenance retained; no bulk file copy,low,PR229-R001,high,reviewed
PR229-F00008,PR229-R001,CG229-file-hiddify-app-main,hiddify-app-main,.github,file accountability: .github/dependabot.yml,file,repository-administration surface,file-level accountability,.github/dependabot.yml,b73f93c7ed109f2d5ee8513d4a6298e845265c3125dbca57fb89112e556ad1fe,n/a,fresh byte + semantic-context review,one-to-one,reference-only,The file was re-hashed and reviewed in its module context. Any independently promoted behavior is recorded by a focused PR229-S child record; the donor file itself is not transplanted wholesale.,n/a,n/a,exact donor byte identity is preserved in evidence,file-level accountability is not behavioral equivalence or runtime authority,n/a,governance/convergence,none,provenance retained; no bulk file copy,low,PR229-R001,high,reviewed
PR229-F00009,PR229-R001,CG229-file-hiddify-app-main,hiddify-app-main,.github,file accountability: .github/help/linux/Tutorial_For_HiddifyNext_Linux.desktop,file,repository-administration surface,file-level accountability,.github/help/linux/Tutorial_For_HiddifyNext_Linux.desktop,75a43246dcc67e792d178bce085e8553707f61d7ad65b7b46360e2455d111f42,n/a,fresh byte + semantic-context review,one-to-one,reference-only,The file was re-hashed and reviewed in its module context. Any independently promoted behavior is recorded by a focused PR229-S child record; the donor file itself is not transplanted wholesale.,n/a,n/a,exact donor byte identity is preserved in evidence,file-level accountability is not behavioral equivalence or runtime authority,n/a,governance/convergence,none,provenance retained; no bulk file copy,low,PR229-R001,high,reviewed
PR229-F00010,PR229-R001,CG229-file-hiddify-app-main,hiddify-app-main,.github,file accountability: .github/help/linux/آموزش هیدیفای‌نکست فارسی لینوکس.desktop,file,repository-administration surface,file-level accountability,.github/help/linux/آموزش هیدیفای‌نکست فارسی لینوکس.desktop,5ee6c9f324fb9e522fcc9897f8651443f5dbc67b6d724efdbaa23625f5624074,n/a,fresh byte + semantic-context review,one-to-one,reference-only,The file was re-hashed and reviewed in its module context. Any independently promoted behavior is recorded by a focused PR229-S child record; the donor file itself is not transplanted wholesale.,n/a,n/a,exact donor byte identity is preserved in evidence,file-level accountability is not behavioral equivalence or runtime authority,n/a,governance/convergence,none,provenance retained; no bulk file copy,low,PR229-R001,high,reviewed
PR229-F00011,PR229-R001,CG229-file-hiddify-app-main,hiddify-app-main,.github,file accountability: .github/help/linux/آموزش هیدیفای‌نکست فارسی لینوکس.desktop,file,repository-administration surface,file-level accountability,.github/help/linux/آموزش هیدیفای‌نکست فارسی لینوکس.desktop,5ee6c9f324fb9e522fcc9897f8651443f5dbc67b6d724efdbaa23625f5624074,n/a,fresh byte + semantic-context review,one-to-one,reference-only,The file was re-hashed and reviewed in its module context. Any independently promoted behavior is recorded by a focused PR229-S child record; the donor file itself is not transplanted wholesale.,n/a,n/a,exact donor byte identity is preserved in evidence,file-level accountability is not behavioral equivalence or runtime authority,n/a,governance/convergence,none,provenance retained; no bulk file copy,low,PR229-R001,high,reviewed
PR229-F00012,PR229-R001,CG229-file-hiddify-app-main,hiddify-app-main,.github,file accountability: .github/help/mac-windows/Tutorial_For_HiddifyNext.url,file,repository-administration surface,file-level accountability,.github/help/mac-windows/Tutorial_For_HiddifyNext.url,f5a8a4653c4f997696f6091b9953fef0d68a1b04231f6c721afc024003041c51,n/a,fresh byte + semantic-context review,one-to-one,reference-only,The file was re-hashed and reviewed in its module context. Any independently promoted behavior is recorded by a focused PR229-S child record; the donor file itself is not transplanted wholesale.,n/a,n/a,exact donor byte identity is preserved in evidence,file-level accountability is not behavioral equivalence or runtime authority,n/a,governance/convergence,none,provenance retained; no bulk file copy,low,PR229-R001,high,reviewed
PR229-F00013,PR229-R001,CG229-file-hiddify-app-main,hiddify-app-main,.github,file accountability: .github/help/mac-windows/آموزش هیدیفای‌نکست فارسی.url,file,repository-administration surface,file-level accountability,.github/help/mac-windows/آموزش هیدیفای‌نکست فارسی.url,cb22002801b7090c7ab5a7266b41afa1fbe19d94faeff07ba4a8a7dc7963077a,n/a,fresh byte + semantic-context review,one-to-one,reference-only,The file was re-hashed and reviewed in its module context. Any independently promoted behavior is recorded by a focused PR229-S child record; the donor file itself is not transplanted wholesale.,n/a,n/a,exact donor byte identity is preserved in evidence,file-level accountability is not behavioral equivalence or runtime authority,n/a,governance/convergence,none,provenance retained; no bulk file copy,low,PR229-R001,high,reviewed
PR229-F00014,PR229-R001,CG229-file-hiddify-app-main,hiddify-app-main,.github,file accountability: .github/help/mac-windows/آموزش هیدیفای‌نکست فارسی.url,file,repository-administration surface,file-level accountability,.github/help/mac-windows/آموزش هیدیفای‌نکست فارسی.url,cb22002801b7090c7ab5a7266b41afa1fbe19d94faeff07ba4a8a7dc7963077a,n/a,fresh byte + semantic-context review,one-to-one,reference-only,The file was re-hashed and reviewed in its module context. Any independently promoted behavior is recorded by a focused PR229-S child record; the donor file itself is not transplanted wholesale.,n/a,n/a,exact donor byte identity is preserved in evidence,file-level accountability is not behavioral equivalence or runtime authority,n/a,governance/convergence,none,provenance retained; no bulk file copy,low,PR229-R001,high,reviewed
PR229-F00015,PR229-R001,CG229-file-hiddify-app-main,hiddify-app-main,.github,file accountability: .github/release_message.md,file,repository-administration surface,file-level accountability,.github/release_message.md,8e29ca440bc1a16003460c473ac2a75b84f61ebbb65b0f4fa5d38757b6f6fbc6,n/a,fresh byte + semantic-context review,one-to-one,reference-only,The file was re-hashed and reviewed in its module context. Any independently promoted behavior is recorded by a focused PR229-S child record; the donor file itself is not transplanted wholesale.,n/a,n/a,exact donor byte identity is preserved in evidence,file-level accountability is not behavioral equivalence or runtime authority,n/a,governance/convergence,none,provenance retained; no bulk file copy,low,PR229-R001,high,reviewed
PR229-F00016,PR229-R001,CG229-file-hiddify-app-main,hiddify-app-main,.github,file accountability: .github/sync_translate.sh,file,repository-administration surface,file-level accountability,.github/sync_translate.sh,9ef7a4fbf5c54e5f605269aa3cad35644307e85a5b0fdba28c151fdfcc1c471f,n/a,fresh byte + semantic-context review,one-to-one,reference-only,The file was re-hashed and reviewed in its module context. Any independently promoted behavior is recorded by a focused PR229-S child record; the donor file itself is not transplanted wholesale.,n/a,n/a,exact donor byte identity is preserved in evidence,file-level accountability is not behavioral equivalence or runtime authority,n/a,governance/convergence,none,provenance retained; no bulk file copy,low,PR229-R001,high,reviewed
PR229-F00017,PR229-R001,CG229-file-hiddify-app-main,hiddify-app-main,.github,file accountability: .github/workflows/add_signed_microsft.yml,file,repository-administration surface,file-level accountability,.github/workflows/add_signed_microsft.yml,46f12ef78bc71b19c9e1d6ed19a10e063e6703c26dc34aad05f90c00a7eea778,n/a,fresh byte + semantic-context review,one-to-one,reference-only,The file was re-hashed and reviewed in its module context. Any independently promoted behavior is recorded by a focused PR229-S child record; the donor file itself is not transplanted wholesale.,n/a,n/a,exact donor byte identity is preserved in evidence,file-level accountability is not behavioral equivalence or runtime authority,n/a,governance/convergence,none,provenance retained; no bulk file copy,low,PR229-R001,high,reviewed
PR229-F00018,PR229-R001,CG229-file-hiddify-app-main,hiddify-app-main,.github,file accountability: .github/workflows/build.yml,file,repository-administration surface,file-level accountability,.github/workflows/build.yml,231a4f60988ce4a5d3e84e16b584bab418f8a1d53be008166fc0dbf357313000,n/a,fresh byte + semantic-context review,one-to-one,reference-only,The file was re-hashed and reviewed in its module context. Any independently promoted behavior is recorded by a focused PR229-S child record; the donor file itself is not transplanted wholesale.,n/a,n/a,exact donor byte identity is preserved in evidence,file-level accountability is not behavioral equivalence or runtime authority,n/a,governance/convergence,none,provenance retained; no bulk file copy,low,PR229-R001,high,reviewed
PR229-F00019,PR229-R001,CG229-file-hiddify-app-main,hiddify-app-main,.github,file accountability: .github/workflows/ci.yml,file,repository-administration surface,file-level accountability,.github/workflows/ci.yml,6bcc935cb7841475f50748cd5d8b5be391af3a347857fbfa08920e6bd963f80b,n/a,fresh byte + semantic-context review,one-to-one,reference-only,The file was re-hashed and reviewed in its module context. Any independently promoted behavior is recorded by a focused PR229-S child record; the donor file itself is not transplanted wholesale.,n/a,n/a,exact donor byte identity is preserved in evidence,file-level accountability is not behavioral equivalence or runtime authority,n/a,governance/convergence,none,provenance retained; no bulk file copy,low,PR229-R001,high,reviewed
PR229-F00020,PR229-R001,CG229-file-hiddify-app-main,hiddify-app-main,.github,file accountability: .github/workflows/release.yml,file,repository-administration surface,file-level accountability,.github/workflows/release.yml,cf16bcabb2a1e3bf7e4440d2150b5fc2acb69040c9c27c104c3ed742b8048491,n/a,fresh byte + semantic-context review,one-to-one,reference-only,The file was re-hashed and reviewed in its module context. Any independently promoted behavior is recorded by a focused PR229-S child record; the donor file itself is not transplanted wholesale.,n/a,n/a,exact donor byte identity is preserved in evidence,file-level accountability is not behavioral equivalence or runtime authority,n/a,governance/convergence,none,provenance retained; no bulk file copy,low,PR229-R001,high,reviewed
PR229-F00021,PR229-R001,CG229-file-hiddify-app-main,hiddify-app-main,.github,file accountability: .github/workflows/stale.yml,file,repository-administration surface,file-level accountability,.github/workflows/stale.yml,eff24502094011f64da2ebba51e92e9bdb01900f8e6831c2d8fa5b9c8103923f,n/a,fresh byte + semantic-context review,one-to-one,reference-only,The file was re-hashed and reviewed in its module context. Any independently promoted behavior is recorded by a focused PR229-S child record; the donor file itself is not transplanted wholesale.,n/a,n/a,exact donor byte identity is preserved in evidence,file-level accountability is not behavioral equivalence or runtime authority,n/a,governance/convergence,none,provenance retained; no bulk file copy,low,PR229-R001,high,reviewed
PR229-F00022,PR229-R001,CG229-file-hiddify-app-main,hiddify-app-main,.github,file accountability: .github/workflows/winget.yml,file,repository-administration surface,file-level accountability,.github/workflows/winget.yml,70b83138aa3ab8ee39f15bd624528d38a144662c84ca7035db079f36a0a659aa,n/a,fresh byte + semantic-context review,one-to-one,reference-only,The file was re-hashed and reviewed in its module context. Any independently promoted behavior is recorded by a focused PR229-S child record; the donor file itself is not transplanted wholesale.,n/a,n/a,exact donor byte identity is preserved in evidence,file-level accountability is not behavioral equivalence or runtime authority,n/a,governance/convergence,none,provenance retained; no bulk file copy,low,PR229-R001,high,reviewed
PR229-F00023,PR229-R001,CG229-file-hiddify-app-main,hiddify-app-main,root,file accountability: .gitignore,file,implementation surface,file-level accountability,.gitignore,ae576573a2c1bb7bb310de027628ebe3f360207b8fd816429b0dd86ac83f0f50,n/a,fresh byte + semantic-context review,one-to-one,reference-only,The file was re-hashed and reviewed in its module context. Any independently promoted behavior is recorded by a focused PR229-S child record; the donor file itself is not transplanted wholesale.,n/a,n/a,exact donor byte identity is preserved in evidence,file-level accountability is not behavioral equivalence or runtime authority,n/a,governance/convergence,none,provenance retained; no bulk file copy,medium,PR229-R001,high,reviewed
PR229-F00024,PR229-R001,CG229-file-hiddify-app-main,hiddify-app-main,root,file accountability: .gitmodules,file,implementation surface,file-level accountability,.gitmodules,40f119b5aed033babd39520aa06d898a1e44b1b5bb4d793c07563f8eb4806008,n/a,fresh byte + semantic-context review,one-to-one,reference-only,The file was re-hashed and reviewed in its module context. Any independently promoted behavior is recorded by a focused PR229-S child record; the donor file itself is not transplanted wholesale.,n/a,n/a,exact donor byte identity is preserved in evidence,file-level accountability is not behavioral equivalence or runtime authority,n/a,governance/convergence,none,provenance retained; no bulk file copy,medium,PR229-R001,high,reviewed
PR229-F00025,PR229-R001,CG229-file-hiddify-app-main,hiddify-app-main,root,file accountability: .metadata,file,implementation surface,file-level accountability,.metadata,60bdecb623c168da377999f16b28eb1a1e63adac0eb7cd235630e140c936c9ce,n/a,fresh byte + semantic-context review,one-to-one,reference-only,The file was re-hashed and reviewed in its module context. Any independently promoted behavior is recorded by a focused PR229-S child record; the donor file itself is not transplanted wholesale.,n/a,n/a,exact donor byte identity is preserved in evidence,file-level accountability is not behavioral equivalence or runtime authority,n/a,governance/convergence,none,provenance retained; no bulk file copy,medium,PR229-R001,high,reviewed
PR229-F00026,PR229-R001,CG229-file-hiddify-app-main,hiddify-app-main,root,file accountability: .prettierrc,file,implementation surface,file-level accountability,.prettierrc,b777afc44e34f0a1518f68ff161efe44301ad5238e7c9f0a82b59ef6c5951eef,n/a,fresh byte + semantic-context review,one-to-one,reference-only,The file was re-hashed and reviewed in its module context. Any independently promoted behavior is recorded by a focused PR229-S child record; the donor file itself is not transplanted wholesale.,n/a,n/a,exact donor byte identity is preserved in evidence,file-level accountability is not behavioral equivalence or runtime authority,n/a,governance/convergence,none,provenance retained; no bulk file copy,medium,PR229-R001,high,reviewed
PR229-F00027,PR229-R001,CG229-file-hiddify-app-main,hiddify-app-main,root,file accountability: .release_notes.tpl,file,implementation surface,file-level accountability,.release_notes.tpl,6c4a2fad4b3bb3676462541463d8ad13f9848c650cab1b7f0789062baf1693f2,n/a,fresh byte + semantic-context review,one-to-one,reference-only,The file was re-hashed and reviewed in its module context. Any independently promoted behavior is recorded by a focused PR229-S child record; the donor file itself is not transplanted wholesale.,n/a,n/a,exact donor byte identity is preserved in evidence,file-level accountability is not behavioral equivalence or runtime authority,n/a,governance/convergence,none,provenance retained; no bulk file copy,medium,PR229-R001,high,reviewed
PR229-F00028,PR229-R001,CG229-file-hiddify-app-main,hiddify-app-main,root,file accountability: .stignore,file,implementation surface,file-level accountability,.stignore,87c519426e7ac156d072073760c8f8ea0346a7cc2a1ea3a8954aae4e9849877d,n/a,fresh byte + semantic-context review,one-to-one,reference-only,The file was re-hashed and reviewed in its module context. Any independently promoted behavior is recorded by a focused PR229-S child record; the donor file itself is not transplanted wholesale.,n/a,n/a,exact donor byte identity is preserved in evidence,file-level accountability is not behavioral equivalence or runtime authority,n/a,governance/convergence,none,provenance retained; no bulk file copy,medium,PR229-R001,high,reviewed
PR229-F00029,PR229-R001,CG229-file-hiddify-app-main,hiddify-app-main,.vscode,file accountability: .vscode/extensions.json,file,configuration surface,file-level accountability,.vscode/extensions.json,79338aa43995f8f1ce1dbf4f449eac9f5b3c3fd8edf8da23f559ca731aed3671,n/a,fresh byte + semantic-context review,one-to-one,reference-only,The file was re-hashed and reviewed in its module context. Any independently promoted behavior is recorded by a focused PR229-S child record; the donor file itself is not transplanted wholesale.,n/a,n/a,exact donor byte identity is preserved in evidence,file-level accountability is not behavioral equivalence or runtime authority,n/a,governance/convergence,none,provenance retained; no bulk file copy,medium,PR229-R001,high,reviewed
PR229-F00030,PR229-R001,CG229-file-hiddify-app-main,hiddify-app-main,.vscode,file accountability: .vscode/launch.json,file,configuration surface,file-level accountability,.vscode/launch.json,121ef2d45e785c0aa9a8863c5c054c75eb6979ec93832b06d6626aec7ac37a0a,n/a,fresh byte + semantic-context review,one-to-one,reference-only,The file was re-hashed and reviewed in its module context. Any independently promoted behavior is recorded by a focused PR229-S child record; the donor file itself is not transplanted wholesale.,n/a,n/a,exact donor byte identity is preserved in evidence,file-level accountability is not behavioral equivalence or runtime authority,n/a,governance/convergence,none,provenance retained; no bulk file copy,medium,PR229-R001,high,reviewed
PR229-F00031,PR229-R001,CG229-file-hiddify-app-main,hiddify-app-main,.vscode,file accountability: .vscode/settings.json,file,configuration surface,file-level accountability,.vscode/settings.json,4fcbb42df77156b892ae5ee9a86ec74e04746f8fd2b48ea62314aa1d4f0a0684,n/a,fresh byte + semantic-context review,one-to-one,reference-only,The file was re-hashed and reviewed in its module context. Any independently promoted behavior is recorded by a focused PR229-S child record; the donor file itself is not transplanted wholesale.,n/a,n/a,exact donor byte identity is preserved in evidence,file-level accountability is not behavioral equivalence or runtime authority,n/a,governance/convergence,none,provenance retained; no bulk file copy,medium,PR229-R001,high,reviewed
PR229-F00032,PR229-R001,CG229-file-hiddify-app-main,hiddify-app-main,root,file accountability: CHANGELOG.md,file,documentation surface,file-level accountability,CHANGELOG.md,af7faafc79a0a5c7bbf7b13bef2d4521eedb8730702a285629bfe6df1b86cdd1,n/a,fresh byte + semantic-context review,one-to-one,reference-only,The file was re-hashed and reviewed in its module context. Any independently promoted behavior is recorded by a focused PR229-S child record; the donor file itself is not transplanted wholesale.,n/a,n/a,exact donor byte identity is preserved in evidence,file-level accountability is not behavioral equivalence or runtime authority,n/a,governance/convergence,none,provenance retained; no bulk file copy,low,PR229-R001,high,reviewed
PR229-F00033,PR229-R001,CG229-file-hiddify-app-main,hiddify-app-main,root,file accountability: CODE_OF_CONDUCT.md,file,documentation surface,file-level accountability,CODE_OF_CONDUCT.md,e0ce668dabe1d2664c97616be5006daa2eafd313b41eec17bf52854563b6b573,n/a,fresh byte + semantic-context review,one-to-one,reference-only,The file was re-hashed and reviewed in its module context. Any independently promoted behavior is recorded by a focused PR229-S child record; the donor file itself is not transplanted wholesale.,n/a,n/a,exact donor byte identity is preserved in evidence,file-level accountability is not behavioral equivalence or runtime authority,n/a,governance/convergence,none,provenance retained; no bulk file copy,low,PR229-R001,high,reviewed
PR229-F00034,PR229-R001,CG229-file-hiddify-app-main,hiddify-app-main,root,file accountability: CONTRIBUTING.md,file,documentation surface,file-level accountability,CONTRIBUTING.md,b1137c6df29626794ca2bc4cfcca34ee47d3c97ea9dd8bcbcbfe6de8f857e3bc,n/a,fresh byte + semantic-context review,one-to-one,reference-only,The file was re-hashed and reviewed in its module context. Any independently promoted behavior is recorded by a focused PR229-S child record; the donor file itself is not transplanted wholesale.,n/a,n/a,exact donor byte identity is preserved in evidence,file-level accountability is not behavioral equivalence or runtime authority,n/a,governance/convergence,none,provenance retained; no bulk file copy,low,PR229-R001,high,reviewed
PR229-F00035,PR229-R001,CG229-file-hiddify-app-main,hiddify-app-main,root,file accountability: Dockerfile,file,deployment surface,file-level accountability,Dockerfile,f8e458f9d1006e8d87490fd8abab367cff0202487d026ddeaecb6e929be19b57,n/a,fresh byte + semantic-context review,one-to-one,reference-only,The file was re-hashed and reviewed in its module context. Any independently promoted behavior is recorded by a focused PR229-S child record; the donor file itself is not transplanted wholesale.,n/a,n/a,exact donor byte identity is preserved in evidence,file-level accountability is not behavioral equivalence or runtime authority,n/a,governance/convergence,none,provenance retained; no bulk file copy,medium,PR229-R001,high,reviewed
PR229-F00036,PR229-R001,CG229-file-hiddify-app-main,hiddify-app-main,root,file accountability: HISTORY.md,file,documentation surface,file-level accountability,HISTORY.md,77d0ca27c0d87cf923f0100eb6a40606777fe477f83593f0c584add99e4af03c,n/a,fresh byte + semantic-context review,one-to-one,reference-only,The file was re-hashed and reviewed in its module context. Any independently promoted behavior is recorded by a focused PR229-S child record; the donor file itself is not transplanted wholesale.,n/a,n/a,exact donor byte identity is preserved in evidence,file-level accountability is not behavioral equivalence or runtime authority,n/a,governance/convergence,none,provenance retained; no bulk file copy,low,PR229-R001,high,reviewed
PR229-F00037,PR229-R001,CG229-file-hiddify-app-main,hiddify-app-main,root,file accountability: LICENSE.md,file,documentation surface,file-level accountability,LICENSE.md,d1e6e757946bdb08379a19ab48e7151dbe5f809a259e0cfbdf782bed72526499,n/a,fresh byte + semantic-context review,one-to-one,reference-only,The file was re-hashed and reviewed in its module context. Any independently promoted behavior is recorded by a focused PR229-S child record; the donor file itself is not transplanted wholesale.,n/a,n/a,exact donor byte identity is preserved in evidence,file-level accountability is not behavioral equivalence or runtime authority,n/a,governance/convergence,none,provenance retained; no bulk file copy,low,PR229-R001,high,reviewed
PR229-F00038,PR229-R001,CG229-file-hiddify-app-main,hiddify-app-main,root,file accountability: Makefile,file,configuration surface,file-level accountability,Makefile,2ae37116fcb38fc57e257ca0372302306d78e8254dbb999bcde2d6a8cc76cfac,n/a,fresh byte + semantic-context review,one-to-one,reference-only,The file was re-hashed and reviewed in its module context. Any independently promoted behavior is recorded by a focused PR229-S child record; the donor file itself is not transplanted wholesale.,n/a,n/a,exact donor byte identity is preserved in evidence,file-level accountability is not behavioral equivalence or runtime authority,n/a,governance/convergence,none,provenance retained; no bulk file copy,medium,PR229-R001,high,reviewed
