path,change_type,baseline_sha256,current_sha256,reason
src/apps/android/app/src/main/java/com/luminet/android/.context,modified,13b9163b5c39e022acbd1a804ccf6905227a016b41ac78c789f698577cf6bb1d,3aff3178739016eb9515fa17f619d828970b4c81e230585122f6bff8921d623b,truthful Android lifecycle and Quick Settings promotion
src/apps/android/app/src/main/java/com/luminet/android/LumiNetActivity.kt,modified,10eaea5bb5e4f4ad0a1c02fe29f70b37cd4932f47176c9d55a39e4a451600690,211ee4d3980895774c927a2724dfebe6de72f3eae42ae0100dbfd999debd2199,truthful Android lifecycle and Quick Settings promotion
src/apps/android/app/src/main/java/com/luminet/android/LumiNetTileService.kt,added,n/a,99815870e7a0b745717e93c555acee47ec071d744f03b0ed80097d141e32046a,truthful Android lifecycle and Quick Settings promotion
src/apps/android/app/src/main/java/com/luminet/android/VpnEngineService.kt,modified,cb91f2ac38dd29e4b49ba78979cba454d22a52e429fa6e6994e95f5c38aba8f0,68758bb49dc8196ab245f69509f5e9c7a9acb3a4d0c056abb314e01a29f73240,truthful Android lifecycle and Quick Settings promotion
src/apps/android/app/src/main/java/com/luminet/android/VpnRuntimeState.kt,added,n/a,4d677933ce84f0508d78f4efe25c1186ba166c36016bf77d7ec6e4137e2cfeb7,truthful Android lifecycle and Quick Settings promotion
src/apps/android/app/src/main/res/values/strings.xml,modified,bdebb0a9611311b9d6c1f812be0ce9d693cf0d661b5699b0aea08b1046c42b18,423260f3580496add194a86dbc32201be7325150aa596e7564e620f387a86b0b,truthful Android lifecycle and Quick Settings promotion
src/apps/daemon/internal/adapters/api/.context,modified,d8ac4aa5e5f01b0baad74ac451173cbd2a321df6b9737e312c440a36e509532e,532bef90d9c9b05776a89eac0ea613c011035032a2063d98338b3a1ddcbfea85,authenticated planner/subscription API integration
src/apps/daemon/internal/adapters/api/handlers_seventh_planners.go,modified,726aee1d6eb6890207ee69c8f9d8456dd790149774176869eed9d630bbfaf936,e1c40cb363fd5b7c5e3d2a69a8e1d0c3c7ef34d5ec3b0d6fb77568669b299d80,authenticated planner/subscription API integration
src/apps/daemon/internal/adapters/api/handlers_subscription_nodes.go,added,n/a,0b6e09d49d2e8cddfe70f25e92a2e28dbb36764bca78b90e834be187eaf21b1d,authenticated planner/subscription API integration
src/apps/daemon/internal/adapters/api/handlers_subscription_profiles.go,modified,7a8e1b6f09d258a37452b2fc5d05eea9b30ac5c7c056d4ed36b2eada9bc9ddc4,bb87647c666e88fd90f0eeda397f5d52f028e3f32224fc9e83ea6662566de18c,authenticated planner/subscription API integration
src/apps/daemon/internal/adapters/api/router.go,modified,ce4dd0261c2e11c571e0d03cd7fe4302c94e1fb2bd1109b9e82edc414491486d,2dc1dd25a2443b907efa50720f4361e7aae19a7a6fa52293cb85912b78923623,authenticated planner/subscription API integration
src/apps/daemon/internal/adapters/api/routes_misc.go,modified,0c6519455b0eabd2ef695586afc4c1e28a0c50cdf4578f7c71c553face5555cf,7defedbb0c7225d1f3aada58624f617dd72ba11304aa697d73d5cdf1218d8a18,authenticated planner/subscription API integration
src/apps/daemon/internal/adapters/api/routes_system.go,modified,fb0a26641b0b4995cdddcf53e54229e5ae765366839264cd64922ac2c8b7749e,9d45742b4d8ec0234f92fd2165e5fbda4010ef51adc590528279d31c2f9ef452,authenticated planner/subscription API integration
src/apps/daemon/internal/analysis/diagnostics/.context,modified,75d25f8834f30f2dcc0da3a97a700abe9fd7be2ccbb0d640144ffb6866e2a834,be1b60e35c47ff32c90b0c6470e64c92a79048f6c1188bb7e22b7aec8317dc8c,transport/DNS evidence diagnostics promotion
src/apps/daemon/internal/analysis/diagnostics/dns_transport_integrity.go,added,n/a,0ccecfb1a0ca3d7a735846852daaa9b63c31134388ec2e3da2b6a806784ea1fc,transport/DNS evidence diagnostics promotion
src/apps/daemon/internal/analysis/diagnostics/dns_transport_integrity_test.go,added,n/a,9c17a1ce240e99eb1192522ab02da382a5bc472ab3d0134baec4fdc7218e7a9a,transport/DNS evidence diagnostics promotion
src/apps/daemon/internal/analysis/diagnostics/transport_truth.go,added,n/a,2b18bfcafbb6ad536501279b69f868901f496fe3efea629ba3c7f23b9cd84ff7,transport/DNS evidence diagnostics promotion
src/apps/daemon/internal/analysis/diagnostics/transport_truth_test.go,added,n/a,d447db0dc2cdc1637af9fd0f1c90b274aaa9afad72fff9e321dd0b44924b0c2e,transport/DNS evidence diagnostics promotion
src/apps/daemon/internal/analysis/scanner/.context,modified,0742850326d97978e58f805b9b705f4f8fd743f7db61df8547f9774ec669a394,dfe491b55fe3649f70881cc9dcb9858487b7866db6f3cc35cf0f39c710d6a3f2,bounded scanner/strict REALITY evidence promotion
src/apps/daemon/internal/analysis/scanner/adaptive_throttle.go,modified,1866b927953a983ca54982158d23ea24bd94cd2bbc132a2118350e36b48e1a1b,ee7a7bb6c68518c30dc6c0577e8bf32df88dd9e0693ce100cdaf7d9ea3eb6cde,bounded scanner/strict REALITY evidence promotion
src/apps/daemon/internal/analysis/scanner/adaptive_throttle_alignment_test.go,added,n/a,a5c5f0e6363d48ed42b6bd03fafe20ecf7fc0f55d576ab171df20b2c52359106,bounded scanner/strict REALITY evidence promotion
src/apps/daemon/internal/analysis/scanner/probe_executor.go,modified,a0ddc374cd6d2c5b5fd78cb93f59ea219ba24b7ca6a77e14c257b2b5f1aa1b61,b35c4b73be7a94fc88262f563f7eb022020680e77df1905ebf2a63f616dd7347,bounded scanner/strict REALITY evidence promotion
src/apps/daemon/internal/analysis/scanner/reality_scanner.go,modified,08667e67a6b4ad714c2fc06d1e667517de1880b4d083fbe4154ddeca6498d0d9,2dc0f0156f373c2a5b9ebcf5451837f9bc670f77a0341b6ae468319538d7a314,bounded scanner/strict REALITY evidence promotion
src/apps/daemon/internal/analysis/scanner/reality_scanner_strict_test.go,added,n/a,2befc11b2b326a20c5c880e07a1292cdde2cba145e769c60b51363da9cd0ee3d,bounded scanner/strict REALITY evidence promotion
src/apps/daemon/internal/analysis/scanner/scan_iterator_bounds_test.go,added,n/a,cf4dd7881a2b05b14ef951c88326375608445e7f3110c31cedff6728fc2fd0a3,bounded scanner/strict REALITY evidence promotion
src/apps/daemon/internal/analysis/scanner/scan_iterator_plan.go,modified,6ab79158160824f8bb19b4e7d162c28a1955b118e8415fee0e52bd0a281f6047,1e4282fa93c69b5538f0f815dcf335011a4ea16822181aaa8eb7e2eceb99bf28,bounded scanner/strict REALITY evidence promotion
src/apps/daemon/internal/integrations/provision/.context,modified,890e113325840b3e937307d405d4f2829bd6bb6faf60e5d94acffa9403acaa5a,410092dcab53685c7ea4ab274404df92a7d189f407c9f2512ee9b540c15365de,transactional managed VPS provisioning
src/apps/daemon/internal/integrations/provision/vps.go,modified,91cac475bb946950b13a5be1b76d334d5e915d16ffbbcde2fe1003756798a952,ee2bbeecfbfda87f8f6b87d50397adbf6a71b34207496e00ebbf264ffd2dc1d1,transactional managed VPS provisioning
src/apps/daemon/internal/integrations/provision/vps_layout.go,added,n/a,838fba963d4bfd15970565f3b8ac3c060e30e247c0e0277643b0e7bab34d0650,transactional managed VPS provisioning
src/apps/daemon/internal/integrations/provision/vps_layout_test.go,added,n/a,938060ef00a6c2a5a210f548bb9e47eb071e47655699fa0b14c10b466427a44c,transactional managed VPS provisioning
src/apps/daemon/internal/integrations/sub/.context,modified,9712c4bd47cbbd11cad024371304f50a863434556587cea601592a950b6bda71,207e2c113b5345762aa46a549f84049e42b8376347e6d5b1fe57dccf40c78553,subscription diagnostics/materialized catalogue promotion
src/apps/daemon/internal/integrations/sub/node_catalogue.go,added,n/a,13b498aa194ac6b2d3496e4e8604337c36e3a89bbe40174ff4de8bdd60e3a2ea,subscription diagnostics/materialized catalogue promotion
src/apps/daemon/internal/integrations/sub/node_catalogue_test.go,added,n/a,2e32bc3ecd6523715affe61fa0b24ce72fd6345247dd5d1fdfa986c483ec5f70,subscription diagnostics/materialized catalogue promotion
src/apps/daemon/internal/integrations/sub/profile_failure_kind_test.go,added,n/a,45482291c4da2b5c03f90f4e5c44ab0ee5dfde75bb4e3337c19c710abb759ddb,subscription diagnostics/materialized catalogue promotion
src/apps/daemon/internal/integrations/sub/profile_service.go,modified,0ee152313b1e1f4218d454ac01a1d9f34140a598f50befa10319faaa74abc29e,03d0eb9c647ad88dae922a066d465729a916d0026e8f7cc9528f4e8ab5a67bfb,subscription diagnostics/materialized catalogue promotion
src/apps/daemon/internal/integrations/sub/source_failure.go,added,n/a,22c6abaa4681f845055b6792fc5002c9d26bd404feebd4ab3a6b94ac3ba30361,subscription diagnostics/materialized catalogue promotion
src/apps/daemon/internal/native/bridge/.context,modified,d69c7b1c40da083352d1317cbaf40eba186951c7f1880e51c90f27f6862e21f3,b1c99fc9745c3139087aa817ee052d188c1bfec0103982737b658092f9b255f9,bounded native async bridge hardening
src/apps/daemon/internal/native/bridge/async_policy.go,added,n/a,e208515a9ad672c3a0ba4bd26d7a12ce4b02061f43b6cfc5bb4bc6c2bd61563c,bounded native async bridge hardening
src/apps/daemon/internal/native/bridge/async_policy_test.go,added,n/a,3d783e3ec20bcb18aa24047548eb327f5161fbea84bf36809ca40c0a68edeb89,bounded native async bridge hardening
src/apps/daemon/internal/native/bridge/core.go,modified,e728338feef1673820acc46cec4d267ef740aedca4d81de6d4851ef774b6b121,891c6d6c679e8cd71390125186296b7f1393c678e17fbfaa21d0c40fd1832321,bounded native async bridge hardening
src/apps/daemon/internal/networking/dns/.context,modified,8ca9c3b5903858f824d94d7241041c3a10a23150da84524bc90fa687afeb0f45,3f6e836d9ca4e68b72f7f82e5e4cc23b157db8bffa0961a5fcb76c1aca261e2d,DNS delegation preflight hardening
src/apps/daemon/internal/networking/dns/preflight_checker.go,modified,b6e391a81e0ce71785ea8755e7337104f667a1532bbfa55a355ae9c43ee3cdf9,38106fd81bc78a61669dd534b9fde0cdd1d8f0d35a75b10e17f203bc13b52ece,DNS delegation preflight hardening
src/apps/daemon/internal/networking/dns/preflight_delegation.go,added,n/a,213135367f06b90e3b8cf9bae9cf7490b5b9cad8b738f0d2cfc9949c6b1fd9cf,DNS delegation preflight hardening
src/apps/daemon/internal/networking/dns/preflight_delegation_integration_test.go,added,n/a,0bcb35b8c4d89f5d33207ae98b8034d7afce408846af38734638dcb1d8990fff,DNS delegation preflight hardening
src/apps/daemon/internal/networking/dns/preflight_delegation_test.go,added,n/a,ecc8e9a48d47d1a5c79ab42eb9800560e146daf428c41a3cbfad1a588d346927,DNS delegation preflight hardening
src/apps/daemon/internal/networking/dnstunnel/.context,modified,6263c826e7fb4fc26228405e1be4327ff8833b68373f689ae1a4afeef1fa283a,6a8c07546260a76b0c53ea5aca3ad41afe8857eb41cf7c3cb3a3041ba69e9dd2,DNS reliability planning promotion
src/apps/daemon/internal/networking/dnstunnel/plan.go,modified,ef3fce18c2783b97b8d8784dc77d3a49fb2a1875f31e5175d3eb566799a2cf15,2656aa773c1cbc7cabbf81c13529bfcf141920d9ac3f0ca78b9e4552736eec29,DNS reliability planning promotion
src/apps/daemon/internal/networking/dnstunnel/plan_test.go,modified,f502f200126664281ae1743ef33039ec6ec540579144b7cbd9ca1a5352b2dff2,c3520511f1c1e67212a6eeaaf9d6abce60ecb9cae62cfc39c4f40e7a686a5ffb,DNS reliability planning promotion
src/apps/daemon/internal/networking/dnstunnel/reliability.go,added,n/a,9ec72f112273f3d401d492a9018364c9d99ddb7c22058872fb0fb35b3ea9d6b2,DNS reliability planning promotion
src/apps/daemon/internal/platform/system/.context,modified,2c0cda24353e3283fcc7a044bc3f5d0487f915daf35047ecac8da30d04f8b677,522ff4cbc78d599911813cf69f3f55ec8f4e4640633bfabadcdae5c5f15120ca,exact host-route ownership/release hardening
src/apps/daemon/internal/platform/system/host_network.go,modified,99851c31fa7c842528f46a45364dab062def830de1f54b9624f157a5c8d6ed0c,31ad66d8ab32ceb7465bda33540d9868e6f41cd3060947d21e9ba903228aef5c,exact host-route ownership/release hardening
src/apps/daemon/internal/platform/system/host_network_release_test.go,added,n/a,4f21e530f9b019bb4f7ddc49799138dd00eea1e6ae1514de5117fd002ff32941,exact host-route ownership/release hardening
src/apps/daemon/internal/runtime/proxy/.context,modified,48acbd6e7304efabe877eb0c2ec4051a1747b2f9d6e97b29b52bd30ae2181fdf,cee7be058403adb0b79ee7668d8f432005e99debab82120dd3c8dde81fdb5461,HTTP-SOCKS/subscription runtime ownership promotion
src/apps/daemon/internal/runtime/proxy/evasion_tunnel.go,modified,9488bedc46a59e75b7b774004399b0829310fc592500e4c5e9e91812ff90e7ec,aa38dcb5c4780fa83b19863c1cb867ea00dc17661e38de23444e26f4cc69b3d9,HTTP-SOCKS/subscription runtime ownership promotion
src/apps/daemon/internal/runtime/proxy/http_socks_bridge.go,added,n/a,e5c258c1095beba24de3be22d8d789bc527f5889d2be52568bd901a4463cb6b7,HTTP-SOCKS/subscription runtime ownership promotion
src/apps/daemon/internal/runtime/proxy/http_socks_bridge_test.go,added,n/a,5a6c5f06dbb7788d70ba5a7c608f5b45201f73a73abfb7b76e00f6c41bc71471,HTTP-SOCKS/subscription runtime ownership promotion
src/apps/daemon/internal/runtime/proxy/subscription_runtime.go,added,n/a,9eb34aef2bb1273b9ec6f632290d291b759d3f2e0e547a190ff5fe6357ae4fd8,HTTP-SOCKS/subscription runtime ownership promotion
src/apps/daemon/internal/runtime/proxy/subscription_runtime_test.go,added,n/a,0fef71fcd7babfe20f89df75110936b113ae2407706d0c597e99f1f56edca072,HTTP-SOCKS/subscription runtime ownership promotion
src/packages/control-ui/scripts/.context,modified,3e7e02f779efbf33411bd440ac3ff8dbf44d81aa4a320d81bd8ace1cc51e17d1,32a050049069d7d0d0e783c08dbe382334080c2bb7f42be4be10e4a28a2f98c5,operator product surface/contract promotion
src/packages/control-ui/scripts/test-post-refactor-223.mjs,added,n/a,40dde0d89b50e65a7fe9a2154c37ae85f0c33413c493047295c438049f63e291,operator product surface/contract promotion
src/packages/control-ui/src/CommandPalette.tsx,modified,aab55edce6eef307dc691a11c74ff79638996fdd67679e8cad6b6aa5ce9e6159,b87ef25079cb8be46c3ce419971c6695de5443a139fb757837f9a2dcd530c6ba,operator product surface/contract promotion
src/packages/control-ui/src/api/contracts.ts,modified,f09b53ebe056c961e6d1fa95536429919e78f3f89463fa94b9c51cb710481542,fa9b10dfdcaba45bbb0759a21bd4f6b3f2ef9e1f23a56c70122e6534613660c6,operator product surface/contract promotion
src/packages/control-ui/src/navigation.ts,modified,a296ca71184920006131262d6b921eee7de32f7fcf2f56a8ec85a03e6d9039e7,d75cddb5d1270b019259b14a311f85e894be8fe17d86da8d0d081bf87db6656d,operator product surface/contract promotion
src/packages/control-ui/src/pages/Operations.tsx,modified,060596d65c35ac40b96d557a0053300a1d7b36e9a00fd996c010fef02ef78b84,fb425395b39fb5b478d9b59b45e5d0766c29bd27a216f5a56d5701c1f5a8ac5d,operator product surface/contract promotion
src/packages/control-ui/src/pages/Profiles.tsx,modified,f76f1363e24347707e6733122e43e92a481eb40b2bd1386a301cb848bf13051c,3832fd6b70619b8150c446cdf165164e145184d99043efeee4e3422652f6c3a5,operator product surface/contract promotion
src/packages/lumicore/src/ffi/exports.rs,modified,f1385f9fa735fe9b7d05c2963cb1c907bc6333d2f474eab4614b86c0d98b97e1,8e83c14501cd48d4ef550a618dc081a072cccc6124dce715aa5bafeb86599f36,raw FFI/shared-memory hardening
src/packages/lumicore/src/ffi/version.rs,modified,e7fcc85bda291362b17ae56d1dd0f6dd931a2ffa31c7516dc8f1337dc66356a9,3534056eee8c5bb9697d8dc5eef98362a095497fe9089a60ba87d243d2f26769,raw FFI/shared-memory hardening
src/packages/lumicore/src/shm.rs,modified,aaf29a98f9ff27e1fad300f0cc7eb91636b9e65323f0b8adfca8b5e3da3e9148,b2947c231c405364d28b15c6d8466d02cd2a77c7f16abfde8854e66edcb632d8,raw FFI/shared-memory hardening
