donor,directory,tree_sha256,direct_files,direct_dirs,descendant_files,descendant_symlinks
IPtProxy-master,IPtProxy.xcframework/macos-arm64_x86_64/IPtProxy.framework/Versions/A/Resources,deb6053f726b6af56cf2f8391f98c9f8fce3bca398a81a5d275b9b58b767ea0c,1,0,1,0
naiveproxy-master,.,8d8403c4f72e934cb156a7818a46a25f4b1fbbd08c87f4ab3f2b48cee586ff91,5,5,33114,2
naiveproxy-master,.github,4e653b3cd51169705c4038c501f6704f82bcf850a3c73dc92a665d35d9c1db45,0,1,1,0
naiveproxy-master,.github/workflows,4e653b3cd51169705c4038c501f6704f82bcf850a3c73dc92a665d35d9c1db45,1,0,1,0
naiveproxy-master,apk,ed6226fbcaca4e3a52af16965854f506ab95ec52dd3db60e975ab2d33ddbb2db,7,2,29,0
naiveproxy-master,apk/app,3f8484d26f10f7808fe177b619bc5145e10abd5dd9dddb78d59a801997e6d0f5,1,1,20,0
naiveproxy-master,apk/app/src,c2831a604b9fa62329043442e07d0481c565877247c7be386a8132795f8de916,0,1,19,0
naiveproxy-master,apk/app/src/main,c2831a604b9fa62329043442e07d0481c565877247c7be386a8132795f8de916,1,2,19,0
naiveproxy-master,apk/app/src/main/java,195959f202d7d00edc7ee04a59bdb2bfe0554b0ab7bac2181eb28a2ea3ac2021,0,1,4,0
naiveproxy-master,apk/app/src/main/java/io,195959f202d7d00edc7ee04a59bdb2bfe0554b0ab7bac2181eb28a2ea3ac2021,0,1,4,0
naiveproxy-master,apk/app/src/main/java/io/nekohasekai,195959f202d7d00edc7ee04a59bdb2bfe0554b0ab7bac2181eb28a2ea3ac2021,0,1,4,0
naiveproxy-master,apk/app/src/main/java/io/nekohasekai/sagernet,195959f202d7d00edc7ee04a59bdb2bfe0554b0ab7bac2181eb28a2ea3ac2021,0,1,4,0
naiveproxy-master,apk/app/src/main/java/io/nekohasekai/sagernet/plugin,195959f202d7d00edc7ee04a59bdb2bfe0554b0ab7bac2181eb28a2ea3ac2021,3,1,4,0
naiveproxy-master,apk/app/src/main/java/io/nekohasekai/sagernet/plugin/naive,78a70fd24f2b8e40f29b4a93709ab436c94f8680ffee23a6e73b3c99b12a7938,1,0,1,0
naiveproxy-master,apk/app/src/main/res,3982de6dd8ae429c5722fd15238becd2f73c8e0da4f650d884a156b09cd728dd,0,8,14,0
naiveproxy-master,apk/app/src/main/res/drawable,b820f6a848087d503ae083506905d33992cd1ff83314537f473592d198af4aae,1,0,1,0
naiveproxy-master,apk/app/src/main/res/mipmap-anydpi-v26,9c7f273db6d54c138ca6894c215085f2272dcf6cfdded9ce36bb3be10bc238e0,2,0,2,0
naiveproxy-master,apk/app/src/main/res/mipmap-hdpi,c727f16dc829fd7bcb7bf4c3e03d3aa5813d98cb58af3c8cc0af6b02a2e54e3b,2,0,2,0
naiveproxy-master,apk/app/src/main/res/mipmap-mdpi,19f6627d024b6bbe193376c1df4056702e8765cf0d4c6952115ae4b150cc4a98,2,0,2,0
naiveproxy-master,apk/app/src/main/res/mipmap-xhdpi,242d40fc9e1408873e2ad9c46d7c8467833506565f503851f510d0e397c2cbcd,2,0,2,0
naiveproxy-master,apk/app/src/main/res/mipmap-xxhdpi,3066e6e48994804376548824128e2bcee38ba8b42f630963e4ff08d9f5fd7e1c,2,0,2,0
naiveproxy-master,apk/app/src/main/res/mipmap-xxxhdpi,28e4fe4086701637452e160b522e0b24622a9c7bcc0d6803650570c9407b612f,2,0,2,0
naiveproxy-master,apk/app/src/main/res/values,43bb2b131d6102c9a673a5e0bea1dcd205cb9ce4fd81f4905d8376b1959c585b,1,0,1,0
naiveproxy-master,apk/gradle,8bab8eee5b208f2b181d65bfbc33d1115882c8ddde90be5f0f5b9e0408293981,0,1,2,0
naiveproxy-master,apk/gradle/wrapper,8bab8eee5b208f2b181d65bfbc33d1115882c8ddde90be5f0f5b9e0408293981,2,0,2,0
naiveproxy-master,src,d5f4f69a8e539167bbdeef9613ca702b46c7b7496469a2514a5856661a82f9e3,13,14,33065,2
naiveproxy-master,src/base,ff05d76c957f3adbf592f3ebc42f727de495cefe1200ce79729a1e34029951b2,211,42,2794,0
naiveproxy-master,src/base/allocator,7e8a7b120614477ea345309c95786f6c1fc1b23465ec805ea823a1281bdc7dec,18,2,392,0
naiveproxy-master,src/base/allocator/dispatcher,238052a730d57149b387aa299fe0931fddac3cd074e10b05e604af6c654041d3,12,2,19,0
naiveproxy-master,src/base/allocator/dispatcher/internal,daa14a73fbad1da86c4afd611b117e2ae7fb9ae3b321a9676b95f423869d50e6,4,0,4,0
naiveproxy-master,src/base/allocator/dispatcher/testing,d91d0ec889d884d0d341152cdd6f6232aecd08573be2841901a5514c11d3976d,3,0,3,0
naiveproxy-master,src/base/allocator/partition_allocator,091e7de9be26c2cf58f2345560a57c4503a616467ddb2c69734367c1748a4a79,16,3,355,0
naiveproxy-master,src/base/allocator/partition_allocator/build_overrides,8eff299789664f83cb97285df767bc41c60c816306891baf3644f8d7dc1ea414,1,0,1,0
naiveproxy-master,src/base/allocator/partition_allocator/gn,d73d458eb6796fca039f654b477483338d8afb090158691cce719481573971f0,5,2,7,0
naiveproxy-master,src/base/allocator/partition_allocator/gn/partition_alloc,1d97ead171a40881743905f2dbee67183a29cfd8283bf30871b3151f8689194e,1,0,1,0
naiveproxy-master,src/base/allocator/partition_allocator/gn/toolchain,89a7b157c647ce169a5c1224f1b3d24a90ef139f43f1dc68c6df719b536157c3,1,0,1,0
naiveproxy-master,src/base/allocator/partition_allocator/src,4ddb9e9c06df7cd7e96bc41a58312ba91f3967475c4b117129bbc22c3c9930dc,0,1,331,0
naiveproxy-master,src/base/allocator/partition_allocator/src/partition_alloc,4ddb9e9c06df7cd7e96bc41a58312ba91f3967475c4b117129bbc22c3c9930dc,111,7,331,0
naiveproxy-master,src/base/allocator/partition_allocator/src/partition_alloc/dot,515ad6a6acb80cb99ae01e9b39bb10be76cee61f5d4ab40297d503984587f466,10,0,10,0
naiveproxy-master,src/base/allocator/partition_allocator/src/partition_alloc/partition_alloc_base,1b638104bc8595ca3fa993cf2324290113c53f8473aaf344672ea836475ca8af,31,20,134,0
naiveproxy-master,src/base/allocator/partition_allocator/src/partition_alloc/partition_alloc_base/apple,60f6ac87363fb099a7d552511798eefb3c0e21758349b5c28f77c6e904af6745,6,0,6,0
naiveproxy-master,src/base/allocator/partition_allocator/src/partition_alloc/partition_alloc_base/augmentations,301c8ffbe8000d135bc9f62b5c16d24ec8b211d5084caec0138a2412f80202b1,1,0,1,0
naiveproxy-master,src/base/allocator/partition_allocator/src/partition_alloc/partition_alloc_base/containers,e29f7d4b7cb55c2d38f1840a695fbdeb964682123d591a47ec9b5805846eb6a9,5,0,5,0
naiveproxy-master,src/base/allocator/partition_allocator/src/partition_alloc/partition_alloc_base/cxx_wrapper,cd35bd4eadb71495a569526ef3d38869d6849d8b768c5aee9ac388a7d02fd711,2,0,2,0
naiveproxy-master,src/base/allocator/partition_allocator/src/partition_alloc/partition_alloc_base/debug,d0344781c6d77b4990998f05993c1cc70c04b488d3f484f94a17255e26c465c2,11,0,11,0
naiveproxy-master,src/base/allocator/partition_allocator/src/partition_alloc/partition_alloc_base/files,79f2e3056e8756fb1d069d7aa2363265a0c8615c7a55e9a6c24870a511f3d197,5,0,5,0
naiveproxy-master,src/base/allocator/partition_allocator/src/partition_alloc/partition_alloc_base/fuchsia,37f065db1f59bbdec4008f8b677bef6a28eed6c4cdeaf1a68a4b7be911393d7a,2,0,2,0
naiveproxy-master,src/base/allocator/partition_allocator/src/partition_alloc/partition_alloc_base/ios,b1c9f0000d707d260dc19f1134f3ddb62c1e151d9b1cc2c21fb42bd5e652a4d9,2,0,2,0
naiveproxy-master,src/base/allocator/partition_allocator/src/partition_alloc/partition_alloc_base/mac,e58c83b4eda5fffe6c19d70822b3705dfa00e5a238638083f960ae07585a3fcd,2,0,2,0
naiveproxy-master,src/base/allocator/partition_allocator/src/partition_alloc/partition_alloc_base/memory,aea19b38b70a635e0e4f719c3cc8f1363cf3f14e3457c6409d8e394b522faf20,8,0,8,0
naiveproxy-master,src/base/allocator/partition_allocator/src/partition_alloc/partition_alloc_base/numerics,520be453edaeb51dd51ad4c5ab36894284dc3655d29de966db7b6f092e59fc73,11,0,11,0
naiveproxy-master,src/base/allocator/partition_allocator/src/partition_alloc/partition_alloc_base/posix,797c159d213412159523974f405836de35b3b5731c6061385f1c9252c59e392d,3,0,3,0
naiveproxy-master,src/base/allocator/partition_allocator/src/partition_alloc/partition_alloc_base/process,fde07581b52c8a87ce083ec4f442bb5ce4811fa2b806c94b872c01a6a3f4ee0d,3,0,3,0
naiveproxy-master,src/base/allocator/partition_allocator/src/partition_alloc/partition_alloc_base/strings,b92a3cbfeb0e0e51e026fd37d6ca5d61ac95554ee45bf300937db55edb32ff0c,8,0,8,0
naiveproxy-master,src/base/allocator/partition_allocator/src/partition_alloc/partition_alloc_base/system,2cb4ec516a305a29f5140afe5220035ac995ed9680ed5ec00f3e8bccdfb59b85,3,0,3,0
naiveproxy-master,src/base/allocator/partition_allocator/src/partition_alloc/partition_alloc_base/test,482aa2763df534a69bf4ac85cd6f3ef79b2eeace8d88c820518872b99b0118e4,2,0,2,0
naiveproxy-master,src/base/allocator/partition_allocator/src/partition_alloc/partition_alloc_base/threading,c2719ad4cba23f24cfcaf4fceb732f90afe8c12471c1524d37dbfadf6320a5bc,13,0,13,0
naiveproxy-master,src/base/allocator/partition_allocator/src/partition_alloc/partition_alloc_base/time,e2a4051da291799d629db19ac44157bbac5e3a7fdb3f432c554e053fd10e5a32,9,0,9,0
naiveproxy-master,src/base/allocator/partition_allocator/src/partition_alloc/partition_alloc_base/types,cae1d190a2fe6fb1a54c255d76e3157638dc721cea1651576bd296f9345350de,3,0,3,0
naiveproxy-master,src/base/allocator/partition_allocator/src/partition_alloc/partition_alloc_base/win,5c5c7a80b7a552fb155989d583fa5bdebc6bd718d13cb8141d7c0dbed8017d0a,4,0,4,0
naiveproxy-master,src/base/allocator/partition_allocator/src/partition_alloc/pointers,528a46718003c2b6186f605378c8d1111af2a29212ff49c8e1880c2d4442ce4e,18,0,18,0
naiveproxy-master,src/base/allocator/partition_allocator/src/partition_alloc/shim,cee46b6f5d8fac2fa7d046fa2d77a20b32585a26a9c6f2cd138c30ee13daab67,40,0,40,0
naiveproxy-master,src/base/allocator/partition_allocator/src/partition_alloc/stack,729908549c3ef8416f33aad685f63d7b4b7affe2cbee4bd14b73203e88bacbf5,2,1,8,0
naiveproxy-master,src/base/allocator/partition_allocator/src/partition_alloc/stack/asm,bb6065845606807c34242b12f0296737fb036b3e1351ac89efe1a12216c1199f,0,6,6,0
naiveproxy-master,src/base/allocator/partition_allocator/src/partition_alloc/stack/asm/arm,3f2b609c609a7640218f37097360034c4dd220a4ecc3b0381d79a939d5e727f0,1,0,1,0
naiveproxy-master,src/base/allocator/partition_allocator/src/partition_alloc/stack/asm/arm64,43c37a606abba26f0431272ef2573b4da09e7e09cbac14e6c2a05162c7c34acd,1,0,1,0
naiveproxy-master,src/base/allocator/partition_allocator/src/partition_alloc/stack/asm/loong64,b18c7e67f299dd912362a3724d3b419aab38c3cd706cb04a22d17c93c5ec51f6,1,0,1,0
naiveproxy-master,src/base/allocator/partition_allocator/src/partition_alloc/stack/asm/riscv64,9129368dc68a43c218d1911dba849a555933fd15d7965340911fcfeb1fa73a77,1,0,1,0
naiveproxy-master,src/base/allocator/partition_allocator/src/partition_alloc/stack/asm/x64,230a7287e73be72412b67ff9c9803827cbd09c4d3725ab44980a1ca956d3fcf7,1,0,1,0
naiveproxy-master,src/base/allocator/partition_allocator/src/partition_alloc/stack/asm/x86,cfbaaa80f57a05af4b09070fdd000d6173443815424ce8dc2d55dd97848fd533,1,0,1,0
naiveproxy-master,src/base/allocator/partition_allocator/src/partition_alloc/third_party,86a296657dc744dbf0b78ec622eb72619c4c6b04ce72e2992c572041d155207c,0,1,5,0
naiveproxy-master,src/base/allocator/partition_allocator/src/partition_alloc/third_party/apple_apsl,86a296657dc744dbf0b78ec622eb72619c4c6b04ce72e2992c572041d155207c,5,0,5,0
naiveproxy-master,src/base/allocator/partition_allocator/src/partition_alloc/thread_isolation,9b11f5de5a19de75bcc59253eb54c22d6dc6c85e790d733e2919d70c4d2ffcc0,5,0,5,0
naiveproxy-master,src/base/android,82bb39043b507ad3683845ef27e0611c197cd795a6a0ce9ba9661ff42586c26e,125,8,162,0
naiveproxy-master,src/base/android/javatests,a8ed69d190c6d5327d62aa58740659a03f1390a80f547befd976764efa7dc084,1,0,1,0
naiveproxy-master,src/base/android/jni_generator,82fffce9ddc211b2b9af011cfb89b090e8666fc9e73504e729482e3d9343ca78,3,0,3,0
naiveproxy-master,src/base/android/library_loader,57ba93c258a576aa4df35ba7fdb78e98aeb970988731d3ff780d274cbc3e78aa,9,0,9,0
naiveproxy-master,src/base/android/linker,20ccfb4d5094a1c7f0b30fdda007a366a7244e1d14e0b8524f3829458095b418,9,0,9,0
naiveproxy-master,src/base/android/orderfile,6b71e771cf85dd3198270074e79e86fc5221d1fd352c72ba91339a8363c60a02,4,0,4,0
naiveproxy-master,src/base/android/proguard,485f1f133acd90848f303a820ad12889467b347a4a0caa70873e080fe5b2f821,4,0,4,0
naiveproxy-master,src/base/android/shared_preferences,e97948c4599b94183d3364bd5debde9cd62aca78eb566f63ee93e56a8cc8e229,2,0,2,0
naiveproxy-master,src/base/android/task_scheduler,de4b712d46aa830f86934a8a64daa866b5f00b94eb04106314143f24df82ded1,5,0,5,0
naiveproxy-master,src/base/apple,dad893a1c0783175a94fdc87a263146754614b34c16df03e2d74298b3edb1ad6,43,0,43,0
naiveproxy-master,src/base/containers,01ffee098cfcd9332fa6ce090039f05f9b561692a2a520a74f9f63e8d769c9b9,50,0,50,0
naiveproxy-master,src/base/debug,0f391a02501a031fd29637ec7dcb34e8b3c7d85c53418966f374d30db8d184e6,47,0,47,0
naiveproxy-master,src/base/files,f452d7478d234f5484016df055164a32dd4aeb49ed8fdf32017153f26a5b8533,66,0,66,0
naiveproxy-master,src/base/fuchsia,d031097b93468b0f7e87a61faa599469195d7b369715f82cd429d8040f5f02fa,40,0,40,0
naiveproxy-master,src/base/functional,13ceb9ecd434a5ec55c93c1c53a5162af709c481eddccb0dab1c47f724c6599e,22,0,22,0
naiveproxy-master,src/base/hash,dd4d951f3fc85e1fbaffd0d64dfb6254e05b721d0b900f021a557283723b24a9,8,0,8,0
naiveproxy-master,src/base/i18n,aa1026be687c4dd7003f10e21f870de6f60bf0ab5e3135fcf0388082e7939d56,48,1,50,0
naiveproxy-master,src/base/i18n/translit,986f6f362a00959ff5ef36f60ab10cc861a80f7367a186b3c15877740028a676,2,0,2,0
naiveproxy-master,src/base/ios,1ce0462aa535fecea485583b3b2dfbb0388d7bb03a6b66138ef0194e3a625ba5,15,1,22,0
naiveproxy-master,src/base/ios/swift_shims,e3692cad586f4b649726ae2ee42889405a5176921c06083dd716951a21bf79ec,7,0,7,0
naiveproxy-master,src/base/json,1fa9cddd0458c4865fe70712ffd2e42e5916fa751dd77628d33d1b279c6b930b,19,0,19,0
naiveproxy-master,src/base/logging,3930c844452f5a3b57929274cc35fa8fc38e48f3a21036c28b96e4a50d14fdce,3,1,12,0
naiveproxy-master,src/base/logging/rust_logger,0c7ce15f85bee61c490e3fcfc777a6bcc06b6c996b0ec71ae8e3c6684f63c884,9,0,9,0
naiveproxy-master,src/base/mac,2368e0db4ec78428a646225444d51c240bffc233a08956635c2d9c097299562a,37,1,38,0
naiveproxy-master,src/base/mac/test,bc3f7e8c1979a812f25c61ff47e5152878629ca78fc7a418a2dc3b43f80b13d3,1,0,1,0
naiveproxy-master,src/base/macros,1c1a50a609a2650be87315e38809f2b087bb35ae5489e8181fe8c0d369099cd5,5,0,5,0
naiveproxy-master,src/base/memory,cedbb7a60686010005e5516f44aa416425abe5a68a32c297299b6e032a60044d,112,0,112,0
naiveproxy-master,src/base/memory_coordinator,606dc33a94c24f2512d2a8c9c56657c1d267cfebb752b522ce6ec2edff4b72dd,18,0,18,0
naiveproxy-master,src/base/message_loop,7b2717fc956d94361ed117ceb1ef045a05c978daa8663771300e8582d3a2a2c4,29,0,29,0
naiveproxy-master,src/base/metrics,83028b7b09b97e977d46d8d5eaf9f6dd9a58fa01917bb79d044032a392d41f95,69,0,69,0
naiveproxy-master,src/base/nix,ed2321bd303f3b97ce2d4016ecc01a8fee1894040ee3f249b426e821eb71a704,7,0,7,0
naiveproxy-master,src/base/numerics,0a58f3ce1840bdc79b245a8dc3fc02018746d899c6e23270df70518f51831f9b,26,0,26,0
naiveproxy-master,src/base/posix,7cd893b2561d602251540b89432d70737505b28914af6cac288b67d60cf3b6b0,13,0,13,0
naiveproxy-master,src/base/power_monitor,6fc1fa0b0a892d75a774aa74b9632436767e072c90ca8d940704fa6f4e56616f,35,0,35,0
naiveproxy-master,src/base/process,4fa8358b9039e900a444f09da1b0537d6f416cd2c2a24a48ce95ae7967eb8e60,83,0,83,0
naiveproxy-master,src/base/profiler,07645c3a929f41ba0b3010dbc37464aaa7ab33d49f0929fece26079389f947b8,83,0,83,0
naiveproxy-master,src/base/sampling_heap_profiler,e59e3629f71e7c6594ab10719f5bac6fe82f9de71aedda4685057ab3bb43749d,9,0,9,0
naiveproxy-master,src/base/strings,96adb33017ee6c7f3cd03ba17ff7b9d428938a530a7889f1d695f1526478249d,64,0,64,0
naiveproxy-master,src/base/substring_set_matcher,b0e946993a6a6e2dc0782bc33d4cd6f6764c3104bbabe3a474babaa68e71cb9e,5,0,5,0
naiveproxy-master,src/base/synchronization,342ee65aac9e47b395c1ba1e984238f4df37e8e06dd47a0d86a2d038a4718eb6,28,0,28,0
naiveproxy-master,src/base/system,ed89334c685f13901d9af8128eb224e0e91aedff8edbc7d546fb565f368cbea9,16,0,16,0
naiveproxy-master,src/base/task,ab586a6ad7335c2f2f8290f86ebbdb26aa0cb772dbade0115909e4db6e8afc4b,54,3,179,0
naiveproxy-master,src/base/task/common,e563c5e014f77e6e25d2d14dc857844f3f4be8823272b2b9107fe7dc0d6d7176,13,0,13,0
naiveproxy-master,src/base/task/sequence_manager,54556983ccf89c5dec60fe01fa9a8a8e6dd42512aec0079932250adeb5165e6a,50,1,58,0
naiveproxy-master,src/base/task/sequence_manager/test,e92b152c2074a3b8ecae5b37dcb52703f1c34b08cb741dbfc3b9ccd5cf461821,8,0,8,0
naiveproxy-master,src/base/task/thread_pool,eb2110b5638439dc030f12acfb3eadb591f60f9838048cdf081674c07066d06a,54,0,54,0
naiveproxy-master,src/base/test,e79129526ab6603bdfad9144500119a498e82d776ad5c39a30d9d9a2dfeed8d4,174,9,302,0
naiveproxy-master,src/base/test/android,e76309eb94c9df0f70acf104f681531d0424e8f1a3e945a5d70ac9ab3b83ce2a,8,2,12,0
naiveproxy-master,src/base/test/android/java,4cf045e429588daf420233c170349f50952b91afb559de07bd0a62ff6927af38,1,1,2,0
naiveproxy-master,src/base/test/android/java/res,2bc5bf4e2df2e6cea7813c91830d0dd8f219344dd951f47bc76254475c75e053,0,1,1,0
naiveproxy-master,src/base/test/android/java/res/xml,2bc5bf4e2df2e6cea7813c91830d0dd8f219344dd951f47bc76254475c75e053,1,0,1,0
naiveproxy-master,src/base/test/android/javatests,62368f558927f2e78e34a1b4ef6e2cee6de8553f36dad473a36882fdb695370c,1,1,2,0
naiveproxy-master,src/base/test/android/javatests/res,3d148180a57b823cd814e802e2bc41c5790488c1f5a2467da978aecdceab698c,0,1,1,0
naiveproxy-master,src/base/test/android/javatests/res/values,3d148180a57b823cd814e802e2bc41c5790488c1f5a2467da978aecdceab698c,1,0,1,0
naiveproxy-master,src/base/test/data,a9447b2817adff8ef8ceacdf5078af4abfa3b3bd94322c6608305eb3ff882de1,3,7,65,0
naiveproxy-master,src/base/test/data/file_util,3759fd6c5edaff0e613b488026ac43bdce43e0e193014a4179b7b8d44c9b5f6a,19,0,19,0
naiveproxy-master,src/base/test/data/file_version_info_unittest,6193c5f8b2e9c2b2216599c24480e767438d106ccd749fbefe3c1771732641a8,2,0,2,0
naiveproxy-master,src/base/test/data/json,d562be8af9ef98ab736f615a4f45f0b23384e92c7f637f2fcd96931c493423c2,1,0,1,0
naiveproxy-master,src/base/test/data/pe_image,a5648cf1835bd395d1e9bb77a738eb2f1aa7cd19f4e929515e90bd1764d37702,3,0,3,0
naiveproxy-master,src/base/test/data/pe_image_reader,af2c74974eac91d5418df289212a5a5cf627f269fc2cdcc385868fdc56739597,6,0,6,0
naiveproxy-master,src/base/test/data/pma_corpus,fa8c116158f20d29a9ae1f655715c6d1991d28b9eb08b9b31361488f5d12f609,26,0,26,0
naiveproxy-master,src/base/test/data/tzdata,008f6bf3c5313087f3f6e700b2b6b1b209fe81e7db47f6d203bfc981b8fff3dd,2,1,5,0
naiveproxy-master,src/base/test/data/tzdata/icu,4a7a40e57d3e834c718465bfeafdf26a83f1ddc054572053aaee8ce1da0d9f0e,0,1,3,0
naiveproxy-master,src/base/test/data/tzdata/icu/44,4a7a40e57d3e834c718465bfeafdf26a83f1ddc054572053aaee8ce1da0d9f0e,0,1,3,0
naiveproxy-master,src/base/test/data/tzdata/icu/44/le,4a7a40e57d3e834c718465bfeafdf26a83f1ddc054572053aaee8ce1da0d9f0e,3,0,3,0
naiveproxy-master,src/base/test/ios,8811f83d6c807e24dffdcb52cccdc0b7d493fe7db0793d195c94047fc37ea3af,6,0,6,0
naiveproxy-master,src/base/test/launcher,77119ef0cf88e72e78a4632b214e056044112850d125d0fea3968927525ddfb5,13,0,13,0
naiveproxy-master,src/base/test/library_loader,d8b5eaf66a9bd41d6ff98e46044ccf2e11efc8729cb94f5cd7bd27037645f6e8,1,0,1,0
naiveproxy-master,src/base/test/memory,a8298cd1ec7fbd682fb5a573a3c4625f3ce85877e1fb98c3b3c4c2347f09fa1e,2,0,2,0
naiveproxy-master,src/base/test/metrics,2b9d855555cc785794b55583e7354ec42d43ca5d8cef7681fcb22681081a07e7,12,0,12,0
naiveproxy-master,src/base/test/nix,4b12d5c47589d503f8b6e99a25f5d878b809e4fc4d27436009febc787779996a,2,0,2,0
naiveproxy-master,src/base/test/tracing,1f960b788c27b6ece053be90aecab2a04d8c3a27ce390d5818100e93ee8cbc2b,15,0,15,0
naiveproxy-master,src/base/third_party,0cebcf6046c829b5fadacbdf75385db36564d26992ee239461898666d0ac6933,0,8,89,0
naiveproxy-master,src/base/third_party/cityhash,cb36f1bcf77ec7491e5ba8d385ce8c6cf374d8a48d078317a575aabd2e350d29,7,1,10,0
naiveproxy-master,src/base/third_party/cityhash/patches,0721033b74ef4ca4db8ffa32f8ceced5c5223a79cb83b4eb81ed628621476912,3,0,3,0
naiveproxy-master,src/base/third_party/cityhash_v103,4875c62cd1da17662d249246bdb6823315c15d5eed7d28f5588cf2a4dbaa9463,4,2,13,0
naiveproxy-master,src/base/third_party/cityhash_v103/patches,82f0304d6d19b7a6eca54c7081258996b20b7be5e6efb6d75e79fea0d87e9eaa,7,0,7,0
naiveproxy-master,src/base/third_party/cityhash_v103/src,4eb86b7e7474a6d95e407ed65556958b39348bdf03e2c7ec1c66716f723ab195,2,0,2,0
naiveproxy-master,src/base/third_party/double_conversion,6fdbcbaaf29bd7df6c2fa45140a2e712d43b8c410a753a1ad1cd5f5fa86929a4,3,1,23,0
naiveproxy-master,src/base/third_party/double_conversion/double-conversion,ce886d0f69aa6463bd60ac5e0a94468f6a2a8434b603a1b72c4cd65ed806b29f,20,0,20,0
naiveproxy-master,src/base/third_party/icu,0c3a207221de203ba6a86334292293e4d2fbde41f53a077e24aba7ec4d05b383,4,0,4,0
naiveproxy-master,src/base/third_party/nspr,589c03af95ad094c85ee2b02b6e2aa74a5a00cfbc24135379207c0b698ef17f7,6,0,6,0
naiveproxy-master,src/base/third_party/superfasthash,8cfc7c53fc65fd01e7f90bc612524ffd491002ab9659361c7cc03fd9b995555b,4,0,4,0
naiveproxy-master,src/base/third_party/symbolize,ec5bb7c35289ba68c2a839bc5ab2de4c6e841851c1a93048942c53290f5b38df,10,2,24,0
naiveproxy-master,src/base/third_party/symbolize/glog,7f25138fe623684cc32854a34ec3c475d5b12ddac1da4964e114940d48a6fc0f,2,0,2,0
naiveproxy-master,src/base/third_party/symbolize/patches,e3f438f622c1ee049f77d38210718fdadc8e91f0c9592952807dcd8dda37cf96,12,0,12,0
naiveproxy-master,src/base/third_party/xdg_user_dirs,788d73222c57b26cd56d394b8ac3caf301e0bdd8fe2351201d52e9d487bbb329,5,0,5,0
