record_id,parent_record_id,composition_group_id,donor,domain,value_unit,source_granularity,value_form,separability,donor_path,donor_sha256,donor_symbol,transformation,mapping_topology,disposition,decision_rationale,target_capability,target_nodes,invariant,negative_invariant,test_node,operator_surface,migration_impact,license_note,risk_tier,dependency_record_ids,evidence_confidence,validation_status
BASE11,n/a,donor-evidence-accountability,libXray-main,donor-accountability,libXray-main complete supporting surface accountability,repository,evidence inventory,context-dependent,README.md,d0aa7650300c7024cfcf78f8f6112f9724ff414973a8ad76bcb5d8652663cecc,n/a,classification and evidence retention,one-to-many,reference-only,"All donor files, symlinks, tests, fixtures, build/deploy/admin/media leaves remain explicitly accounted; focused semantic records supersede this base row where mechanism-specific value exists.",donor evidence accountability,governance/convergence/post-refactor-224-surface-accountability.csv#rows,Every donor surface has a disposition and evidence hash.,Supporting leaves do not imply runtime adoption.,n/a,n/a,none,No donor code copied unless explicitly stated; provenance retained.,low,n/a,high,verified
BASE12,n/a,donor-evidence-accountability,load-balancer-master,donor-accountability,load-balancer-master complete supporting surface accountability,repository,evidence inventory,context-dependent,README.md,807d4d0b4ae12e9bbe59cffba307b4a5b2716bb0d18ba660d75ff2bef7fbb24a,n/a,classification and evidence retention,one-to-many,reference-only,"All donor files, symlinks, tests, fixtures, build/deploy/admin/media leaves remain explicitly accounted; focused semantic records supersede this base row where mechanism-specific value exists.",donor evidence accountability,governance/convergence/post-refactor-224-surface-accountability.csv#rows,Every donor surface has a disposition and evidence hash.,Supporting leaves do not imply runtime adoption.,n/a,n/a,none,No donor code copied unless explicitly stated; provenance retained.,low,n/a,high,verified
BASE13,n/a,donor-evidence-accountability,log-demultiplexer-master,donor-accountability,log-demultiplexer-master complete supporting surface accountability,repository,evidence inventory,context-dependent,README.md,fbf573cbb361bc23422fdd87624663cda12a2bd9b77fe0206b007d4b44fb1dfd,n/a,classification and evidence retention,one-to-many,reference-only,"All donor files, symlinks, tests, fixtures, build/deploy/admin/media leaves remain explicitly accounted; focused semantic records supersede this base row where mechanism-specific value exists.",donor evidence accountability,governance/convergence/post-refactor-224-surface-accountability.csv#rows,Every donor surface has a disposition and evidence hash.,Supporting leaves do not imply runtime adoption.,n/a,n/a,none,No donor code copied unless explicitly stated; provenance retained.,low,n/a,high,verified
BASE14,n/a,donor-evidence-accountability,luci-app-https-dns-proxy-main,donor-accountability,luci-app-https-dns-proxy-main complete supporting surface accountability,repository,evidence inventory,context-dependent,README.md,7450951b335edda4cbe616b5d4266a6acb6d8d0a165e08107a267d553cd10a60,n/a,classification and evidence retention,one-to-many,reference-only,"All donor files, symlinks, tests, fixtures, build/deploy/admin/media leaves remain explicitly accounted; focused semantic records supersede this base row where mechanism-specific value exists.",donor evidence accountability,governance/convergence/post-refactor-224-surface-accountability.csv#rows,Every donor surface has a disposition and evidence hash.,Supporting leaves do not imply runtime adoption.,n/a,n/a,none,No donor code copied unless explicitly stated; provenance retained.,low,n/a,high,verified
BASE15,n/a,donor-evidence-accountability,marionette-master,donor-accountability,marionette-master complete supporting surface accountability,repository,evidence inventory,context-dependent,README.md,d24ac962112c2a58c71c4789a35901f195f1753adb300a3875be07358a301fa3,n/a,classification and evidence retention,one-to-many,reference-only,"All donor files, symlinks, tests, fixtures, build/deploy/admin/media leaves remain explicitly accounted; focused semantic records supersede this base row where mechanism-specific value exists.",donor evidence accountability,governance/convergence/post-refactor-224-surface-accountability.csv#rows,Every donor surface has a disposition and evidence hash.,Supporting leaves do not imply runtime adoption.,n/a,n/a,none,No donor code copied unless explicitly stated; provenance retained.,low,n/a,high,verified
MHURL001,n/a,proxy-share-link-admission,mhurl-main,proxy-parsing,multi-authority URL semantics,file-or-symbol,mechanism,context-dependent,url.go,71a51f55c3cbe6c94a375146f2999ecb9b7e28fbb738a6974e774b6f5352ab35,n/a,guardrail derivation,negative-to-guardrail,guardrail-derived,Comma-separated URL authority conflicts with LumiNet typed endpoint ownership; preserve interoperability by rejecting ambiguity rather than forking URL syntax.,proxy share-link admission,src/apps/daemon/internal/networking/proxyconfig/types.go#rejectAmbiguousProxyAuthority,Only one network authority is admitted per share link.,Comma or literal-whitespace authority must fail before protocol parsing.,src/apps/daemon/internal/networking/proxyconfig/post_refactor_224_test.go#TestPostRefactor224RejectsAmbiguousMultiAuthorityAndPreservesIPv6,Profiles/API parser,none,No donor code copied unless explicitly stated; provenance retained.,medium,n/a,high,verified
MHURL002,n/a,proxy-parser-regression-oracle,mhurl-main,proxy-parsing,URL parser regression cases,file-or-symbol,mechanism,context-dependent,url_test.go,f6d3e9c0a91d3c6f77bed0260f1108ba9d7bb75c548aef87777388ab3f5a921c,n/a,oracle extraction,one-to-one,extracted,Donor URL edge cases are useful as parser counterexamples without adopting nonstandard authority mutation.,proxy parser regression oracle,src/apps/daemon/internal/networking/proxyconfig/post_refactor_224_test.go#TestPostRefactor224RejectsAmbiguousMultiAuthority,Standard single-host and bracketed IPv6 URLs remain accepted.,Do not broaden rejection beyond ambiguous multi-authority forms.,src/apps/daemon/internal/networking/proxyconfig/post_refactor_224_test.go#TestPostRefactor224StandardSingleAuthorityRegressionCases,n/a,none,No donor code copied unless explicitly stated; provenance retained.,low,n/a,high,verified
IRCFG001,n/a,proxy-format-compatibility-corpus,Iran-configs-main,proxy-formats,volatile proxy corpus as parser oracle,file-or-symbol,mechanism,context-dependent,ir_configs.txt,17fcbd7d250b7ec2bda2ee7e35a3b23ef1e0adde12675ae2f853fb2a6fe745ac,n/a,oracle extraction,idea-to-native,extracted,Live account endpoints are volatile and credential-bearing; convert protocol diversity into synthetic credential-free regression fixtures instead of copying accounts.,proxy-format compatibility corpus,src/apps/daemon/internal/networking/proxyconfig/post_refactor_224_test.go#TestPostRefactor224CredentialFreeFormatCorpus,"VMess, VLESS+Reality, Trojan, Shadowsocks, Hysteria2, TUIC and Juicity parsing remains covered.",No live account URL or credential becomes source/runtime state.,src/apps/daemon/internal/networking/proxyconfig/post_refactor_224_test.go#TestPostRefactor224CredentialFreeProxyFormatCorpus,n/a,none,No donor code copied unless explicitly stated; provenance retained.,high,n/a,high,verified
IRCFG002,n/a,secret/source-admission,Iran-configs-main,secrets,live subscription/account endpoints,file-or-symbol,mechanism,context-dependent,README.md,babdd9217450da9ad5b7141dda24fd0194979ac1c7aea9fa4d7204ee8e938096,n/a,security rejection,negative-to-guardrail,rejected-with-reason,"Repository content is an ephemeral service feed, not a safe durable product dependency.",secret/source admission,governance/convergence/post-refactor-224-security-model.md#volatile-account-rejection,Synthetic fixtures carry protocol shape only.,Never persist/copy donor account credentials into LumiNet source.,scripts/checks/check_post_refactor_224_convergence.py#check_secret_guardrails,n/a,none,No donor code copied unless explicitly stated; provenance retained.,high,n/a,high,verified
IRRULE001,n/a,routing-corpus-audit,Iran-v2ray-rules-main,routing-policy,reproducible rule generation and provenance,file-or-symbol,mechanism,context-dependent,scripts/generate-malware-domains-ips.sh,ac911280f4262cbb8518968aa31a30ed7c9b74e6ef411423a905eab1062f8365,n/a,rederivation,many-to-one,inspired-native,Generation/provenance and normalized category semantics are durable; mutable external lists are not.,routing corpus audit,src/apps/daemon/internal/analysis/diagnostics/routing_corpus_plan.go#PlanRoutingCorpus,"Rule provenance, duplicate detection and combined identity are deterministic.",Planner never fetches or installs mutable external data.,src/apps/daemon/internal/analysis/diagnostics/routing_corpus_plan_test.go#TestPostRefactor224RoutingCorpusAuditIsProvenanceOnly,Operations convergence lab,none,No donor code copied unless explicitly stated; provenance retained.,medium,n/a,high,verified
IRRULE002,n/a,routing-policy-presets,Iran-v2ray-rules-main,routing-policy,security/direct category presets,file-or-symbol,mechanism,context-dependent,v2rayN/template.json,27756bf8abb7795532e8527fb671dab07bd0902276ad4cb4d3db00140a035e40,n/a,synthesis,many-to-one,synthesized,Stable operator intents are useful independent of donor lists; express target-native presets rather than importing mutable rule bodies.,routing policy presets,src/apps/daemon/internal/analysis/diagnostics/routing_corpus_plan.go#RoutingPolicyPresets,"Balanced-security, security-first and minimal-direct are data-free stable intents.",Presets contain no copied mutable IP/domain corpus.,src/apps/daemon/internal/analysis/diagnostics/routing_corpus_plan_test.go#TestPostRefactor224RoutingPolicyPresetsAreStableAndDatasetFree,Operations convergence lab,none,No donor code copied unless explicitly stated; provenance retained.,low,n/a,high,verified
IRRULE003,n/a,routing-authority-boundary,Iran-v2ray-rules-main,routing-policy,mutable IP/domain datasets and injected-IP artifacts,file-or-symbol,mechanism,context-dependent,assets/security-jsdelivr.png,c28976ff6f8321cb0bfac3b13f5a5c7bcbf1b5a02d9d709392280f4621271ecb,n/a,security rejection,negative-to-guardrail,rejected-with-reason,Rapidly aging external data would create misleading routing/blocking authority if embedded.,routing authority boundary,governance/convergence/post-refactor-224-security-model.md#mutable-routing-data,Routing data authority remains target-owned and freshness-aware.,Do not copy donor mutable IP/domain datasets into executable policy.,scripts/checks/check_post_refactor_224_convergence.py#check_routing_guardrails,n/a,none,No donor code copied unless explicitly stated; provenance retained.,medium,n/a,high,verified
JJ001,n/a,http-relay-idle-polling,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,relay-runtime,adaptive polling/resource semantics,file-or-symbol,mechanism,context-dependent,src/proxy/tcp_tunnel.py,d9e44731e9f20a8fb01d27124c103f8fbb4141a3e8b857294a786fe5ae13fad2,n/a,adaptation,many-to-one,adapted,Client-side cadence/backoff is useful without requiring donor server ownership.,HTTP relay idle polling,src/apps/daemon/internal/integrations/relayclient/adaptive_poll.go#runAdaptiveRelayPolling,Empty successful polls back off 200ms to 4s; traffic and writes restore interactive cadence.,Transport failures remain a distinct retry state.,src/apps/daemon/internal/integrations/relayclient/relay_conn_state_test.go#TestPostRefactor224IdlePollBackoffIsIndependentBoundedAndResetsOnActivity,n/a,none,No donor code copied unless explicitly stated; provenance retained.,medium,n/a,high,verified
JJ002,n/a,http-relay-protocol-boundary,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,relay-runtime,server-held long polling,file-or-symbol,mechanism,context-dependent,src/proxy/proxy_server.py,02a02b4da6ce0afab531649a41cd03927cc430ecdc049511a085a97dbc9f8fb2,n/a,authority rejection,negative-to-guardrail,rejected-with-reason,LumiNet does not own the donor Durable Object/server contract required for 30s wait_ms semantics.,HTTP relay protocol boundary,governance/convergence/post-refactor-224-architecture.md#relay,Only client-controlled cadence is adapted.,Never claim or emit unsupported server-held long poll semantics.,scripts/checks/check_post_refactor_224_convergence.py#check_server_held_long_poll_rejection,n/a,none,No donor code copied unless explicitly stated; provenance retained.,high,n/a,high,verified
JJ003,n/a,tls-trust-boundary,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,tls-security,certificate-disabled probing/fronting,file-or-symbol,mechanism,context-dependent,src/core/google_ip_scanner.py,bde5c897444a98636a6bf41eab367b183c8fb55db2b35bc89ae822f38bb3bde0,n/a,security rejection,negative-to-guardrail,rejected-with-reason,CERT_NONE probing expands trust unsafely and contradicts LumiNet strict TLS evidence.,TLS trust boundary,governance/convergence/post-refactor-224-security-model.md#tls,TLS verification remains strict and explicit.,No certificate-disabled donor scanner is adopted.,scripts/checks/check_post_refactor_224_convergence.py#check_tls_guardrails,n/a,none,No donor code copied unless explicitly stated; provenance retained.,high,n/a,high,verified
JJ004,n/a,proxy-runtime-ownership,JJTcpOverHttpRelayVpn-python_testing_tcp_relay,proxy-runtime,SOCKS/codec/proxy helper stack,file-or-symbol,mechanism,context-dependent,src/proxy/socks5.py,7f72549ac9eb91de39cc34618942c51e7bbdf589a7f2b10e392d3921306458b7,n/a,supersession,many-to-one,superseded,LumiNet already has typed proxy config/runtime owners and importing a second proxy stack would split authority.,proxy runtime ownership,src/apps/daemon/internal/runtime/proxy#runtime,One canonical daemon proxy runtime remains authoritative.,No parallel donor proxy server is introduced.,scripts/checks/check_post_refactor_224_convergence.py#check_single_proxy_owner,n/a,none,No donor code copied unless explicitly stated; provenance retained.,medium,n/a,high,verified
KCPGO001,n/a,kcp-policy/runtime,kcp-go-master,kcp,FEC/session tuning primitives,file-or-symbol,mechanism,context-dependent,sess.go,84d29f7e02b8fe636e23dd6ae0379636ea4fefcad8d8faff604c6623060cfd18,n/a,adaptation,many-to-one,adapted,Donor exposes proven KCP knobs; target centralizes them behind one bounded policy used by planner and real runtime.,KCP policy/runtime,src/apps/daemon/internal/networking/kcppolicy/policy.go#Resolve;src/apps/daemon/internal/runtime/proxy/kcp_transport.go#resolveKCPPolicy,Planner and runtime share one policy resolver; total FEC shards <=64.,"Explicit config overrides, including zero/false, remain authoritative.",src/apps/daemon/internal/networking/kcppolicy/policy_test.go#TestResolveLossAdviceIsBoundedAndExplicitOverridesWin,Operations convergence lab,none,No donor code copied unless explicitly stated; provenance retained.,high,n/a,high,verified
KCPGO002,n/a,kcp-runtime-controls,kcp-go-master,kcp,socket/session controls,file-or-symbol,mechanism,context-dependent,sess.go,84d29f7e02b8fe636e23dd6ae0379636ea4fefcad8d8faff604c6623060cfd18,n/a,extraction,many-to-one,extracted,"ACK delay, write delay, windows, MTU, DSCP, socket buffers, duplication and rate controls are useful when bounded and optional.",KCP runtime controls,src/apps/daemon/internal/runtime/proxy/kcp_transport.go#applyKCPPolicy,Legacy defaults are unchanged unless profile/explicit settings request controls.,No control bypasses policy validation bounds.,src/apps/daemon/internal/runtime/proxy/kcp_policy_test.go#TestPostRefactor224ResolveKCPPolicyPreservesExplicitZeroFalse,n/a,none,No donor code copied unless explicitly stated; provenance retained.,high,n/a,high,verified
KCPGO003,n/a,kcp-policy,kcp-go-master,kcp,AES-GCM/AEAD capability,file-or-symbol,research,context-dependent,crypt.go,7d6575fd459465a095477ba234c14f89f9cfa078538aabc194196c5ae5e8be7e,n/a,adaptation,one-to-one,adapted,Exact pinned kcp-go/v5 v5.6.72 exposes NewAESGCMCrypt; LumiNet adds AES-GCM only as an explicit crypt choice while preserving all legacy cipher/default wire behavior.,opt-in authenticated KCP packet encryption,src/apps/daemon/internal/runtime/proxy/kcp_transport.go#createKCPBlockCrypt;src/apps/daemon/internal/networking/proxyconfig/post_refactor_224_test.go#TestPostRefactor224KCPAESGCMMethodRoundTrip,AES-GCM is opt-in; legacy AES/CFB/default methods retain their existing semantics and identifiers.,No default crypt migration and no silent wire-compatibility break.,src/apps/daemon/internal/runtime/proxy/kcp_policy_test.go#TestPostRefactor224KCPAESGCMIsOptIn,n/a,residual candidate,No donor code copied unless explicitly stated; provenance retained.,high,n/a,high,statically-validated
KCPGO004,n/a,dependency-ownership,kcp-go-master,kcp,buffer pools/ring buffers/platform batch internals,file-or-symbol,mechanism,context-dependent,bufferpool.go,222abe5ac488c2673a96eca483fea24aada22791c04210725aa31e1d99fd101e,n/a,supersession,many-to-one,superseded,These internals belong to the upstream dependency already used by LumiNet; copying them would create a fork.,dependency ownership,src/apps/daemon/go.mod#github.com/xtaci/kcp-go/v5,Upstream kcp-go remains the implementation owner for internal transport machinery.,No vendored parallel KCP internals.,scripts/checks/check_post_refactor_224_convergence.py#check_kcp_upstream_implementation_ownership,n/a,none,No donor code copied unless explicitly stated; provenance retained.,low,n/a,high,verified
LIBKCP001,n/a,kcp-algorithm-evidence,libkcp-master,kcp,KCP/FEC algorithm evidence,file-or-symbol,mechanism,context-dependent,ikcp.c,4432280e851b8ef27678401a091850cf279b2ef0a21c627bf4f5e34f8c9e4e9a,n/a,reference synthesis,many-to-one,reference-only,C/C++ implementation corroborates KCP/FEC semantics but target runtime already depends on Go kcp-go.,KCP algorithm evidence,src/apps/daemon/internal/networking/kcppolicy/policy.go#Resolve,"Target adapts policy semantics, not a second KCP implementation.",Do not add a parallel native KCP runtime.,n/a,n/a,none,No donor code copied unless explicitly stated; provenance retained.,low,n/a,high,verified
LIBKCP002,n/a,kcp-fec-admission,libkcp-master,kcp,Reed-Solomon FEC bounds/tests,file-or-symbol,mechanism,context-dependent,fec.cpp,9dd59838658d74d4ebd1883c2e7b42e7180aedd99c44cd3ae0efe07ff4dea1e2,n/a,oracle extraction,many-to-one,inspired-native,FEC tests motivate explicit bounded shard planning independent of donor implementation.,KCP FEC admission,src/apps/daemon/internal/networking/kcppolicy/policy.go#validate,FEC data+parity <=64 and invalid pairs fail closed.,No unbounded shard allocation from configuration.,src/apps/daemon/internal/networking/kcppolicy/policy_test.go#TestResolveAdaptiveFECNeverExceedsShardCeiling,n/a,none,No donor code copied unless explicitly stated; provenance retained.,low,n/a,high,verified
LB001,n/a,endpoint-selection-strategy,load-balancer-master,endpoint-selection,round-robin/weighted scheduling,file-or-symbol,mechanism,context-dependent,algs/wrr.go,cfb3a8985d28e4e331bfe4a64f6302dbd602729389cfdaf3d558ea33ee32c7a6,n/a,synthesis,many-to-many,recomposed,"Weight/load concepts are useful, but must remain subordinate to LumiNet quality evidence.",endpoint selection strategy,src/apps/daemon/internal/analysis/diagnostics/endpoint_pool_plan.go#PlanEndpointPool,Secondary strategies reorder only near-equivalent candidates.,Materially worse endpoint cannot leapfrog due to weight/load/stickiness.,src/apps/daemon/internal/analysis/diagnostics/endpoint_pool_plan_test.go#TestPostRefactor224SecondaryStrategiesCannotCrossQualityBand,Operations endpoint planner,none,No donor code copied unless explicitly stated; provenance retained.,medium,n/a,high,verified
LB002,n/a,endpoint-planner-ownership,load-balancer-master,endpoint-selection,standalone balancing service/log stack,file-or-symbol,mechanism,context-dependent,main.go,4b86d7cea6927e469e05d8419835818e27d7356014724f77cf70e12441cfd533,n/a,supersession,many-to-one,superseded,A second balancing daemon/Kafka logging stack would duplicate target authority and operations.,endpoint planner ownership,src/apps/daemon/internal/analysis/diagnostics/endpoint_pool_plan.go#PlanEndpointPool,Selection remains inside existing diagnostics/runtime owners.,No donor daemon or Kafka dependency is introduced.,scripts/checks/check_post_refactor_224_convergence.py#check_balancer_service_supersession,n/a,none,No donor code copied unless explicitly stated; provenance retained.,low,n/a,high,verified
L7MP001,n/a,endpoint-health/circuit-planning,l7mp-master,endpoint-selection,health/session/load-aware endpoint ownership,file-or-symbol,mechanism,context-dependent,l7mp.js,b896ff0210afcc2b76907bbb595801eff46be65aaea01d3ca6b4f57068d85adf,n/a,recomposition,many-to-many,recomposed,Health/capacity/stickiness semantics strengthen target selection when bounded by existing quality ordering.,endpoint health/circuit planning,src/apps/daemon/internal/analysis/diagnostics/endpoint_pool_plan.go#PlanEndpointPool,"Unhealthy, circuit-open and full-capacity endpoints are ineligible; degraded evidence is negative only.",No health/load signal can promote a materially inferior endpoint.,src/apps/daemon/internal/analysis/diagnostics/endpoint_pool_plan_test.go#TestPostRefactor224EndpointHealthCircuitAndCapacityAdmission,Operations endpoint planner,none,No donor code copied unless explicitly stated; provenance retained.,high,n/a,high,verified
L7MP002,n/a,mesh-route-planning,l7mp-master,mesh-routing,service-mesh edge freshness/health evidence,file-or-symbol,mechanism,context-dependent,doc/l7mp_service_mesh.md,3b262e229f7793ce8a99e4ed4c851cff4543752c74e7d86af144729d0a922b5b,n/a,idea-to-native,idea-to-native,inspired-native,Mesh topology concepts motivate stale/unhealthy edge exclusion without importing L7MP control plane.,mesh route planning,src/apps/daemon/internal/analysis/diagnostics/mesh_route_plan.go#PlanMeshRoute,Stale/unhealthy edges are excluded; degraded edges receive bounded penalty.,Negative health evidence never creates eligibility.,src/apps/daemon/internal/analysis/diagnostics/mesh_route_plan_test.go#TestPostRefactor224MeshHealthStalenessAndDegradedPenalty,n/a,none,No donor code copied unless explicitly stated; provenance retained.,low,n/a,high,verified
L7MP003,n/a,privileged-network-boundary,l7mp-master,privileged-network,eBPF/UDP offload fast path,file-or-symbol,mechanism,context-dependent,kernel-offload/README.md,f95fcc8db85f94f40000c6ea2cc3d1fe17ca0d8562df2be7d75d18761e1d2a94,n/a,security rejection,negative-to-guardrail,rejected-with-reason,Privileged kernel fast path would expand deployment authority and is not required for target correctness.,privileged network boundary,governance/convergence/post-refactor-224-security-model.md#privileged-fast-path,Existing target transport owners remain sufficient.,No donor eBPF/offload authority is installed.,scripts/checks/check_post_refactor_224_convergence.py#check_privileged_guardrails,n/a,none,No donor code copied unless explicitly stated; provenance retained.,high,n/a,high,verified
L7MP004,n/a,deployment-evidence,l7mp-master,deployment,Kubernetes/Helm operator manifests,file-or-symbol,mechanism,context-dependent,helm-charts/l7mp-operator/Chart.yaml,ccacdb58c0554bc104e00fc3d79a01f7163989c37f57303d60900263edf07e71,n/a,reference-only,one-to-many,reference-only,Deployment material provides operational lessons but does not map to LumiNet desktop/daemon deployment topology.,deployment evidence,governance/convergence/post-refactor-224-peer-synthesis.md#l7mp,Symlink/deployment surfaces remain fully accounted.,No Kubernetes operator is imported into LumiNet release.,n/a,n/a,none,No donor code copied unless explicitly stated; provenance retained.,low,n/a,high,verified
