donor,path,kind,symbol,line
3xui-telegram-bot-main,services/panel.py,py_def,__init__,25
3xui-telegram-bot-main,services/panel.py,py_def,_sess,28
3xui-telegram-bot-main,services/panel.py,py_def,_req,54
3xui-telegram-bot-main,services/panel.py,py_def,close,76
3xui-telegram-bot-main,services/panel.py,py_def,_default_inbound_ids,80
3xui-telegram-bot-main,services/panel.py,py_def,_default_flow,83
3xui-telegram-bot-main,services/panel.py,py_def,add_client,86
3xui-telegram-bot-main,services/panel.py,py_def,update_client,107
3xui-telegram-bot-main,services/panel.py,py_def,delete_client,132
3xui-telegram-bot-main,services/panel.py,py_def,get_client,135
3xui-telegram-bot-main,services/panel.py,py_def,new_sub_id,152
3xui-telegram-bot-main,services/panel.py,py_def,create_client,154
3xui-telegram-bot-main,services/panel.py,py_def,renew_client,174
3xui-telegram-bot-main,services/panel.py,py_def,change_link,186
3xui-telegram-bot-main,services/panel.py,py_def,sub_url,202
3xui-telegram-bot-main,services/panel.py,py_def,bytes_to_gb,207
3xui-telegram-bot-main,services/panel.py,py_def,remaining_days,211
3xui-telegram-bot-main,services/panel.py,py_def,expire_date,218
3xui-telegram-bot-main,services/panel.py,py_class,PanelError,18
3xui-telegram-bot-main,services/panel.py,py_class,PanelClient,22
3xui-telegram-bot-main,services/panel.py,js_class,PanelError,18
3xui-telegram-bot-main,services/panel.py,js_class,PanelClient,22
3xui-telegram-bot-main,services/panel.py,jvm_type,PanelError,18
3xui-telegram-bot-main,services/panel.py,jvm_type,PanelClient,22
3xui-telegram-bot-main,middlewares/membership.py,py_def,__call__,15
3xui-telegram-bot-main,middlewares/membership.py,py_class,MembershipMiddleware,12
3xui-telegram-bot-main,middlewares/membership.py,js_class,MembershipMiddleware,12
3xui-telegram-bot-main,middlewares/membership.py,jvm_type,MembershipMiddleware,12
AgentDNS-main,app.py,py_def,category_list,24
AgentDNS-main,app.py,py_def,category_query,59
AgentDNS-main,app.py,py_def,category_add,88
AgentDNS-main,app.py,py_def,category_delete,131
AgentDNS-main,app.py,py_def,register_user,176
AgentDNS-main,app.py,py_def,get_metrics,205
AgentDNS-main,app.py,py_def,run_metrics_cron_job,243
AgentDNS-main,app.py,py_def,proxy_handler,274
AgentDNS-main,app.py,py_def,setup_routes,326
AgentDNS-main,app.py,py_def,run_rest_api,332
AgentDNS-main,app.py,py_def,run_mcp_server,338
AgentDNS-main,config.py,py_def,_resolve_internal_baseurl,17
AgentDNS-main,config.py,py_def,get_metric_baseurl,26
AgentDNS-main,config.py,py_def,get_api_baseurl,30
AgentDNS-main,database.py,py_def,get_db_connection,17
AgentDNS-main,database.py,py_def,init_db,35
AgentDNS-main,agent.py,py_def,get_tools_number,3
AgentDNS-main,log.py,py_def,setup_logger,7
AgentDNS-main,log.py,py_def,__init__,24
AgentDNS-main,log.py,py_def,formatTime,27
AgentDNS-main,log.py,py_class,TzFormatter,23
AgentDNS-main,log.py,js_class,TzFormatter,23
AgentDNS-main,log.py,jvm_type,TzFormatter,23
AgentDNS-main,auth.py,py_def,get_valid_api_keys_from_configmap,5
AgentDNS-main,auth.py,py_def,verify_api_key,15
AgentDNS-main,auth.py,py_def,verify_userid_and_apikey,22
Auto_Tor_IP_changer-master(2),autoTOR.py,py_def,ma_ip,32
Auto_Tor_IP_changer-master(2),autoTOR.py,py_def,change,36
BPB-Warp-Scanner-main,core.go,go_func,buildHttpInbound,102
BPB-Warp-Scanner-main,core.go,go_func,buildWgOutbound,113
BPB-Warp-Scanner-main,core.go,go_func,buildRoutingRule,147
BPB-Warp-Scanner-main,core.go,go_func,buildConfig,157
BPB-Warp-Scanner-main,core.go,go_func,createXrayConfig,236
BPB-Warp-Scanner-main,core.go,go_func,runXrayCore,260
BPB-Warp-Scanner-main,core.go,go_type,Dns,11
BPB-Warp-Scanner-main,core.go,go_type,Log,17
BPB-Warp-Scanner-main,core.go,go_type,httpInbound,24
BPB-Warp-Scanner-main,core.go,go_type,Peers,31
BPB-Warp-Scanner-main,core.go,go_type,Settings,37
BPB-Warp-Scanner-main,core.go,go_type,Sockopt,46
BPB-Warp-Scanner-main,core.go,go_type,StreamSettings,50
BPB-Warp-Scanner-main,core.go,go_type,FreedomOutbound,56
BPB-Warp-Scanner-main,core.go,go_type,Noise,62
BPB-Warp-Scanner-main,core.go,go_type,FreedomSettings,69
BPB-Warp-Scanner-main,core.go,go_type,WgOutbound,73
BPB-Warp-Scanner-main,core.go,go_type,RoutingRule,80
BPB-Warp-Scanner-main,core.go,go_type,Routing,86
BPB-Warp-Scanner-main,core.go,go_type,XrayConfig,91
BPB-Warp-Scanner-main,core.go,rust_type,Dns,11
BPB-Warp-Scanner-main,core.go,rust_type,Log,17
BPB-Warp-Scanner-main,core.go,rust_type,httpInbound,24
BPB-Warp-Scanner-main,core.go,rust_type,Peers,31
BPB-Warp-Scanner-main,core.go,rust_type,Settings,37
BPB-Warp-Scanner-main,core.go,rust_type,Sockopt,46
BPB-Warp-Scanner-main,core.go,rust_type,StreamSettings,50
BPB-Warp-Scanner-main,core.go,rust_type,FreedomOutbound,56
BPB-Warp-Scanner-main,core.go,rust_type,Noise,62
BPB-Warp-Scanner-main,core.go,rust_type,FreedomSettings,69
BPB-Warp-Scanner-main,core.go,rust_type,WgOutbound,73
BPB-Warp-Scanner-main,core.go,rust_type,RoutingRule,80
BPB-Warp-Scanner-main,core.go,rust_type,Routing,86
BPB-Warp-Scanner-main,core.go,rust_type,XrayConfig,91
BPB-Warp-Scanner-main,main.go,go_func,fmtStr,77
BPB-Warp-Scanner-main,main.go,go_func,renderHeader,87
BPB-Warp-Scanner-main,main.go,go_func,generateEndpoints,100
BPB-Warp-Scanner-main,main.go,go_func,writeLines,162
BPB-Warp-Scanner-main,main.go,go_func,renderEndpoints,166
BPB-Warp-Scanner-main,main.go,go_func,failMessage,201
BPB-Warp-Scanner-main,main.go,go_func,successMessage,205
BPB-Warp-Scanner-main,main.go,go_func,init,209
BPB-Warp-Scanner-main,main.go,go_func,checkNum,267
BPB-Warp-Scanner-main,main.go,go_func,isValidHex,278
BPB-Warp-Scanner-main,main.go,go_func,isValidBase64,287
BPB-Warp-Scanner-main,main.go,go_func,isValidRange,296
BPB-Warp-Scanner-main,main.go,go_func,main,317
BPB-Warp-Scanner-main,main.go,go_type,ScanConfig,29
BPB-Warp-Scanner-main,main.go,go_type,ScanResult,71
BPB-Warp-Scanner-main,main.go,rust_type,ScanConfig,29
BPB-Warp-Scanner-main,main.go,rust_type,ScanResult,71
BPB-Warp-Scanner-main,warp.go,go_func,GenerateWireGuardKeyPair,41
BPB-Warp-Scanner-main,warp.go,go_func,fetchWarpConfig,60
BPB-Warp-Scanner-main,warp.go,go_func,base64ToDecimal,108
BPB-Warp-Scanner-main,warp.go,go_func,extractWarpParams,121
BPB-Warp-Scanner-main,warp.go,go_func,getWarpParams,135
BPB-Warp-Scanner-main,warp.go,go_type,KeyPair,15
BPB-Warp-Scanner-main,warp.go,go_type,WarpConfig,20
BPB-Warp-Scanner-main,warp.go,go_type,WarpParams,34
BPB-Warp-Scanner-main,warp.go,rust_type,KeyPair,15
BPB-Warp-Scanner-main,warp.go,rust_type,WarpConfig,20
BPB-Warp-Scanner-main,warp.go,rust_type,WarpParams,34
BPB-Warp-Scanner-main,network.go,go_func,initHttpClient,19
BPB-Warp-Scanner-main,network.go,go_func,checkNetworkStats,70
BPB-Warp-Scanner-main,network.go,go_func,scanEndpoints,195
BWLimiter-main,limit-tc-port.sh,shell_func,ts,37
BWLimiter-main,limit-tc-port.sh,shell_func,log_msg,41
BWLimiter-main,limit-tc-port.sh,shell_func,print_ok,49
BWLimiter-main,limit-tc-port.sh,shell_func,print_warn,53
BWLimiter-main,limit-tc-port.sh,shell_func,print_err,57
BWLimiter-main,limit-tc-port.sh,shell_func,require_root,61
BWLimiter-main,limit-tc-port.sh,shell_func,require_commands,68
BWLimiter-main,limit-tc-port.sh,shell_func,has_systemd,82
BWLimiter-main,limit-tc-port.sh,shell_func,detect_default_interface,86
BWLimiter-main,limit-tc-port.sh,shell_func,has_command,90
BWLimiter-main,limit-tc-port.sh,shell_func,ensure_storage,94
BWLimiter-main,limit-tc-port.sh,shell_func,save_config,116
BWLimiter-main,limit-tc-port.sh,shell_func,load_config,126
BWLimiter-main,limit-tc-port.sh,shell_func,is_non_negative_int,141
BWLimiter-main,limit-tc-port.sh,shell_func,to_lower,145
BWLimiter-main,limit-tc-port.sh,shell_func,db_lines,149
BWLimiter-main,limit-tc-port.sh,shell_func,rules_lines,157
BWLimiter-main,limit-tc-port.sh,shell_func,ip_rules_lines,161
BWLimiter-main,limit-tc-port.sh,shell_func,count_saved_rules,165
BWLimiter-main,limit-tc-port.sh,shell_func,count_enabled_rules,169
BWLimiter-main,limit-tc-port.sh,shell_func,count_disabled_rules,173
BWLimiter-main,limit-tc-port.sh,shell_func,count_saved_ip_rules,180
BWLimiter-main,limit-tc-port.sh,shell_func,count_enabled_ip_rules,184
BWLimiter-main,limit-tc-port.sh,shell_func,schedules_lines,188
BWLimiter-main,limit-tc-port.sh,shell_func,count_saved_schedules,192
BWLimiter-main,limit-tc-port.sh,shell_func,count_enabled_schedules,196
BWLimiter-main,limit-tc-port.sh,shell_func,count_snapshots,200
BWLimiter-main,limit-tc-port.sh,shell_func,is_port_protected,204
BWLimiter-main,limit-tc-port.sh,shell_func,detect_rule_port_proto_overlaps,212
BWLimiter-main,limit-tc-port.sh,shell_func,detect_ip_rule_exact_overlaps,242
BWLimiter-main,limit-tc-port.sh,shell_func,detect_schedule_same_priority_groups,264
BWLimiter-main,limit-tc-port.sh,shell_func,run_conflict_guard,277
BWLimiter-main,limit-tc-port.sh,shell_func,create_policy_snapshot,386
BWLimiter-main,limit-tc-port.sh,shell_func,list_snapshots,425
BWLimiter-main,limit-tc-port.sh,shell_func,restore_policy_snapshot_files,447
BWLimiter-main,limit-tc-port.sh,shell_func,rollback_to_snapshot,463
BWLimiter-main,limit-tc-port.sh,shell_func,latest_snapshot_id,474
BWLimiter-main,limit-tc-port.sh,shell_func,rollback_latest_snapshot,478
BWLimiter-main,limit-tc-port.sh,shell_func,safe_apply,488
BWLimiter-main,limit-tc-port.sh,shell_func,ifb_status,507
BWLimiter-main,limit-tc-port.sh,shell_func,validate_ports,521
BWLimiter-main,limit-tc-port.sh,shell_func,validate_ports_or_any,534
BWLimiter-main,limit-tc-port.sh,shell_func,normalize_ports_or_any,543
BWLimiter-main,limit-tc-port.sh,shell_func,normalize_ports,553
BWLimiter-main,limit-tc-port.sh,shell_func,is_valid_ipv4,563
BWLimiter-main,limit-tc-port.sh,shell_func,normalize_ipv4_cidr_token,575
BWLimiter-main,limit-tc-port.sh,shell_func,validate_ipv4_cidrs,594
BWLimiter-main,limit-tc-port.sh,shell_func,normalize_ipv4_cidrs,604
BWLimiter-main,limit-tc-port.sh,shell_func,validate_proto,613
BWLimiter-main,limit-tc-port.sh,shell_func,proto_words,620
BWLimiter-main,limit-tc-port.sh,shell_func,sanitize_label,629
BWLimiter-main,limit-tc-port.sh,shell_func,validate_hhmm,633
BWLimiter-main,limit-tc-port.sh,shell_func,hhmm_to_minutes,637
BWLimiter-main,limit-tc-port.sh,shell_func,day_name_from_num,644
BWLimiter-main,limit-tc-port.sh,shell_func,normalize_days,657
BWLimiter-main,limit-tc-port.sh,shell_func,schedule_day_matches,697
BWLimiter-main,limit-tc-port.sh,shell_func,schedule_time_matches,712
BWLimiter-main,limit-tc-port.sh,shell_func,schedule_is_active_now,736
BWLimiter-main,limit-tc-port.sh,shell_func,next_schedule_id,743
BWLimiter-main,limit-tc-port.sh,shell_func,get_schedule_by_id,749
BWLimiter-main,limit-tc-port.sh,shell_func,replace_schedule_line,754
BWLimiter-main,limit-tc-port.sh,shell_func,delete_schedule_line,765
BWLimiter-main,limit-tc-port.sh,shell_func,active_schedule_for_rule,776
BWLimiter-main,limit-tc-port.sh,shell_func,resolve_effective_limits,800
BWLimiter-main,limit-tc-port.sh,shell_func,count_active_schedules_now,824
BWLimiter-main,limit-tc-port.sh,shell_func,list_schedules,836
BWLimiter-main,limit-tc-port.sh,shell_func,preview_effective_limits_now,858
BWLimiter-main,limit-tc-port.sh,shell_func,add_schedule,882
BWLimiter-main,limit-tc-port.sh,shell_func,edit_schedule,934
BWLimiter-main,limit-tc-port.sh,shell_func,set_schedule_enabled,977
BWLimiter-main,limit-tc-port.sh,shell_func,delete_schedule,996
BWLimiter-main,limit-tc-port.sh,shell_func,detect_inbounds,1012
BWLimiter-main,limit-tc-port.sh,shell_func,ss_lines_to_inbounds,1036
BWLimiter-main,limit-tc-port.sh,shell_func,detect_inbounds_all,1063
BWLimiter-main,limit-tc-port.sh,shell_func,discover_3xui_db_paths,1067
BWLimiter-main,limit-tc-port.sh,shell_func,discover_xray_config_paths,1078
BWLimiter-main,limit-tc-port.sh,shell_func,read_enabled_ports_from_3xui_db,1089
BWLimiter-main,limit-tc-port.sh,shell_func,detect_ports_from_3xui_db,1107
BWLimiter-main,limit-tc-port.sh,shell_func,read_ports_from_xray_config_jq,1118
BWLimiter-main,limit-tc-port.sh,shell_func,read_ports_from_xray_config_grep,1125
BWLimiter-main,limit-tc-port.sh,shell_func,detect_ports_from_xray_config,1133
BWLimiter-main,limit-tc-port.sh,shell_func,ports_to_inbounds,1148
BWLimiter-main,limit-tc-port.sh,shell_func,detect_inbounds_vpn_processes,1168
BWLimiter-main,limit-tc-port.sh,shell_func,detected_source_label,1174
BWLimiter-main,limit-tc-port.sh,shell_func,detected_ports_csv,1194
BWLimiter-main,limit-tc-port.sh,shell_func,print_detected_inbounds,1198
BWLimiter-main,limit-tc-port.sh,shell_func,prompt_input,1210
BWLimiter-main,limit-tc-port.sh,shell_func,prompt_yes_no,1223
BWLimiter-main,limit-tc-port.sh,shell_func,prompt_non_negative_int,1244
BWLimiter-main,limit-tc-port.sh,shell_func,next_rule_id,1258
BWLimiter-main,limit-tc-port.sh,shell_func,get_rule_by_id,1264
BWLimiter-main,limit-tc-port.sh,shell_func,replace_rule_line,1269
BWLimiter-main,limit-tc-port.sh,shell_func,delete_rule_line,1282
BWLimiter-main,limit-tc-port.sh,shell_func,list_rules,1294
BWLimiter-main,limit-tc-port.sh,shell_func,add_rule,1310
BWLimiter-main,limit-tc-port.sh,shell_func,edit_rule,1361
BWLimiter-main,limit-tc-port.sh,shell_func,set_rule_enabled,1415
BWLimiter-main,limit-tc-port.sh,shell_func,delete_rule,1436
BWLimiter-main,limit-tc-port.sh,shell_func,next_ip_rule_id,1453
BWLimiter-main,limit-tc-port.sh,shell_func,get_ip_rule_by_id,1459
BWLimiter-main,limit-tc-port.sh,shell_func,replace_ip_rule_line,1464
BWLimiter-main,limit-tc-port.sh,shell_func,delete_ip_rule_line,1475
BWLimiter-main,limit-tc-port.sh,shell_func,list_ip_rules,1486
BWLimiter-main,limit-tc-port.sh,shell_func,add_ip_rule,1506
BWLimiter-main,limit-tc-port.sh,shell_func,edit_ip_rule,1557
BWLimiter-main,limit-tc-port.sh,shell_func,set_ip_rule_enabled,1609
BWLimiter-main,limit-tc-port.sh,shell_func,delete_ip_rule,1629
BWLimiter-main,limit-tc-port.sh,shell_func,setup_ifb,1645
BWLimiter-main,limit-tc-port.sh,shell_func,clear_tc,1657
