wave,donor,path,kind,symbol,line
ultimate-63,3xui-telegram-bot-main,utils/reminder.py,py_def,check_expiry_reminders,8
ultimate-63,3xui-telegram-bot-main,utils/reminder.py,py_def,reminder_loop,52
ultimate-63,3xui-telegram-bot-main,utils/log_channel.py,py_def,send_log,7
ultimate-63,3xui-telegram-bot-main,utils/log_channel.py,py_def,log_new_user,16
ultimate-63,3xui-telegram-bot-main,utils/log_channel.py,py_def,log_trial,25
ultimate-63,3xui-telegram-bot-main,utils/log_channel.py,py_def,log_purchase,35
ultimate-63,3xui-telegram-bot-main,utils/log_channel.py,py_def,log_renew,49
ultimate-63,3xui-telegram-bot-main,utils/log_channel.py,py_def,log_wallet_charge,61
ultimate-63,3xui-telegram-bot-main,utils/log_channel.py,py_def,log_change_link,72
ultimate-63,3xui-telegram-bot-main,utils/log_channel.py,py_def,log_payment_rejected,83
ultimate-63,3xui-telegram-bot-main,utils/log_channel.py,py_def,log_referral_bonus,92
ultimate-63,3xui-telegram-bot-main,utils/states.py,py_class,WalletSt,2
ultimate-63,3xui-telegram-bot-main,utils/states.py,py_class,PurchaseSt,7
ultimate-63,3xui-telegram-bot-main,utils/states.py,py_class,RenewSt,15
ultimate-63,3xui-telegram-bot-main,utils/states.py,py_class,ServiceSt,21
ultimate-63,3xui-telegram-bot-main,utils/states.py,js_class,WalletSt,2
ultimate-63,3xui-telegram-bot-main,utils/states.py,js_class,PurchaseSt,7
ultimate-63,3xui-telegram-bot-main,utils/states.py,js_class,RenewSt,15
ultimate-63,3xui-telegram-bot-main,utils/states.py,js_class,ServiceSt,21
ultimate-63,3xui-telegram-bot-main,utils/states.py,jvm_type,WalletSt,2
ultimate-63,3xui-telegram-bot-main,utils/states.py,jvm_type,PurchaseSt,7
ultimate-63,3xui-telegram-bot-main,utils/states.py,jvm_type,RenewSt,15
ultimate-63,3xui-telegram-bot-main,utils/states.py,jvm_type,ServiceSt,21
ultimate-63,3xui-telegram-bot-main,keyboards/__init__.py,py_def,main_menu,6
ultimate-63,3xui-telegram-bot-main,keyboards/__init__.py,py_def,channel_kb,18
ultimate-63,3xui-telegram-bot-main,keyboards/__init__.py,py_def,wallet_kb,25
ultimate-63,3xui-telegram-bot-main,keyboards/__init__.py,py_def,paid_kb,32
ultimate-63,3xui-telegram-bot-main,keyboards/__init__.py,py_def,back_kb,39
ultimate-63,3xui-telegram-bot-main,keyboards/__init__.py,py_def,confirm_buy_kb,45
ultimate-63,3xui-telegram-bot-main,keyboards/__init__.py,py_def,confirm_renew_kb,54
ultimate-63,3xui-telegram-bot-main,keyboards/__init__.py,py_def,admin_payment_kb,63
ultimate-63,3xui-telegram-bot-main,keyboards/__init__.py,py_def,service_kb,72
ultimate-63,3xui-telegram-bot-main,keyboards/__init__.py,py_def,confirm_chlink_kb,80
ultimate-63,3xui-telegram-bot-main,keyboards/__init__.py,py_def,tutorial_os_kb,89
ultimate-63,3xui-telegram-bot-main,keyboards/__init__.py,py_def,inbound_choice_kb,99
ultimate-63,3xui-telegram-bot-main,handlers/start.py,py_def,cmd_start,15
ultimate-63,3xui-telegram-bot-main,handlers/start.py,py_def,check_member,53
ultimate-63,3xui-telegram-bot-main,handlers/start.py,py_def,back_main,73
ultimate-63,3xui-telegram-bot-main,handlers/start.py,py_def,tariff,95
ultimate-63,3xui-telegram-bot-main,handlers/start.py,py_def,support,122
ultimate-63,3xui-telegram-bot-main,handlers/start.py,py_def,referral_link,134
ultimate-63,3xui-telegram-bot-main,handlers/start.py,py_def,tutorial_start,233
ultimate-63,3xui-telegram-bot-main,handlers/start.py,py_def,tutorial_os,242
ultimate-63,3xui-telegram-bot-main,handlers/start.py,py_def,tutorial_back,268
ultimate-63,3xui-telegram-bot-main,handlers/admin_extra.py,py_def,__call__,20
ultimate-63,3xui-telegram-bot-main,handlers/admin_extra.py,py_def,broadcast_start,31
ultimate-63,3xui-telegram-bot-main,handlers/admin_extra.py,py_def,cancel_cmd,37
ultimate-63,3xui-telegram-bot-main,handlers/admin_extra.py,py_def,broadcast_send,43
ultimate-63,3xui-telegram-bot-main,handlers/admin_extra.py,py_def,add_code,59
ultimate-63,3xui-telegram-bot-main,handlers/admin_extra.py,py_def,del_code,73
ultimate-63,3xui-telegram-bot-main,handlers/admin_extra.py,py_def,list_codes,83
ultimate-63,3xui-telegram-bot-main,handlers/admin_extra.py,py_def,toggle_referral,94
ultimate-63,3xui-telegram-bot-main,handlers/admin_extra.py,py_def,toggle_trial,102
ultimate-63,3xui-telegram-bot-main,handlers/admin_extra.py,py_def,set_price,110
ultimate-63,3xui-telegram-bot-main,handlers/admin_extra.py,py_def,admin_stats,165
ultimate-63,3xui-telegram-bot-main,handlers/admin_extra.py,py_class,IsAdmin,17
ultimate-63,3xui-telegram-bot-main,handlers/admin_extra.py,py_class,AdminSt,25
ultimate-63,3xui-telegram-bot-main,handlers/admin_extra.py,js_class,IsAdmin,17
ultimate-63,3xui-telegram-bot-main,handlers/admin_extra.py,js_class,AdminSt,25
ultimate-63,3xui-telegram-bot-main,handlers/admin_extra.py,jvm_type,IsAdmin,17
ultimate-63,3xui-telegram-bot-main,handlers/admin_extra.py,jvm_type,AdminSt,25
ultimate-63,3xui-telegram-bot-main,handlers/wallet.py,py_def,wallet_menu,17
ultimate-63,3xui-telegram-bot-main,handlers/wallet.py,py_def,topup_start,27
ultimate-63,3xui-telegram-bot-main,handlers/wallet.py,py_def,topup_amount,37
ultimate-63,3xui-telegram-bot-main,handlers/wallet.py,py_def,topup_paid,53
ultimate-63,3xui-telegram-bot-main,handlers/wallet.py,py_def,topup_receipt,59
ultimate-63,3xui-telegram-bot-main,handlers/trial.py,py_def,free_trial,18
ultimate-63,3xui-telegram-bot-main,handlers/admin.py,py_def,__call__,19
ultimate-63,3xui-telegram-bot-main,handlers/admin.py,py_def,approve_payment,27
ultimate-63,3xui-telegram-bot-main,handlers/admin.py,py_def,reject_payment,100
ultimate-63,3xui-telegram-bot-main,handlers/admin.py,py_def,_deliver_service,126
ultimate-63,3xui-telegram-bot-main,handlers/admin.py,py_class,IsAdmin,16
ultimate-63,3xui-telegram-bot-main,handlers/admin.py,js_class,IsAdmin,16
ultimate-63,3xui-telegram-bot-main,handlers/admin.py,jvm_type,IsAdmin,16
ultimate-63,3xui-telegram-bot-main,handlers/purchase.py,py_def,buy_start,19
ultimate-63,3xui-telegram-bot-main,handlers/purchase.py,py_def,buy_gb,31
ultimate-63,3xui-telegram-bot-main,handlers/purchase.py,py_def,buy_service_name,53
ultimate-63,3xui-telegram-bot-main,handlers/purchase.py,py_def,enter_discount_cb,100
ultimate-63,3xui-telegram-bot-main,handlers/purchase.py,py_def,cancel_purchase_with_discount,106
ultimate-63,3xui-telegram-bot-main,handlers/purchase.py,py_def,apply_discount,128
ultimate-63,3xui-telegram-bot-main,handlers/purchase.py,py_def,buy_confirm,162
ultimate-63,3xui-telegram-bot-main,handlers/purchase.py,py_def,buy_paid,203
ultimate-63,3xui-telegram-bot-main,handlers/purchase.py,py_def,buy_receipt,209
ultimate-63,3xui-telegram-bot-main,handlers/purchase.py,py_def,buy_pick_inbound,245
ultimate-63,3xui-telegram-bot-main,handlers/services.py,py_def,my_services_msg,21
ultimate-63,3xui-telegram-bot-main,handlers/services.py,py_def,my_services_cb,27
ultimate-63,3xui-telegram-bot-main,handlers/services.py,py_def,_show_services,31
ultimate-63,3xui-telegram-bot-main,handlers/services.py,py_def,view_service,54
ultimate-63,3xui-telegram-bot-main,handlers/services.py,py_def,_service_text,66
ultimate-63,3xui-telegram-bot-main,handlers/services.py,py_def,chlink_start,88
ultimate-63,3xui-telegram-bot-main,handlers/services.py,py_def,chlink_confirm,97
ultimate-63,3xui-telegram-bot-main,handlers/services.py,py_def,renew_start,115
ultimate-63,3xui-telegram-bot-main,handlers/services.py,py_def,renew_gb,125
ultimate-63,3xui-telegram-bot-main,handlers/services.py,py_def,renew_confirm,143
ultimate-63,3xui-telegram-bot-main,handlers/services.py,py_def,renew_paid,176
ultimate-63,3xui-telegram-bot-main,handlers/services.py,py_def,renew_receipt,182
ultimate-63,3xui-telegram-bot-main,scripts/vpn-bot.sh,shell_func,info,15
ultimate-63,3xui-telegram-bot-main,scripts/vpn-bot.sh,shell_func,ok,17
ultimate-63,3xui-telegram-bot-main,scripts/vpn-bot.sh,shell_func,warn,18
ultimate-63,3xui-telegram-bot-main,scripts/vpn-bot.sh,shell_func,err,19
ultimate-63,3xui-telegram-bot-main,scripts/vpn-bot.sh,shell_func,pause,20
ultimate-63,3xui-telegram-bot-main,scripts/vpn-bot.sh,shell_func,env_get,21
ultimate-63,3xui-telegram-bot-main,scripts/vpn-bot.sh,shell_func,env_set,37
ultimate-63,3xui-telegram-bot-main,scripts/vpn-bot.sh,shell_func,mask,60
ultimate-63,3xui-telegram-bot-main,scripts/vpn-bot.sh,shell_func,maybe_restart,70
ultimate-63,3xui-telegram-bot-main,scripts/vpn-bot.sh,shell_func,status_line,78
ultimate-63,3xui-telegram-bot-main,scripts/vpn-bot.sh,shell_func,do_backup,86
ultimate-63,3xui-telegram-bot-main,scripts/vpn-bot.sh,shell_func,do_restore,96
ultimate-63,3xui-telegram-bot-main,scripts/vpn-bot.sh,shell_func,view_db_stats,117
ultimate-63,3xui-telegram-bot-main,scripts/vpn-bot.sh,shell_func,reinstall_deps,127
ultimate-63,3xui-telegram-bot-main,scripts/vpn-bot.sh,shell_func,health_check,137
ultimate-63,3xui-telegram-bot-main,scripts/vpn-bot.sh,shell_func,uninstall_bot,201
ultimate-63,3xui-telegram-bot-main,scripts/vpn-bot.sh,shell_func,settings_bot,215
ultimate-63,3xui-telegram-bot-main,scripts/vpn-bot.sh,shell_func,settings_channel,231
ultimate-63,3xui-telegram-bot-main,scripts/vpn-bot.sh,shell_func,settings_panel,249
ultimate-63,3xui-telegram-bot-main,scripts/vpn-bot.sh,shell_func,settings_inbounds,271
ultimate-63,3xui-telegram-bot-main,scripts/vpn-bot.sh,shell_func,settings_proxy,402
ultimate-63,3xui-telegram-bot-main,scripts/vpn-bot.sh,shell_func,settings_log,418
ultimate-63,3xui-telegram-bot-main,scripts/vpn-bot.sh,shell_func,settings_reminder,433
ultimate-63,3xui-telegram-bot-main,scripts/vpn-bot.sh,shell_func,settings_cards,454
ultimate-63,3xui-telegram-bot-main,scripts/vpn-bot.sh,shell_func,edit_env,508
ultimate-63,3xui-telegram-bot-main,scripts/vpn-bot.sh,shell_func,show_menu,543
ultimate-63,3xui-telegram-bot-main,scripts/parse_panel.py,py_def,list_inbounds,4
ultimate-63,3xui-telegram-bot-main,scripts/parse_panel.py,py_def,validate_inbound,20
ultimate-63,3xui-telegram-bot-main,scripts/utils.sh,shell_func,info,7
ultimate-63,3xui-telegram-bot-main,scripts/utils.sh,shell_func,ok,9
ultimate-63,3xui-telegram-bot-main,scripts/utils.sh,shell_func,warn,10
ultimate-63,3xui-telegram-bot-main,scripts/utils.sh,shell_func,err,11
ultimate-63,3xui-telegram-bot-main,scripts/utils.sh,shell_func,ask_required,12
ultimate-63,3xui-telegram-bot-main,scripts/utils.sh,shell_func,ask_optional,22
ultimate-63,3xui-telegram-bot-main,scripts/utils.sh,shell_func,ask_yesno,30
ultimate-63,3xui-telegram-bot-main,scripts/utils.sh,shell_func,ask_number,40
ultimate-63,3xui-telegram-bot-main,services/panel.py,py_def,__init__,25
ultimate-63,3xui-telegram-bot-main,services/panel.py,py_def,_sess,28
ultimate-63,3xui-telegram-bot-main,services/panel.py,py_def,_req,54
ultimate-63,3xui-telegram-bot-main,services/panel.py,py_def,close,76
ultimate-63,3xui-telegram-bot-main,services/panel.py,py_def,_default_inbound_ids,80
ultimate-63,3xui-telegram-bot-main,services/panel.py,py_def,_default_flow,83
ultimate-63,3xui-telegram-bot-main,services/panel.py,py_def,add_client,86
ultimate-63,3xui-telegram-bot-main,services/panel.py,py_def,update_client,107
ultimate-63,3xui-telegram-bot-main,services/panel.py,py_def,delete_client,132
ultimate-63,3xui-telegram-bot-main,services/panel.py,py_def,get_client,135
ultimate-63,3xui-telegram-bot-main,services/panel.py,py_def,new_sub_id,152
ultimate-63,3xui-telegram-bot-main,services/panel.py,py_def,create_client,154
ultimate-63,3xui-telegram-bot-main,services/panel.py,py_def,renew_client,174
ultimate-63,3xui-telegram-bot-main,services/panel.py,py_def,change_link,186
ultimate-63,3xui-telegram-bot-main,services/panel.py,py_def,sub_url,202
ultimate-63,3xui-telegram-bot-main,services/panel.py,py_def,bytes_to_gb,207
ultimate-63,3xui-telegram-bot-main,services/panel.py,py_def,remaining_days,211
ultimate-63,3xui-telegram-bot-main,services/panel.py,py_def,expire_date,218
ultimate-63,3xui-telegram-bot-main,services/panel.py,py_class,PanelError,18
ultimate-63,3xui-telegram-bot-main,services/panel.py,py_class,PanelClient,22
ultimate-63,3xui-telegram-bot-main,services/panel.py,js_class,PanelError,18
ultimate-63,3xui-telegram-bot-main,services/panel.py,js_class,PanelClient,22
ultimate-63,3xui-telegram-bot-main,services/panel.py,jvm_type,PanelError,18
ultimate-63,3xui-telegram-bot-main,services/panel.py,jvm_type,PanelClient,22
ultimate-63,3xui-telegram-bot-main,middlewares/membership.py,py_def,__call__,15
ultimate-63,3xui-telegram-bot-main,middlewares/membership.py,py_class,MembershipMiddleware,12
ultimate-63,3xui-telegram-bot-main,middlewares/membership.py,js_class,MembershipMiddleware,12
ultimate-63,3xui-telegram-bot-main,middlewares/membership.py,jvm_type,MembershipMiddleware,12
ultimate-63,AgentDNS-main,app.py,py_def,category_list,24
ultimate-63,AgentDNS-main,app.py,py_def,category_query,59
ultimate-63,AgentDNS-main,app.py,py_def,category_add,88
ultimate-63,AgentDNS-main,app.py,py_def,category_delete,131
ultimate-63,AgentDNS-main,app.py,py_def,register_user,176
ultimate-63,AgentDNS-main,app.py,py_def,get_metrics,205
ultimate-63,AgentDNS-main,app.py,py_def,run_metrics_cron_job,243
ultimate-63,AgentDNS-main,app.py,py_def,proxy_handler,274
ultimate-63,AgentDNS-main,app.py,py_def,setup_routes,326
ultimate-63,AgentDNS-main,app.py,py_def,run_rest_api,332
ultimate-63,AgentDNS-main,app.py,py_def,run_mcp_server,338
ultimate-63,AgentDNS-main,config.py,py_def,_resolve_internal_baseurl,17
ultimate-63,AgentDNS-main,config.py,py_def,get_metric_baseurl,26
ultimate-63,AgentDNS-main,config.py,py_def,get_api_baseurl,30
ultimate-63,AgentDNS-main,database.py,py_def,get_db_connection,17
ultimate-63,AgentDNS-main,database.py,py_def,init_db,35
ultimate-63,AgentDNS-main,agent.py,py_def,get_tools_number,3
ultimate-63,AgentDNS-main,log.py,py_def,setup_logger,7
ultimate-63,AgentDNS-main,log.py,py_def,__init__,24
ultimate-63,AgentDNS-main,log.py,py_def,formatTime,27
ultimate-63,AgentDNS-main,log.py,py_class,TzFormatter,23
ultimate-63,AgentDNS-main,log.py,js_class,TzFormatter,23
ultimate-63,AgentDNS-main,log.py,jvm_type,TzFormatter,23
ultimate-63,AgentDNS-main,auth.py,py_def,get_valid_api_keys_from_configmap,5
ultimate-63,AgentDNS-main,auth.py,py_def,verify_api_key,15
ultimate-63,AgentDNS-main,auth.py,py_def,verify_userid_and_apikey,22
ultimate-63,Auto_Tor_IP_changer-master(2),autoTOR.py,py_def,ma_ip,32
ultimate-63,Auto_Tor_IP_changer-master(2),autoTOR.py,py_def,change,36
ultimate-63,BPB-Warp-Scanner-main,core.go,go_func,buildHttpInbound,102
ultimate-63,BPB-Warp-Scanner-main,core.go,go_func,buildWgOutbound,113
ultimate-63,BPB-Warp-Scanner-main,core.go,go_func,buildRoutingRule,147
ultimate-63,BPB-Warp-Scanner-main,core.go,go_func,buildConfig,157
ultimate-63,BPB-Warp-Scanner-main,core.go,go_func,createXrayConfig,236
ultimate-63,BPB-Warp-Scanner-main,core.go,go_func,runXrayCore,260
ultimate-63,BPB-Warp-Scanner-main,core.go,go_type,Dns,11
ultimate-63,BPB-Warp-Scanner-main,core.go,go_type,Log,17
ultimate-63,BPB-Warp-Scanner-main,core.go,go_type,httpInbound,24
ultimate-63,BPB-Warp-Scanner-main,core.go,go_type,Peers,31
ultimate-63,BPB-Warp-Scanner-main,core.go,go_type,Settings,37
ultimate-63,BPB-Warp-Scanner-main,core.go,go_type,Sockopt,46
ultimate-63,BPB-Warp-Scanner-main,core.go,go_type,StreamSettings,50
ultimate-63,BPB-Warp-Scanner-main,core.go,go_type,FreedomOutbound,56
ultimate-63,BPB-Warp-Scanner-main,core.go,go_type,Noise,62
ultimate-63,BPB-Warp-Scanner-main,core.go,go_type,FreedomSettings,69
ultimate-63,BPB-Warp-Scanner-main,core.go,go_type,WgOutbound,73
ultimate-63,BPB-Warp-Scanner-main,core.go,go_type,RoutingRule,80
ultimate-63,BPB-Warp-Scanner-main,core.go,go_type,Routing,86
ultimate-63,BPB-Warp-Scanner-main,core.go,go_type,XrayConfig,91
ultimate-63,BPB-Warp-Scanner-main,core.go,rust_type,Dns,11
ultimate-63,BPB-Warp-Scanner-main,core.go,rust_type,Log,17
ultimate-63,BPB-Warp-Scanner-main,core.go,rust_type,httpInbound,24
ultimate-63,BPB-Warp-Scanner-main,core.go,rust_type,Peers,31
ultimate-63,BPB-Warp-Scanner-main,core.go,rust_type,Settings,37
ultimate-63,BPB-Warp-Scanner-main,core.go,rust_type,Sockopt,46
ultimate-63,BPB-Warp-Scanner-main,core.go,rust_type,StreamSettings,50
ultimate-63,BPB-Warp-Scanner-main,core.go,rust_type,FreedomOutbound,56
ultimate-63,BPB-Warp-Scanner-main,core.go,rust_type,Noise,62
ultimate-63,BPB-Warp-Scanner-main,core.go,rust_type,FreedomSettings,69
ultimate-63,BPB-Warp-Scanner-main,core.go,rust_type,WgOutbound,73
ultimate-63,BPB-Warp-Scanner-main,core.go,rust_type,RoutingRule,80
ultimate-63,BPB-Warp-Scanner-main,core.go,rust_type,Routing,86
ultimate-63,BPB-Warp-Scanner-main,core.go,rust_type,XrayConfig,91
ultimate-63,BPB-Warp-Scanner-main,main.go,go_func,fmtStr,77
ultimate-63,BPB-Warp-Scanner-main,main.go,go_func,renderHeader,87
ultimate-63,BPB-Warp-Scanner-main,main.go,go_func,generateEndpoints,100
ultimate-63,BPB-Warp-Scanner-main,main.go,go_func,writeLines,162
ultimate-63,BPB-Warp-Scanner-main,main.go,go_func,renderEndpoints,166
ultimate-63,BPB-Warp-Scanner-main,main.go,go_func,failMessage,201
ultimate-63,BPB-Warp-Scanner-main,main.go,go_func,successMessage,205
ultimate-63,BPB-Warp-Scanner-main,main.go,go_func,init,209
ultimate-63,BPB-Warp-Scanner-main,main.go,go_func,checkNum,267
ultimate-63,BPB-Warp-Scanner-main,main.go,go_func,isValidHex,278
ultimate-63,BPB-Warp-Scanner-main,main.go,go_func,isValidBase64,287
ultimate-63,BPB-Warp-Scanner-main,main.go,go_func,isValidRange,296
ultimate-63,BPB-Warp-Scanner-main,main.go,go_func,main,317
ultimate-63,BPB-Warp-Scanner-main,main.go,go_type,ScanConfig,29
ultimate-63,BPB-Warp-Scanner-main,main.go,go_type,ScanResult,71
ultimate-63,BPB-Warp-Scanner-main,main.go,rust_type,ScanConfig,29
ultimate-63,BPB-Warp-Scanner-main,main.go,rust_type,ScanResult,71
ultimate-63,BPB-Warp-Scanner-main,warp.go,go_func,GenerateWireGuardKeyPair,41
ultimate-63,BPB-Warp-Scanner-main,warp.go,go_func,fetchWarpConfig,60
ultimate-63,BPB-Warp-Scanner-main,warp.go,go_func,base64ToDecimal,108
ultimate-63,BPB-Warp-Scanner-main,warp.go,go_func,extractWarpParams,121
ultimate-63,BPB-Warp-Scanner-main,warp.go,go_func,getWarpParams,135
ultimate-63,BPB-Warp-Scanner-main,warp.go,go_type,KeyPair,15
ultimate-63,BPB-Warp-Scanner-main,warp.go,go_type,WarpConfig,20
ultimate-63,BPB-Warp-Scanner-main,warp.go,go_type,WarpParams,34
ultimate-63,BPB-Warp-Scanner-main,warp.go,rust_type,KeyPair,15
ultimate-63,BPB-Warp-Scanner-main,warp.go,rust_type,WarpConfig,20
ultimate-63,BPB-Warp-Scanner-main,warp.go,rust_type,WarpParams,34
ultimate-63,BPB-Warp-Scanner-main,network.go,go_func,initHttpClient,19
ultimate-63,BPB-Warp-Scanner-main,network.go,go_func,checkNetworkStats,70
ultimate-63,BPB-Warp-Scanner-main,network.go,go_func,scanEndpoints,195
ultimate-63,BWLimiter-main,limit-tc-port.sh,shell_func,ts,37
ultimate-63,BWLimiter-main,limit-tc-port.sh,shell_func,log_msg,41
ultimate-63,BWLimiter-main,limit-tc-port.sh,shell_func,print_ok,49
ultimate-63,BWLimiter-main,limit-tc-port.sh,shell_func,print_warn,53
ultimate-63,BWLimiter-main,limit-tc-port.sh,shell_func,print_err,57
ultimate-63,BWLimiter-main,limit-tc-port.sh,shell_func,require_root,61
ultimate-63,BWLimiter-main,limit-tc-port.sh,shell_func,require_commands,68
ultimate-63,BWLimiter-main,limit-tc-port.sh,shell_func,has_systemd,82
ultimate-63,BWLimiter-main,limit-tc-port.sh,shell_func,detect_default_interface,86
ultimate-63,BWLimiter-main,limit-tc-port.sh,shell_func,has_command,90
ultimate-63,BWLimiter-main,limit-tc-port.sh,shell_func,ensure_storage,94
ultimate-63,BWLimiter-main,limit-tc-port.sh,shell_func,save_config,116
ultimate-63,BWLimiter-main,limit-tc-port.sh,shell_func,load_config,126
ultimate-63,BWLimiter-main,limit-tc-port.sh,shell_func,is_non_negative_int,141
ultimate-63,BWLimiter-main,limit-tc-port.sh,shell_func,to_lower,145
ultimate-63,BWLimiter-main,limit-tc-port.sh,shell_func,db_lines,149
ultimate-63,BWLimiter-main,limit-tc-port.sh,shell_func,rules_lines,157
ultimate-63,BWLimiter-main,limit-tc-port.sh,shell_func,ip_rules_lines,161
ultimate-63,BWLimiter-main,limit-tc-port.sh,shell_func,count_saved_rules,165
ultimate-63,BWLimiter-main,limit-tc-port.sh,shell_func,count_enabled_rules,169
ultimate-63,BWLimiter-main,limit-tc-port.sh,shell_func,count_disabled_rules,173
ultimate-63,BWLimiter-main,limit-tc-port.sh,shell_func,count_saved_ip_rules,180
ultimate-63,BWLimiter-main,limit-tc-port.sh,shell_func,count_enabled_ip_rules,184
ultimate-63,BWLimiter-main,limit-tc-port.sh,shell_func,schedules_lines,188
ultimate-63,BWLimiter-main,limit-tc-port.sh,shell_func,count_saved_schedules,192
ultimate-63,BWLimiter-main,limit-tc-port.sh,shell_func,count_enabled_schedules,196
ultimate-63,BWLimiter-main,limit-tc-port.sh,shell_func,count_snapshots,200
ultimate-63,BWLimiter-main,limit-tc-port.sh,shell_func,is_port_protected,204
ultimate-63,BWLimiter-main,limit-tc-port.sh,shell_func,detect_rule_port_proto_overlaps,212
ultimate-63,BWLimiter-main,limit-tc-port.sh,shell_func,detect_ip_rule_exact_overlaps,242
ultimate-63,BWLimiter-main,limit-tc-port.sh,shell_func,detect_schedule_same_priority_groups,264
ultimate-63,BWLimiter-main,limit-tc-port.sh,shell_func,run_conflict_guard,277
ultimate-63,BWLimiter-main,limit-tc-port.sh,shell_func,create_policy_snapshot,386
ultimate-63,BWLimiter-main,limit-tc-port.sh,shell_func,list_snapshots,425
ultimate-63,BWLimiter-main,limit-tc-port.sh,shell_func,restore_policy_snapshot_files,447
ultimate-63,BWLimiter-main,limit-tc-port.sh,shell_func,rollback_to_snapshot,463
ultimate-63,BWLimiter-main,limit-tc-port.sh,shell_func,latest_snapshot_id,474
ultimate-63,BWLimiter-main,limit-tc-port.sh,shell_func,rollback_latest_snapshot,478
ultimate-63,BWLimiter-main,limit-tc-port.sh,shell_func,safe_apply,488
ultimate-63,BWLimiter-main,limit-tc-port.sh,shell_func,ifb_status,507
ultimate-63,BWLimiter-main,limit-tc-port.sh,shell_func,validate_ports,521
ultimate-63,BWLimiter-main,limit-tc-port.sh,shell_func,validate_ports_or_any,534
ultimate-63,BWLimiter-main,limit-tc-port.sh,shell_func,normalize_ports_or_any,543
