path,sha256,size_bytes,object_class,disposition,replacement,rationale,validation
governance/topology/source-archive/wave17/traffic_accounting.go,e1e1061e8ac753ce06055e69d3290cc7fcc0a29e1a74cf0ff1fa478340ea9b82,790,refactor-source-archive,retired-no-distinct-value,governance/topology/original-baseline.tsv + canonical owner/manifests + Git baseline d73453f,Exact refactor-time source duplicate; original baseline identity is already hash-ledgered and package-only owners are directly normalization-verified where required.,recorded-before-deletion
governance/topology/source-archive/wave18/coalescer.go,fc440244d90afca80580fd53521da9f43eff5569f042d58a2e05d0764f699fc4,18871,refactor-source-archive,retired-no-distinct-value,governance/topology/original-baseline.tsv + canonical owner/manifests + Git baseline d73453f,Exact refactor-time source duplicate; original baseline identity is already hash-ledgered and package-only owners are directly normalization-verified where required.,recorded-before-deletion
governance/topology/source-archive/wave19/root/parser_anytls.go,fdaabb600c1839417f00496a92ed3cc827538c07913a4a022470b7165feb0b42,1267,refactor-source-archive,retired-no-distinct-value,governance/topology/original-baseline.tsv + canonical owner/manifests + Git baseline d73453f,Exact refactor-time source duplicate; original baseline identity is already hash-ledgered and package-only owners are directly normalization-verified where required.,recorded-before-deletion
governance/topology/source-archive/wave19/root/parser_dnstt.go,a6db40fbe4e91e5d892bd1f5fc77a31f84f4b0bae615d0c99a027fc766091d21,1274,refactor-source-archive,retired-no-distinct-value,governance/topology/original-baseline.tsv + canonical owner/manifests + Git baseline d73453f,Exact refactor-time source duplicate; original baseline identity is already hash-ledgered and package-only owners are directly normalization-verified where required.,recorded-before-deletion
governance/topology/source-archive/wave19/root/parser_hy2.go,cc18e37caad5ef0654f9f0696a667b1c46b4c822b04de7d2a0e3cab1c5ca1e0a,1508,refactor-source-archive,retired-no-distinct-value,governance/topology/original-baseline.tsv + canonical owner/manifests + Git baseline d73453f,Exact refactor-time source duplicate; original baseline identity is already hash-ledgered and package-only owners are directly normalization-verified where required.,recorded-before-deletion
governance/topology/source-archive/wave19/root/parser_juicity.go,aa0805a2bfed1027b6018ebe201d7e3b957cfc7155f5f56aced3c0b87be9faba,1699,refactor-source-archive,retired-no-distinct-value,governance/topology/original-baseline.tsv + canonical owner/manifests + Git baseline d73453f,Exact refactor-time source duplicate; original baseline identity is already hash-ledgered and package-only owners are directly normalization-verified where required.,recorded-before-deletion
governance/topology/source-archive/wave19/root/parser_kcp.go,05e47d846f174d38cd052d8bb3c0187189a8941f930d42ac87fd8d4d26f089a6,1869,refactor-source-archive,retired-no-distinct-value,governance/topology/original-baseline.tsv + canonical owner/manifests + Git baseline d73453f,Exact refactor-time source duplicate; original baseline identity is already hash-ledgered and package-only owners are directly normalization-verified where required.,recorded-before-deletion
governance/topology/source-archive/wave19/root/parser_naive.go,cfe9d6a7643ac372f2d76f45b09b8330e870f8efd16882535a90a3c07d59b260,1153,refactor-source-archive,retired-no-distinct-value,governance/topology/original-baseline.tsv + canonical owner/manifests + Git baseline d73453f,Exact refactor-time source duplicate; original baseline identity is already hash-ledgered and package-only owners are directly normalization-verified where required.,recorded-before-deletion
governance/topology/source-archive/wave19/root/parser_nipo.go,bb8f3d47e17b8f92b5c3ee4985ac34a8bb9e49954db50da0a6e0a4a1e6371451,3447,refactor-source-archive,retired-no-distinct-value,governance/topology/original-baseline.tsv + canonical owner/manifests + Git baseline d73453f,Exact refactor-time source duplicate; original baseline identity is already hash-ledgered and package-only owners are directly normalization-verified where required.,recorded-before-deletion
governance/topology/source-archive/wave19/root/parser_ss.go,141664601052ffd1e46cba767ecb0ccc82a3e7599faafb4609c0218746ea963e,5012,refactor-source-archive,retired-no-distinct-value,governance/topology/original-baseline.tsv + canonical owner/manifests + Git baseline d73453f,Exact refactor-time source duplicate; original baseline identity is already hash-ledgered and package-only owners are directly normalization-verified where required.,recorded-before-deletion
governance/topology/source-archive/wave19/root/parser_trojan.go,8d06ebf58c3b47601cb08ba804f6f41d578e7a777d8dcdb08504e625b2735fac,1132,refactor-source-archive,retired-no-distinct-value,governance/topology/original-baseline.tsv + canonical owner/manifests + Git baseline d73453f,Exact refactor-time source duplicate; original baseline identity is already hash-ledgered and package-only owners are directly normalization-verified where required.,recorded-before-deletion
governance/topology/source-archive/wave19/root/parser_tuic.go,7cec5abd404f0bf8a952c4d05ba4c8e1cebeeec9e918839f5bd259ea4ca8e851,1119,refactor-source-archive,retired-no-distinct-value,governance/topology/original-baseline.tsv + canonical owner/manifests + Git baseline d73453f,Exact refactor-time source duplicate; original baseline identity is already hash-ledgered and package-only owners are directly normalization-verified where required.,recorded-before-deletion
governance/topology/source-archive/wave19/root/parser_vless.go,231897d5754124499937bb8174ee218fbb677c28ec3b412580dd3197197a69bc,3299,refactor-source-archive,retired-no-distinct-value,governance/topology/original-baseline.tsv + canonical owner/manifests + Git baseline d73453f,Exact refactor-time source duplicate; original baseline identity is already hash-ledgered and package-only owners are directly normalization-verified where required.,recorded-before-deletion
governance/topology/source-archive/wave19/root/parser_vmess.go,0ee820f60752297385d92cce252821eb674b0096de7602ca93bb68818936a65f,2206,refactor-source-archive,retired-no-distinct-value,governance/topology/original-baseline.tsv + canonical owner/manifests + Git baseline d73453f,Exact refactor-time source duplicate; original baseline identity is already hash-ledgered and package-only owners are directly normalization-verified where required.,recorded-before-deletion
governance/topology/source-archive/wave19/root/parser_wg.go,1756d914e6f34a449be040b13c71db4b628cebecd674b275d4ee7e6d6f4ec115,4993,refactor-source-archive,retired-no-distinct-value,governance/topology/original-baseline.tsv + canonical owner/manifests + Git baseline d73453f,Exact refactor-time source duplicate; original baseline identity is already hash-ledgered and package-only owners are directly normalization-verified where required.,recorded-before-deletion
governance/topology/source-archive/wave19/types/parser_anytls.go,cd29fed3c37bfc782a12c399f9d25f2c41324c24df1dafce8e0f9c8f9c82ee85,1267,refactor-source-archive,retired-no-distinct-value,governance/topology/original-baseline.tsv + canonical owner/manifests + Git baseline d73453f,Exact refactor-time source duplicate; original baseline identity is already hash-ledgered and package-only owners are directly normalization-verified where required.,recorded-before-deletion
governance/topology/source-archive/wave19/types/parser_dnstt.go,aad7a5e13850172f2e8fb0220f1aecb9a955e1ad49729e2b09a002d9eed75796,1274,refactor-source-archive,retired-no-distinct-value,governance/topology/original-baseline.tsv + canonical owner/manifests + Git baseline d73453f,Exact refactor-time source duplicate; original baseline identity is already hash-ledgered and package-only owners are directly normalization-verified where required.,recorded-before-deletion
governance/topology/source-archive/wave19/types/parser_hy2.go,438806c7bd6ffea262cf63bec9281d46d72b1d51900f6ae5509770946f2603e1,1508,refactor-source-archive,retired-no-distinct-value,governance/topology/original-baseline.tsv + canonical owner/manifests + Git baseline d73453f,Exact refactor-time source duplicate; original baseline identity is already hash-ledgered and package-only owners are directly normalization-verified where required.,recorded-before-deletion
governance/topology/source-archive/wave19/types/parser_juicity.go,bf692d6022dadf0ac2cf6cbd59884acc82f2b46eb6f1de51558a23a0fc6dcb77,1699,refactor-source-archive,retired-no-distinct-value,governance/topology/original-baseline.tsv + canonical owner/manifests + Git baseline d73453f,Exact refactor-time source duplicate; original baseline identity is already hash-ledgered and package-only owners are directly normalization-verified where required.,recorded-before-deletion
governance/topology/source-archive/wave19/types/parser_kcp.go,15afcaf04989acee9e25524ac9e28d5470f2e5b0f61486ae8751e98921cf6ff4,1869,refactor-source-archive,retired-no-distinct-value,governance/topology/original-baseline.tsv + canonical owner/manifests + Git baseline d73453f,Exact refactor-time source duplicate; original baseline identity is already hash-ledgered and package-only owners are directly normalization-verified where required.,recorded-before-deletion
governance/topology/source-archive/wave19/types/parser_naive.go,b05b95e2fbdb6bb35d8cd34fb21ed8c1b660e4ffb1d480c8b980f20dc99b1306,1153,refactor-source-archive,retired-no-distinct-value,governance/topology/original-baseline.tsv + canonical owner/manifests + Git baseline d73453f,Exact refactor-time source duplicate; original baseline identity is already hash-ledgered and package-only owners are directly normalization-verified where required.,recorded-before-deletion
governance/topology/source-archive/wave19/types/parser_nipo.go,f17c3409523521205089bceb99e7c891040a1b3137f106050c63e3d7922e54ee,3447,refactor-source-archive,retired-no-distinct-value,governance/topology/original-baseline.tsv + canonical owner/manifests + Git baseline d73453f,Exact refactor-time source duplicate; original baseline identity is already hash-ledgered and package-only owners are directly normalization-verified where required.,recorded-before-deletion
governance/topology/source-archive/wave19/types/parser_ss.go,6c75270834294f667ddaf47ad32005e43ee8ef8fe36d4283d1290516c96fa9a5,5012,refactor-source-archive,retired-no-distinct-value,governance/topology/original-baseline.tsv + canonical owner/manifests + Git baseline d73453f,Exact refactor-time source duplicate; original baseline identity is already hash-ledgered and package-only owners are directly normalization-verified where required.,recorded-before-deletion
governance/topology/source-archive/wave19/types/parser_trojan.go,114fad5ed4fefbdee69be65873db9f69ed3ace70cb6d08a05e9becd54943aff4,1132,refactor-source-archive,retired-no-distinct-value,governance/topology/original-baseline.tsv + canonical owner/manifests + Git baseline d73453f,Exact refactor-time source duplicate; original baseline identity is already hash-ledgered and package-only owners are directly normalization-verified where required.,recorded-before-deletion
governance/topology/source-archive/wave19/types/parser_tuic.go,7464416be7b2533b97b21c59b95b25a77d122414ce4e828866c199d87e153797,1119,refactor-source-archive,retired-no-distinct-value,governance/topology/original-baseline.tsv + canonical owner/manifests + Git baseline d73453f,Exact refactor-time source duplicate; original baseline identity is already hash-ledgered and package-only owners are directly normalization-verified where required.,recorded-before-deletion
governance/topology/source-archive/wave19/types/parser_vless.go,b2fd5059a091a62a7e47bfd2bddb271f8d6d01697aa032c95486de35d0305c08,3299,refactor-source-archive,retired-no-distinct-value,governance/topology/original-baseline.tsv + canonical owner/manifests + Git baseline d73453f,Exact refactor-time source duplicate; original baseline identity is already hash-ledgered and package-only owners are directly normalization-verified where required.,recorded-before-deletion
governance/topology/source-archive/wave19/types/parser_vmess.go,6ac6a2bf3d2225628c0362c38c684ed3958e57ef48ad954201bfeb72fe0637fd,2206,refactor-source-archive,retired-no-distinct-value,governance/topology/original-baseline.tsv + canonical owner/manifests + Git baseline d73453f,Exact refactor-time source duplicate; original baseline identity is already hash-ledgered and package-only owners are directly normalization-verified where required.,recorded-before-deletion
governance/topology/source-archive/wave19/types/parser_wg.go,2874dcf75a9fbc6b0af7020da6a04c38aeebb9795793cdeb311e5128b7742621,4993,refactor-source-archive,retired-no-distinct-value,governance/topology/original-baseline.tsv + canonical owner/manifests + Git baseline d73453f,Exact refactor-time source duplicate; original baseline identity is already hash-ledgered and package-only owners are directly normalization-verified where required.,recorded-before-deletion
governance/topology/source-archive/wave19/types/types.go,72b1adb3db1b85ecbdb9428f1ed589f96fb05f0de598da1887a423c6306400f7,28049,refactor-source-archive,retired-no-distinct-value,governance/topology/original-baseline.tsv + canonical owner/manifests + Git baseline d73453f,Exact refactor-time source duplicate; original baseline identity is already hash-ledgered and package-only owners are directly normalization-verified where required.,recorded-before-deletion
governance/topology/source-archive/wave22/presets.go,7d4e795f3de72365ae5dcc3b4f3561a4bb4ccfecc6d0fac927ce2f8a59c5600b,39267,refactor-source-archive,retired-no-distinct-value,governance/topology/original-baseline.tsv + canonical owner/manifests + Git baseline d73453f,Exact refactor-time source duplicate; original baseline identity is already hash-ledgered and package-only owners are directly normalization-verified where required.,recorded-before-deletion
governance/topology/source-archive/wave23/clean_ip_prober.go,d6e9adeb375f3ff03760a72b37654d529284dfd7f72711054ca355f3f22e4ec0,1978,refactor-source-archive,retired-no-distinct-value,governance/topology/original-baseline.tsv + canonical owner/manifests + Git baseline d73453f,Exact refactor-time source duplicate; original baseline identity is already hash-ledgered and package-only owners are directly normalization-verified where required.,recorded-before-deletion
governance/topology/source-archive/wave23/ip_security_analyzer.go,043f8c6b96adb365c719e2b562c104660d1500925a134c5b7efbefb663364abc,12397,refactor-source-archive,retired-no-distinct-value,governance/topology/original-baseline.tsv + canonical owner/manifests + Git baseline d73453f,Exact refactor-time source duplicate; original baseline identity is already hash-ledgered and package-only owners are directly normalization-verified where required.,recorded-before-deletion
governance/topology/source-archive/wave23/smart_dns.go,06655d69578b6bd12792c5b4bfe05c8ac4168f96ffcaf95c15db0fa3abaa37e9,7807,refactor-source-archive,retired-no-distinct-value,governance/topology/original-baseline.tsv + canonical owner/manifests + Git baseline d73453f,Exact refactor-time source duplicate; original baseline identity is already hash-ledgered and package-only owners are directly normalization-verified where required.,recorded-before-deletion
governance/topology/source-archive/wave23/vpn_service_bridge.go,54882f23817f00e58670696ebd7925c9ff95ccb227f13ebeae67f6f6630c63a5,1268,refactor-source-archive,retired-no-distinct-value,governance/topology/original-baseline.tsv + canonical owner/manifests + Git baseline d73453f,Exact refactor-time source duplicate; original baseline identity is already hash-ledgered and package-only owners are directly normalization-verified where required.,recorded-before-deletion
governance/topology/source-archive/wave23/warp_noise.go,73a8f628a6d6e387e83606677e8a2c1e2df750826b3694e45214feeba40de2db,991,refactor-source-archive,retired-no-distinct-value,governance/topology/original-baseline.tsv + canonical owner/manifests + Git baseline d73453f,Exact refactor-time source duplicate; original baseline identity is already hash-ledgered and package-only owners are directly normalization-verified where required.,recorded-before-deletion
governance/topology/source-archive/wave24/censorship_doctor.go,ec510530777b14a25f061fc822c39da075f255d72456e187d4b7742257a4f384,3093,refactor-source-archive,retired-no-distinct-value,governance/topology/original-baseline.tsv + canonical owner/manifests + Git baseline d73453f,Exact refactor-time source duplicate; original baseline identity is already hash-ledgered and package-only owners are directly normalization-verified where required.,recorded-before-deletion
governance/topology/source-archive/wave24/utls_fragment.go,80473601f5dbf33522fe439105032ee54eb6df4f4e2e415a36ed881954d76636,4628,refactor-source-archive,retired-no-distinct-value,governance/topology/original-baseline.tsv + canonical owner/manifests + Git baseline d73453f,Exact refactor-time source duplicate; original baseline identity is already hash-ledgered and package-only owners are directly normalization-verified where required.,recorded-before-deletion
