wave,donor,path,kind,symbol,line
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/bg/GuardedProcessPool.kt,function,start,121
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/bg/GuardedProcessPool.kt,function,close,130
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/bg/LocalResolver.kt,type,LocalResolver,38
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/bg/ProxyService.kt,type,ProxyService,35
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/bg/SagerConnection.kt,type,SagerConnection,37
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/bg/SagerConnection.kt,type,Callback,48
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/bg/SagerConnection.kt,function,stateChanged,49
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/bg/SagerConnection.kt,function,trafficUpdated,50
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/bg/SagerConnection.kt,function,statsUpdated,51
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/bg/SagerConnection.kt,function,observatoryResultsUpdated,52
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/bg/SagerConnection.kt,function,profilePersisted,54
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/bg/SagerConnection.kt,function,missingPlugin,55
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/bg/SagerConnection.kt,function,routeAlert,56
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/bg/SagerConnection.kt,function,onServiceConnected,58
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/bg/SagerConnection.kt,function,onServiceDisconnected,63
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/bg/SagerConnection.kt,function,onBinderDied,64
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/bg/SagerConnection.kt,function,unregisterCallback,175
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/bg/SagerConnection.kt,function,connect,184
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/bg/SagerConnection.kt,function,disconnect,193
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/bg/ServiceNotification.kt,type,ServiceNotification,59
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/bg/ServiceNotification.kt,function,updateActions,173
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/bg/ServiceNotification.kt,function,updateCallback,209
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/bg/ServiceNotification.kt,function,show,223
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/bg/ServiceNotification.kt,function,update,224
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/bg/ServiceNotification.kt,function,destroy,227
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/bg/SubscriptionUpdater.kt,type,SubscriptionUpdater,39
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/bg/SubscriptionUpdater.kt,function,reconfigureUpdater,43
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/bg/SubscriptionUpdater.kt,type,UpdateTask,68
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/bg/TileService.kt,type,TileService,35
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/bg/TileService.kt,function,updateTile,68
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/bg/TileService.kt,function,toggle,96
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/bg/VpnService.kt,type,VpnService,51
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/bg/VpnService.kt,function,startVpn,179
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/bg/VpnService.kt,function,persistAppStats,330
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/bg/proto/ProxyInstance.kt,type,ProxyInstance,39
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/bg/proto/ProxyInstance.kt,function,sendInitStatuses,71
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/bg/proto/ProxyInstance.kt,function,queryStats,168
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/bg/proto/ProxyInstance.kt,type,OutboundStats,190
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/bg/proto/ProxyInstance.kt,function,registerStats,195
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/bg/proto/ProxyInstance.kt,function,outboundStats,216
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/bg/proto/ProxyInstance.kt,function,bypassStats,274
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/bg/proto/ProxyInstance.kt,function,uplinkDirect,279
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/bg/proto/ProxyInstance.kt,function,downlinkDirect,283
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/bg/proto/ProxyInstance.kt,function,persistStats,287
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/bg/proto/V2RayInstance.kt,function,isInitialized,61
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/bg/proto/V2RayInstance.kt,function,initPlugin,65
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/bg/test/DebugInstance.kt,type,DebugInstance,26
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/bg/test/V2RayTestInstance.kt,type,V2RayTestInstance,38
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/bg/test/V2RayTestInstance.kt,function,doTest,42
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/database/AssetEntity.kt,type,AssetEntity,28
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/database/AssetEntity.kt,type,Dao,35
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/database/AssetEntity.kt,function,getAll,38
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/database/AssetEntity.kt,function,getAllByName,41
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/database/AssetEntity.kt,function,get,43
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/database/AssetEntity.kt,function,getById,50
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/database/AssetEntity.kt,function,delete,53
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/database/AssetEntity.kt,function,create0,56
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/database/AssetEntity.kt,function,update0,59
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/database/AssetEntity.kt,function,create,61
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/database/AssetEntity.kt,function,update,68
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/database/AssetEntity.kt,function,reset,77
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/database/AssetEntity.kt,function,insert,80
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/database/DataStore.kt,type,DataStore,41
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/database/DataStore.kt,function,init,46
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/database/DataStore.kt,function,currentGroupId,92
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/database/DataStore.kt,function,currentGroup,106
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/database/DataStore.kt,function,selectedGroupForImport,125
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/database/DataStore.kt,function,initGlobal,209
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/database/DataStore.kt,function,getLocalPort,237
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/database/DataStore.kt,function,saveLocalPort,241
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/database/GroupManager.kt,type,GroupManager,26
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/database/GroupManager.kt,type,Listener,28
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/database/GroupManager.kt,function,groupAdd,29
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/database/GroupManager.kt,function,groupUpdated,30
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/database/GroupManager.kt,function,groupRemoved,32
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/database/GroupManager.kt,function,groupUpdated,33
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/database/GroupManager.kt,type,Interface,36
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/database/GroupManager.kt,function,confirm,37
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/database/GroupManager.kt,function,onUpdateSuccess,38
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/database/GroupManager.kt,function,onUpdateFailure,47
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/database/GroupManager.kt,function,iterator,53
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/database/GroupManager.kt,function,addListener,61
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/database/GroupManager.kt,function,removeListener,67
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/database/GroupManager.kt,function,clearGroup,73
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/database/GroupManager.kt,function,rearrange,81
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/database/GroupManager.kt,function,postUpdate,89
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/database/GroupManager.kt,function,postUpdate,93
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/database/GroupManager.kt,function,postReload,97
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/database/GroupManager.kt,function,createGroup,101
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/database/GroupManager.kt,function,updateGroup,111
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/database/GroupManager.kt,function,deleteGroup,119
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/database/GroupManager.kt,function,deleteGroup,126
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/database/ListConverter.kt,type,ListConverter,24
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/database/ListConverter.kt,function,fromList,28
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/database/ListConverter.kt,function,toList,38
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/database/Migrations.kt,type,SagerDatabase_Migration_1_2,30
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/database/Migrations.kt,type,SagerDatabase_Migration_2_3,36
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/database/Migrations.kt,type,SagerDatabase_Migration_3_4,42
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/database/Migrations.kt,type,SagerDatabase_Migration_4_5,48
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/database/Migrations.kt,type,SagerDatabase_Migration_5_6,54
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/database/Migrations.kt,type,SagerDatabase_Migration_6_7,60
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/database/Migrations.kt,type,SagerDatabase_Migration_7_8,71
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/database/Migrations.kt,type,SagerDatabase_Migration_8_9,77
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/database/Migrations.kt,type,SagerDatabase_Migration_9_10,83
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/database/Migrations.kt,type,SagerDatabase_Migration_10_11,89
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/database/Migrations.kt,type,SagerDatabase_Migration_11_12,101
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/database/Migrations.kt,type,SagerDatabase_Migration_14_15,113
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/database/Migrations.kt,type,SagerDatabase_Migration_22_23,129
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/database/Migrations.kt,type,SagerDatabase_Migration_31_32,149
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/database/Migrations.kt,type,SagerDatabase_Migration_33_34,156
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/database/Migrations.kt,type,SagerDatabase_Migration_35_36,172
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/database/ParcelizeBridge.java,type,ParcelizeBridge,26
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/database/ParcelizeBridge.java,function,createRule,28
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/database/ParcelizeBridge.java,function,createAsset,32
post-refactor-20c,Exclave-dev,app/src/main/java/io/nekohasekai/sagernet/database/ProfileManager.kt,type,ProfileManager,34
