wave,donor,module,surfaces,high_signal_surfaces,ui_product_surfaces,implementation_surfaces,test_surfaces,layers,current_outcome,current_product_surfaces,surface_sha256
232,outline-client,.gitignore,1,0,0,0,0,repository-administration,accounted-reference,Operations/Profiles where focused; otherwise governance,d12597557f34a3cf2a97e1d112b637dd6d6e663dd412017e7266d5bda2da29ca
232,outline-client,.java-version,1,0,0,0,0,operational,accounted-reference,Operations/Profiles where focused; otherwise governance,d8f4521419d481d5594b56f1e21f544033ed7789ef270a63e22592e24be4492e
232,outline-client,.npmrc,1,0,0,0,0,operational,accounted-reference,Operations/Profiles where focused; otherwise governance,e78428ddae8532d9c72e411347fca7148e9cd4a10076c9dc13ecf349bab6b7bd
232,outline-client,.nvmrc,1,0,0,0,0,operational,accounted-reference,Operations/Profiles where focused; otherwise governance,9f8a335463f9c03b52ac7695272d21cd60fed093f97242822ba4956f39594e61
232,outline-client,.prettierignore,1,0,0,0,0,operational,accounted-reference,Operations/Profiles where focused; otherwise governance,1f1f084258bd374acc8863dfd162cc0cafc36372a10a92592cada050001ee92d
232,outline-client,.prettierrc.json,1,1,0,0,0,configuration,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,0effefd3b8e86466a96b93b479e6e978aac66a680358be9ca2936c574bd5051c
232,outline-client,CONTRIBUTING.md,1,0,0,0,0,documentation,accounted-reference,Operations/Profiles where focused; otherwise governance,6024b07cb2761324d5e6893ccb02e3784aea49b6a896216a58db5155751e360f
232,outline-client,LICENSE,1,0,0,0,0,documentation,accounted-reference,Operations/Profiles where focused; otherwise governance,03501a502605ddad1bdccff315062c286c5a191a83e8d573ae226588bc915528
232,outline-client,README.md,1,0,0,0,0,documentation,accounted-reference,Operations/Profiles where focused; otherwise governance,46ea1c3f3d3de63f195c903e745a1dc868b1955e92e31fbf1591999f0900708b
232,outline-client,commitlint.config.js,1,1,0,1,0,implementation,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,b58811dfd63b2c0fb1623f9f6d8ef36cd572128db3420244921319da2d1b986a
232,outline-client,config.xml,1,1,0,0,0,configuration,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,bc8e881172c7544c45474ebee5d88952cdcd066bdd623130fbb34b2bf9c746ed
232,outline-client,docs,6,0,0,0,0,documentation;media,focused-adoption-or-guardrail,Operations/Profiles where focused; otherwise governance,849bffed75a647e0201b793f083e30b809999245a439a05359426a70777f4395
232,outline-client,go.mod,1,1,0,0,0,configuration,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,ced78cbc353cde8c9e37eac15841006f69c6cb080b5744d0a22bbf8bf3adb4db
232,outline-client,go.sum,1,1,0,0,0,configuration,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,d70f0ce1b5399516d9a5882993229fba0fc3d91c80d7c86d06793ea3935ea236
232,outline-client,list.action.mjs,1,0,0,0,0,operational,accounted-reference,Operations/Profiles where focused; otherwise governance,fdd8db5ed1b1a3476f9f318d0dfe5e819f2c3dfd53efc18b9403e602d6453f62
232,outline-client,outline/device,7,7,0,5,2,implementation;test,focused-adoption-or-guardrail,Operations/Profiles where focused; otherwise governance,c9e9917fb5ca87215b5b9a65302d70f0a5a70fa44c79a9a970935ebb2b7c34df
232,outline-client,package-lock.json,1,1,0,0,0,configuration,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,b8bdf719ce98a1143879923e3b0db60987d199686b2605ac4d985ef948424091
232,outline-client,package.json,1,1,0,0,0,configuration,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,127a2af0e27e016658aecd9963b5bbd143e4f77b90de1a4b3ee3d9c457615198
232,outline-client,resources,40,1,0,0,0,configuration;media,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,5c8de51117008184896dcff9fa22c7cb42023c8f45f4a40f87a2b8c6c2f3885e
232,outline-client,src/build,8,0,0,0,0,operational,accounted-reference,Operations/Profiles where focused; otherwise governance,f418ba1dd9c712cbbf0232d6204e07289b812c8a01af226d974e4d647ff9491b
232,outline-client,src/cordova,173,119,2,28,3,configuration;documentation;generated;implementation;media;operational;repository-administration;script;test;ui-or-product,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,ad5dfed0afc13f49118f0f814646d4a360167ff7ce8543f30f1f2f34ca4618bb
232,outline-client,src/electron,35,14,9,0,0,configuration;documentation;media;operational;script;ui-or-product,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,ad0cb3df4bb2d6ce8b5d64485849bb1c9c5e33f9dcb078278ba9169f97325a8b
232,outline-client,src/infrastructure,4,4,1,3,0,implementation;ui-or-product,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,7c60913d35df5c2365d44f2da20c293d3567552e21b86ee089a203800cced5d0
232,outline-client,src/www/.storybook/localize.ts,1,1,1,0,0,ui-or-product,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,0a35db8f9992cfbcbb30fc5b69925153cc58d247be1b2145a75790e93b123b88
232,outline-client,src/www/.storybook/main.js,1,1,1,0,0,ui-or-product,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,28e36f8ffb4b022d20c262f6a2c3cbb9714c61f6e0779b365563580f4fb968ff
232,outline-client,src/www/.storybook/preview-head.html,1,0,0,0,0,operational,accounted-reference,Operations/Profiles where focused; otherwise governance,35bec0fc70b7d4addf99a4f5e16ff735da96c87cd023a3776841c1ca98c63050
232,outline-client,src/www/.storybook/preview.js,1,1,1,0,0,ui-or-product,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,661736ed16a900c13f35f351ec5b8b1dfd5e418736411192f7cfe9cd018aa6a2
232,outline-client,src/www/TODO.spec.ts,1,1,0,0,1,test,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,3c74e1bbf79ec936400c1e3956f8f7dae61a49abf8f7bf180388e44d93f18493
232,outline-client,src/www/app/app.spec.ts,1,1,0,0,1,test,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,14d3318d31e13336877e065d6f266ab4894972a7bb1836542d0094a27e8db9a2
232,outline-client,src/www/app/app.ts,1,1,1,0,0,ui-or-product,focused-adoption-or-guardrail,Operations/Profiles where focused; otherwise governance,57f92e84d4b1fbfc95814d0d86e441660fbc09d54469b2f1efc4cb566e81ee30
232,outline-client,src/www/app/clipboard.ts,1,1,1,0,0,ui-or-product,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,7a5ceae0a817257c764f6c3ea3f84bfe378a5aa9fa899bb12ab901bb9561c795
232,outline-client,src/www/app/cordova_main.ts,1,1,1,0,0,ui-or-product,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,52dcc971058ce5f9cab4ec6c9e198e8910738330c8b0d468af72b08842880381
232,outline-client,src/www/app/electron_main.ts,1,1,1,0,0,ui-or-product,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,480dfb4d4cb3939cf9f1ef293903c49bae4048da9710ec86d858a1a63e3f4c9a
232,outline-client,src/www/app/electron_outline_tunnel.ts,1,1,1,0,0,ui-or-product,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,d4d0d4729e0690168d4e6b9b71b59f38ad0d6654309bdb668bb62d1ea5807dbd
232,outline-client,src/www/app/environment.ts,1,1,1,0,0,ui-or-product,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,02248c97e487b845703d0a4b9bf2728c1532c932ed33ce48b26c009f3f0c6131
232,outline-client,src/www/app/error_reporter.ts,1,1,1,0,0,ui-or-product,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,0c9548ce49c7195d4ed7b7e696b11eabd9d81b108ef1fda34e5c1e87811afce3
232,outline-client,src/www/app/fake_tunnel.ts,1,1,1,0,0,ui-or-product,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,21b465726cdd2b6783c89ed61cd0ebaf6c265059c18d9219d7fdd18669584081
232,outline-client,src/www/app/main.ts,1,1,1,0,0,ui-or-product,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,58a4037ccc7fad656d9b57abd3a89729a311856d24e3a6beda166e7f95cc4021
232,outline-client,src/www/app/outline_server_repository,4,4,3,0,1,test;ui-or-product,focused-adoption-or-guardrail,Operations/Profiles where focused; otherwise governance,a50886a86e9f8a95c3d7ba4d88dff9b53756c863bff7ee49ab223ef94df5b97b
232,outline-client,src/www/app/platform.ts,1,1,1,0,0,ui-or-product,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,9a53761e2116aad250be71bf4762b0c191ebeb4716abe31f7a24b472cbb0d3d1
232,outline-client,src/www/app/settings.spec.ts,1,1,0,0,1,test,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,fe6cbba96c978b7f605b07c9a0adde3cafa1c1484089db578297052da57abb3b
232,outline-client,src/www/app/settings.ts,1,1,1,0,0,ui-or-product,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,6c704284503549a7e04d8c1f364b1830119f1316740405c9295025a38885efd6
232,outline-client,src/www/app/tunnel.ts,1,1,1,0,0,ui-or-product,focused-adoption-or-guardrail,Operations/Profiles where focused; otherwise governance,d7e46057f06dc81bf78db3154a50922691dca3eff1512229afcf2e34a0f3c963
232,outline-client,src/www/app/updater.ts,1,1,1,0,0,ui-or-product,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,d3b937014db369c10245bbdea0ec98396486825b4c66a34344c2c8a80ee15ad8
232,outline-client,src/www/app/url_interceptor.ts,1,1,1,0,0,ui-or-product,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,ae194f4d65e7e01431598ea3f404052e779b1912d9eba9108c9b6cc51b9622b1
232,outline-client,src/www/app/vpn_installer.ts,1,1,1,0,0,ui-or-product,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,aa7e4640f83e0534045371fd0e4b2bc9f3fbaafa6fe727dff9bdebbd97799739
232,outline-client,src/www/assets/brand-logo.png,1,0,0,0,0,media,accounted-reference,Operations/Profiles where focused; otherwise governance,9a0cdc734e4d321c5328f942154f5be22ad34631c0740f46d0f965fe7b4bcfa3
232,outline-client,src/www/assets/circle.png,1,0,0,0,0,media,accounted-reference,Operations/Profiles where focused; otherwise governance,07d2d7008118c21a13000de66a7b5f9bc8e40086a54ee4ee1a811617e57daade
232,outline-client,src/www/assets/icons,9,0,0,0,0,media,accounted-reference,Operations/Profiles where focused; otherwise governance,abc4279733e91b15cd2b4dfdd8f9cd9bc2d430d72a8e6b54fcc1dacfd8ff4813
232,outline-client,src/www/assets/jigsaw-logo.png,1,0,0,0,0,media,accounted-reference,Operations/Profiles where focused; otherwise governance,5b17bd33ab8ef409b71ccf479e8b2918fcc903fe299fd1e08b9cb40d85e934e8
232,outline-client,src/www/assets/jigsaw-logo.svg,1,0,0,0,0,media,accounted-reference,Operations/Profiles where focused; otherwise governance,9ce902a821430e390ec53be73deb87822988b342e77fd03e9d97d5c7456182b2
232,outline-client,src/www/assets/logo-nav.png,1,0,0,0,0,media,accounted-reference,Operations/Profiles where focused; otherwise governance,edb0975cb5e9c48105f27a932618f087bda25ef169932028a31e75455ab06be5
232,outline-client,src/www/assets/material_icons.woff2,1,0,0,0,0,media,accounted-reference,Operations/Profiles where focused; otherwise governance,a09e16db26e7f62a2a9ee09acdaee0611543edc41e843e41e799ffe157708915
232,outline-client,src/www/assets/outline-client-logo.png,1,0,0,0,0,media,accounted-reference,Operations/Profiles where focused; otherwise governance,714e67dc0a3480ed06b0908aa3ee8e4d16d746752c6d14317a9dba138397ae33
232,outline-client,src/www/assets/outline-client-logo.svg,1,0,0,0,0,media,accounted-reference,Operations/Profiles where focused; otherwise governance,576397e29504f183ef9fe98b3ab002d31970773775765ff9c2125b0dfa539e79
232,outline-client,src/www/assets/privacy-lock.png,1,0,0,0,0,media,accounted-reference,Operations/Profiles where focused; otherwise governance,28648971c7a9b21b37a1031dad1c191ddffdc002895da66092a0ca38ca42f35c
232,outline-client,src/www/build.action.mjs,1,0,0,0,0,operational,accounted-reference,Operations/Profiles where focused; otherwise governance,0856abc042991dd8943fa17318758c18b100c35b422906cbf150846a4cb33733
232,outline-client,src/www/favicon.ico,1,0,0,0,0,media,accounted-reference,Operations/Profiles where focused; otherwise governance,f59c677e8a254fbe48ba4720631a706cc0c9a6d551d8413d87d98217aecc6578
232,outline-client,src/www/get_browser_webpack_config.mjs,1,0,0,0,0,operational,accounted-reference,Operations/Profiles where focused; otherwise governance,ca51c5d100bc282666b0c7293cf7f4a1e2c42f3c5dd97030fa8110fbafd49eae
232,outline-client,src/www/index_cordova.html,1,0,0,0,0,operational,accounted-reference,Operations/Profiles where focused; otherwise governance,1ed9afeb1b7e2be805207ce88da83582567adcb4b64e838300f519cf75cffe3a
232,outline-client,src/www/index_electron.html,1,0,0,0,0,operational,accounted-reference,Operations/Profiles where focused; otherwise governance,12f9c9c8284d6f854fb4a1ef47ca0355f7d18fadad57bbbff00b0ce6b0802f5b
232,outline-client,src/www/karma.conf.js,1,1,1,0,0,ui-or-product,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,16e2c577c1d65153eb1af1219abafd60aa833deb867b2f7e9357dfbba6597dc8
232,outline-client,src/www/messages/af.json,1,1,0,0,0,configuration,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,3227ea46d641904b058c3c8418ba7d2502aee4e067b1f1d48e4c386155c43f0c
232,outline-client,src/www/messages/am.json,1,1,0,0,0,configuration,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,08d3535cc9d90ffcda612d1398d409495344c7e979e1165f6ceafeb2a024cef9
232,outline-client,src/www/messages/ar.json,1,1,0,0,0,configuration,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,66511ed32ac29622c59a4f93a940bd062a2ee03751496721d7ab6894d10827cc
232,outline-client,src/www/messages/az.json,1,1,0,0,0,configuration,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,ef5f4a25506e4061d336b098a4bc1e6c2c39fabb3b0bea53cf5e2b65a31898b8
232,outline-client,src/www/messages/bg.json,1,1,0,0,0,configuration,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,b6b5e71e306358c0c486c64a0edae09c4bac1a5b8eb764606e752b8a50972dcb
232,outline-client,src/www/messages/bn.json,1,1,0,0,0,configuration,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,2075c25f3a57ea34ad801d03931ab6abd24f4499d4850201d9ec501e98a0f822
232,outline-client,src/www/messages/bs.json,1,1,0,0,0,configuration,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,0ba4d9145c8410e7d9a92f9c9446de889e45ba31b085f6769d8818da59ee3e58
232,outline-client,src/www/messages/ca.json,1,1,0,0,0,configuration,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,7bd5520fa0287b806cda78ad3e984455be18f3d6396306ee79b1180efcc3f141
232,outline-client,src/www/messages/cs.json,1,1,0,0,0,configuration,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,ad5beb553b2368e5c750d1e01ea2589132b23173b9e244685fe2eccb6d99e1c6
232,outline-client,src/www/messages/da.json,1,1,0,0,0,configuration,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,f3fcae3110d7761dea0e955a4e744910cd89a7a5151cc1f1e1ffa583ba255d62
232,outline-client,src/www/messages/de.json,1,1,0,0,0,configuration,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,2d0d2230a5ebc67dfbe5a104e4e974db6992db2c148badd61e987911f37844a6
232,outline-client,src/www/messages/el.json,1,1,0,0,0,configuration,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,b40cda7c47fe0b14f72002da5589b59492920fb8646bbbf38a47f992832b0192
232,outline-client,src/www/messages/en-GB.json,1,1,0,0,0,configuration,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,8e4755c36cace43856255942cf627638d6a6adbca9fc12201e14a77e5ed7107a
232,outline-client,src/www/messages/en.json,1,1,0,0,0,configuration,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,00a087549088164c474d07bdb1b4e81ae47711d786c4dfbeda28e643f3624830
232,outline-client,src/www/messages/es-419.json,1,1,0,0,0,configuration,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,f5c55f5090ff00488497f12006d06154789a3533d5bffbe89cd76a75a837e4d3
232,outline-client,src/www/messages/es.json,1,1,0,0,0,configuration,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,90c78acb2f92c2132f7022dacda8bd4cd5d624ddfe358ef653750a1e9b6c4917
232,outline-client,src/www/messages/et.json,1,1,0,0,0,configuration,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,dbd8f585eea4f937e7908de041ba6bcd09a5c3702fb2450f226574b325446cd6
232,outline-client,src/www/messages/fa.json,1,1,0,0,0,configuration,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,e1e98112c536afd7b95bc9c1095c30b481df44220f6f186e8e5571a50e104d7d
232,outline-client,src/www/messages/fi.json,1,1,0,0,0,configuration,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,cea1578c8fd5c5cbc4a2f3cd3a5b3065202484a8c07de494f141ce64966f81b5
232,outline-client,src/www/messages/fil.json,1,1,0,0,0,configuration,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,aebb422b86437cb588d9c4266b8a8f2b50f057acd723c634b0a9538b68ad7cd7
232,outline-client,src/www/messages/fr.json,1,1,0,0,0,configuration,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,141a3e9cbac112fa534350bd0113c0e9388b717e8542b1ba0d02eb3fe0b3ebf0
232,outline-client,src/www/messages/he.json,1,1,0,0,0,configuration,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,d10a6a0c70b55ad40f5395f91396804970414db83958ba149212810159509c77
232,outline-client,src/www/messages/hi.json,1,1,0,0,0,configuration,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,d5ca64ecc7436804397898a5ad411d0a5f8718e191fd0e16d9055f22c4fcd07f
232,outline-client,src/www/messages/hr.json,1,1,0,0,0,configuration,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,774b6b96ebee8134fc878c564a8b6ab04e5ddf0c09db1e92d2ad8072639a91dc
232,outline-client,src/www/messages/hu.json,1,1,0,0,0,configuration,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,2c23cafc644635c91378c000f00649b9c59fd802debbdc39f98a0eae55f9099b
232,outline-client,src/www/messages/hy.json,1,1,0,0,0,configuration,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,dc187f06b6fbdfab6e72585b293c16e047c335fa34bd3e577cfaa53d4df74eab
232,outline-client,src/www/messages/id.json,1,1,0,0,0,configuration,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,979af4e9589273dc1fa032097b87a5268c4ce350a0fe8fb607d64e733a9ade2b
232,outline-client,src/www/messages/is.json,1,1,0,0,0,configuration,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,ec57085a06cb409271303dee424453b5ffb51957a1881e87e6676d380bd9ddca
232,outline-client,src/www/messages/it.json,1,1,0,0,0,configuration,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,cc0649e195ceec1c610eb12903d042dbe3d7812fcc289e2c79235ca721d967b0
232,outline-client,src/www/messages/ja.json,1,1,0,0,0,configuration,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,1d53ac691de770c1264c3b46e26250c03cdc3733fac6ed34c4c27d422012034a
232,outline-client,src/www/messages/ka.json,1,1,0,0,0,configuration,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,f4e085271e1002cb5c8d1dfa3a7601074dc21b69497dc8b87f331ed056016e01
232,outline-client,src/www/messages/kk.json,1,1,0,0,0,configuration,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,e92e27c594078194d9d0bfc097bc045553c21d392ca1c896924f16b734e2b1e7
232,outline-client,src/www/messages/km.json,1,1,0,0,0,configuration,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,9be591f491c9cb070285b46108075ce1a53867198922cfba80971ee59526b6e4
232,outline-client,src/www/messages/ko.json,1,1,0,0,0,configuration,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,138efaaf59ce8652342b6024947bddea0f043bd878962a1041c4d22971e6f23c
232,outline-client,src/www/messages/lo.json,1,1,0,0,0,configuration,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,69b5daabde1dae2903f71ca93e9ba6cbe9c717c8f6d6758c4d12552bdcd999a8
232,outline-client,src/www/messages/lt.json,1,1,0,0,0,configuration,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,e1fe4489b9a78b9ce16cfea08dde40338b54b68b2a2ad320f13c950fd994d192
232,outline-client,src/www/messages/lv.json,1,1,0,0,0,configuration,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,06d1660606fa07c4a052a41ad363db84c2ed30c23ed98d155635bec79cc01ebd
232,outline-client,src/www/messages/mk.json,1,1,0,0,0,configuration,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,1b683b5b9c7c969474f3301705d69066aa83ca799e1c443cad94c7991201ef53
232,outline-client,src/www/messages/mn.json,1,1,0,0,0,configuration,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,4c09d741dfbb165d32ed50a1fe7df8f587a5ecb862be152f594265a2b457d68a
232,outline-client,src/www/messages/mr.json,1,1,0,0,0,configuration,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,ec0399e8abb43ab34c5a1231dd2d8b384efb86290dd6841de84cb15b62bd5f47
232,outline-client,src/www/messages/ms.json,1,1,0,0,0,configuration,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,f09d8481c3066d1ad2a2e2e4ba1ec6bfba0b7e102fe4bb1df97e1e9dfff98c96
232,outline-client,src/www/messages/my.json,1,1,0,0,0,configuration,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,93b95abce9f4f21652158a6679b8deb1544e69aebafa254597617f52a029ac37
232,outline-client,src/www/messages/ne.json,1,1,0,0,0,configuration,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,e4a2e9742738a88fb325fa4a957e64e1a60263c5731a18ad796324d7f5ba0c09
232,outline-client,src/www/messages/nl.json,1,1,0,0,0,configuration,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,03d1b83ae344680b1c79890561e7aea92fb5b944dbbc23a69abf2daa134aeeb3
232,outline-client,src/www/messages/no.json,1,1,0,0,0,configuration,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,873c9391c6500674e34c26d103155eae3899593f44e790af69126d9fbeb1171c
232,outline-client,src/www/messages/pl.json,1,1,0,0,0,configuration,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,059d1778fb2e0ca73730eade12e60f8372bba2a5c65922310757fbfcb8159b7e
232,outline-client,src/www/messages/pt-BR.json,1,1,0,0,0,configuration,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,b953b0d21b0ff0462cf4a9e8d5ff91b8e3c60df1b3576ca1cbd34ccb7c9ce343
232,outline-client,src/www/messages/pt-PT.json,1,1,0,0,0,configuration,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,d45adafa74c87aa5c49ea7bf4204d36bb5caa2234b4f60cfb2303113c57808a6
232,outline-client,src/www/messages/ro.json,1,1,0,0,0,configuration,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,72521752da6824ba937a9d11d53e1ddda91d94cb7a87be6ec98e6b0edcf852cc
232,outline-client,src/www/messages/ru.json,1,1,0,0,0,configuration,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,61b5db26dd95d7f04d6ebdbf79c02bfe155dd1e1dfc1162a02090824b7197a10
232,outline-client,src/www/messages/si.json,1,1,0,0,0,configuration,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,244e77deb8fba63c0b391e9e74097c0d27a575543ba50eeebe41a0168ab6ca2e
232,outline-client,src/www/messages/sk.json,1,1,0,0,0,configuration,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,74ebc69df2859043e356c55755d534cc399a3d15d08abb3efc82af0613584f92
232,outline-client,src/www/messages/sl.json,1,1,0,0,0,configuration,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,e4c7e00ce826f59bd53a7290d86b4d861b4849f886e6b8c812a7fca5e279e488
232,outline-client,src/www/messages/sq.json,1,1,0,0,0,configuration,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,2948fa21da96d914bf98f1a2d4e97d32345d71b5c4cd00983059738efcccef49
232,outline-client,src/www/messages/sr-Latn.json,1,1,0,0,0,configuration,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,454aea163e8780f7b79f697444c78fd0ce161f7c5ad6cd1f88ec5efb625338bc
232,outline-client,src/www/messages/sr.json,1,1,0,0,0,configuration,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,6c8c2f80376a01175deea5a97791dc9c281480754a32f5f5311505a8ace9b6d8
232,outline-client,src/www/messages/sv.json,1,1,0,0,0,configuration,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,e227ead59a6df7defcd3d1d78766115351d0f9a84f315e90f7058e87b5e19a7f
232,outline-client,src/www/messages/sw.json,1,1,0,0,0,configuration,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,fdaaab9abf308a4da63c9b4231e014ef8f475da3cfacaefe5d72c8db531d53ed
232,outline-client,src/www/messages/ta.json,1,1,0,0,0,configuration,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,a1cc9acffcf7b327991c1f30f8eca3796880f9bba09015364ae8f593700cd480
232,outline-client,src/www/messages/th.json,1,1,0,0,0,configuration,reviewed-target-fit,Operations/Profiles where focused; otherwise governance,e65685302016d176fcf7d3dbf24a0a48cf6bcad8369cd1dfc2795b881d26df22
