wave,module_id,donor,module_path,surface_count,representative_path,representative_sha256,first_path,last_path
post-refactor-4d,PR141-M0025,ZedSecure-main,lib/theme,1,lib/theme/app_theme.dart,193d8b315c95894b02152a94308d6e2dc22b869238f82588b3849077deff985e,lib/theme/app_theme.dart,lib/theme/app_theme.dart
post-refactor-4d,PR141-M0026,ZedSecure-main,lib/widgets,1,lib/widgets/update_dialog.dart,84c405425e4288a23f0bcd79fa4aee752a54aa97673f53186fa68dbd4e2a6bf1,lib/widgets/update_dialog.dart,lib/widgets/update_dialog.dart
post-refactor-4d,PR141-M0027,ZedSecure-main,local_packages/flutter_v2ray_client,12,local_packages/flutter_v2ray_client/lib/flutter_v2ray.dart,97f054dbf6433eb02e697263d2295e312c5fd528eaa8a5a69f91f0799a8e8e3b,local_packages/flutter_v2ray_client/lib/flutter_v2ray.dart,local_packages/flutter_v2ray_client/lib/url/wireguard.dart
post-refactor-4d,PR141-M0028,ZedSecure-main,android/app,4,android/app/src/main/jniLibs/arm64-v8a/libhev-socks5-tunnel.so,40c201d9becdd7fe4c5dfed340740f38ef78fa2eda319c22e5560f859ebab0dc,android/app/src/main/jniLibs/arm64-v8a/libhev-socks5-tunnel.so,android/app/src/main/jniLibs/x86_64/libhev-socks5-tunnel.so
post-refactor-4d,PR141-M0029,ZedSecure-main,local_packages/flutter_v2ray_client,1,local_packages/flutter_v2ray_client/android/libs/libv2ray.aar,ed60a7f281234df927780a1505c90ec2f4a32f1e47c5a7b6730e7426d11c5dd2,local_packages/flutter_v2ray_client/android/libs/libv2ray.aar,local_packages/flutter_v2ray_client/android/libs/libv2ray.aar
post-refactor-4d,PR141-M0030,geospoof-main,@root,5,package-lock.json,7c2a2e1fdaf838b251d478593dbebe7e741d9dcc983488b5978c5d2a77cff495,package-lock.json,update.json
post-refactor-4d,PR141-M0031,geospoof-main,_locales/de,1,_locales/de/messages.json,1fa40632dbfa40d3e5460b0b1433dedd61f4ca2718f511b797f6c7beb2cdda07,_locales/de/messages.json,_locales/de/messages.json
post-refactor-4d,PR141-M0032,geospoof-main,_locales/en,1,_locales/en/messages.json,063b30700263fa32adb06327f07621e76da41f28c44a5b617997b017a3512af3,_locales/en/messages.json,_locales/en/messages.json
post-refactor-4d,PR141-M0033,geospoof-main,_locales/es,1,_locales/es/messages.json,11ac350ad7699898e99c09319ab8598acd4bea948c659ffa8cadc110dd88659b,_locales/es/messages.json,_locales/es/messages.json
post-refactor-4d,PR141-M0034,geospoof-main,_locales/fr,1,_locales/fr/messages.json,969e28ff830051cfe8abd8d3f9539a28d359db1606300a8252a7387f285b186d,_locales/fr/messages.json,_locales/fr/messages.json
post-refactor-4d,PR141-M0035,geospoof-main,_locales/id,1,_locales/id/messages.json,b4d73c2c37d64934544e80a9b5e6b02aa45a38739c8ce7a82667125d10310c39,_locales/id/messages.json,_locales/id/messages.json
post-refactor-4d,PR141-M0036,geospoof-main,_locales/ja,1,_locales/ja/messages.json,ef332a5c4d5c8774fdc1943cb4c128be6e15f98338b94a9b02b5a1f2c9983036,_locales/ja/messages.json,_locales/ja/messages.json
post-refactor-4d,PR141-M0037,geospoof-main,_locales/nl,1,_locales/nl/messages.json,c9f591ce59735df97457d3cde775d4a9af314597e0d456a5da3d378bd123dafb,_locales/nl/messages.json,_locales/nl/messages.json
post-refactor-4d,PR141-M0038,geospoof-main,_locales/pt_BR,1,_locales/pt_BR/messages.json,940cc888eb2c3af652bb7dd56e4bb1f084b756dccee28b0b63f10350911c4385,_locales/pt_BR/messages.json,_locales/pt_BR/messages.json
post-refactor-4d,PR141-M0039,geospoof-main,_locales/ru,1,_locales/ru/messages.json,23090d636611caf4ce0fdb4f4a4d001e82a8d40654389ef245ba9ac0712c4828,_locales/ru/messages.json,_locales/ru/messages.json
post-refactor-4d,PR141-M0040,geospoof-main,_locales/sv,1,_locales/sv/messages.json,41a48f54c79d97ada8dcaa0b2d79cd61906a15bacc5e0d98b2c39715bfd2183d,_locales/sv/messages.json,_locales/sv/messages.json
post-refactor-4d,PR141-M0041,geospoof-main,_locales/vi,1,_locales/vi/messages.json,3bafa8fa0aa0df9a3854014fe6e9595dfccdc2a63430d0a8234cb5ffd8b8a95d,_locales/vi/messages.json,_locales/vi/messages.json
post-refactor-4d,PR141-M0042,geospoof-main,_locales/zh_CN,1,_locales/zh_CN/messages.json,88e791646358e23119a36f4012b5222bb3efe8f13aa93057685491f9b0e28853,_locales/zh_CN/messages.json,_locales/zh_CN/messages.json
post-refactor-4d,PR141-M0043,geospoof-main,cdk,4,cdk/cdk.json,c47d164e8d97c67713f3ecb0123818f96f49604bf4bda2446237617fb824e423,cdk/cdk.json,cdk/tsconfig.json
post-refactor-4d,PR141-M0044,geospoof-main,safari,1,safari/Gemfile.lock,6e287330f24cb956699c4c61a153a4aa01ade90d2e310c452972b7a0054b9463,safari/Gemfile.lock,safari/Gemfile.lock
post-refactor-4d,PR141-M0045,geospoof-main,safari/GeoSpoof Widget,5,safari/GeoSpoof Widget/Assets.xcassets/AccentColor.colorset/Contents.json,9af65086fa30b49252fae1a1225731691de794f7775af74d71befeb507d12b7c,safari/GeoSpoof Widget/Assets.xcassets/AccentColor.colorset/Contents.json,safari/GeoSpoof Widget/Assets.xcassets/WidgetBackground.colorset/Contents.json
post-refactor-4d,PR141-M0046,geospoof-main,safari/Shared (App),12,safari/Shared (App)/Assets.xcassets/AccentColor.colorset/Contents.json,50793628de301f87676e0cbda8ceae45c60a8de4c827e3c702fa720efa31a27c,safari/Shared (App)/Assets.xcassets/AccentColor.colorset/Contents.json,safari/Shared (App)/Resources/timezones.topo.json
post-refactor-4d,PR141-M0047,geospoof-main,site,6,site/.cta.json,5fa5224dd28499a170dd8462ef531dab33382945f63545bfb34f1e33429b2bf4,site/.cta.json,site/vercel.json
post-refactor-4d,PR141-M0048,geospoof-main,site/public,1,site/public/manifest.json,c066bfe7bbe01e653e5339783bc4f531e7e5b7171477bbeef209e8c45bf97b51,site/public/manifest.json,site/public/manifest.json
post-refactor-4d,PR141-M0049,geospoof-main,src/shared,1,src/shared/geo-tz-data.json,3c40686f875b10661e9b2d25a911bedb938f97a2e8a858609f1f5347dc829505,src/shared/geo-tz-data.json,src/shared/geo-tz-data.json
post-refactor-4d,PR141-M0050,geospoof-main,@root,3,CONTRIBUTING.md,0ad78b18adef2917a0e771287f06d413a5a3f6d0b9b51f074f3a0283e1664dbc,CONTRIBUTING.md,README.md
post-refactor-4d,PR141-M0051,geospoof-main,_locales,1,_locales/README.md,5c10003dba9b4a0831b2b23492c1f636657db17f98c2c9a806592b1ae52be128,_locales/README.md,_locales/README.md
post-refactor-4d,PR141-M0052,geospoof-main,cdk,1,cdk/README.md,c883b81dc92c9a717731081e8e2e8f0ae1fd18f00b25d51fec00c48dfadc0905,cdk/README.md,cdk/README.md
post-refactor-4d,PR141-M0053,geospoof-main,icons,1,icons/README.md,bdf4bc023bdaf9f2cf8a1a8f6c3834ff4eec5dc99f595492502d9cf1834ff284,icons/README.md,icons/README.md
post-refactor-4d,PR141-M0054,geospoof-main,safari/fastlane,1,safari/fastlane/README.md,226747070bb2a90ba2297ba8fd9c90ede1452f5ad058abe100ba805ec44fdde1,safari/fastlane/README.md,safari/fastlane/README.md
post-refactor-4d,PR141-M0055,geospoof-main,site,1,site/README.md,6ca6c26c930e68325b4a8c2b907c45f5876798ea437179042962e185924a3510,site/README.md,site/README.md
post-refactor-4d,PR141-M0056,geospoof-main,@root,1,LICENSE,e7e7447f50c6c0fc9635651d9e38722e7ffdf58e0cdb5aa4ae73f247b672bfed,LICENSE,LICENSE
post-refactor-4d,PR141-M0057,geospoof-main,@root,10,.env.example,b1db840fe51f7bbd58680839f24b881748e7972519f5c9e30b61516e85091927,.env.example,web-ext-config.mjs
post-refactor-4d,PR141-M0058,geospoof-main,assets,2,assets/popup.css,97668a3a4be6463c46f4520ad518d356652896bf6defa8b9983d776fad98b14f,assets/popup.css,assets/popup.html
post-refactor-4d,PR141-M0059,geospoof-main,assets/store-listings,1,assets/store-listings/promo/api-overrides.html,f4ee66c493e746acd05debc4c2bb3c21ffce48777a90d95c53e2892026a73ac1,assets/store-listings/promo/api-overrides.html,assets/store-listings/promo/api-overrides.html
post-refactor-4d,PR141-M0060,geospoof-main,cdk,7,cdk/.env.example,e676b91bfa95556b7e957a9b2926aa076a7e4a190675b8b604b9e4ce16053b45,cdk/.env.example,cdk/vitest.config.mts
post-refactor-4d,PR141-M0061,geospoof-main,docs,5,docs/API.md,9275bc69d28f16b9a34445c02fc833992ed3b35ca74904fc2b7ba9b22a8aaaa9,docs/API.md,docs/VPN_SYNC.md
post-refactor-4d,PR141-M0062,geospoof-main,safari,11,safari/.gitignore,45a8f2b64442d0e576ddbf5fc76b1799c091a3ff07fcba79810172e043995a1a,safari/.gitignore,safari/GeoSpoof.storekit
post-refactor-4d,PR141-M0063,geospoof-main,safari/GeoSpoof Widget,5,safari/GeoSpoof Widget/Info.plist,567714e28ae489b0ac30b44b10e76d6a347bc7547f80811535e4fec28f2ad9cf,safari/GeoSpoof Widget/Info.plist,safari/GeoSpoof Widget/SpoofWidget.swift
post-refactor-4d,PR141-M0064,geospoof-main,safari/GeoSpoof.xcodeproj,5,safari/GeoSpoof.xcodeproj/project.pbxproj,a26cb62c0e2ec609890a271c3d7be7ffa11f5ffcb05f247956caef23f70a1fe3,safari/GeoSpoof.xcodeproj/project.pbxproj,safari/GeoSpoof.xcodeproj/xcshareddata/xcschemes/GeoSpoof-macOS.xcscheme
post-refactor-4d,PR141-M0065,geospoof-main,safari/Shared (App),11,safari/Shared (App)/PrivacyInfo.xcprivacy,a331d51864743ebe4e00dd22360b4a538b6b3ac26a6b3eb54094e60a36959a12,safari/Shared (App)/PrivacyInfo.xcprivacy,safari/Shared (App)/ViewController.swift
post-refactor-4d,PR141-M0066,geospoof-main,safari/Shared (Extension),1,safari/Shared (Extension)/SafariWebExtensionHandler.swift,7f765496e71d83b6c9ec28f92523a0b96f8e599d6724e64e4a0017ddd152651d,safari/Shared (Extension)/SafariWebExtensionHandler.swift,safari/Shared (Extension)/SafariWebExtensionHandler.swift
post-refactor-4d,PR141-M0067,geospoof-main,safari/fastlane,2,safari/fastlane/Appfile,5f111ecbbbfbcaf10d4cc01eaa04b420a6842b2c32158f6c88a5abb57c492ff3,safari/fastlane/Appfile,safari/fastlane/Fastfile
post-refactor-4d,PR141-M0068,geospoof-main,safari/iOS (App),5,safari/iOS (App)/AppDelegate.swift,5e07d31615792daf935640367195fc7c0a1482ec003b9d714afe15971d10a7da,safari/iOS (App)/AppDelegate.swift,safari/iOS (App)/SceneDelegate.swift
post-refactor-4d,PR141-M0069,geospoof-main,safari/iOS (Extension),1,safari/iOS (Extension)/Info.plist,a3d848eab015cdb4e5b2e677a28604571df5070e528354435c531c165935c4ae,safari/iOS (Extension)/Info.plist,safari/iOS (Extension)/Info.plist
post-refactor-4d,PR141-M0070,geospoof-main,safari/macOS (App),3,safari/macOS (App)/AppDelegate.swift,571d4c6dcd567f6a7655b9618b86ef948f06cceac36947c0d7cbabbce271ea5e,safari/macOS (App)/AppDelegate.swift,safari/macOS (App)/Info.plist
post-refactor-4d,PR141-M0071,geospoof-main,safari/macOS (Extension),1,safari/macOS (Extension)/Info.plist,a3d848eab015cdb4e5b2e677a28604571df5070e528354435c531c165935c4ae,safari/macOS (Extension)/Info.plist,safari/macOS (Extension)/Info.plist
post-refactor-4d,PR141-M0072,geospoof-main,site,7,site/.gitattributes,ec85342296d20badd94981de1351a8407818a2890f14b3ce894ce4ba3e79b335,site/.gitattributes,site/vite.config.ts
post-refactor-4d,PR141-M0073,geospoof-main,site/content,5,site/content/blog/geoceptor-vs-geospoof.mdx,6c5a8ef8f5eac9b99abfd2cf4a33f6432351b035ebcf80493602de7c445514e8,site/content/blog/geoceptor-vs-geospoof.mdx,site/content/blog/why-your-timezone-reveals-your-location.mdx
post-refactor-4d,PR141-M0074,geospoof-main,site/public,9,site/public/337846bb18e4c40978988ba1f88bda0c.txt,f98a972388c8c28b25144fd8ff00cc094620aac8d521288ad61501bdd290936a,site/public/337846bb18e4c40978988ba1f88bda0c.txt,site/public/workers/shared-probe.js
post-refactor-4d,PR141-M0075,geospoof-main,site/src,25,site/src/hooks/use-platform.ts,d81ba6fd1973effd77c4cd6dc9b6b94bfae71e1d9239fd3a89ff580b92165a69,site/src/hooks/use-platform.ts,site/src/types.d.ts
post-refactor-4d,PR141-M0076,geospoof-main,src/background,19,src/background/activity-watcher.ts,0b48b6c4c90ff26b754c2a61f86575aff6f18b41c6c81d7eb44c105368ed1a70,src/background/activity-watcher.ts,src/background/worker-request-filter.ts
post-refactor-4d,PR141-M0077,geospoof-main,src/content,22,src/content/index.ts,b6624b220c8ce79d86e675909641778ed57b934b1e0bbd20ef1776bda5f1a150,src/content/index.ts,src/content/injected/xslt-overrides.ts
post-refactor-4d,PR141-M0078,geospoof-main,src/popup,12,src/popup/accuracy.ts,c7bca91a67bdf7fca0c8724c5da6aa94e1602a56ac38afa0db853e0941a913b7,src/popup/accuracy.ts,src/popup/vpn-sync.ts
post-refactor-4d,PR141-M0079,geospoof-main,src/shared,12,src/shared/accuracy/device-class.ts,1872bc2ccd021f7aa3b4d94f02f6bb2ccadb20cd3e77caf896892ae43f838d68,src/shared/accuracy/device-class.ts,src/shared/worker-payload.ts
post-refactor-4d,PR141-M0080,geospoof-main,src/types,4,src/types/.gitkeep,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,src/types/.gitkeep,src/types/vite-env.d.ts
post-refactor-4d,PR141-M0081,geospoof-main,assets,1,assets/icon.png,9c532c989c8606c01a1072c0f240bd1b96b78bed10c74ed97bc0c3835726267b,assets/icon.png,assets/icon.png
post-refactor-4d,PR141-M0082,geospoof-main,assets/store-listings,61,assets/store-listings/appstore/GeoSpoof Pro Annual.png,958b703bb5514430151688be54d36f23fd9c2c0f9ae44589c91d6d61fc771f46,assets/store-listings/appstore/GeoSpoof Pro Annual.png,assets/store-listings/promo/api-coverage.png
post-refactor-4d,PR141-M0083,geospoof-main,icons,6,icons/icon-1024.png,9c532c989c8606c01a1072c0f240bd1b96b78bed10c74ed97bc0c3835726267b,icons/icon-1024.png,icons/icon.png
post-refactor-4d,PR141-M0084,geospoof-main,safari/GeoSpoof Widget,4,safari/GeoSpoof Widget/Assets.xcassets/LargeIcon.imageset/icon-1024.png,9c532c989c8606c01a1072c0f240bd1b96b78bed10c74ed97bc0c3835726267b,safari/GeoSpoof Widget/Assets.xcassets/LargeIcon.imageset/icon-1024.png,safari/GeoSpoof Widget/Assets.xcassets/LargeIcon.imageset/icon-dark.png
post-refactor-4d,PR141-M0085,geospoof-main,safari/Shared (App),25,safari/Shared (App)/Assets.xcassets/AppIcon.appiconset/mac-icon-128@1x.png,474f789deae7a4ba14dfedc5e1aed182bd51b675d1792d3d5d7c40f7f042843b,safari/Shared (App)/Assets.xcassets/AppIcon.appiconset/mac-icon-128@1x.png,safari/Shared (App)/Resources/Outfit.ttf
post-refactor-4d,PR141-M0086,geospoof-main,site/public#chunk1,100,site/public/favicon.ico,76c96b73b831ff37478d242ae7c28e660d38b07262dfabfedc2e0dbb126cd2cf,site/public/favicon.ico,site/public/screenshots/ss3-dark.png
post-refactor-4d,PR141-M0087,geospoof-main,site/public#chunk2,22,site/public/screenshots/ss3-light-480.webp,3ad1cbe831ab34e6f006e9e73c20dbdceccf45517340ebb761609a597cc414e7,site/public/screenshots/ss3-light-480.webp,site/public/video/geospoof-demo-poster.jpg
post-refactor-4d,PR141-M0088,geospoof-main,site/src,1,site/src/logo.svg,ffb9058c1b2c1102e35fcf5f881368fb88f4fccde620f1136e1a9714fa5f8971,site/src/logo.svg,site/src/logo.svg
post-refactor-4d,PR141-M0089,geospoof-main,.github/workflows,4,.github/workflows/release-ios-appstore.yml,4920eef267f68bfc1978d3763a95c661de7bef956d966853a71f13eca04d77ee,.github/workflows/release-ios-appstore.yml,.github/workflows/release.yml
post-refactor-4d,PR141-M0090,geospoof-main,.husky,1,.husky/pre-commit,e2b7c9733375d7182af2033bda9a7d2a05d0db5eef5be53d26eb7b5f3df8fbc3,.husky/pre-commit,.husky/pre-commit
post-refactor-4d,PR141-M0091,geospoof-main,safari/scripts,1,safari/scripts/build-cities.mjs,eddac3f1c7bfabf4b6b205004f067ecbef163b000297ec12fbb08c0ce7bd9647,safari/scripts/build-cities.mjs,safari/scripts/build-cities.mjs
post-refactor-4d,PR141-M0092,geospoof-main,scripts,5,scripts/generate-update-manifest.sh,9b761c67e0ee06acae17ca5974f4d6a4986e0e41ab0bc945df29bbb83b2589c4,scripts/generate-update-manifest.sh,scripts/sync-xcode-version.mjs
post-refactor-4d,PR141-M0093,geospoof-main,site/scripts,3,site/scripts/copy-geo-tz-data.mjs,92677c1307bd3ba0fff007c61f9267d8013208a2fee25351f966ad17517970e6,site/scripts/copy-geo-tz-data.mjs,site/scripts/ping-indexnow.mjs
post-refactor-4d,PR141-M0094,geospoof-main,cdk/test,1,cdk/test/cdk.test.ts,8712d63af07de4561f411406913984db0ca87f7b7519ca683ea93fa5b2490dc0,cdk/test/cdk.test.ts,cdk/test/cdk.test.ts
post-refactor-4d,PR141-M0095,geospoof-main,site/src,21,site/src/components/test/TestCard.tsx,cb0d25323cb5e143eaab9f0f9c8adf688c6269054902851f75b0b0a2b034e0f4,site/src/components/test/TestCard.tsx,site/src/lib/test-suite/tests/xslt-datetime-leak.ts
post-refactor-4d,PR141-M0096,geospoof-main,tests,2,tests/setup.ts,447befd1e2b4de47eef64002b6239f0eb606c15d09fc117c5f6682571d6ecae1,tests/setup.ts,tests/test-globals.d.ts
post-refactor-4d,PR141-M0097,geospoof-main,tests/helpers,3,tests/helpers/content.test.helper.ts,9de0264a3ceb6088a0f0bb246dd590d9fdfb212305d2383e0426a867057a72dd,tests/helpers/content.test.helper.ts,tests/helpers/mock-types.ts
post-refactor-4d,PR141-M0098,geospoof-main,tests/integration,6,tests/integration/error-recovery.integration.test.ts,c21ec441827ba45c08e60adf08961cc55f87bb81f1ae28ed3f5a2446bb8008eb,tests/integration/error-recovery.integration.test.ts,tests/integration/vpn-sync.integration.test.ts
post-refactor-4d,PR141-M0099,geospoof-main,tests/manual,1,tests/manual/TIMEZONE_MANUAL_TESTING.md,fad18e71ece58e67d1252eae7827a0209873f9c8b4dd2f35e2f0ba338eb4a5c1,tests/manual/TIMEZONE_MANUAL_TESTING.md,tests/manual/TIMEZONE_MANUAL_TESTING.md
post-refactor-4d,PR141-M0100,geospoof-main,tests/property,41,tests/property/accuracy-source-of-truth.property.test.ts,f886ef2d397aac5cd0d30220b6f497a3cf4b97dac819c3ab3a30c9a30234cac9,tests/property/accuracy-source-of-truth.property.test.ts,tests/property/worker-request-filter.property.test.ts
post-refactor-4d,PR141-M0101,geospoof-main,tests/unit,46,tests/unit/.gitkeep,fc2218cdcfccc3a0a463627b443504cf58f576c3d5698834477f3a058d7b1b82,tests/unit/.gitkeep,tests/unit/timezone-offline.unit.test.ts
post-refactor-4d,PR141-M0102,geospoof-main,cdk/lib,5,cdk/lib/app.ts,4a97fe40fe4da7baa41bbb621c5eaedff4f95fd05e1de78404f36d18eb07e15e,cdk/lib/app.ts,cdk/lib/util/geo-tz-data.ts
post-refactor-4d,PR141-M0103,geospoof-main,site/src,89,site/src/components/ProtonLogo.tsx,34a32cccc166782da1c5339d586632968b5e894d646f1e350028753b530d6bf5,site/src/components/ProtonLogo.tsx,site/src/lib/verification/worker-probe.ts
post-refactor-4d,PR141-M0104,i2p.i2p-master,@root,7,.gitlab-ci.yml,71422822b6d341796001cea8fa98f1f23acaf50eb7de6ef2a2f54fbc242052bc,.gitlab-ci.yml,settings.gradle
post-refactor-4d,PR141-M0105,i2p.i2p-master,Slackware/i2p,1,Slackware/i2p/build.xml,00620ed43277bd09e22c8f94b95ac6227a4220209ec4b59deb3d4a81b306a04f,Slackware/i2p/build.xml,Slackware/i2p/build.xml
post-refactor-4d,PR141-M0106,i2p.i2p-master,apps/addressbook,1,apps/addressbook/build.gradle,0078ed38112ea9087b9f1b21634f4986bb6ea651ed2f37f989a83f3bcc0a9f6e,apps/addressbook/build.gradle,apps/addressbook/build.gradle
post-refactor-4d,PR141-M0107,i2p.i2p-master,apps/desktopgui,1,apps/desktopgui/build.gradle,34853b9d17c677eb5584abfb568cbca5c28d2ed3ea242a925af4eea875f7823e,apps/desktopgui/build.gradle,apps/desktopgui/build.gradle
post-refactor-4d,PR141-M0108,i2p.i2p-master,apps/i2pcontrol,1,apps/i2pcontrol/build.gradle,1b323c5c6c8705aa44576fc0facfffb2ddf2050d1cd6b4570f92e73cea8cc6a3,apps/i2pcontrol/build.gradle,apps/i2pcontrol/build.gradle
post-refactor-4d,PR141-M0109,i2p.i2p-master,apps/i2psnark,2,apps/i2psnark/build.gradle,ec2943808eaca26113e82ab207a3e346f3d2903b928e3d87b6793081d705be06,apps/i2psnark/build.gradle,apps/i2psnark/mime.properties
post-refactor-4d,PR141-M0110,i2p.i2p-master,apps/i2ptunnel,1,apps/i2ptunnel/build.gradle,b85a6490f0cbde96675e5713da5e170284cd8052bbffc2458ad92afebb1255b1,apps/i2ptunnel/build.gradle,apps/i2ptunnel/build.gradle
post-refactor-4d,PR141-M0111,i2p.i2p-master,apps/imagegen,1,apps/imagegen/build.gradle,81dde1f492b9a0c7df1d371b927ddcbb4af109dabedb7c8235d6c380eb5a9fe5,apps/imagegen/build.gradle,apps/imagegen/build.gradle
post-refactor-4d,PR141-M0112,i2p.i2p-master,apps/jetty,2,apps/jetty/build.gradle,92a85b57eabfd5c349124d3075d3ff49e731f9f87bebf0c9fa32c401d4f132c1,apps/jetty/build.gradle,apps/jetty/resources/log4j.properties
