path,change_type,baseline_sha256,current_sha256,reason
governance/convergence/post-refactor-117-license-map.csv,added,n/a,117c0c264ddc2bdf2031898d0a1cfbb01973fd876301ce75467ded4463c1d424,"117-donor convergence accountability, provenance, semantic disposition, authority, validation, or release evidence"
governance/convergence/post-refactor-117-modules.csv,added,n/a,2105c529119830fc115858a3448df4a08a8452ca0e88f49f7ed88baeedb19786,"117-donor convergence accountability, provenance, semantic disposition, authority, validation, or release evidence"
governance/convergence/post-refactor-117-nested-archives.csv,added,n/a,00aba9b8304dc5bfc2276c71bbb05c6d3ec0a7c4097a2baecdbc96ee0fac261c,"117-donor convergence accountability, provenance, semantic disposition, authority, validation, or release evidence"
governance/convergence/post-refactor-117-new-adoption-ledger.csv,added,n/a,ec85b6f1229fc7d41de1f6adf45e0860cde10f67e98862706c4dcae2fe19d62a,"117-donor convergence accountability, provenance, semantic disposition, authority, validation, or release evidence"
governance/convergence/post-refactor-117-new-directories.csv,added,n/a,ff590c446093c5f64f76d1bbacb11a9c453e2202e31cff16d7de2282f284a5af,"117-donor convergence accountability, provenance, semantic disposition, authority, validation, or release evidence"
governance/convergence/post-refactor-117-new-donors.csv,added,n/a,d2af2c40697ab4d257634d85acaaa539b2469579798938af74a093d6b9cb6c7a,"117-donor convergence accountability, provenance, semantic disposition, authority, validation, or release evidence"
governance/convergence/post-refactor-117-new-license-map.csv,added,n/a,1dbe8d9e26e60cb426a4f42de91eacb821ed88d24f14012362e46de97932b86f,"117-donor convergence accountability, provenance, semantic disposition, authority, validation, or release evidence"
governance/convergence/post-refactor-117-new-modules.csv,added,n/a,299f3160d37a36340199766016d83f80f044cfabdf17e0add759c4690cd06f83,"117-donor convergence accountability, provenance, semantic disposition, authority, validation, or release evidence"
governance/convergence/post-refactor-117-new-surfaces.csv,added,n/a,392a5cc3cfebe456d69424764c994652360d36136fe2501defb6883268a4dc41,"117-donor convergence accountability, provenance, semantic disposition, authority, validation, or release evidence"
governance/convergence/post-refactor-117-new-symbols.csv,added,n/a,7547dc9ede76bdc022e5f467cecab299ff5a381968b88a11fa9ac866e55edc8e,"117-donor convergence accountability, provenance, semantic disposition, authority, validation, or release evidence"
governance/convergence/post-refactor-117-omission-audit.md,added,n/a,475c4fe5273802b4f2613b6951f0a4865c06e54fdf19ae285bf4af941da21eb4,"117-donor convergence accountability, provenance, semantic disposition, authority, validation, or release evidence"
governance/convergence/post-refactor-117-operator-runbook.md,added,n/a,7286fdb88e9c549e718a30b62d06e490487ec4e3874d5d5306a2f10004e9f944,"117-donor convergence accountability, provenance, semantic disposition, authority, validation, or release evidence"
governance/convergence/post-refactor-117-overlap-provenance.csv,added,n/a,a8fac897941b7d2df5e633c41b53019c6fe8b1834e57c98141903fd2721f9d1c,"117-donor convergence accountability, provenance, semantic disposition, authority, validation, or release evidence"
governance/convergence/post-refactor-117-peer-synthesis.md,added,n/a,713ff5b9617884b9da50f1d7d05f2a45363c5470f2247392bff819f60d72e53d,"117-donor convergence accountability, provenance, semantic disposition, authority, validation, or release evidence"
governance/convergence/post-refactor-117-semantic-anchors.md,added,n/a,a1be95f958e269660bf99de14c5abc7ec5567257cd22bac76ab7ee0a43f30221,"117-donor convergence accountability, provenance, semantic disposition, authority, validation, or release evidence"
governance/convergence/post-refactor-117-strict-adoption-ledger.csv,added,n/a,54abc1f3c4dbed21f47531d07e5ce6dd46e8d8a02eed89c975c4694c4ccaf616,"117-donor convergence accountability, provenance, semantic disposition, authority, validation, or release evidence"
governance/convergence/post-refactor-117-summary.json,added,n/a,05580914ad7ec3a317617ad8f4aa51b3edfe5d71d2f6a95b99399675eb7a31bb,"117-donor convergence accountability, provenance, semantic disposition, authority, validation, or release evidence"
governance/convergence/post-refactor-117-supersession-map.csv,added,n/a,068414cadf66c504d645810556d1a275b93171417b73a97b02a97e823cbe67cf,"117-donor convergence accountability, provenance, semantic disposition, authority, validation, or release evidence"
governance/convergence/post-refactor-117-surfaces.csv,added,n/a,469435afcd254f950ef64251e7095ba0666e6cb3c9d4f241c30c9e99672a3c38,"117-donor convergence accountability, provenance, semantic disposition, authority, validation, or release evidence"
governance/convergence/post-refactor-117-symbols.csv,added,n/a,13e9642b98efbb7b7def5a708dc0fc988b96c828760202cab477896e8d417bd9,"117-donor convergence accountability, provenance, semantic disposition, authority, validation, or release evidence"
governance/convergence/post-refactor-117-target-repairs.csv,added,n/a,1bfc6a6dd47de96abe4c13416cf04f75934fefe1ac6c0114d10a57cb066ffdaa,"117-donor convergence accountability, provenance, semantic disposition, authority, validation, or release evidence"
governance/convergence/post-refactor-117-validation.md,added,n/a,81a079b73e52e9005ae1186956a26246077c1148392cec82e5f4e581113a6d8b,"117-donor convergence accountability, provenance, semantic disposition, authority, validation, or release evidence"
scripts/checks/check_post_refactor_117_convergence.py,added,n/a,6c68c9963253b768e7bffb1a5d91c4e148d01818f97552b1ce028c235837d238,add 117-donor source/evidence/authority/delta successor gate
scripts/checks/check_post_refactor_97_convergence.py,modified,715c14b67bb6d55ec4f0d2dc0c70a541138663c41684622bcd182a3672fb5bd4,aa92d68cf528186a8fee89c628816ab7ebb2069f655555b87b3f5688ac6f8e9b,freeze 97-donor historical checker at exact successor baseline
src/apps/daemon/internal/integrations/relayclient/serverless_dialer.go,modified,c3c2dc8c9452187e7788257a9c5d2b9e0edefb13fe616faf58c2cfe97569108e,ba18cad93db0d19721e1560cdb7695dc8d6eeca5f2de1e4c3a0706e76912d235,target-native relay WebSocket net.Conn/read-bound/setup-deadline repair from current donor convergence
src/apps/daemon/internal/integrations/relayclient/websocket_conn.go,added,n/a,22ea0f89e19fd68c5500e442177d6ac7cf9e0e702229f7a09ec91491476c8525,target-native relay WebSocket net.Conn/read-bound/setup-deadline repair from current donor convergence
src/apps/daemon/internal/integrations/relayclient/websocket_conn_test.go,added,n/a,9f19b46d957190c843ceb8dd61bcc083b00b43578070d4bfd9417fab69dc567f,target-native relay WebSocket net.Conn/read-bound/setup-deadline repair from current donor convergence
src/apps/daemon/internal/platform/mobilehost/tun2socks_adapter.go,modified,0954cfb51a6a1101f1b9e3dfe41e97fa6520c48479ebbcf94bf28420496d99d2,335551325954e91d86354a35345e2ef7e087a26ef19536142e10303b14becf54,target-native TUN/SOCKS association correctness and regression evidence from current donor convergence
src/apps/daemon/internal/platform/mobilehost/tun2socks_test.go,modified,85505035eb26100392bbfdd8d4b22fdf426e248e2532cb555da2fe9351825270,ba8a6e4d28355019ba77673f07aff2fa07025cfba96c7bdcedd5736852694282,target-native TUN/SOCKS association correctness and regression evidence from current donor convergence
src/apps/daemon/internal/runtime/proxy/edge_dialer.go,modified,72bd242efda5f2932109654b8e13ba6c3e84becbb8daa9b4fb3bfe4153993b40,e4494502e7d91eb5bac123d4d148db32b93de7e896fd25ec9cfb93ab87fb3f1b,"target-native WebSocket/VLESS framing, bounds, address/deadline contract repair from current donor convergence"
src/apps/daemon/internal/runtime/proxy/vless_dialer.go,modified,a7787127dd4630676d3157dba0bbe0aee4d0fb6fd5d4059189eb86c936e880f3,b8cfdc1b35a28f19b377a15d0928865052efdb92f79fdbcd50136f04c8847ea6,"target-native WebSocket/VLESS framing, bounds, address/deadline contract repair from current donor convergence"
src/apps/daemon/internal/runtime/proxy/websocket_conn_helpers.go,added,n/a,22ec38221189145ca3046a9a8350ca4f74ba38b88e262cb1c506dd6a22cbfd89,"target-native WebSocket/VLESS framing, bounds, address/deadline contract repair from current donor convergence"
src/apps/daemon/internal/runtime/proxy/websocket_conn_helpers_test.go,added,n/a,cd4b3fdd8abc107d8588240fb3218fdb86e4be3b31b7bf2e695ad8760aee9cad,"target-native WebSocket/VLESS framing, bounds, address/deadline contract repair from current donor convergence"
src/apps/daemon/internal/runtime/proxy/wstunnel.go,modified,326b532310ae1e5183a4e90cd896ab63eb88194be55241b61a4f7cb28afe48ce,655ca00e3b46949b2b748fb37f54d145a75d11d5012df23ed81b9fca2e92f8aa,"target-native WebSocket/VLESS framing, bounds, address/deadline contract repair from current donor convergence"
