wave,donor,path,kind,symbol,line
post-refactor-4d,ZedSecure-main,android/app/src/main/kotlin/com/zedsecure/vpn/PingMethodChannel.kt,function,cleanup,170
post-refactor-4d,ZedSecure-main,android/app/src/main/kotlin/com/zedsecure/vpn/PingService.kt,class,PingResult,12
post-refactor-4d,ZedSecure-main,android/app/src/main/kotlin/com/zedsecure/vpn/PingService.kt,class,PingService,20
post-refactor-4d,ZedSecure-main,android/app/src/main/kotlin/com/zedsecure/vpn/PingService.kt,function,PingResult,12
post-refactor-4d,ZedSecure-main,android/app/src/main/kotlin/com/zedsecure/vpn/PingService.kt,function,pingHost,32
post-refactor-4d,ZedSecure-main,android/app/src/main/kotlin/com/zedsecure/vpn/PingService.kt,function,if,65
post-refactor-4d,ZedSecure-main,android/app/src/main/kotlin/com/zedsecure/vpn/PingService.kt,function,icmpPing,85
post-refactor-4d,ZedSecure-main,android/app/src/main/kotlin/com/zedsecure/vpn/PingService.kt,function,if,111
post-refactor-4d,ZedSecure-main,android/app/src/main/kotlin/com/zedsecure/vpn/PingService.kt,function,tcpPing,135
post-refactor-4d,ZedSecure-main,android/app/src/main/kotlin/com/zedsecure/vpn/PingService.kt,function,systemPing,180
post-refactor-4d,ZedSecure-main,android/app/src/main/kotlin/com/zedsecure/vpn/PingService.kt,function,parsePingOutput,233
post-refactor-4d,ZedSecure-main,android/app/src/main/kotlin/com/zedsecure/vpn/PingService.kt,function,pingMultipleHosts,255
post-refactor-4d,ZedSecure-main,android/app/src/main/kotlin/com/zedsecure/vpn/PingService.kt,function,startContinuousPing,270
post-refactor-4d,ZedSecure-main,android/app/src/main/kotlin/com/zedsecure/vpn/PingService.kt,function,isNetworkAvailable,299
post-refactor-4d,ZedSecure-main,android/app/src/main/kotlin/com/zedsecure/vpn/PingService.kt,function,getNetworkType,311
post-refactor-4d,ZedSecure-main,android/app/src/main/kotlin/com/zedsecure/vpn/PingService.kt,function,cleanup,329
post-refactor-4d,ZedSecure-main,android/app/src/main/kotlin/com/zedsecure/vpn/SettingsMethodChannel.kt,class,SettingsMethodChannel,15
post-refactor-4d,ZedSecure-main,android/app/src/main/kotlin/com/zedsecure/vpn/SettingsMethodChannel.kt,function,registerWith,19
post-refactor-4d,ZedSecure-main,android/app/src/main/kotlin/com/zedsecure/vpn/SettingsMethodChannel.kt,function,onMethodCall,25
post-refactor-4d,ZedSecure-main,android/app/src/main/kotlin/com/zedsecure/vpn/SettingsMethodChannel.kt,function,openBatteryOptimizationSettings,61
post-refactor-4d,ZedSecure-main,android/app/src/main/kotlin/com/zedsecure/vpn/SettingsMethodChannel.kt,function,openAppSettings,96
post-refactor-4d,ZedSecure-main,android/app/src/main/kotlin/com/zedsecure/vpn/SettingsMethodChannel.kt,function,openGeneralBatterySettings,112
post-refactor-4d,ZedSecure-main,lib/main.dart,type,MyApp,32
post-refactor-4d,ZedSecure-main,lib/main.dart,type,MainNavigation,59
post-refactor-4d,ZedSecure-main,lib/main.dart,type,_MainNavigationState,66
post-refactor-4d,ZedSecure-main,lib/main.dart,function,main,16
post-refactor-4d,ZedSecure-main,lib/main.dart,function,build,37
post-refactor-4d,ZedSecure-main,lib/main.dart,function,MultiProvider,38
post-refactor-4d,ZedSecure-main,lib/main.dart,function,initState,78
post-refactor-4d,ZedSecure-main,lib/main.dart,function,_checkForUpdates,83
post-refactor-4d,ZedSecure-main,lib/main.dart,function,if,88
post-refactor-4d,ZedSecure-main,lib/main.dart,function,_initializeApp,96
post-refactor-4d,ZedSecure-main,lib/main.dart,function,_onTabTapped,101
post-refactor-4d,ZedSecure-main,lib/main.dart,function,if,103
post-refactor-4d,ZedSecure-main,lib/main.dart,function,build,109
post-refactor-4d,ZedSecure-main,lib/main.dart,function,_buildGlassTabBar,121
post-refactor-4d,ZedSecure-main,lib/main.dart,function,_buildTabItem,161
post-refactor-4d,ZedSecure-main,lib/models/app_settings.dart,type,MuxSettings,1
post-refactor-4d,ZedSecure-main,lib/models/app_settings.dart,type,FragmentSettings,40
post-refactor-4d,ZedSecure-main,lib/models/app_settings.dart,type,AppSettings,80
post-refactor-4d,ZedSecure-main,lib/models/subscription.dart,type,Subscription,1
post-refactor-4d,ZedSecure-main,lib/models/v2ray_config.dart,type,V2RayConfig,2
post-refactor-4d,ZedSecure-main,lib/models/v2ray_config.dart,function,switch,85
post-refactor-4d,ZedSecure-main,lib/screens/about_screen.dart,type,AboutScreen,8
post-refactor-4d,ZedSecure-main,lib/screens/about_screen.dart,function,build,13
post-refactor-4d,ZedSecure-main,lib/screens/about_screen.dart,function,_buildInfoRow,124
post-refactor-4d,ZedSecure-main,lib/screens/about_screen.dart,function,_buildSocialButton,147
post-refactor-4d,ZedSecure-main,lib/screens/about_screen.dart,function,_buildGitHubButton,163
post-refactor-4d,ZedSecure-main,lib/screens/about_screen.dart,function,_launchUrl,190
post-refactor-4d,ZedSecure-main,lib/screens/advanced_settings_screen.dart,type,AdvancedSettingsScreen,7
post-refactor-4d,ZedSecure-main,lib/screens/advanced_settings_screen.dart,type,_AdvancedSettingsScreenState,14
post-refactor-4d,ZedSecure-main,lib/screens/advanced_settings_screen.dart,function,build,17
post-refactor-4d,ZedSecure-main,lib/screens/advanced_settings_screen.dart,function,Scaffold,20
post-refactor-4d,ZedSecure-main,lib/screens/advanced_settings_screen.dart,function,if,60
post-refactor-4d,ZedSecure-main,lib/screens/advanced_settings_screen.dart,function,_buildSwitchTile,66
post-refactor-4d,ZedSecure-main,lib/screens/advanced_settings_screen.dart,function,if,110
post-refactor-4d,ZedSecure-main,lib/screens/advanced_settings_screen.dart,function,SizedBox,118
post-refactor-4d,ZedSecure-main,lib/screens/advanced_settings_screen.dart,function,if,163
post-refactor-4d,ZedSecure-main,lib/screens/advanced_settings_screen.dart,function,_buildTextFieldTile,170
post-refactor-4d,ZedSecure-main,lib/screens/advanced_settings_screen.dart,function,SizedBox,238
post-refactor-4d,ZedSecure-main,lib/screens/advanced_settings_screen.dart,function,if,256
post-refactor-4d,ZedSecure-main,lib/screens/advanced_settings_screen.dart,function,SizedBox,264
post-refactor-4d,ZedSecure-main,lib/screens/advanced_settings_screen.dart,function,_buildSection,360
post-refactor-4d,ZedSecure-main,lib/screens/advanced_settings_screen.dart,function,Column,362
post-refactor-4d,ZedSecure-main,lib/screens/advanced_settings_screen.dart,function,_buildDropdownTile,512
post-refactor-4d,ZedSecure-main,lib/screens/advanced_settings_screen.dart,function,GestureDetector,514
post-refactor-4d,ZedSecure-main,lib/screens/advanced_settings_screen.dart,function,showCupertinoModalPopup,516
post-refactor-4d,ZedSecure-main,lib/screens/advanced_settings_screen.dart,function,CupertinoActionSheetAction,520
post-refactor-4d,ZedSecure-main,lib/screens/advanced_settings_screen.dart,function,_buildActionTile,565
post-refactor-4d,ZedSecure-main,lib/screens/advanced_settings_screen.dart,function,_showMuxDialog,599
post-refactor-4d,ZedSecure-main,lib/screens/advanced_settings_screen.dart,function,showCupertinoDialog,605
post-refactor-4d,ZedSecure-main,lib/screens/advanced_settings_screen.dart,function,CupertinoAlertDialog,610
post-refactor-4d,ZedSecure-main,lib/screens/advanced_settings_screen.dart,function,if,643
post-refactor-4d,ZedSecure-main,lib/screens/advanced_settings_screen.dart,function,SizedBox,651
post-refactor-4d,ZedSecure-main,lib/screens/advanced_settings_screen.dart,function,if,667
post-refactor-4d,ZedSecure-main,lib/screens/advanced_settings_screen.dart,function,SizedBox,675
post-refactor-4d,ZedSecure-main,lib/screens/advanced_settings_screen.dart,function,showCupertinoModalPopup,682
post-refactor-4d,ZedSecure-main,lib/screens/advanced_settings_screen.dart,function,CupertinoActionSheetAction,686
post-refactor-4d,ZedSecure-main,lib/screens/advanced_settings_screen.dart,function,Text,704
post-refactor-4d,ZedSecure-main,lib/screens/advanced_settings_screen.dart,function,_showFragmentDialog,745
post-refactor-4d,ZedSecure-main,lib/screens/advanced_settings_screen.dart,function,showCupertinoDialog,751
post-refactor-4d,ZedSecure-main,lib/screens/advanced_settings_screen.dart,function,CupertinoAlertDialog,756
post-refactor-4d,ZedSecure-main,lib/screens/advanced_settings_screen.dart,function,showCupertinoModalPopup,780
post-refactor-4d,ZedSecure-main,lib/screens/advanced_settings_screen.dart,function,CupertinoActionSheetAction,784
post-refactor-4d,ZedSecure-main,lib/screens/advanced_settings_screen.dart,function,Text,802
post-refactor-4d,ZedSecure-main,lib/screens/config_viewer_screen.dart,type,ConfigViewerScreen,12
post-refactor-4d,ZedSecure-main,lib/screens/config_viewer_screen.dart,type,_ConfigViewerScreenState,26
post-refactor-4d,ZedSecure-main,lib/screens/config_viewer_screen.dart,function,initState,35
post-refactor-4d,ZedSecure-main,lib/screens/config_viewer_screen.dart,function,dispose,42
post-refactor-4d,ZedSecure-main,lib/screens/config_viewer_screen.dart,function,_generateFullConfig,46
post-refactor-4d,ZedSecure-main,lib/screens/config_viewer_screen.dart,function,if,51
post-refactor-4d,ZedSecure-main,lib/screens/config_viewer_screen.dart,function,if,59
post-refactor-4d,ZedSecure-main,lib/screens/config_viewer_screen.dart,function,if,70
post-refactor-4d,ZedSecure-main,lib/screens/config_viewer_screen.dart,function,setState,72
post-refactor-4d,ZedSecure-main,lib/screens/config_viewer_screen.dart,function,if,79
post-refactor-4d,ZedSecure-main,lib/screens/config_viewer_screen.dart,function,setState,80
post-refactor-4d,ZedSecure-main,lib/screens/config_viewer_screen.dart,function,_copyToClipboard,88
post-refactor-4d,ZedSecure-main,lib/screens/config_viewer_screen.dart,function,if,91
post-refactor-4d,ZedSecure-main,lib/screens/config_viewer_screen.dart,function,if,93
post-refactor-4d,ZedSecure-main,lib/screens/config_viewer_screen.dart,function,_saveCustomConfig,105
post-refactor-4d,ZedSecure-main,lib/screens/config_viewer_screen.dart,function,if,113
post-refactor-4d,ZedSecure-main,lib/screens/config_viewer_screen.dart,function,if,118
post-refactor-4d,ZedSecure-main,lib/screens/config_viewer_screen.dart,function,if,126
post-refactor-4d,ZedSecure-main,lib/screens/config_viewer_screen.dart,function,if,133
post-refactor-4d,ZedSecure-main,lib/screens/config_viewer_screen.dart,function,if,140
post-refactor-4d,ZedSecure-main,lib/screens/config_viewer_screen.dart,function,if,142
post-refactor-4d,ZedSecure-main,lib/screens/config_viewer_screen.dart,function,if,144
post-refactor-4d,ZedSecure-main,lib/screens/config_viewer_screen.dart,function,if,168
post-refactor-4d,ZedSecure-main,lib/screens/config_viewer_screen.dart,function,if,181
post-refactor-4d,ZedSecure-main,lib/screens/config_viewer_screen.dart,function,if,193
post-refactor-4d,ZedSecure-main,lib/screens/config_viewer_screen.dart,function,_toggleEditMode,198
post-refactor-4d,ZedSecure-main,lib/screens/config_viewer_screen.dart,function,setState,200
post-refactor-4d,ZedSecure-main,lib/screens/config_viewer_screen.dart,function,if,202
post-refactor-4d,ZedSecure-main,lib/screens/config_viewer_screen.dart,function,build,209
post-refactor-4d,ZedSecure-main,lib/screens/connection_info_screen.dart,type,ConnectionInfoScreen,6
post-refactor-4d,ZedSecure-main,lib/screens/connection_info_screen.dart,type,_ConnectionInfoScreenState,13
post-refactor-4d,ZedSecure-main,lib/screens/connection_info_screen.dart,function,initState,20
post-refactor-4d,ZedSecure-main,lib/screens/connection_info_screen.dart,function,_fetchIpInfo,24
post-refactor-4d,ZedSecure-main,lib/screens/connection_info_screen.dart,function,setState,26
post-refactor-4d,ZedSecure-main,lib/screens/connection_info_screen.dart,function,if,35
post-refactor-4d,ZedSecure-main,lib/screens/connection_info_screen.dart,function,setState,37
post-refactor-4d,ZedSecure-main,lib/screens/connection_info_screen.dart,function,setState,42
post-refactor-4d,ZedSecure-main,lib/screens/connection_info_screen.dart,function,setState,48
post-refactor-4d,ZedSecure-main,lib/screens/connection_info_screen.dart,function,build,56
post-refactor-4d,ZedSecure-main,lib/screens/connection_info_screen.dart,function,_buildError,90
post-refactor-4d,ZedSecure-main,lib/screens/connection_info_screen.dart,function,_buildContent,119
post-refactor-4d,ZedSecure-main,lib/screens/connection_info_screen.dart,function,SingleChildScrollView,130
post-refactor-4d,ZedSecure-main,lib/screens/connection_info_screen.dart,function,_buildDetailRow,257
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,type,EditConfigScreen,12
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,type,_EditConfigScreenState,21
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,initState,70
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,_parseConfigDetails,108
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,if,113
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,if,139
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,if,150
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,if,164
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,dispose,190
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,_extractId,221
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,if,226
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,if,236
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,build,253
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,Scaffold,255
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,_buildFormEditor,315
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,_buildProtocolSection,337
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,switch,339
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,_buildVMessSection,360
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,_buildVLESSSection,368
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,_buildTrojanSection,377
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,_buildShadowsocksSection,384
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,_buildSocksHttpSection,392
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,_buildGenericSection,400
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,_buildHysteria2Section,407
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,_buildWireguardSection,439
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,_buildBandwidthFields,458
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,_buildObfuscationFields,499
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,_buildTransportSection,537
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,_buildSection,543
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,setState,546
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,if,548
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,_buildHeaderTypeDropdown,568
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,if,572
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,if,589
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,_getHostLabel,596
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,switch,598
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,_getHostHint,615
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,switch,617
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,_getPathLabel,624
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,switch,626
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,_getPathHint,643
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,switch,645
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,_buildTlsSection,654
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,_buildSection,660
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,_buildSection,684
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,Column,686
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,_buildDropdown,776
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,_buildProtocolBadge,820
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,_inputDecoration,870
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,_saveConfig,884
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,if,895
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,if,910
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,if,923
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,if,935
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,_buildConfigUrl,940
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,switch,946
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,_buildVMessUrl,968
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,_buildVLESSUrl,992
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,if,998
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,if,1002
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,if,1005
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,if,1008
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,if,1009
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,if,1012
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,if,1015
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,if,1016
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,if,1019
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,if,1022
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,if,1025
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,if,1029
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,if,1032
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,if,1035
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,if,1038
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,if,1043
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,if,1046
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,if,1049
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,_buildTrojanUrl,1057
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,if,1063
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,if,1067
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,if,1070
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,if,1073
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,if,1074
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,if,1077
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,if,1080
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,if,1081
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,if,1084
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,if,1087
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,if,1090
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,if,1094
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,if,1097
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,if,1100
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,if,1103
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,if,1108
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,_buildShadowsocksUrl,1116
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,_buildSocksHttpUrl,1123
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,if,1128
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,_buildHysteria2Url,1135
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,if,1138
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,if,1142
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,if,1145
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,if,1149
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,if,1152
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,if,1155
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,if,1158
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,if,1163
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,if,1166
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,if,1169
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,_buildWireguardUrl,1180
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,if,1186
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,if,1190
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,if,1193
post-refactor-4d,ZedSecure-main,lib/screens/edit_config_screen.dart,function,if,1196
post-refactor-4d,ZedSecure-main,lib/screens/home_screen.dart,type,HomeScreen,13
post-refactor-4d,ZedSecure-main,lib/screens/home_screen.dart,type,_HomeScreenState,20
post-refactor-4d,ZedSecure-main,lib/screens/home_screen.dart,type,_PingTextWidget,1082
post-refactor-4d,ZedSecure-main,lib/screens/home_screen.dart,type,_PingTextWidgetState,1092
post-refactor-4d,ZedSecure-main,lib/screens/home_screen.dart,type,_PingRefreshButton,1204
post-refactor-4d,ZedSecure-main,lib/screens/home_screen.dart,type,_PingRefreshButtonState,1217
post-refactor-4d,ZedSecure-main,lib/screens/home_screen.dart,type,_RingPainter,1259
post-refactor-4d,ZedSecure-main,lib/screens/home_screen.dart,function,initState,30
post-refactor-4d,ZedSecure-main,lib/screens/home_screen.dart,function,_onServiceChanged,44
post-refactor-4d,ZedSecure-main,lib/screens/home_screen.dart,function,_loadSelectedConfig,48
post-refactor-4d,ZedSecure-main,lib/screens/home_screen.dart,function,if,52
post-refactor-4d,ZedSecure-main,lib/screens/home_screen.dart,function,dispose,58
post-refactor-4d,ZedSecure-main,lib/screens/home_screen.dart,function,build,67
post-refactor-4d,ZedSecure-main,lib/screens/home_screen.dart,function,_buildDynamicIsland,161
post-refactor-4d,ZedSecure-main,lib/screens/home_screen.dart,function,AnimatedBuilder,166
post-refactor-4d,ZedSecure-main,lib/screens/home_screen.dart,function,_buildConnectionWidget,305
post-refactor-4d,ZedSecure-main,lib/screens/home_screen.dart,function,GestureDetector,307
post-refactor-4d,ZedSecure-main,lib/screens/home_screen.dart,function,_buildNoServerCard,373
post-refactor-4d,ZedSecure-main,lib/screens/home_screen.dart,function,_buildFlagWidget,410
post-refactor-4d,ZedSecure-main,lib/screens/home_screen.dart,function,_buildFallbackFlag,424
post-refactor-4d,ZedSecure-main,lib/screens/home_screen.dart,function,_buildServerCard,445
post-refactor-4d,ZedSecure-main,lib/screens/home_screen.dart,function,if,453
