record_id,parent_record_id,composition_group_id,donor,domain,value_unit,source_granularity,value_form,separability,donor_path,donor_sha256,donor_symbol,transformation,mapping_topology,disposition,decision_rationale,target_capability,target_nodes,invariant,negative_invariant,test_node,operator_surface,migration_impact,license_note,risk_tier,dependency_record_ids,evidence_confidence,validation_status
PR83-M0012,n/a,CG-PR83-ACCOUNT-Nova-Proxy-App-main,Nova-Proxy-App-main,surface accountability,complete donor subtree accountability: sysproxy,recursively bounded donor subtree,evidence/accountability,accountability bundle; semantic values split into fine records,sysproxy/exec_windows.go,f7bc62288bac1d803371319450d672fae9bee7812ece69ef9f2b1b61a617cfb8,n/a,evidence classification,custom:subtree-accountability,reference-only,"Every surface in this bounded subtree was recursively inventoried and reviewed across implementation, operational, product, deployment, tests, data, generated, documentation and negative evidence.",n/a,n/a,all descendant surfaces stay hash-accounted and eligible for narrower extraction,module accountability never substitutes for fine semantic decisions,n/a,n/a,n/a,see post-refactor-83-license-map.csv,low,n/a,high,reviewed
PR83-M0013,n/a,CG-PR83-ACCOUNT-Nova-Proxy-main,Nova-Proxy-main,surface accountability,complete donor subtree accountability: @root,recursively bounded donor subtree,evidence/accountability,accountability bundle; semantic values split into fine records,LICENSE,661c42f22d7a7a12609adb1aa4a630b3c9faf494d0de65d29868ecc62b36c5e7,n/a,evidence classification,custom:subtree-accountability,reference-only,"Every surface in this bounded subtree was recursively inventoried and reviewed across implementation, operational, product, deployment, tests, data, generated, documentation and negative evidence.",n/a,n/a,all descendant surfaces stay hash-accounted and eligible for narrower extraction,module accountability never substitutes for fine semantic decisions,n/a,n/a,n/a,see post-refactor-83-license-map.csv,low,n/a,high,reviewed
PR83-M0014,n/a,CG-PR83-ACCOUNT-Nova-Proxy-main,Nova-Proxy-main,surface accountability,complete donor subtree accountability: Htmel,recursively bounded donor subtree,evidence/accountability,accountability bundle; semantic values split into fine records,Htmel/img/dashbord.JPG,ed49f2ccb47d93587ab03a3caf374b651eed3dbf806f0a73837a8dcb99cdff42,n/a,evidence classification,custom:subtree-accountability,reference-only,"Every surface in this bounded subtree was recursively inventoried and reviewed across implementation, operational, product, deployment, tests, data, generated, documentation and negative evidence.",n/a,n/a,all descendant surfaces stay hash-accounted and eligible for narrower extraction,module accountability never substitutes for fine semantic decisions,n/a,n/a,n/a,see post-refactor-83-license-map.csv,low,n/a,high,reviewed
PR83-M0015,n/a,CG-PR83-ACCOUNT-NovaRadar-main,NovaRadar-main,surface accountability,complete donor subtree accountability: @root,recursively bounded donor subtree,evidence/accountability,accountability bundle; semantic values split into fine records,.gitattributes,1a1dbe176bc233b499d35a57db7513f2941c99ab9759f177830c9149be99005b,n/a,evidence classification,custom:subtree-accountability,reference-only,"Every surface in this bounded subtree was recursively inventoried and reviewed across implementation, operational, product, deployment, tests, data, generated, documentation and negative evidence.",n/a,n/a,all descendant surfaces stay hash-accounted and eligible for narrower extraction,module accountability never substitutes for fine semantic decisions,n/a,n/a,n/a,see post-refactor-83-license-map.csv,low,n/a,high,reviewed
PR83-M0016,n/a,CG-PR83-ACCOUNT-Pitraix-main,Pitraix-main,surface accountability,complete donor subtree accountability: @root,recursively bounded donor subtree,evidence/accountability,accountability bundle; semantic values split into fine records,LICENSE,27aff91f9eb6946b69dfdb90e4d784a280adb4ae2bd337c499cde7b017f67550,n/a,evidence classification,custom:subtree-accountability,reference-only,"Every surface in this bounded subtree was recursively inventoried and reviewed across implementation, operational, product, deployment, tests, data, generated, documentation and negative evidence.",n/a,n/a,all descendant surfaces stay hash-accounted and eligible for narrower extraction,module accountability never substitutes for fine semantic decisions,n/a,n/a,n/a,see post-refactor-83-license-map.csv,low,n/a,high,reviewed
PR83-M0017,n/a,CG-PR83-ACCOUNT-QS-Tunnel-main,QS-Tunnel-main,surface accountability,complete donor subtree accountability: @root,recursively bounded donor subtree,evidence/accountability,accountability bundle; semantic values split into fine records,.gitignore,affa6da093fae67d0b93e5edcd693ecce1ea9714886687d568e3e60d678a84a8,n/a,evidence classification,custom:subtree-accountability,reference-only,"Every surface in this bounded subtree was recursively inventoried and reviewed across implementation, operational, product, deployment, tests, data, generated, documentation and negative evidence.",n/a,n/a,all descendant surfaces stay hash-accounted and eligible for narrower extraction,module accountability never substitutes for fine semantic decisions,n/a,n/a,n/a,see post-refactor-83-license-map.csv,low,n/a,high,reviewed
PR83-M0018,n/a,CG-PR83-ACCOUNT-QS-Tunnel-main,QS-Tunnel-main,surface accountability,complete donor subtree accountability: examples,recursively bounded donor subtree,evidence/accountability,accountability bundle; semantic values split into fine records,examples/xray_core_hysteria/hysteria_client.jsonc,29310658c5f2676e989e5ac4f2dd2b62272cdf56787c9e7007722a31114b9a9d,n/a,evidence classification,custom:subtree-accountability,reference-only,"Every surface in this bounded subtree was recursively inventoried and reviewed across implementation, operational, product, deployment, tests, data, generated, documentation and negative evidence.",n/a,n/a,all descendant surfaces stay hash-accounted and eligible for narrower extraction,module accountability never substitutes for fine semantic decisions,n/a,n/a,n/a,see post-refactor-83-license-map.csv,low,n/a,high,reviewed
PR83-M0019,n/a,CG-PR83-ACCOUNT-QS-Tunnel-main,QS-Tunnel-main,surface accountability,complete donor subtree accountability: utility,recursively bounded donor subtree,evidence/accountability,accountability bundle; semantic values split into fine records,utility/base32.py,1a8d24f4719539438ed06f1585c54a9ab4c5db416d622ef174c7b6904d592027,n/a,evidence classification,custom:subtree-accountability,reference-only,"Every surface in this bounded subtree was recursively inventoried and reviewed across implementation, operational, product, deployment, tests, data, generated, documentation and negative evidence.",n/a,n/a,all descendant surfaces stay hash-accounted and eligible for narrower extraction,module accountability never substitutes for fine semantic decisions,n/a,n/a,n/a,see post-refactor-83-license-map.csv,low,n/a,high,reviewed
PR83-M0020,n/a,CG-PR83-ACCOUNT-cellshift-main,cellshift-main,surface accountability,complete donor subtree accountability: .github,recursively bounded donor subtree,evidence/accountability,accountability bundle; semantic values split into fine records,.github/workflows/rust.yml,8adc5605899ac0f56bef3aa42c314b84d3cd436c7caba6e7875474e7f6c49a46,n/a,evidence classification,custom:subtree-accountability,reference-only,"Every surface in this bounded subtree was recursively inventoried and reviewed across implementation, operational, product, deployment, tests, data, generated, documentation and negative evidence.",n/a,n/a,all descendant surfaces stay hash-accounted and eligible for narrower extraction,module accountability never substitutes for fine semantic decisions,n/a,n/a,n/a,see post-refactor-83-license-map.csv,low,n/a,high,reviewed
PR83-M0021,n/a,CG-PR83-ACCOUNT-cellshift-main,cellshift-main,surface accountability,complete donor subtree accountability: @root,recursively bounded donor subtree,evidence/accountability,accountability bundle; semantic values split into fine records,.gitignore,44c92e3a70ad3307b7056871c2bdb096d8bfa9373f5bf06a79bb6324a20ff2fb,n/a,evidence classification,custom:subtree-accountability,reference-only,"Every surface in this bounded subtree was recursively inventoried and reviewed across implementation, operational, product, deployment, tests, data, generated, documentation and negative evidence.",n/a,n/a,all descendant surfaces stay hash-accounted and eligible for narrower extraction,module accountability never substitutes for fine semantic decisions,n/a,n/a,n/a,see post-refactor-83-license-map.csv,low,n/a,high,reviewed
PR83-M0022,n/a,CG-PR83-ACCOUNT-cellshift-main,cellshift-main,surface accountability,complete donor subtree accountability: src,recursively bounded donor subtree,evidence/accountability,accountability bundle; semantic values split into fine records,src/cli.rs,9e4db07a00f4251e7ba068c84c2af6150e3fbf74e45af564cfe60503b944e644,n/a,evidence classification,custom:subtree-accountability,reference-only,"Every surface in this bounded subtree was recursively inventoried and reviewed across implementation, operational, product, deployment, tests, data, generated, documentation and negative evidence.",n/a,n/a,all descendant surfaces stay hash-accounted and eligible for narrower extraction,module accountability never substitutes for fine semantic decisions,n/a,n/a,n/a,see post-refactor-83-license-map.csv,low,n/a,high,reviewed
PR83-M0023,n/a,CG-PR83-ACCOUNT-mihomo-main,mihomo-main,surface accountability,complete donor subtree accountability: .github,recursively bounded donor subtree,evidence/accountability,accountability bundle; semantic values split into fine records,.github/ISSUE_TEMPLATE/bug_report.yml,5dabae5886be84d2bc0ce36be6ef58b4568e979011889f5291ec1315db011695,n/a,evidence classification,custom:subtree-accountability,reference-only,"Every surface in this bounded subtree was recursively inventoried and reviewed across implementation, operational, product, deployment, tests, data, generated, documentation and negative evidence.",n/a,n/a,all descendant surfaces stay hash-accounted and eligible for narrower extraction,module accountability never substitutes for fine semantic decisions,n/a,n/a,n/a,see post-refactor-83-license-map.csv,low,n/a,high,reviewed
PR83-M0024,n/a,CG-PR83-ACCOUNT-mihomo-main,mihomo-main,surface accountability,complete donor subtree accountability: @root,recursively bounded donor subtree,evidence/accountability,accountability bundle; semantic values split into fine records,.gitignore,beaa56fbfe39b483b501827419a5f2734849b809a50a93ef5e8d8b8a353f14c1,n/a,evidence classification,custom:subtree-accountability,reference-only,"Every surface in this bounded subtree was recursively inventoried and reviewed across implementation, operational, product, deployment, tests, data, generated, documentation and negative evidence.",n/a,n/a,all descendant surfaces stay hash-accounted and eligible for narrower extraction,module accountability never substitutes for fine semantic decisions,n/a,n/a,n/a,see post-refactor-83-license-map.csv,low,n/a,high,reviewed
PR83-M0025,n/a,CG-PR83-ACCOUNT-mihomo-main,mihomo-main,surface accountability,complete donor subtree accountability: examples,recursively bounded donor subtree,evidence/accountability,accountability bundle; semantic values split into fine records,examples/basic.py,6d720c6355309552f13322712ecc0c5b5b5d8e04059d87e93c2c6b953f0ff0f4,n/a,evidence classification,custom:subtree-accountability,reference-only,"Every surface in this bounded subtree was recursively inventoried and reviewed across implementation, operational, product, deployment, tests, data, generated, documentation and negative evidence.",n/a,n/a,all descendant surfaces stay hash-accounted and eligible for narrower extraction,module accountability never substitutes for fine semantic decisions,n/a,n/a,n/a,see post-refactor-83-license-map.csv,low,n/a,high,reviewed
PR83-M0026,n/a,CG-PR83-ACCOUNT-mihomo-main,mihomo-main,surface accountability,complete donor subtree accountability: mihomo,recursively bounded donor subtree,evidence/accountability,accountability bundle; semantic values split into fine records,mihomo/__init__.py,b722254e9651cd6cca89ff64a6d049078da3bc07574a15bec90d35543d078655,n/a,evidence classification,custom:subtree-accountability,reference-only,"Every surface in this bounded subtree was recursively inventoried and reviewed across implementation, operational, product, deployment, tests, data, generated, documentation and negative evidence.",n/a,n/a,all descendant surfaces stay hash-accounted and eligible for narrower extraction,module accountability never substitutes for fine semantic decisions,n/a,n/a,n/a,see post-refactor-83-license-map.csv,low,n/a,high,reviewed
PR83-M0027,n/a,CG-PR83-ACCOUNT-mullvad-best-server-main,mullvad-best-server-main,surface accountability,complete donor subtree accountability: .github,recursively bounded donor subtree,evidence/accountability,accountability bundle; semantic values split into fine records,.github/workflows/go.yml,e9cbb2622ac7580b79768f80a7811928d97d2321214dd9b9dafa4ec579c09001,n/a,evidence classification,custom:subtree-accountability,reference-only,"Every surface in this bounded subtree was recursively inventoried and reviewed across implementation, operational, product, deployment, tests, data, generated, documentation and negative evidence.",n/a,n/a,all descendant surfaces stay hash-accounted and eligible for narrower extraction,module accountability never substitutes for fine semantic decisions,n/a,n/a,n/a,see post-refactor-83-license-map.csv,low,n/a,high,reviewed
PR83-M0028,n/a,CG-PR83-ACCOUNT-mullvad-best-server-main,mullvad-best-server-main,surface accountability,complete donor subtree accountability: @root,recursively bounded donor subtree,evidence/accountability,accountability bundle; semantic values split into fine records,.dcignore,d2c538d64c76b9b2ce895be90b62ee528dd6f6e4c722e15c398e76e318695ca8,n/a,evidence classification,custom:subtree-accountability,reference-only,"Every surface in this bounded subtree was recursively inventoried and reviewed across implementation, operational, product, deployment, tests, data, generated, documentation and negative evidence.",n/a,n/a,all descendant surfaces stay hash-accounted and eligible for narrower extraction,module accountability never substitutes for fine semantic decisions,n/a,n/a,n/a,see post-refactor-83-license-map.csv,low,n/a,high,reviewed
PR83-M0029,n/a,CG-PR83-ACCOUNT-mullvad-best-server-main,mullvad-best-server-main,surface accountability,complete donor subtree accountability: licenses,recursively bounded donor subtree,evidence/accountability,accountability bundle; semantic values split into fine records,licenses/github.com/go-ping/ping/LICENSE,88c6a743df31b75e8241631292f916e043274c63750973ec54a46884e45a922d,n/a,evidence classification,custom:subtree-accountability,reference-only,"Every surface in this bounded subtree was recursively inventoried and reviewed across implementation, operational, product, deployment, tests, data, generated, documentation and negative evidence.",n/a,n/a,all descendant surfaces stay hash-accounted and eligible for narrower extraction,module accountability never substitutes for fine semantic decisions,n/a,n/a,n/a,see post-refactor-83-license-map.csv,low,n/a,high,reviewed
PR83-M0030,n/a,CG-PR83-ACCOUNT-mullvad-tailscale-main,mullvad-tailscale-main,surface accountability,complete donor subtree accountability: @root,recursively bounded donor subtree,evidence/accountability,accountability bundle; semantic values split into fine records,LICENSE,3972dc9744f6499f0f9b2dbf76696f2ae7ad8af9b23dde66d6af86c9dfb36986,n/a,evidence classification,custom:subtree-accountability,reference-only,"Every surface in this bounded subtree was recursively inventoried and reviewed across implementation, operational, product, deployment, tests, data, generated, documentation and negative evidence.",n/a,n/a,all descendant surfaces stay hash-accounted and eligible for narrower extraction,module accountability never substitutes for fine semantic decisions,n/a,n/a,n/a,see post-refactor-83-license-map.csv,low,n/a,high,reviewed
PR83-M0031,n/a,CG-PR83-ACCOUNT-multitor-master,multitor-master,surface accountability,complete donor subtree accountability: .github,recursively bounded donor subtree,evidence/accountability,accountability bundle; semantic values split into fine records,.github/CODE_OF_CONDUCT.md,9dfeb3a89b4886fd20c28ee7bbc75bceb07d96d628106640b4031502898d13d7,n/a,evidence classification,custom:subtree-accountability,reference-only,"Every surface in this bounded subtree was recursively inventoried and reviewed across implementation, operational, product, deployment, tests, data, generated, documentation and negative evidence.",n/a,n/a,all descendant surfaces stay hash-accounted and eligible for narrower extraction,module accountability never substitutes for fine semantic decisions,n/a,n/a,n/a,see post-refactor-83-license-map.csv,low,n/a,high,reviewed
PR83-M0032,n/a,CG-PR83-ACCOUNT-multitor-master,multitor-master,surface accountability,complete donor subtree accountability: @root,recursively bounded donor subtree,evidence/accountability,accountability bundle; semantic values split into fine records,.gitignore,24a88a8bdd2ebcaa58ce65047ba66321c4506d2a43033d299634f16687365321,n/a,evidence classification,custom:subtree-accountability,reference-only,"Every surface in this bounded subtree was recursively inventoried and reviewed across implementation, operational, product, deployment, tests, data, generated, documentation and negative evidence.",n/a,n/a,all descendant surfaces stay hash-accounted and eligible for narrower extraction,module accountability never substitutes for fine semantic decisions,n/a,n/a,n/a,see post-refactor-83-license-map.csv,low,n/a,high,reviewed
PR83-M0033,n/a,CG-PR83-ACCOUNT-multitor-master,multitor-master,surface accountability,complete donor subtree accountability: bin,recursively bounded donor subtree,evidence/accountability,accountability bundle; semantic values split into fine records,bin/multitor,d2cc4b40a3685f2927a1cf70671ae2ed94a0a6f8d0b7fcd25cb4f2d950aca0e5,n/a,evidence classification,custom:subtree-accountability,reference-only,"Every surface in this bounded subtree was recursively inventoried and reviewed across implementation, operational, product, deployment, tests, data, generated, documentation and negative evidence.",n/a,n/a,all descendant surfaces stay hash-accounted and eligible for narrower extraction,module accountability never substitutes for fine semantic decisions,n/a,n/a,n/a,see post-refactor-83-license-map.csv,low,n/a,high,reviewed
PR83-M0034,n/a,CG-PR83-ACCOUNT-multitor-master,multitor-master,surface accountability,complete donor subtree accountability: etc,recursively bounded donor subtree,evidence/accountability,accountability bundle; semantic values split into fine records,etc/.gitkeep,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,n/a,evidence classification,custom:subtree-accountability,reference-only,"Every surface in this bounded subtree was recursively inventoried and reviewed across implementation, operational, product, deployment, tests, data, generated, documentation and negative evidence.",n/a,n/a,all descendant surfaces stay hash-accounted and eligible for narrower extraction,module accountability never substitutes for fine semantic decisions,n/a,n/a,n/a,see post-refactor-83-license-map.csv,low,n/a,high,reviewed
PR83-M0035,n/a,CG-PR83-ACCOUNT-multitor-master,multitor-master,surface accountability,complete donor subtree accountability: lib,recursively bounded donor subtree,evidence/accountability,accountability bundle; semantic values split into fine records,lib/CheckConn,115abfee3e85ae4e50f282bea3b654ab5083c19ee856bd36757f86c4d7bae205,n/a,evidence classification,custom:subtree-accountability,reference-only,"Every surface in this bounded subtree was recursively inventoried and reviewed across implementation, operational, product, deployment, tests, data, generated, documentation and negative evidence.",n/a,n/a,all descendant surfaces stay hash-accounted and eligible for narrower extraction,module accountability never substitutes for fine semantic decisions,n/a,n/a,n/a,see post-refactor-83-license-map.csv,low,n/a,high,reviewed
PR83-M0036,n/a,CG-PR83-ACCOUNT-multitor-master,multitor-master,surface accountability,complete donor subtree accountability: log,recursively bounded donor subtree,evidence/accountability,accountability bundle; semantic values split into fine records,log/.gitkeep,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,n/a,evidence classification,custom:subtree-accountability,reference-only,"Every surface in this bounded subtree was recursively inventoried and reviewed across implementation, operational, product, deployment, tests, data, generated, documentation and negative evidence.",n/a,n/a,all descendant surfaces stay hash-accounted and eligible for narrower extraction,module accountability never substitutes for fine semantic decisions,n/a,n/a,n/a,see post-refactor-83-license-map.csv,low,n/a,high,reviewed
PR83-M0037,n/a,CG-PR83-ACCOUNT-multitor-master,multitor-master,surface accountability,complete donor subtree accountability: src,recursively bounded donor subtree,evidence/accountability,accountability bundle; semantic values split into fine records,src/__init__,bbb65c31e3e84dfaec50bd99e7a792f62204c68561180b813c3e94c6fc9dbb39,n/a,evidence classification,custom:subtree-accountability,reference-only,"Every surface in this bounded subtree was recursively inventoried and reviewed across implementation, operational, product, deployment, tests, data, generated, documentation and negative evidence.",n/a,n/a,all descendant surfaces stay hash-accounted and eligible for narrower extraction,module accountability never substitutes for fine semantic decisions,n/a,n/a,n/a,see post-refactor-83-license-map.csv,low,n/a,high,reviewed
PR83-M0038,n/a,CG-PR83-ACCOUNT-multitor-master,multitor-master,surface accountability,complete donor subtree accountability: static,recursively bounded donor subtree,evidence/accountability,accountability bundle; semantic values split into fine records,static/img/multitor_output_1.png,a6546eb0a12c841feff7229bb5db9d5b65616b911d3beb0b8b6c2e937ccce3a2,n/a,evidence classification,custom:subtree-accountability,reference-only,"Every surface in this bounded subtree was recursively inventoried and reviewed across implementation, operational, product, deployment, tests, data, generated, documentation and negative evidence.",n/a,n/a,all descendant surfaces stay hash-accounted and eligible for narrower extraction,module accountability never substitutes for fine semantic decisions,n/a,n/a,n/a,see post-refactor-83-license-map.csv,low,n/a,high,reviewed
PR83-M0039,n/a,CG-PR83-ACCOUNT-multitor-master,multitor-master,surface accountability,complete donor subtree accountability: templates,recursively bounded donor subtree,evidence/accountability,accountability bundle; semantic values split into fine records,templates/haproxy-template.cfg,69a38c1185133d9c0f84bdffc87b6a8dab6715dc0e59d2f0fd6494f7bb52118d,n/a,evidence classification,custom:subtree-accountability,reference-only,"Every surface in this bounded subtree was recursively inventoried and reviewed across implementation, operational, product, deployment, tests, data, generated, documentation and negative evidence.",n/a,n/a,all descendant surfaces stay hash-accounted and eligible for narrower extraction,module accountability never substitutes for fine semantic decisions,n/a,n/a,n/a,see post-refactor-83-license-map.csv,low,n/a,high,reviewed
PR83-M0040,n/a,CG-PR83-ACCOUNT-nahan-main-2-,nahan-main(2),surface accountability,complete donor subtree accountability: .github,recursively bounded donor subtree,evidence/accountability,accountability bundle; semantic values split into fine records,.github/ISSUE_TEMPLATE/bug_report.md,0c8d64f29fb4536513653bf8c97da30f3340e2041b91c8952db1515d6b23a7b3,n/a,evidence classification,custom:subtree-accountability,reference-only,"Every surface in this bounded subtree was recursively inventoried and reviewed across implementation, operational, product, deployment, tests, data, generated, documentation and negative evidence.",n/a,n/a,all descendant surfaces stay hash-accounted and eligible for narrower extraction,module accountability never substitutes for fine semantic decisions,n/a,n/a,n/a,see post-refactor-83-license-map.csv,low,n/a,high,reviewed
