donor,path,sha256,size_bytes,file_type,language,classification,authority_status,semantic_record_ids,notes
SNI-Spoofing-Go,.git/hooks/applypatch-msg.sample,0223497a0b8b033aa58a3a521b8629869386cf7ab0e2f101963d328aa62193f7,478,file,Other,runtime-core,evidence/review-required,PR180-M002;PR180-C013,repository metadata retained for strict accountability; excluded by skill inventory
SNI-Spoofing-Go,.git/hooks/commit-msg.sample,efc1401b0e99d1ff51494d154d98b46c1e99059bcd8bf9f73cecde19fd3eb23b,1972,file,Other,runtime-core,evidence/review-required,PR180-M002;PR180-C013,repository metadata retained for strict accountability; excluded by skill inventory
SNI-Spoofing-Go,.git/hooks/fsmonitor-watchman.sample,9159720099ad5595b8e66645cbfd47763c1e920f46e0b50ae75e642bbec57ef0,4611,file,Other,observability-health,evidence/review-required,PR180-M002;PR180-C011,repository metadata retained for strict accountability; excluded by skill inventory
SNI-Spoofing-Go,.git/hooks/post-update.sample,81765af2daef323061dcbc5e61fc16481cb74b3bac9ad8a174b186523586f6c5,189,file,Other,runtime-core,evidence/review-required,PR180-M002;PR180-C013,repository metadata retained for strict accountability; excluded by skill inventory
SNI-Spoofing-Go,.git/hooks/pre-applypatch.sample,e15c5b469ea3e0a695bea6f2c82bcf8e62821074939ddd85b77e0007ff165475,424,file,Other,runtime-core,evidence/review-required,PR180-M002;PR180-C013,repository metadata retained for strict accountability; excluded by skill inventory
SNI-Spoofing-Go,.git/hooks/pre-commit.sample,57185b7b9f05239d7ab52db045f5b89eb31348d7b2177eab214f5eb872e1971b,1649,file,Other,runtime-core,evidence/review-required,PR180-M002;PR180-C013,repository metadata retained for strict accountability; excluded by skill inventory
SNI-Spoofing-Go,.git/hooks/pre-merge-commit.sample,d3825a70337940ebbd0a5c072984e13245920cdf8898bd225c8d27a6dfc9cb53,416,file,Other,runtime-core,evidence/review-required,PR180-M002;PR180-C013,repository metadata retained for strict accountability; excluded by skill inventory
SNI-Spoofing-Go,.git/hooks/pre-push.sample,ecce9c7e04d3f5dd9d8ada81753dd1d549a9634b26770042b58dda00217d086a,1374,file,Other,runtime-core,evidence/review-required,PR180-M002;PR180-C013,repository metadata retained for strict accountability; excluded by skill inventory
SNI-Spoofing-Go,.git/hooks/pre-rebase.sample,4febce867790052338076f4e66cc47efb14879d18097d1d61c8261859eaaa7b3,4898,file,Other,runtime-core,evidence/review-required,PR180-M002;PR180-C013,repository metadata retained for strict accountability; excluded by skill inventory
SNI-Spoofing-Go,.git/hooks/pre-receive.sample,a4c3d2b9c7bb3fd8d1441c31bd4ee71a595d66b44fcf49ddb310252320169989,544,file,Other,runtime-core,evidence/review-required,PR180-M002;PR180-C013,repository metadata retained for strict accountability; excluded by skill inventory
SNI-Spoofing-Go,.git/hooks/prepare-commit-msg.sample,e9ddcaa4189fddd25ed97fc8c789eca7b6ca16390b2392ae3276f0c8e1aa4619,1492,file,Other,runtime-core,evidence/review-required,PR180-M002;PR180-C013,repository metadata retained for strict accountability; excluded by skill inventory
SNI-Spoofing-Go,.git/hooks/push-to-checkout.sample,a53d0741798b287c6dd7afa64aee473f305e65d3f49463bb9d7408ec3b12bf5f,2783,file,Other,configuration,evidence/review-required,PR180-M002;PR180-C009,repository metadata retained for strict accountability; excluded by skill inventory
SNI-Spoofing-Go,.git/hooks/sendemail-validate.sample,44ebfc923dc5466bc009602f0ecf067b9c65459abfe8868ddc49b78e6ced7a92,2308,file,Other,runtime-core,evidence/review-required,PR180-M002;PR180-C013,repository metadata retained for strict accountability; excluded by skill inventory
SNI-Spoofing-Go,.git/hooks/update.sample,8d5f2fa83e103cf08b57eaa67521df9194f45cbdbcb37da52ad586097a14d106,3650,file,Other,runtime-core,evidence/review-required,PR180-M002;PR180-C013,repository metadata retained for strict accountability; excluded by skill inventory
SNI-Spoofing-Go,.git/index,1a8852423b36b9fdf43ed23c164ac2d1994ceb53f3bbd9a4a0f35d3cb1cb7fad,2053,file,Other,runtime-core,evidence/review-required,PR180-M002;PR180-C013,repository metadata retained for strict accountability; excluded by skill inventory
SNI-Spoofing-Go,.git/info/exclude,6671fe83b7a07c8932ee89164d1f2793b2318058eb8b98dc5c06ee0a5a3b0ec1,240,file,Other,runtime-core,evidence/review-required,PR180-M002;PR180-C013,repository metadata retained for strict accountability; excluded by skill inventory
SNI-Spoofing-Go,.git/logs/HEAD,f9e1adb8971a918a444fd0faa3b5ff9cbcb80233397aec57e816130cbab828ef,201,file,Other,observability-health,evidence/review-required,PR180-M002;PR180-C011,repository metadata retained for strict accountability; excluded by skill inventory
SNI-Spoofing-Go,.git/logs/refs/heads/main,f9e1adb8971a918a444fd0faa3b5ff9cbcb80233397aec57e816130cbab828ef,201,file,Other,observability-health,evidence/review-required,PR180-M002;PR180-C011,repository metadata retained for strict accountability; excluded by skill inventory
SNI-Spoofing-Go,.git/logs/refs/remotes/origin/HEAD,f9e1adb8971a918a444fd0faa3b5ff9cbcb80233397aec57e816130cbab828ef,201,file,Other,observability-health,evidence/review-required,PR180-M002;PR180-C011,repository metadata retained for strict accountability; excluded by skill inventory
SNI-Spoofing-Go,.git/objects/pack/pack-f04179dacc6bcd26f8beeb49403116fc65cdd8f8.idx,2bb69d654b4b618d6d48405d67ef7f0aca9a937e84575d10e5f9f7e2a4ae4639,1884,file,Other,runtime-core,evidence/review-required,PR180-M002;PR180-C013,repository metadata retained for strict accountability; excluded by skill inventory
SNI-Spoofing-Go,.git/objects/pack/pack-f04179dacc6bcd26f8beeb49403116fc65cdd8f8.pack,bdaecfc47e6722d116800bf0e7857e5893920290934560709b5d67072fb610d7,2601440,file,Other,runtime-core,evidence/review-required,PR180-M002;PR180-C013,repository metadata retained for strict accountability; excluded by skill inventory
SNI-Spoofing-Go,.git/objects/pack/pack-f04179dacc6bcd26f8beeb49403116fc65cdd8f8.rev,f804120935ef528e035db116c58ceab63764f830523d757aa66864a5313fd9c6,168,file,Other,runtime-core,evidence/review-required,PR180-M002;PR180-C013,repository metadata retained for strict accountability; excluded by skill inventory
SNI-Spoofing-Go,.git/packed-refs,21bc45c498b91ec306994dee5a0ddc8090d55169fb6dbe99652cba45d442a615,112,file,Other,runtime-core,evidence/review-required,PR180-M002;PR180-C013,repository metadata retained for strict accountability; excluded by skill inventory
SNI-Spoofing-Go,.git/refs/heads/main,b0af36857723c7944bd6218af48a2e3baf6d0de107f2daf4f8c9ca81c01844c7,41,file,Other,runtime-core,evidence/review-required,PR180-M002;PR180-C013,repository metadata retained for strict accountability; excluded by skill inventory
SNI-Spoofing-Go,.git/refs/remotes/origin/HEAD,2bb6a24aa0fc6c484100f5d51a29bbad841cd2c755f5d93faa204e5dbb4eb2b4,30,file,Other,runtime-core,evidence/review-required,PR180-M002;PR180-C013,repository metadata retained for strict accountability; excluded by skill inventory
SNI-Spoofing-Go,.git/refs/tags/1.0.0,b0af36857723c7944bd6218af48a2e3baf6d0de107f2daf4f8c9ca81c01844c7,41,file,Other,runtime-core,evidence/review-required,PR180-M002;PR180-C013,repository metadata retained for strict accountability; excluded by skill inventory
SNI-Spoofing-Go,.git/shallow,b0af36857723c7944bd6218af48a2e3baf6d0de107f2daf4f8c9ca81c01844c7,41,file,Other,runtime-core,evidence/review-required,PR180-M002;PR180-C013,repository metadata retained for strict accountability; excluded by skill inventory
SNI-Spoofing-Go,BUILD.md,ae6fe51b2b81ffb37ce87b0968c8ba7a35c6ed7e4aaba955e5ca5f6415c96d63,9224,file,Markdown,documentation-governance,evidence/review-required,PR180-M002;PR180-C010,accounted
SNI-Spoofing-Go,LICENSE,230184f60bae2feaf244f10a8bac053c8ff33a183bcc365b4d8b876d2b7f4809,35823,file,Other,documentation-governance,evidence/review-required,PR180-M002;PR180-C010,accounted
SNI-Spoofing-Go,README.md,46bb3807e1e26992ea6c768f4e13db7858d0ddcd90c563fc24ae38db8c83a077,4083,file,Markdown,documentation-governance,evidence/review-required,PR180-M002;PR180-C010,accounted
SNI-Spoofing-Go,SNI-Spoofing-Go-Openwrt-aarch64-a53,389e939a36a0fc5e644c7603b27ce66c9d96683d5e29f2f456b2cbaca238df9c,3145912,file,Other,runtime-core,evidence/review-required,PR180-M002;PR180-C013,accounted
SNI-Spoofing-Go,SNI-Spoofing-Go-Windows.exe,9feb560a80ce5397bcc19cb3a57271354111eddb57980b9d0bfdb37bbaede38c,2989056,file,Other,runtime-core,evidence/review-required,PR180-M002;PR180-C013,accounted
SNI-Spoofing-Go,WinDivert.dll,c1e060ee19444a259b2162f8af0f3fe8c4428a1c6f694dce20de194ac8d7d9a2,47616,file,Other,runtime-core,evidence/review-required,PR180-M002;PR180-C013,accounted
SNI-Spoofing-Go,WinDivert64.sys,8da085332782708d8767bcace5327a6ec7283c17cfb85e40b03cd2323a90ddc2,94144,file,Other,runtime-core,evidence/review-required,PR180-M002;PR180-C013,accounted
SNI-Spoofing-Go,config.json,c80c8ea747b70bdbb732e4b67965d83fe73662c2a85abff1d0ec87a31f7752c5,148,file,JSON,configuration,evidence/review-required,PR180-M002;PR180-C009,accounted
SNI-Spoofing-Go,config/config.go,8352692055717bdf0fde3f4d16635a8467461393065d15e7dc73c0d932506364,1599,file,Go,configuration,evidence/review-required,PR180-M002;PR180-C009,accounted
SNI-Spoofing-Go,connection/monitor.go,e4b65a3c293660def109c001d1152283ccc196127a0db0d7d66762fffbb6d121,1708,file,Go,packet-protocol-evasion,evidence/review-required,PR180-M002;PR180-C012,accounted
SNI-Spoofing-Go,dial_linux.go,1515934875e472889c95e518be4fa5ade60af10e41d89f5df7b3059fe643e4b2,2268,file,Go,packet-protocol-evasion,evidence/review-required,PR180-M002;PR180-C012,accounted
SNI-Spoofing-Go,dial_windows.go,4daf480b7fdcfcc655f7887ff22265dc812f148bf915ec1b554f9596e6dfc590,2318,file,Go,packet-protocol-evasion,evidence/review-required,PR180-M002;PR180-C012,accounted
SNI-Spoofing-Go,go.mod,b391107d1c24ddf5832c0fbaeedcbe8df6849266d7b6ff4699fe30a56f9ffc3a,497,file,Other,build-tooling,evidence/review-required,PR180-M002;PR180-C008,accounted
SNI-Spoofing-Go,go.sum,84ef426cfdebf67676085a3a4ccbd278ffb6cb4d2460f99d9d65a5761f077b3d,1581,file,Other,packet-protocol-evasion,evidence/review-required,PR180-M002;PR180-C012,accounted
SNI-Spoofing-Go,injection/common.go,bccdead0f3a12eb46b2097dcb0e74ff4374f091f35c260e4aabc31783b4da260,1601,file,Go,runtime-core,evidence/review-required,PR180-M002;PR180-C013,accounted
SNI-Spoofing-Go,injection/injector_linux.go,1bf4b2c34111697b74c01e6c871bf6a759d48dee9fd10205fca0e7ae684aefed,13632,file,Go,packet-protocol-evasion,evidence/review-required,PR180-M002;PR180-C012,accounted
SNI-Spoofing-Go,injection/injector_windows.go,9fae2ec87ef61b4a6e485818cac528227449c29cc5148a2a1271812d63d73061,8126,file,Go,packet-protocol-evasion,evidence/review-required,PR180-M002;PR180-C012,accounted
SNI-Spoofing-Go,main.go,4ff02ac011b95b779b11ad8e8e0653a0c258e294177d505e04080cbf924cc6b3,4751,file,Go,packet-protocol-evasion,evidence/review-required,PR180-M002;PR180-C012;PR180-S018,accounted
SNI-Spoofing-Go,network/network.go,a0b3a1e4cc187207bacabc7f7cd77c2226ee20bae0b76925240a49c3f7448894,1199,file,Go,runtime-core,evidence/review-required,PR180-M002;PR180-C013,accounted
SNI-Spoofing-Go,packet/packet_test.go,f4d54b18336cde88a9bde52613cf8c4f5a1111fce4251ec708a232d3601f0f6c,7680,file,Go,test-evaluation,evidence/review-required,PR180-M002;PR180-C014,accounted
SNI-Spoofing-Go,packet/tcp.go,8b7cc43a0dd383061f1c7dc78708cae94089eb1c483bf28d416c90cffbf68262,6972,file,Go,packet-protocol-evasion,evidence/review-required,PR180-M002;PR180-C012,accounted
SNI-Spoofing-Go,packet/templates.go,e4fd9a45a15e0fd52b3e653a19d4949ea433e5df0fb449ecbfe86912fbd88ced,7593,file,Go,packet-protocol-evasion,evidence/review-required,PR180-M002;PR180-C012,accounted
SNI-Spoofing-Pro,.gitignore,eedf9c6ecbfd911a5daa56df4d4aa36f29640b573e9182f09a156ef15734267b,4725,file,Other,persistence-state,evidence/review-required,PR180-M003;PR180-C021,accounted
SNI-Spoofing-Pro,LICENSE,3972dc9744f6499f0f9b2dbf76696f2ae7ad8af9b23dde66d6af86c9dfb36986,35149,file,Other,documentation-governance,evidence/review-required,PR180-M003;PR180-C017,accounted
SNI-Spoofing-Pro,README.md,c4159910e11f1980fe1d71e0d6b62b6c833f6bb038ccdea8792315e89a389781,6876,file,Markdown,documentation-governance,evidence/review-required,PR180-M003;PR180-C017,accounted
SNI-Spoofing-Pro,config.json,ef19193fee3439aa04d700f45d0a908a56481a07028aba795bca0e8501bcf76c,680,file,JSON,packet-protocol-evasion,evidence/review-required,PR180-M003;PR180-C020,accounted
SNI-Spoofing-Pro,core/__init__.py,db16d5883ef6240b2a388c01014b8188dcb01fb936009f452ada4d9a691b22ab,50,file,Python,runtime-core,evidence/review-required,PR180-M003;PR180-C022,accounted
SNI-Spoofing-Pro,core/config.py,23cd9944b9c574671f6ed26506e9e1013f2f15d7bf0b4d3892457ad65a89e1c0,5290,file,Python,packet-protocol-evasion,evidence/review-required,PR180-M003;PR180-C020,accounted
SNI-Spoofing-Pro,core/stats.py,36d807a2ce81ebb012dfcdad5b3ea66a80b0895ec19a82da9e7ed4b3f4d3ed04,2828,file,Python,observability-health,evidence/review-required,PR180-M003;PR180-C019,accounted
SNI-Spoofing-Pro,deploy/healthcheck.py,663382dafebd0c67c9cb6ae39647a3d6129b848a71e07c17cf9c72481b9b05c9,2225,file,Python,deployment-release,evidence/review-required,PR180-M003;PR180-C016,accounted
SNI-Spoofing-Pro,deploy/install-production.sh,b19ceccee8af34af7f93b4cd4bc040976669b2404f19c435c9fee749878f2f35,4493,file,Shell,deployment-release,evidence/review-required,PR180-M003;PR180-C016,accounted
SNI-Spoofing-Pro,deploy/logrotate-sni-spoofing.conf,95b4fe98d7865073253a27e5f688f08eba92e9d7e3703bce6d9f97eba1967bcf,158,file,Other,deployment-release,evidence/review-required,PR180-M003;PR180-C016,accounted
SNI-Spoofing-Pro,deploy/offline-wheels/MANIFEST.txt,244ce6813bb8e9549f46a78a4384af0371c6a2fa098bf74df8a73259aa068f38,97,file,Other,deployment-release,evidence/review-required,PR180-M003;PR180-C016,accounted
SNI-Spoofing-Pro,deploy/offline-wheels/netfilterqueue-1.1.0-cp312-cp312-linux_x86_64.whl,f437a95096ef5f0b7ff917a76eaa4ee4492c5d0c56b0d15b2449637fc09f9e75,277851,file,Other,deployment-release,evidence/review-required,PR180-M003;PR180-C016,accounted
SNI-Spoofing-Pro,deploy/offline-wheels/scapy-2.7.0-py3-none-any.whl,eb22786da92be6fd8e5c694ae5595e4f5b9ac1f4364c9c45986844f3e3063561,2590982,file,Other,deployment-release,evidence/review-required,PR180-M003;PR180-C016,accounted
SNI-Spoofing-Pro,deploy/scanner_targets.txt,f6857f559d5b061f8f0732392fe459f29562478f827a36e31d7d8958de9191ac,222,file,Other,deployment-release,evidence/review-required,PR180-M003;PR180-C016,accounted
SNI-Spoofing-Pro,deploy/sni-manager.sh,42b71fc0e173e03b572caa46b4a3f621abddeb093ff79d27d59cce972067165e,29101,file,Shell,deployment-release,evidence/review-required,PR180-M003;PR180-C016,accounted
SNI-Spoofing-Pro,deploy/sni-spoofing.service.template,e7f9457d4082068d5eea22999fe592bf69c3029bb713ba6e6aca30b4549c6698,376,file,Other,deployment-release,evidence/review-required,PR180-M003;PR180-C016,accounted
SNI-Spoofing-Pro,deploy/sni_target_scanner.py,44a5e538e6fa625b5b826f88fb86bf677f864f881a1fd91066c1bb2ac1d7058e,23983,file,Python,deployment-release,evidence/review-required,PR180-M003;PR180-C016,accounted
SNI-Spoofing-Pro,docs/showcase/manager-ui-showcase.svg,edadb67b02acc304feffd70585419b0fa16127c01295d109a4231304ec6696e3,3262,file,Other,media-assets,derived/non-authoritative,PR180-M003;PR180-C018,accounted
SNI-Spoofing-Pro,docs/showcase/showcase1.png,b3d035d4b0217f9a0d372aaf9563d1261a3bb85fff0498ecfd5dd5d23a8b0c0a,95982,file,Other,media-assets,derived/non-authoritative,PR180-M003;PR180-C018,accounted
